6363    , -79089.4    , array([ 0.175779   ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6364    , -79089.4    , array([ 0.175779   ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6365    , -79089.4    , array([ 1.17578    ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6366    , -79089.4    , array([ 2.79381    ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6367    , -79089.4    , array([ 1.17578    ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6368    , -79089.4    , array([ 1.79381    ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6369    , -79089.4    , array([ 2.17578    ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6370    , -79089.4    , array([ 2.41185    ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6371    , -79089.4    , array([ 2.55774    ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6372    , -79089.4    , array([ 2.64791    ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6373    , -79089.4    , array([ 2.70364    ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6374    , -79089.4    , array([ 2.73808    ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6375    , -79089.4    , array([ 2.76371    ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6376    , -79089.4    , array([ 2.76371    ,  0.821484   ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6377    , -79089.4    , array([ 2.76371    ,  1.82148    ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6378    , -79089.4    , array([ 2.76371    ,  3.43952    ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6379    , -79089.4    , array([ 2.76371    ,  1.82148    ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6380    , -79089.4    , array([ 2.76371    ,  2.43952    ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6381    , -79089.4    , array([ 2.76371    ,  2.82148    ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6382    , -79089.4    , array([ 2.76371    ,  3.05755    ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6383    , -79089.4    , array([ 2.76371    ,  3.20345    ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6384    , -79089.4    , array([ 2.76371    ,  3.29362    ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6385    , -79089.4    , array([ 2.76371    ,  3.34935    ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6386    , -79089.4    , array([ 2.76371    ,  3.38379    ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6387    , -79089.4    , array([ 2.76371    ,  3.40941    ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6388    , -79089.4    , array([ 2.76371    ,  3.40941    ,  3.49417    ,  4.47065e-39,  1.92175e-58])
6389    , -79089.4    , array([ 2.76371    ,  3.40941    ,  4.49417    ,  4.47065e-39,  1.92175e-58])
6390    , -79089.4    , array([ 2.76371    ,  3.40941    ,  6.1122     ,  4.47065e-39,  1.92175e-58])
6391    , -79089.4    , array([ 2.76371    ,  3.40941    ,  4.49417    ,  4.47065e-39,  1.92175e-58])
6392    , -79089.4    , array([ 2.76371    ,  3.40941    ,  5.1122     ,  4.47065e-39,  1.92175e-58])
6393    , -79089.4    , array([ 2.76371    ,  3.40941    ,  5.49417    ,  4.47065e-39,  1.92175e-58])
