305916  , -67587.2    , array([ 0.0162131  ,  2.30411    ,  4.89179e-38,  3.1944e-09 ,  0.000299083])
305917  , -67595.7    , array([ 0.0162293  ,  2.30411    ,  4.89179e-38,  3.1944e-09 ,  0.000299083])
305918  , -67587.3    , array([ 0.0162131  ,  2.30642    ,  4.89179e-38,  3.1944e-09 ,  0.000299083])
305919  , -67587.2    , array([ 0.0162131  ,  2.30411    ,  4.89669e-38,  3.1944e-09 ,  0.000299083])
305920  , -67587.2    , array([ 0.0162131  ,  2.30411    ,  4.89179e-38,  3.19759e-09,  0.000299083])
305921  , -67578.5    , array([ 0.0162131  ,  2.30411    ,  4.89179e-38,  3.1944e-09 ,  0.000299382])
305922  , -67587.2    , array([ 0.0162131  ,  2.30411    ,  4.89179e-38,  3.1944e-09 ,  0.000299083])
305923  , -55080.3    , array([ 0.00798778 ,  2.28137    ,  4.89179e-38,  3.1944e-09 ,  0.000614647])
305924  , -55080.3    , array([ 0.00798778 ,  2.28137    ,  4.89179e-38,  3.1944e-09 ,  0.000614647])
305925  , -55084.1    , array([ 0.00799577 ,  2.28137    ,  4.89179e-38,  3.1944e-09 ,  0.000614647])
305926  , -55080.5    , array([ 0.00798778 ,  2.28365    ,  4.89179e-38,  3.1944e-09 ,  0.000614647])
305927  , -55080.3    , array([ 0.00798778 ,  2.28137    ,  4.89669e-38,  3.1944e-09 ,  0.000614647])
305928  , -55080.3    , array([ 0.00798778 ,  2.28137    ,  4.89179e-38,  3.19759e-09,  0.000614647])
305929  , -55076.1    , array([ 0.00798778 ,  2.28137    ,  4.89179e-38,  3.1944e-09 ,  0.000615262])
305937  , -55079.2    , array([ 0.00800038 ,  2.27802    ,  4.89179e-38,  3.1944e-09 ,  0.000615666])
305938  , -55079.2    , array([ 0.00800038 ,  2.27802    ,  4.89179e-38,  3.1944e-09 ,  0.000615666])
305939  , -55083      , array([ 0.00800839 ,  2.27802    ,  4.89179e-38,  3.1944e-09 ,  0.000615666])
305940  , -55079.4    , array([ 0.00800038 ,  2.2803     ,  4.89179e-38,  3.1944e-09 ,  0.000615666])
305941  , -55079.2    , array([ 0.00800038 ,  2.27802    ,  4.89669e-38,  3.1944e-09 ,  0.000615666])
305942  , -55079.2    , array([ 0.00800038 ,  2.27802    ,  4.89179e-38,  3.19759e-09,  0.000615666])
305943  , -55075      , array([ 0.00800038 ,  2.27802    ,  4.89179e-38,  3.1944e-09 ,  0.000616282])
305944  , -55078.1    , array([ 0.00801303 ,  2.27466    ,  4.89179e-38,  3.1944e-09 ,  0.000616688])
305945  , -55078.1    , array([ 0.00801303 ,  2.27466    ,  4.89179e-38,  3.1944e-09 ,  0.000616688])
305946  , -55081.9    , array([ 0.00802105 ,  2.27466    ,  4.89179e-38,  3.1944e-09 ,  0.000616688])
305947  , -55078.3    , array([ 0.00801303 ,  2.27694    ,  4.89179e-38,  3.1944e-09 ,  0.000616688])
305948  , -55078.1    , array([ 0.00801303 ,  2.27466    ,  4.89669e-38,  3.1944e-09 ,  0.000616688])
305949  , -55078.1    , array([ 0.00801303 ,  2.27466    ,  4.89179e-38,  3.19759e-09,  0.000616688])
305950  , -55074      , array([ 0.00801303 ,  2.27466    ,  4.89179e-38,  3.1944e-09 ,  0.000617305])
305958  , -55077.8    , array([ 0.0080162  ,  2.27382    ,  4.89179e-38,  3.1944e-09 ,  0.000616945])
305959  , -55077.8    , array([ 0.0080162  ,  2.27382    ,  4.89179e-38,  3.1944e-09 ,  0.000616945])
305960  , -55081.7    , array([ 0.00802422 ,  2.27382    ,  4.89179e-38,  3.1944e-09 ,  0.000616945])
305961  , -55078      , array([ 0.0080162  ,  2.2761     ,  4.89179e-38,  3.1944e-09 ,  0.000616945])
305962  , -55077.8    , array([ 0.0080162  ,  2.27382    ,  4.89669e-38,  3.1944e-09 ,  0.000616945])
305963  , -55077.8    , array([ 0.0080162  ,  2.27382    ,  4.89179e-38,  3.19759e-09,  0.000616945])
305964  , -55073.7    , array([ 0.0080162  ,  2.27382    ,  4.89179e-38,  3.1944e-09 ,  0.000617562])
