199596  , -79079.7    , array([ 0.00923985 ,  23.6087    ,  1.02786e-09,  5.10019e-78,  1.125e-07  ])
199635  , -78392.7    , array([ 0.00108642 ,  23.5796    ,  1.02889e-09,  5.10019e-78,  9.60433e-07])
199636  , -78392.7    , array([ 0.00108642 ,  23.5796    ,  1.02786e-09,  5.10529e-78,  9.60433e-07])
199637  , -78392      , array([ 0.00108642 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.61394e-07])
199638  , -78392.7    , array([ 0.00108641 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60438e-07])
199639  , -78392.7    , array([ 0.00108641 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60438e-07])
199640  , -78393.4    , array([ 0.0010875  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60438e-07])
199641  , -78392.7    , array([ 0.00108641 ,  23.6032    ,  1.02786e-09,  5.10019e-78,  9.60438e-07])
199642  , -78392.7    , array([ 0.00108641 ,  23.5796    ,  1.02889e-09,  5.10019e-78,  9.60438e-07])
199643  , -78392.7    , array([ 0.00108641 ,  23.5796    ,  1.02786e-09,  5.10529e-78,  9.60438e-07])
199644  , -78392      , array([ 0.00108641 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.61399e-07])
199645  , -78392.7    , array([ 0.00108641 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60442e-07])
199646  , -78392.7    , array([ 0.00108641 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60442e-07])
199647  , -78393.4    , array([ 0.00108749 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60442e-07])
199648  , -78392.7    , array([ 0.00108641 ,  23.6032    ,  1.02786e-09,  5.10019e-78,  9.60442e-07])
199649  , -78392.7    , array([ 0.00108641 ,  23.5796    ,  1.02889e-09,  5.10019e-78,  9.60442e-07])
199650  , -78392.7    , array([ 0.00108641 ,  23.5796    ,  1.02786e-09,  5.10529e-78,  9.60442e-07])
199651  , -78392      , array([ 0.00108641 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.61403e-07])
199659  , -78392.7    , array([ 0.00108641 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60444e-07])
199660  , -78392.7    , array([ 0.00108641 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60444e-07])
199661  , -78393.4    , array([ 0.00108749 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60444e-07])
199662  , -78392.7    , array([ 0.00108641 ,  23.6032    ,  1.02786e-09,  5.10019e-78,  9.60444e-07])
199663  , -78392.7    , array([ 0.00108641 ,  23.5796    ,  1.02889e-09,  5.10019e-78,  9.60444e-07])
199664  , -78392.7    , array([ 0.00108641 ,  23.5796    ,  1.02786e-09,  5.10529e-78,  9.60444e-07])
199665  , -78392      , array([ 0.00108641 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.61404e-07])
199666  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199667  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199668  , -78393.4    , array([ 0.00108749 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199669  , -78392.7    , array([ 0.0010864  ,  23.6032    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199670  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02889e-09,  5.10019e-78,  9.60445e-07])
199671  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10529e-78,  9.60445e-07])
199672  , -78392      , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.61406e-07])
199680  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199681  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199682  , -78393.4    , array([ 0.00108749 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199683  , -78392.7    , array([ 0.0010864  ,  23.6032    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199684  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02889e-09,  5.10019e-78,  9.60445e-07])
199685  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10529e-78,  9.60445e-07])
199686  , -78392      , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.61406e-07])
199687  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199688  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199689  , -78393.4    , array([ 0.00108749 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199690  , -78392.7    , array([ 0.0010864  ,  23.6032    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199691  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02889e-09,  5.10019e-78,  9.60445e-07])
199692  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10529e-78,  9.60445e-07])
199693  , -78392      , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.61406e-07])
199701  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199702  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199703  , -78393.4    , array([ 0.00108749 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199704  , -78392.7    , array([ 0.0010864  ,  23.6032    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199705  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02889e-09,  5.10019e-78,  9.60445e-07])
199706  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10529e-78,  9.60445e-07])
199707  , -78392      , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.61406e-07])
199708  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199709  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199710  , -78393.4    , array([ 0.00108749 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199711  , -78392.7    , array([ 0.0010864  ,  23.6032    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199712  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02889e-09,  5.10019e-78,  9.60445e-07])
199713  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10529e-78,  9.60445e-07])
199714  , -78392      , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.61406e-07])
199722  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199723  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199724  , -78393.4    , array([ 0.00108749 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199725  , -78392.7    , array([ 0.0010864  ,  23.6032    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199726  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02889e-09,  5.10019e-78,  9.60445e-07])
199727  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10529e-78,  9.60445e-07])
199728  , -78392      , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.61406e-07])
199729  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199730  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199731  , -78393.4    , array([ 0.00108749 ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199732  , -78392.7    , array([ 0.0010864  ,  23.6032    ,  1.02786e-09,  5.10019e-78,  9.60445e-07])
199733  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02889e-09,  5.10019e-78,  9.60445e-07])
199734  , -78392.7    , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10529e-78,  9.60445e-07])
199735  , -78392      , array([ 0.0010864  ,  23.5796    ,  1.02786e-09,  5.10019e-78,  9.61406e-07])
199736  , -78328.6    , array([ 0.00103902 ,  23.579     ,  1.02786e-09,  5.10019e-78,  1.00433e-06])
199737  , -78328.6    , array([ 0.00103902 ,  23.579     ,  1.02786e-09,  5.10019e-78,  1.00433e-06])
199738  , -78329.3    , array([ 0.00104006 ,  23.579     ,  1.02786e-09,  5.10019e-78,  1.00433e-06])
199739  , -78328.6    , array([ 0.00103902 ,  23.6026    ,  1.02786e-09,  5.10019e-78,  1.00433e-06])
199740  , -78328.6    , array([ 0.00103902 ,  23.579     ,  1.02889e-09,  5.10019e-78,  1.00433e-06])
199741  , -78328.6    , array([ 0.00103902 ,  23.579     ,  1.02786e-09,  5.10529e-78,  1.00433e-06])
199742  , -78327.8    , array([ 0.00103902 ,  23.579     ,  1.02786e-09,  5.10019e-78,  1.00533e-06])
199743  , -78328.6    , array([ 0.00103902 ,  23.579     ,  1.02786e-09,  5.10019e-78,  1.00433e-06])
199744  , -78328.6    , array([ 0.00103902 ,  23.579     ,  1.02786e-09,  5.10019e-78,  1.00433e-06])
199745  , -78329.3    , array([ 0.00104006 ,  23.579     ,  1.02786e-09,  5.10019e-78,  1.00433e-06])
199746  , -78328.6    , array([ 0.00103902 ,  23.6026    ,  1.02786e-09,  5.10019e-78,  1.00433e-06])
199747  , -78328.6    , array([ 0.00103902 ,  23.579     ,  1.02889e-09,  5.10019e-78,  1.00433e-06])
199748  , -78328.6    , array([ 0.00103902 ,  23.579     ,  1.02786e-09,  5.10529e-78,  1.00433e-06])
199749  , -78327.8    , array([ 0.00103902 ,  23.579     ,  1.02786e-09,  5.10019e-78,  1.00533e-06])
199750  , -78328.6    , array([ 0.00103902 ,  23.579     ,  1.02786e-09,  5.10019e-78,  1.00433e-06])
199751  , -78328.6    , array([ 0.00103902 ,  23.579     ,  1.02786e-09,  5.10019e-78,  1.00433e-06])
199752  , -78329.3    , array([ 0.00104006 ,  23.579     ,  1.02786e-09,  5.10019e-78,  1.00433e-06])
199753  , -78328.6    , array([ 0.00103902 ,  23.6026    ,  1.02786e-09,  5.10019e-78,  1.00433e-06])
199754  , -78328.6    , array([ 0.00103902 ,  23.579     ,  1.02889e-09,  5.10019e-78,  1.00433e-06])
199755  , -78328.6    , array([ 0.00103902 ,  23.579     ,  1.02786e-09,  5.10529e-78,  1.00433e-06])
199756  , -78327.8    , array([ 0.00103902 ,  23.579     ,  1.02786e-09,  5.10019e-78,  1.00533e-06])
199757  , -78294.4    , array([ 0.00101611 ,  23.5787    ,  1.02786e-09,  5.10019e-78,  1.02701e-06])
199758  , -78294.4    , array([ 0.00101611 ,  23.5787    ,  1.02786e-09,  5.10019e-78,  1.02701e-06])
199759  , -78295.2    , array([ 0.00101712 ,  23.5787    ,  1.02786e-09,  5.10019e-78,  1.02701e-06])
199760  , -78294.4    , array([ 0.00101611 ,  23.6023    ,  1.02786e-09,  5.10019e-78,  1.02701e-06])
199761  , -78294.4    , array([ 0.00101611 ,  23.5787    ,  1.02889e-09,  5.10019e-78,  1.02701e-06])
199762  , -78294.4    , array([ 0.00101611 ,  23.5787    ,  1.02786e-09,  5.10529e-78,  1.02701e-06])
199763  , -78293.6    , array([ 0.00101611 ,  23.5787    ,  1.02786e-09,  5.10019e-78,  1.02804e-06])
199764  , -78294.4    , array([ 0.00101611 ,  23.5787    ,  1.02786e-09,  5.10019e-78,  1.02701e-06])
199765  , -78294.4    , array([ 0.00101611 ,  23.5787    ,  1.02786e-09,  5.10019e-78,  1.02701e-06])
199766  , -78295.2    , array([ 0.00101712 ,  23.5787    ,  1.02786e-09,  5.10019e-78,  1.02701e-06])
199767  , -78294.4    , array([ 0.00101611 ,  23.6023    ,  1.02786e-09,  5.10019e-78,  1.02701e-06])
199768  , -78294.4    , array([ 0.00101611 ,  23.5787    ,  1.02889e-09,  5.10019e-78,  1.02701e-06])
199769  , -78294.4    , array([ 0.00101611 ,  23.5787    ,  1.02786e-09,  5.10529e-78,  1.02701e-06])
199770  , -78293.6    , array([ 0.00101611 ,  23.5787    ,  1.02786e-09,  5.10019e-78,  1.02804e-06])
199771  , -78294.4    , array([ 0.00101611 ,  23.5787    ,  1.02786e-09,  5.10019e-78,  1.02701e-06])
199772  , -78294.4    , array([ 0.00101611 ,  23.5787    ,  1.02786e-09,  5.10019e-78,  1.02701e-06])
199773  , -78295.2    , array([ 0.00101712 ,  23.5787    ,  1.02786e-09,  5.10019e-78,  1.02701e-06])
199774  , -78294.4    , array([ 0.00101611 ,  23.6023    ,  1.02786e-09,  5.10019e-78,  1.02701e-06])
199775  , -78294.4    , array([ 0.00101611 ,  23.5787    ,  1.02889e-09,  5.10019e-78,  1.02701e-06])
199776  , -78294.4    , array([ 0.00101611 ,  23.5787    ,  1.02786e-09,  5.10529e-78,  1.02701e-06])
199777  , -78293.6    , array([ 0.00101611 ,  23.5787    ,  1.02786e-09,  5.10019e-78,  1.02804e-06])
199778  , -78276.7    , array([ 0.00100484 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03855e-06])
199779  , -78276.7    , array([ 0.00100484 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03855e-06])
199780  , -78277.5    , array([ 0.00100585 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03855e-06])
199781  , -78276.7    , array([ 0.00100484 ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.03855e-06])
199782  , -78276.7    , array([ 0.00100484 ,  23.5785    ,  1.02889e-09,  5.10019e-78,  1.03855e-06])
199783  , -78276.7    , array([ 0.00100484 ,  23.5785    ,  1.02786e-09,  5.10529e-78,  1.03855e-06])
199784  , -78275.9    , array([ 0.00100484 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03959e-06])
199785  , -78276.7    , array([ 0.00100484 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03855e-06])
199786  , -78276.7    , array([ 0.00100484 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03855e-06])
199787  , -78277.5    , array([ 0.00100585 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03855e-06])
199788  , -78276.7    , array([ 0.00100484 ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.03855e-06])
199789  , -78276.7    , array([ 0.00100484 ,  23.5785    ,  1.02889e-09,  5.10019e-78,  1.03855e-06])
199790  , -78276.7    , array([ 0.00100484 ,  23.5785    ,  1.02786e-09,  5.10529e-78,  1.03855e-06])
199791  , -78275.9    , array([ 0.00100484 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03959e-06])
199792  , -78276.7    , array([ 0.00100484 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03855e-06])
199793  , -78276.7    , array([ 0.00100484 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03855e-06])
199794  , -78277.5    , array([ 0.00100585 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03855e-06])
199795  , -78276.7    , array([ 0.00100484 ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.03855e-06])
199796  , -78276.7    , array([ 0.00100484 ,  23.5785    ,  1.02889e-09,  5.10019e-78,  1.03855e-06])
199797  , -78276.7    , array([ 0.00100484 ,  23.5785    ,  1.02786e-09,  5.10529e-78,  1.03855e-06])
199798  , -78275.9    , array([ 0.00100484 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03959e-06])
199801  , -78268.6    , array([ 0.00100026 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04436e-06])
199806  , -78274.6    , array([ 0.0010035  ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03994e-06])
199807  , -78274.6    , array([ 0.0010035  ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03994e-06])
199808  , -78275.4    , array([ 0.0010045  ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.03994e-06])
199809  , -78274.6    , array([ 0.0010035  ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.03994e-06])
199810  , -78274.6    , array([ 0.0010035  ,  23.5785    ,  1.02889e-09,  5.10019e-78,  1.03994e-06])
199811  , -78274.6    , array([ 0.0010035  ,  23.5785    ,  1.02786e-09,  5.10529e-78,  1.03994e-06])
199812  , -78273.8    , array([ 0.0010035  ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04098e-06])
199813  , -78272.1    , array([ 0.00100193 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04157e-06])
199814  , -78272.1    , array([ 0.00100193 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04157e-06])
199815  , -78272.9    , array([ 0.00100294 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04157e-06])
199816  , -78272.1    , array([ 0.00100193 ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.04157e-06])
199817  , -78272.1    , array([ 0.00100193 ,  23.5785    ,  1.02889e-09,  5.10019e-78,  1.04157e-06])
199818  , -78272.1    , array([ 0.00100193 ,  23.5785    ,  1.02786e-09,  5.10529e-78,  1.04157e-06])
199819  , -78271.3    , array([ 0.00100193 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04261e-06])
199820  , -78272.1    , array([ 0.00100193 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04157e-06])
199821  , -78272.1    , array([ 0.00100193 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04157e-06])
199822  , -78272.9    , array([ 0.00100294 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04157e-06])
199823  , -78272.1    , array([ 0.00100193 ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.04157e-06])
199824  , -78272.1    , array([ 0.00100193 ,  23.5785    ,  1.02889e-09,  5.10019e-78,  1.04157e-06])
199825  , -78272.1    , array([ 0.00100193 ,  23.5785    ,  1.02786e-09,  5.10529e-78,  1.04157e-06])
199826  , -78271.3    , array([ 0.00100193 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04261e-06])
199827  , -78272.1    , array([ 0.00100193 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04157e-06])
199828  , -78272.1    , array([ 0.00100193 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04157e-06])
199829  , -78272.9    , array([ 0.00100294 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04157e-06])
199830  , -78272.1    , array([ 0.00100193 ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.04157e-06])
199831  , -78272.1    , array([ 0.00100193 ,  23.5785    ,  1.02889e-09,  5.10019e-78,  1.04157e-06])
199832  , -78272.1    , array([ 0.00100193 ,  23.5785    ,  1.02786e-09,  5.10529e-78,  1.04157e-06])
199833  , -78271.3    , array([ 0.00100193 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04261e-06])
199834  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199835  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199836  , -78270.7    , array([ 0.00100159 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199837  , -78269.9    , array([ 0.00100059 ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199838  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02889e-09,  5.10019e-78,  1.04296e-06])
199839  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10529e-78,  1.04296e-06])
199840  , -78269.1    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04401e-06])
199841  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199842  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199843  , -78270.7    , array([ 0.00100159 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199844  , -78269.9    , array([ 0.00100059 ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199845  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02889e-09,  5.10019e-78,  1.04296e-06])
199846  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10529e-78,  1.04296e-06])
199847  , -78269.1    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04401e-06])
199848  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199849  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199850  , -78270.7    , array([ 0.00100159 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199851  , -78269.9    , array([ 0.00100059 ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199852  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02889e-09,  5.10019e-78,  1.04296e-06])
199853  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10529e-78,  1.04296e-06])
199854  , -78269.1    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04401e-06])
199857  , -78269.6    , array([ 0.00100092 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04366e-06])
199862  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199863  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199864  , -78270.7    , array([ 0.00100159 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199865  , -78269.9    , array([ 0.00100059 ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199866  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02889e-09,  5.10019e-78,  1.04296e-06])
199867  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10529e-78,  1.04296e-06])
199868  , -78269.1    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04401e-06])
199869  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199870  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199871  , -78270.7    , array([ 0.00100159 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199872  , -78269.9    , array([ 0.00100059 ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.04296e-06])
199873  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02889e-09,  5.10019e-78,  1.04296e-06])
199874  , -78269.9    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10529e-78,  1.04296e-06])
199875  , -78269.1    , array([ 0.00100059 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04401e-06])
199876  , -78269.4    , array([ 0.00100026 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04331e-06])
199877  , -78269.4    , array([ 0.00100026 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04331e-06])
199878  , -78270.2    , array([ 0.00100126 ,  23.5785    ,  1.02786e-09,  5.10019e-78,  1.04331e-06])
199879  , -78269.4    , array([ 0.00100026 ,  23.6021    ,  1.02786e-09,  5.10019e-78,  1.04331e-06])
