2754    , -14660.1    , array([ 0.109249   ,  9.87916    ,  3.0724e-27 ,  0.525562   ])
2755    , -14660.1    , array([ 0.109358   ,  9.87916    ,  3.0724e-27 ,  0.525562   ])
2756    , -14664.6    , array([ 0.109249   ,  9.88904    ,  3.0724e-27 ,  0.525562   ])
2757    , -14660.1    , array([ 0.109249   ,  9.87916    ,  3.07547e-27,  0.525562   ])
2758    , -14667.7    , array([ 0.109249   ,  9.87916    ,  3.0724e-27 ,  0.526087   ])
2759    , -14660.1    , array([ 0.109249   ,  9.87916    ,  3.0724e-27 ,  0.525562   ])
2760    , -7618.51    , array([ 0.109249   ,  5.87872    ,  3.0724e-27 ,  0.220979   ])
2761    , -7618.51    , array([ 0.109249   ,  5.87872    ,  3.0724e-27 ,  0.220979   ])
2762    , -7618.51    , array([ 0.109358   ,  5.87872    ,  3.0724e-27 ,  0.220979   ])
2763    , -7620.83    , array([ 0.109249   ,  5.88461    ,  3.0724e-27 ,  0.220979   ])
2764    , -7618.51    , array([ 0.109249   ,  5.87872    ,  3.07547e-27,  0.220979   ])
2765    , -7623.06    , array([ 0.109249   ,  5.87872    ,  3.0724e-27 ,  0.2212     ])
2772    , -7618.18    , array([ 0.109249   ,  5.88065    ,  3.0724e-27 ,  0.220926   ])
2773    , -7618.18    , array([ 0.109249   ,  5.88065    ,  3.0724e-27 ,  0.220926   ])
2774    , -7618.18    , array([ 0.109358   ,  5.88065    ,  3.0724e-27 ,  0.220926   ])
2775    , -7620.49    , array([ 0.109249   ,  5.88653    ,  3.0724e-27 ,  0.220926   ])
2776    , -7618.18    , array([ 0.109249   ,  5.88065    ,  3.07547e-27,  0.220926   ])
2777    , -7622.72    , array([ 0.109249   ,  5.88065    ,  3.0724e-27 ,  0.221147   ])
2778    , -7617.84    , array([ 0.109249   ,  5.88258    ,  3.0724e-27 ,  0.220872   ])
2779    , -7617.84    , array([ 0.109249   ,  5.88258    ,  3.0724e-27 ,  0.220872   ])
2780    , -7617.84    , array([ 0.109358   ,  5.88258    ,  3.0724e-27 ,  0.220872   ])
2781    , -7620.15    , array([ 0.109249   ,  5.88846    ,  3.0724e-27 ,  0.220872   ])
2782    , -7617.84    , array([ 0.109249   ,  5.88258    ,  3.07547e-27,  0.220872   ])
2783    , -7622.38    , array([ 0.109249   ,  5.88258    ,  3.0724e-27 ,  0.221093   ])
2790    , -7617.76    , array([ 0.109249   ,  5.88306    ,  3.0724e-27 ,  0.220859   ])
2791    , -7617.76    , array([ 0.109249   ,  5.88306    ,  3.0724e-27 ,  0.220859   ])
2792    , -7617.76    , array([ 0.109358   ,  5.88306    ,  3.0724e-27 ,  0.220859   ])
2793    , -7620.07    , array([ 0.109249   ,  5.88895    ,  3.0724e-27 ,  0.220859   ])
2794    , -7617.76    , array([ 0.109249   ,  5.88306    ,  3.07547e-27,  0.220859   ])
2795    , -7622.3     , array([ 0.109249   ,  5.88306    ,  3.0724e-27 ,  0.22108    ])
2796    , -7617.67    , array([ 0.109249   ,  5.88355    ,  3.0724e-27 ,  0.220846   ])
2797    , -7617.67    , array([ 0.109249   ,  5.88355    ,  3.0724e-27 ,  0.220846   ])
2798    , -7617.67    , array([ 0.109358   ,  5.88355    ,  3.0724e-27 ,  0.220846   ])
2799    , -7619.98    , array([ 0.109249   ,  5.88943    ,  3.0724e-27 ,  0.220846   ])
2800    , -7617.67    , array([ 0.109249   ,  5.88355    ,  3.07547e-27,  0.220846   ])
2801    , -7622.21    , array([ 0.109249   ,  5.88355    ,  3.0724e-27 ,  0.221067   ])
2808    , -7617.65    , array([ 0.109249   ,  5.88367    ,  3.0724e-27 ,  0.220842   ])
2809    , -7617.65    , array([ 0.109249   ,  5.88367    ,  3.0724e-27 ,  0.220842   ])
2810    , -7617.65    , array([ 0.109358   ,  5.88367    ,  3.0724e-27 ,  0.220842   ])
2811    , -7619.96    , array([ 0.109249   ,  5.88955    ,  3.0724e-27 ,  0.220842   ])
2812    , -7617.65    , array([ 0.109249   ,  5.88367    ,  3.07547e-27,  0.220842   ])
2813    , -7622.19    , array([ 0.109249   ,  5.88367    ,  3.0724e-27 ,  0.221063   ])
2814    , -7617.63    , array([ 0.109249   ,  5.88379    ,  3.0724e-27 ,  0.220839   ])
2815    , -7617.63    , array([ 0.109249   ,  5.88379    ,  3.0724e-27 ,  0.220839   ])
2816    , -7617.63    , array([ 0.109358   ,  5.88379    ,  3.0724e-27 ,  0.220839   ])
2817    , -7619.94    , array([ 0.109249   ,  5.88967    ,  3.0724e-27 ,  0.220839   ])
2818    , -7617.63    , array([ 0.109249   ,  5.88379    ,  3.07547e-27,  0.220839   ])
2819    , -7622.17    , array([ 0.109249   ,  5.88379    ,  3.0724e-27 ,  0.22106    ])
2820    , -4172.97    , array([ 0.109249   ,  33.0908    ,  3.0724e-27 ,  0.0619261  ])
2821    , -4172.97    , array([ 0.109249   ,  33.0908    ,  3.0724e-27 ,  0.0619261  ])
2822    , -4172.97    , array([ 0.109358   ,  33.0908    ,  3.0724e-27 ,  0.0619261  ])
2823    , -4173.06    , array([ 0.109249   ,  33.1239    ,  3.0724e-27 ,  0.0619261  ])
2824    , -4172.97    , array([ 0.109249   ,  33.0908    ,  3.07547e-27,  0.0619261  ])
2825    , -4175.19    , array([ 0.109249   ,  33.0908    ,  3.0724e-27 ,  0.061988   ])
2826    , -4172.96    , array([ 0.109249   ,  33.0911    ,  3.0724e-27 ,  0.0619257  ])
2827    , -4172.96    , array([ 0.109249   ,  33.0911    ,  3.0724e-27 ,  0.0619257  ])
2828    , -4172.96    , array([ 0.109358   ,  33.0911    ,  3.0724e-27 ,  0.0619257  ])
2829    , -4173.05    , array([ 0.109249   ,  33.1242    ,  3.0724e-27 ,  0.0619257  ])
2830    , -4172.96    , array([ 0.109249   ,  33.0911    ,  3.07547e-27,  0.0619257  ])
2831    , -4175.18    , array([ 0.109249   ,  33.0911    ,  3.0724e-27 ,  0.0619877  ])
2838    , -4172.95    , array([ 0.109249   ,  33.0912    ,  3.0724e-27 ,  0.0619256  ])
2839    , -4172.95    , array([ 0.109249   ,  33.0912    ,  3.0724e-27 ,  0.0619256  ])
2840    , -4172.95    , array([ 0.109358   ,  33.0912    ,  3.0724e-27 ,  0.0619256  ])
2841    , -4173.05    , array([ 0.109249   ,  33.1243    ,  3.0724e-27 ,  0.0619256  ])
2842    , -4172.95    , array([ 0.109249   ,  33.0912    ,  3.07547e-27,  0.0619256  ])
2843    , -4175.18    , array([ 0.109249   ,  33.0912    ,  3.0724e-27 ,  0.0619875  ])
2844    , -3295.74    , array([ 0.109249   ,  70.2153    ,  3.0724e-27 ,  0.0355904  ])
2845    , -3295.74    , array([ 0.109249   ,  70.2153    ,  3.0724e-27 ,  0.0355904  ])
2846    , -3295.74    , array([ 0.109358   ,  70.2153    ,  3.0724e-27 ,  0.0355904  ])
2847    , -3295.76    , array([ 0.109249   ,  70.2855    ,  3.0724e-27 ,  0.0355904  ])
2848    , -3295.74    , array([ 0.109249   ,  70.2153    ,  3.07547e-27,  0.0355904  ])
2849    , -3296.91    , array([ 0.109249   ,  70.2153    ,  3.0724e-27 ,  0.035626   ])
2856    , -3295.61    , array([ 0.109249   ,  70.2267    ,  3.0724e-27 ,  0.0355864  ])
2857    , -3295.61    , array([ 0.109249   ,  70.2267    ,  3.0724e-27 ,  0.0355864  ])
2858    , -3295.61    , array([ 0.109358   ,  70.2267    ,  3.0724e-27 ,  0.0355864  ])
2859    , -3295.63    , array([ 0.109249   ,  70.297     ,  3.0724e-27 ,  0.0355864  ])
2860    , -3295.61    , array([ 0.109249   ,  70.2267    ,  3.07547e-27,  0.0355864  ])
2861    , -3296.78    , array([ 0.109249   ,  70.2267    ,  3.0724e-27 ,  0.035622   ])
2868    , -3295.61    , array([ 0.109249   ,  70.2269    ,  3.0724e-27 ,  0.0355863  ])
2869    , -3295.61    , array([ 0.109249   ,  70.2269    ,  3.0724e-27 ,  0.0355863  ])
2870    , -3295.61    , array([ 0.109358   ,  70.2269    ,  3.0724e-27 ,  0.0355863  ])
2871    , -3295.63    , array([ 0.109249   ,  70.2971    ,  3.0724e-27 ,  0.0355863  ])
2872    , -3295.61    , array([ 0.109249   ,  70.2269    ,  3.07547e-27,  0.0355863  ])
2873    , -3296.78    , array([ 0.109249   ,  70.2269    ,  3.0724e-27 ,  0.0356219  ])
2880    , -3295.61    , array([ 0.109249   ,  70.2269    ,  3.0724e-27 ,  0.0355863  ])
2881    , -3295.61    , array([ 0.109249   ,  70.2269    ,  3.0724e-27 ,  0.0355863  ])
2882    , -3295.61    , array([ 0.109358   ,  70.2269    ,  3.0724e-27 ,  0.0355863  ])
2883    , -3295.63    , array([ 0.109249   ,  70.2972    ,  3.0724e-27 ,  0.0355863  ])
2884    , -3295.61    , array([ 0.109249   ,  70.2269    ,  3.07547e-27,  0.0355863  ])
2885    , -3296.78    , array([ 0.109249   ,  70.2269    ,  3.0724e-27 ,  0.0356219  ])
2892    , -3295.61    , array([ 0.109249   ,  70.227     ,  3.0724e-27 ,  0.0355863  ])
2893    , -3295.61    , array([ 0.109249   ,  70.227     ,  3.0724e-27 ,  0.0355863  ])
2894    , -3295.61    , array([ 0.109358   ,  70.227     ,  3.0724e-27 ,  0.0355863  ])
2895    , -3295.63    , array([ 0.109249   ,  70.2972    ,  3.0724e-27 ,  0.0355863  ])
2896    , -3295.61    , array([ 0.109249   ,  70.227     ,  3.07547e-27,  0.0355863  ])
2897    , -3296.78    , array([ 0.109249   ,  70.227     ,  3.0724e-27 ,  0.0356219  ])
2904    , -3295.61    , array([ 0.109249   ,  70.227     ,  3.0724e-27 ,  0.0355863  ])
2905    , -3295.61    , array([ 0.109249   ,  70.227     ,  3.0724e-27 ,  0.0355863  ])
2906    , -3295.61    , array([ 0.109358   ,  70.227     ,  3.0724e-27 ,  0.0355863  ])
2907    , -3295.63    , array([ 0.109249   ,  70.2972    ,  3.0724e-27 ,  0.0355863  ])
2908    , -3295.61    , array([ 0.109249   ,  70.227     ,  3.07547e-27,  0.0355863  ])
2909    , -3296.78    , array([ 0.109249   ,  70.227     ,  3.0724e-27 ,  0.0356219  ])
2910    , -3128.26    , array([ 0.109249   ,  88.8983    ,  3.0724e-27 ,  0.030276   ])
2911    , -3128.26    , array([ 0.109249   ,  88.8983    ,  3.0724e-27 ,  0.030276   ])
2912    , -3128.26    , array([ 0.109358   ,  88.8983    ,  3.0724e-27 ,  0.030276   ])
2913    , -3128.27    , array([ 0.109249   ,  88.9872    ,  3.0724e-27 ,  0.030276   ])
2914    , -3128.26    , array([ 0.109249   ,  88.8983    ,  3.07547e-27,  0.030276   ])
2915    , -3129.22    , array([ 0.109249   ,  88.8983    ,  3.0724e-27 ,  0.0303063  ])
2922    , -3128.26    , array([ 0.109249   ,  88.8983    ,  3.0724e-27 ,  0.030276   ])
2923    , -3128.26    , array([ 0.109249   ,  88.8983    ,  3.0724e-27 ,  0.030276   ])
2924    , -3128.26    , array([ 0.109358   ,  88.8983    ,  3.0724e-27 ,  0.030276   ])
2925    , -3128.27    , array([ 0.109249   ,  88.9873    ,  3.0724e-27 ,  0.030276   ])
2926    , -3128.26    , array([ 0.109249   ,  88.8983    ,  3.07547e-27,  0.030276   ])
2927    , -3129.22    , array([ 0.109249   ,  88.8983    ,  3.0724e-27 ,  0.0303063  ])
