5986    , -2220.69    , array([ 1.13238    ,  0.308738   ,  8.03097e-16,  0.00296026 ])
5987    , -2220.69    , array([ 1.13351    ,  0.308738   ,  8.03097e-16,  0.00296026 ])
5988    , -2220.84    , array([ 1.13238    ,  0.309047   ,  8.03097e-16,  0.00296026 ])
5989    , -2220.69    , array([ 1.13238    ,  0.308738   ,  8.039e-16  ,  0.00296026 ])
5990    , -2220.58    , array([ 1.13238    ,  0.308738   ,  8.03097e-16,  0.00296322 ])
5991    , -2220.69    , array([ 1.13238    ,  0.308738   ,  8.03097e-16,  0.00296026 ])
5992    , -1911.28    , array([ 1.13238    ,  0.134805   ,  8.03097e-16,  0.00527355 ])
5993    , -1911.28    , array([ 1.13238    ,  0.134805   ,  8.03097e-16,  0.00527355 ])
5994    , -1911.28    , array([ 1.13351    ,  0.134805   ,  8.03097e-16,  0.00527355 ])
5995    , -1911.58    , array([ 1.13238    ,  0.13494    ,  8.03097e-16,  0.00527355 ])
5996    , -1911.28    , array([ 1.13238    ,  0.134805   ,  8.039e-16  ,  0.00527355 ])
5997    , -1911.01    , array([ 1.13238    ,  0.134805   ,  8.03097e-16,  0.00527883 ])
5998    , -2301.18    , array([ 1.13238    ,  0.00489977 ,  8.03097e-16,  0.0531123  ])
5999    , -2301.18    , array([ 1.13238    ,  0.00489977 ,  8.03097e-16,  0.0531123  ])
6000    , -2301.18    , array([ 1.13351    ,  0.00489977 ,  8.03097e-16,  0.0531123  ])
6001    , -2300.83    , array([ 1.13238    ,  0.00490467 ,  8.03097e-16,  0.0531123  ])
6002    , -2301.18    , array([ 1.13238    ,  0.00489977 ,  8.039e-16  ,  0.0531123  ])
6003    , -2301.56    , array([ 1.13238    ,  0.00489977 ,  8.03097e-16,  0.0531655  ])
6004    , -2484.71    , array([ 1.13238    ,  0.0390977  ,  8.03097e-16,  0.0124934  ])
6005    , -2484.71    , array([ 1.13238    ,  0.0390977  ,  8.03097e-16,  0.0124934  ])
6006    , -2484.71    , array([ 1.13351    ,  0.0390977  ,  8.03097e-16,  0.0124934  ])
6007    , -2482.81    , array([ 1.13238    ,  0.0391368  ,  8.03097e-16,  0.0124934  ])
6008    , -2484.71    , array([ 1.13238    ,  0.0390977  ,  8.039e-16  ,  0.0124934  ])
6009    , -2486.12    , array([ 1.13238    ,  0.0390977  ,  8.03097e-16,  0.0125059  ])
6010    , -1724.62    , array([ 1.13238    ,  0.0859615  ,  8.03097e-16,  0.00721546 ])
6011    , -1724.62    , array([ 1.13238    ,  0.0859615  ,  8.03097e-16,  0.00721546 ])
6012    , -1724.62    , array([ 1.13351    ,  0.0859615  ,  8.03097e-16,  0.00721546 ])
6013    , -1724.73    , array([ 1.13238    ,  0.0860475  ,  8.03097e-16,  0.00721546 ])
6014    , -1724.62    , array([ 1.13238    ,  0.0859615  ,  8.039e-16  ,  0.00721546 ])
6015    , -1724.45    , array([ 1.13238    ,  0.0859615  ,  8.03097e-16,  0.00722268 ])
6016    , -1708.25    , array([ 1.13238    ,  0.0736309  ,  8.03097e-16,  0.00803749 ])
6017    , -1708.25    , array([ 1.13238    ,  0.0736309  ,  8.03097e-16,  0.00803749 ])
6018    , -1708.25    , array([ 1.13351    ,  0.0736309  ,  8.03097e-16,  0.00803749 ])
6019    , -1708.18    , array([ 1.13238    ,  0.0737046  ,  8.03097e-16,  0.00803749 ])
6020    , -1708.25    , array([ 1.13238    ,  0.0736309  ,  8.039e-16  ,  0.00803749 ])
6021    , -1708.21    , array([ 1.13238    ,  0.0736309  ,  8.03097e-16,  0.00804553 ])
6028    , -1708.25    , array([ 1.13238    ,  0.0736317  ,  8.03097e-16,  0.00803773 ])
6029    , -1708.25    , array([ 1.13238    ,  0.0736317  ,  8.03097e-16,  0.00803773 ])
6030    , -1708.25    , array([ 1.13351    ,  0.0736317  ,  8.03097e-16,  0.00803773 ])
6031    , -1708.18    , array([ 1.13238    ,  0.0737053  ,  8.03097e-16,  0.00803773 ])
6032    , -1708.25    , array([ 1.13238    ,  0.0736317  ,  8.039e-16  ,  0.00803773 ])
6033    , -1708.21    , array([ 1.13238    ,  0.0736317  ,  8.03097e-16,  0.00804578 ])
6034    , -1708.24    , array([ 1.13238    ,  0.0736349  ,  8.03097e-16,  0.00803882 ])
6035    , -1708.24    , array([ 1.13238    ,  0.0736349  ,  8.03097e-16,  0.00803882 ])
6036    , -1708.24    , array([ 1.13351    ,  0.0736349  ,  8.03097e-16,  0.00803882 ])
6037    , -1708.17    , array([ 1.13238    ,  0.0737085  ,  8.03097e-16,  0.00803882 ])
6038    , -1708.24    , array([ 1.13238    ,  0.0736349  ,  8.039e-16  ,  0.00803882 ])
6039    , -1708.21    , array([ 1.13238    ,  0.0736349  ,  8.03097e-16,  0.00804687 ])
6046    , -1708.24    , array([ 1.13238    ,  0.0736351  ,  8.03097e-16,  0.00803888 ])
6047    , -1708.24    , array([ 1.13238    ,  0.0736351  ,  8.03097e-16,  0.00803888 ])
6048    , -1708.24    , array([ 1.13351    ,  0.0736351  ,  8.03097e-16,  0.00803888 ])
6049    , -1708.17    , array([ 1.13238    ,  0.0737087  ,  8.03097e-16,  0.00803888 ])
6050    , -1708.24    , array([ 1.13238    ,  0.0736351  ,  8.039e-16  ,  0.00803888 ])
6051    , -1708.2     , array([ 1.13238    ,  0.0736351  ,  8.03097e-16,  0.00804693 ])
6052    , -1708.24    , array([ 1.13238    ,  0.0736359  ,  8.03097e-16,  0.00803916 ])
