54429   , -1939.47    , array([ 0.340213   ,  21.9775    ,  0.0145195  ,  2.53655e-27])
54430   , -1939.9     , array([ 0.340554   ,  21.9775    ,  0.0145195  ,  2.53655e-27])
54431   , -1939.47    , array([ 0.340213   ,  21.9995    ,  0.0145195  ,  2.53655e-27])
54432   , -1939.17    , array([ 0.340213   ,  21.9775    ,  0.0145341  ,  2.53655e-27])
54433   , -1939.47    , array([ 0.340213   ,  21.9775    ,  0.0145195  ,  2.53909e-27])
54434   , -1939.47    , array([ 0.340213   ,  21.9775    ,  0.0145195  ,  2.53655e-27])
54435   , -1524.41    , array([ 0.149694   ,  21.9775    ,  0.0261485  ,  2.53655e-27])
54436   , -1524.41    , array([ 0.149694   ,  21.9775    ,  0.0261485  ,  2.53655e-27])
54437   , -1524.2     , array([ 0.149844   ,  21.9775    ,  0.0261485  ,  2.53655e-27])
54438   , -1524.41    , array([ 0.149694   ,  21.9995    ,  0.0261485  ,  2.53655e-27])
54439   , -1524.26    , array([ 0.149694   ,  21.9775    ,  0.0261747  ,  2.53655e-27])
54440   , -1524.41    , array([ 0.149694   ,  21.9775    ,  0.0261485  ,  2.53909e-27])
54441   , -2126.45    , array([ 0.420989   ,  21.9775    ,  1.7086     ,  2.53655e-27])
54442   , -2126.45    , array([ 0.420989   ,  21.9775    ,  1.7086     ,  2.53655e-27])
54443   , -2125.98    , array([ 0.42141    ,  21.9775    ,  1.7086     ,  2.53655e-27])
54444   , -2126.45    , array([ 0.420989   ,  21.9995    ,  1.7086     ,  2.53655e-27])
54445   , -2127.26    , array([ 0.420989   ,  21.9775    ,  1.71031    ,  2.53655e-27])
54446   , -2126.45    , array([ 0.420989   ,  21.9775    ,  1.7086     ,  2.53909e-27])
54447   , -1027.14    , array([ 0.212608   ,  21.9775    ,  0.107986   ,  2.53655e-27])
54448   , -1027.14    , array([ 0.212608   ,  21.9775    ,  0.107986   ,  2.53655e-27])
54449   , -1026.34    , array([ 0.212821   ,  21.9775    ,  0.107986   ,  2.53655e-27])
54450   , -1027.14    , array([ 0.212608   ,  21.9995    ,  0.107986   ,  2.53655e-27])
54451   , -1026.77    , array([ 0.212608   ,  21.9775    ,  0.108094   ,  2.53655e-27])
54452   , -1027.14    , array([ 0.212608   ,  21.9775    ,  0.107986   ,  2.53909e-27])
54453   , -685.233    , array([ 0.243306   ,  21.9775    ,  0.186264   ,  2.53655e-27])
54454   , -685.233    , array([ 0.243306   ,  21.9775    ,  0.186264   ,  2.53655e-27])
