8558    , -79089.4    , array([ 0.129021   ,  0.0152325  ,  5.35995e-06,  2.87348e-36,  3.85368e-13])
8559    , -79089.4    , array([ 0.12915    ,  0.0152325  ,  5.35995e-06,  2.87348e-36,  3.85368e-13])
8560    , -79089.4    , array([ 0.129021   ,  0.0152478  ,  5.35995e-06,  2.87348e-36,  3.85368e-13])
8561    , -79089.4    , array([ 0.129021   ,  0.0152325  ,  5.36532e-06,  2.87348e-36,  3.85368e-13])
8562    , -79089.4    , array([ 0.129021   ,  0.0152325  ,  5.35995e-06,  2.87635e-36,  3.85368e-13])
8563    , -79089.4    , array([ 0.129021   ,  0.0152325  ,  5.35995e-06,  2.87348e-36,  3.85753e-13])
8564    , -79089.4    , array([ 0.129021   ,  0.0152325  ,  5.35995e-06,  2.87348e-36,  3.85368e-13])
8565    , -79089.4    , array([ 0.129021   ,  0.0152321  ,  5.35995e-06,  2.87348e-36,  3.8538e-13 ])
8566    , -79089.4    , array([ 0.129021   ,  0.0152321  ,  5.35995e-06,  2.87348e-36,  3.8538e-13 ])
8567    , -79089.4    , array([ 0.12915    ,  0.0152321  ,  5.35995e-06,  2.87348e-36,  3.8538e-13 ])
8568    , -79089.4    , array([ 0.129021   ,  0.0152473  ,  5.35995e-06,  2.87348e-36,  3.8538e-13 ])
8569    , -79089.4    , array([ 0.129021   ,  0.0152321  ,  5.36532e-06,  2.87348e-36,  3.8538e-13 ])
8570    , -79089.4    , array([ 0.129021   ,  0.0152321  ,  5.35995e-06,  2.87635e-36,  3.8538e-13 ])
8571    , -79089.4    , array([ 0.129021   ,  0.0152321  ,  5.35995e-06,  2.87348e-36,  3.85766e-13])
8572    , -79089.4    , array([ 0.12902    ,  0.0152303  ,  5.35995e-06,  2.87348e-36,  3.85429e-13])
8573    , -79089.4    , array([ 0.12902    ,  0.0152303  ,  5.35995e-06,  2.87348e-36,  3.85429e-13])
8574    , -79089.4    , array([ 0.129149   ,  0.0152303  ,  5.35995e-06,  2.87348e-36,  3.85429e-13])
8575    , -79089.4    , array([ 0.12902    ,  0.0152455  ,  5.35995e-06,  2.87348e-36,  3.85429e-13])
8576    , -79089.4    , array([ 0.12902    ,  0.0152303  ,  5.36532e-06,  2.87348e-36,  3.85429e-13])
8577    , -79089.4    , array([ 0.12902    ,  0.0152303  ,  5.35995e-06,  2.87635e-36,  3.85429e-13])
8578    , -79089.4    , array([ 0.12902    ,  0.0152303  ,  5.35995e-06,  2.87348e-36,  3.85815e-13])
8579    , -79089.4    , array([ 0.129015   ,  0.015223   ,  5.35995e-06,  2.87348e-36,  3.85626e-13])
8580    , -79089.4    , array([ 0.129015   ,  0.015223   ,  5.35995e-06,  2.87348e-36,  3.85626e-13])
8581    , -79089.4    , array([ 0.129144   ,  0.015223   ,  5.35995e-06,  2.87348e-36,  3.85626e-13])
8582    , -79089.4    , array([ 0.129015   ,  0.0152382  ,  5.35995e-06,  2.87348e-36,  3.85626e-13])
8583    , -79089.4    , array([ 0.129015   ,  0.015223   ,  5.36532e-06,  2.87348e-36,  3.85626e-13])
8584    , -79089.4    , array([ 0.129015   ,  0.015223   ,  5.35995e-06,  2.87635e-36,  3.85626e-13])
8585    , -79089.4    , array([ 0.129015   ,  0.015223   ,  5.35995e-06,  2.87348e-36,  3.86012e-13])
8586    , -79089.4    , array([ 0.128995   ,  0.0151939  ,  5.35995e-06,  2.87348e-36,  3.86415e-13])
8587    , -79089.4    , array([ 0.128995   ,  0.0151939  ,  5.35995e-06,  2.87348e-36,  3.86415e-13])
8588    , -79089.4    , array([ 0.129124   ,  0.0151939  ,  5.35995e-06,  2.87348e-36,  3.86415e-13])
8589    , -79089.4    , array([ 0.128995   ,  0.0152091  ,  5.35995e-06,  2.87348e-36,  3.86415e-13])
8590    , -79089.4    , array([ 0.128995   ,  0.0151939  ,  5.36532e-06,  2.87348e-36,  3.86415e-13])
8591    , -79089.4    , array([ 0.128995   ,  0.0151939  ,  5.35995e-06,  2.87635e-36,  3.86415e-13])
8592    , -79089.4    , array([ 0.128995   ,  0.0151939  ,  5.35995e-06,  2.87348e-36,  3.86802e-13])
8593    , -79089.4    , array([ 0.128917   ,  0.0150781  ,  5.35995e-06,  2.87348e-36,  3.89586e-13])
8594    , -79089.4    , array([ 0.128917   ,  0.0150781  ,  5.35995e-06,  2.87348e-36,  3.89586e-13])
8595    , -79089.4    , array([ 0.129046   ,  0.0150781  ,  5.35995e-06,  2.87348e-36,  3.89586e-13])
8596    , -79089.4    , array([ 0.128917   ,  0.0150932  ,  5.35995e-06,  2.87348e-36,  3.89586e-13])
8597    , -79089.4    , array([ 0.128917   ,  0.0150781  ,  5.36532e-06,  2.87348e-36,  3.89586e-13])
8598    , -79089.4    , array([ 0.128917   ,  0.0150781  ,  5.35995e-06,  2.87635e-36,  3.89586e-13])
8599    , -79089.4    , array([ 0.128917   ,  0.0150781  ,  5.35995e-06,  2.87348e-36,  3.89976e-13])
8600    , -79089.4    , array([ 0.128607   ,  0.0146236  ,  5.35995e-06,  2.87348e-36,  4.02533e-13])
8601    , -79089.4    , array([ 0.128607   ,  0.0146236  ,  5.35995e-06,  2.87348e-36,  4.02533e-13])
8602    , -79089.4    , array([ 0.128735   ,  0.0146236  ,  5.35995e-06,  2.87348e-36,  4.02533e-13])
8603    , -79089.4    , array([ 0.128607   ,  0.0146382  ,  5.35995e-06,  2.87348e-36,  4.02533e-13])
8604    , -79089.4    , array([ 0.128607   ,  0.0146236  ,  5.36532e-06,  2.87348e-36,  4.02533e-13])
8605    , -79089.4    , array([ 0.128607   ,  0.0146236  ,  5.35995e-06,  2.87635e-36,  4.02533e-13])
8606    , -79089.4    , array([ 0.128607   ,  0.0146236  ,  5.35995e-06,  2.87348e-36,  4.02936e-13])
8607    , -79089.4    , array([ 0.127371   ,  0.0129385  ,  5.35995e-06,  2.87348e-36,  4.58771e-13])
8608    , -79089.4    , array([ 0.127371   ,  0.0129385  ,  5.35995e-06,  2.87348e-36,  4.58771e-13])
8609    , -79089.4    , array([ 0.127498   ,  0.0129385  ,  5.35995e-06,  2.87348e-36,  4.58771e-13])
8610    , -79089.4    , array([ 0.127371   ,  0.0129514  ,  5.35995e-06,  2.87348e-36,  4.58771e-13])
8611    , -79089.4    , array([ 0.127371   ,  0.0129385  ,  5.36532e-06,  2.87348e-36,  4.58771e-13])
8612    , -79089.4    , array([ 0.127371   ,  0.0129385  ,  5.35995e-06,  2.87635e-36,  4.58771e-13])
8613    , -79089.4    , array([ 0.127371   ,  0.0129385  ,  5.35995e-06,  2.87348e-36,  4.5923e-13 ])
8614    , -79089.4    , array([ 0.122545   ,  0.00792875 ,  5.35995e-06,  2.87348e-36,  7.74054e-13])
8615    , -79089.4    , array([ 0.122545   ,  0.00792875 ,  5.35995e-06,  2.87348e-36,  7.74054e-13])
8616    , -79089.4    , array([ 0.122668   ,  0.00792875 ,  5.35995e-06,  2.87348e-36,  7.74054e-13])
8617    , -79089.4    , array([ 0.122545   ,  0.00793668 ,  5.35995e-06,  2.87348e-36,  7.74054e-13])
8618    , -79089.4    , array([ 0.122545   ,  0.00792875 ,  5.36532e-06,  2.87348e-36,  7.74054e-13])
8619    , -79089.4    , array([ 0.122545   ,  0.00792875 ,  5.35995e-06,  2.87635e-36,  7.74054e-13])
