18640   , -2336.8     , array([ 0.507336   ,  3.20536    ,  4.55887e-09,  1.3358e-26 ])
18641   , -2336.8     , array([ 0.507843   ,  3.20536    ,  4.55887e-09,  1.3358e-26 ])
18642   , -2336.8     , array([ 0.507336   ,  3.20857    ,  4.55887e-09,  1.3358e-26 ])
18643   , -2336.8     , array([ 0.507336   ,  3.20536    ,  4.56343e-09,  1.3358e-26 ])
18644   , -2336.8     , array([ 0.507336   ,  3.20536    ,  4.55887e-09,  1.33714e-26])
18645   , -2336.8     , array([ 0.507336   ,  3.20536    ,  4.55887e-09,  1.3358e-26 ])
18646   , -2336.8     , array([ 0.507248   ,  3.20536    ,  4.55926e-09,  1.3358e-26 ])
18647   , -2336.8     , array([ 0.507248   ,  3.20536    ,  4.55926e-09,  1.3358e-26 ])
18648   , -2336.8     , array([ 0.507755   ,  3.20536    ,  4.55926e-09,  1.3358e-26 ])
18649   , -2336.8     , array([ 0.507248   ,  3.20857    ,  4.55926e-09,  1.3358e-26 ])
18650   , -2336.8     , array([ 0.507248   ,  3.20536    ,  4.56382e-09,  1.3358e-26 ])
18651   , -2336.8     , array([ 0.507248   ,  3.20536    ,  4.55926e-09,  1.33714e-26])
18652   , -2336.8     , array([ 0.506898   ,  3.20536    ,  4.56081e-09,  1.3358e-26 ])
18653   , -2336.8     , array([ 0.506898   ,  3.20536    ,  4.56081e-09,  1.3358e-26 ])
18654   , -2336.8     , array([ 0.507405   ,  3.20536    ,  4.56081e-09,  1.3358e-26 ])
18655   , -2336.8     , array([ 0.506898   ,  3.20857    ,  4.56081e-09,  1.3358e-26 ])
18656   , -2336.8     , array([ 0.506898   ,  3.20536    ,  4.56538e-09,  1.3358e-26 ])
18657   , -2336.8     , array([ 0.506898   ,  3.20536    ,  4.56081e-09,  1.33714e-26])
18658   , -2336.8     , array([ 0.505501   ,  3.20536    ,  4.56703e-09,  1.3358e-26 ])
18659   , -2336.8     , array([ 0.505501   ,  3.20536    ,  4.56703e-09,  1.3358e-26 ])
18660   , -2336.8     , array([ 0.506007   ,  3.20536    ,  4.56703e-09,  1.3358e-26 ])
18661   , -2336.8     , array([ 0.505501   ,  3.20857    ,  4.56703e-09,  1.3358e-26 ])
18662   , -2336.8     , array([ 0.505501   ,  3.20536    ,  4.5716e-09 ,  1.3358e-26 ])
18663   , -2336.8     , array([ 0.505501   ,  3.20536    ,  4.56703e-09,  1.33714e-26])
18664   , -2336.8     , array([ 0.49995    ,  3.20536    ,  4.59198e-09,  1.3358e-26 ])
18665   , -2336.8     , array([ 0.49995    ,  3.20536    ,  4.59198e-09,  1.3358e-26 ])
18666   , -2336.8     , array([ 0.50045    ,  3.20536    ,  4.59198e-09,  1.3358e-26 ])
18667   , -2336.8     , array([ 0.49995    ,  3.20857    ,  4.59198e-09,  1.3358e-26 ])
18668   , -2336.8     , array([ 0.49995    ,  3.20536    ,  4.59658e-09,  1.3358e-26 ])
18669   , -2336.8     , array([ 0.49995    ,  3.20536    ,  4.59198e-09,  1.33714e-26])
18670   , -2336.8     , array([ 0.478351   ,  3.20536    ,  4.69316e-09,  1.3358e-26 ])
18671   , -2336.8     , array([ 0.478351   ,  3.20536    ,  4.69316e-09,  1.3358e-26 ])
18672   , -2336.8     , array([ 0.478829   ,  3.20536    ,  4.69316e-09,  1.3358e-26 ])
18673   , -2336.8     , array([ 0.478351   ,  3.20857    ,  4.69316e-09,  1.3358e-26 ])
18674   , -2336.8     , array([ 0.478351   ,  3.20536    ,  4.69786e-09,  1.3358e-26 ])
18675   , -2336.8     , array([ 0.478351   ,  3.20536    ,  4.69316e-09,  1.33714e-26])
18676   , -2336.8     , array([ 0.40089    ,  3.20536    ,  5.12066e-09,  1.3358e-26 ])
18677   , -2336.8     , array([ 0.40089    ,  3.20536    ,  5.12066e-09,  1.3358e-26 ])
18678   , -2336.8     , array([ 0.401291   ,  3.20536    ,  5.12066e-09,  1.3358e-26 ])
18679   , -2336.8     , array([ 0.40089    ,  3.20857    ,  5.12066e-09,  1.3358e-26 ])
18680   , -2336.8     , array([ 0.40089    ,  3.20536    ,  5.12578e-09,  1.3358e-26 ])
18681   , -2336.8     , array([ 0.40089    ,  3.20536    ,  5.12066e-09,  1.33714e-26])
18682   , -2336.8     , array([ 0.197761   ,  3.20536    ,  7.25719e-09,  1.3358e-26 ])
18683   , -2336.8     , array([ 0.197761   ,  3.20536    ,  7.25719e-09,  1.3358e-26 ])
18684   , -2336.8     , array([ 0.197959   ,  3.20536    ,  7.25719e-09,  1.3358e-26 ])
18685   , -2336.8     , array([ 0.197761   ,  3.20857    ,  7.25719e-09,  1.3358e-26 ])
18686   , -2336.8     , array([ 0.197761   ,  3.20536    ,  7.26445e-09,  1.3358e-26 ])
18687   , -2336.8     , array([ 0.197761   ,  3.20536    ,  7.25719e-09,  1.33714e-26])
18688   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18689   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18690   , -2336.76    , array([ 0.0117229  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18691   , -2336.76    , array([ 0.0117112  ,  3.20857    ,  2.92778e-08,  1.3358e-26 ])
18692   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.93071e-08,  1.3358e-26 ])
18693   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.33714e-26])
18700   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18701   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18702   , -2336.76    , array([ 0.0117229  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18703   , -2336.76    , array([ 0.0117112  ,  3.20857    ,  2.92778e-08,  1.3358e-26 ])
18704   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.93071e-08,  1.3358e-26 ])
18705   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.33714e-26])
18706   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18707   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18708   , -2336.76    , array([ 0.0117229  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18709   , -2336.76    , array([ 0.0117112  ,  3.20857    ,  2.92778e-08,  1.3358e-26 ])
18710   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.93071e-08,  1.3358e-26 ])
18711   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.33714e-26])
18718   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18719   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18720   , -2336.76    , array([ 0.0117229  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18721   , -2336.76    , array([ 0.0117112  ,  3.20857    ,  2.92778e-08,  1.3358e-26 ])
18722   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.93071e-08,  1.3358e-26 ])
18723   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.33714e-26])
18724   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18725   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18726   , -2336.76    , array([ 0.0117229  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18727   , -2336.76    , array([ 0.0117112  ,  3.20857    ,  2.92778e-08,  1.3358e-26 ])
18728   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.93071e-08,  1.3358e-26 ])
18729   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.33714e-26])
18736   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18737   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18738   , -2336.76    , array([ 0.0117229  ,  3.20536    ,  2.92778e-08,  1.3358e-26 ])
18739   , -2336.76    , array([ 0.0117112  ,  3.20857    ,  2.92778e-08,  1.3358e-26 ])
18740   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.93071e-08,  1.3358e-26 ])
18741   , -2336.76    , array([ 0.0117112  ,  3.20536    ,  2.92778e-08,  1.33714e-26])
18742   , -2336.76    , array([ 0.0115235  ,  3.20536    ,  2.95123e-08,  1.3358e-26 ])
18743   , -2336.76    , array([ 0.0115235  ,  3.20536    ,  2.95123e-08,  1.3358e-26 ])
18744   , -2336.76    , array([ 0.011535   ,  3.20536    ,  2.95123e-08,  1.3358e-26 ])
18745   , -2336.76    , array([ 0.0115235  ,  3.20857    ,  2.95123e-08,  1.3358e-26 ])
18746   , -2336.76    , array([ 0.0115235  ,  3.20536    ,  2.95418e-08,  1.3358e-26 ])
18747   , -2336.76    , array([ 0.0115235  ,  3.20536    ,  2.95123e-08,  1.33714e-26])
18748   , -2336.4     , array([ 0.00282699 ,  3.20536    ,  5.90413e-08,  1.3358e-26 ])
18749   , -2336.4     , array([ 0.00282699 ,  3.20536    ,  5.90413e-08,  1.3358e-26 ])
18750   , -2336.4     , array([ 0.00282982 ,  3.20536    ,  5.90413e-08,  1.3358e-26 ])
18751   , -2336.4     , array([ 0.00282699 ,  3.20857    ,  5.90413e-08,  1.3358e-26 ])
18752   , -2336.4     , array([ 0.00282699 ,  3.20536    ,  5.91004e-08,  1.3358e-26 ])
18753   , -2336.4     , array([ 0.00282699 ,  3.20536    ,  5.90413e-08,  1.33714e-26])
18754   , -2336.4     , array([ 0.00282699 ,  3.20536    ,  5.90413e-08,  1.3358e-26 ])
18755   , -2336.4     , array([ 0.00282699 ,  3.20536    ,  5.90413e-08,  1.3358e-26 ])
18756   , -2336.4     , array([ 0.00282982 ,  3.20536    ,  5.90413e-08,  1.3358e-26 ])
18757   , -2336.4     , array([ 0.00282699 ,  3.20857    ,  5.90413e-08,  1.3358e-26 ])
18758   , -2336.4     , array([ 0.00282699 ,  3.20536    ,  5.91004e-08,  1.3358e-26 ])
18759   , -2336.4     , array([ 0.00282699 ,  3.20536    ,  5.90413e-08,  1.33714e-26])
18760   , -2336.4     , array([ 0.00282699 ,  3.20536    ,  5.90413e-08,  1.3358e-26 ])
18761   , -2336.4     , array([ 0.00282699 ,  3.20536    ,  5.90413e-08,  1.3358e-26 ])
18762   , -2336.4     , array([ 0.00282982 ,  3.20536    ,  5.90413e-08,  1.3358e-26 ])
18763   , -2336.4     , array([ 0.00282699 ,  3.20857    ,  5.90413e-08,  1.3358e-26 ])
18764   , -2336.4     , array([ 0.00282699 ,  3.20536    ,  5.91004e-08,  1.3358e-26 ])
18765   , -2336.4     , array([ 0.00282699 ,  3.20536    ,  5.90413e-08,  1.33714e-26])
18766   , -2335.66    , array([ 0.00140021 ,  3.20536    ,  8.35089e-08,  1.3358e-26 ])
18767   , -2335.66    , array([ 0.00140021 ,  3.20536    ,  8.35089e-08,  1.3358e-26 ])
18768   , -2335.66    , array([ 0.00140161 ,  3.20536    ,  8.35089e-08,  1.3358e-26 ])
18769   , -2335.66    , array([ 0.00140021 ,  3.20857    ,  8.35089e-08,  1.3358e-26 ])
18770   , -2335.66    , array([ 0.00140021 ,  3.20536    ,  8.35925e-08,  1.3358e-26 ])
18771   , -2335.66    , array([ 0.00140021 ,  3.20536    ,  8.35089e-08,  1.33714e-26])
18772   , -2335.66    , array([ 0.00140021 ,  3.20536    ,  8.35089e-08,  1.3358e-26 ])
18773   , -2335.66    , array([ 0.00140021 ,  3.20536    ,  8.35089e-08,  1.3358e-26 ])
18774   , -2335.66    , array([ 0.00140161 ,  3.20536    ,  8.35089e-08,  1.3358e-26 ])
18775   , -2335.66    , array([ 0.00140021 ,  3.20857    ,  8.35089e-08,  1.3358e-26 ])
18776   , -2335.66    , array([ 0.00140021 ,  3.20536    ,  8.35925e-08,  1.3358e-26 ])
18777   , -2335.66    , array([ 0.00140021 ,  3.20536    ,  8.35089e-08,  1.33714e-26])
18778   , -2335.57    , array([ 0.00133283 ,  3.20536    ,  8.55663e-08,  1.3358e-26 ])
18779   , -2335.57    , array([ 0.00133283 ,  3.20536    ,  8.55663e-08,  1.3358e-26 ])
18780   , -2335.58    , array([ 0.00133416 ,  3.20536    ,  8.55663e-08,  1.3358e-26 ])
18781   , -2335.57    , array([ 0.00133283 ,  3.20857    ,  8.55663e-08,  1.3358e-26 ])
18782   , -2335.57    , array([ 0.00133283 ,  3.20536    ,  8.56519e-08,  1.3358e-26 ])
18783   , -2335.57    , array([ 0.00133283 ,  3.20536    ,  8.55663e-08,  1.33714e-26])
18790   , -2335.57    , array([ 0.00133283 ,  3.20536    ,  8.55663e-08,  1.3358e-26 ])
18791   , -2335.57    , array([ 0.00133283 ,  3.20536    ,  8.55663e-08,  1.3358e-26 ])
18792   , -2335.58    , array([ 0.00133416 ,  3.20536    ,  8.55663e-08,  1.3358e-26 ])
18793   , -2335.57    , array([ 0.00133283 ,  3.20857    ,  8.55663e-08,  1.3358e-26 ])
18794   , -2335.57    , array([ 0.00133283 ,  3.20536    ,  8.56519e-08,  1.3358e-26 ])
18795   , -2335.57    , array([ 0.00133283 ,  3.20536    ,  8.55663e-08,  1.33714e-26])
18796   , -2335.57    , array([ 0.00133283 ,  3.20536    ,  8.55663e-08,  1.3358e-26 ])
18797   , -2335.57    , array([ 0.00133283 ,  3.20536    ,  8.55663e-08,  1.3358e-26 ])
18798   , -2335.58    , array([ 0.00133416 ,  3.20536    ,  8.55663e-08,  1.3358e-26 ])
18799   , -2335.57    , array([ 0.00133283 ,  3.20857    ,  8.55663e-08,  1.3358e-26 ])
18800   , -2335.57    , array([ 0.00133283 ,  3.20536    ,  8.56519e-08,  1.3358e-26 ])
