201600  , -79089      , array([ 3.05955    ,  0.75029    ,  4.1033e-69 ,  1.22311e-45,  2.66512e-07])
201601  , -79089      , array([ 3.06262    ,  0.75029    ,  4.1033e-69 ,  1.22311e-45,  2.66512e-07])
201602  , -79089      , array([ 3.05955    ,  0.75104    ,  4.1033e-69 ,  1.22311e-45,  2.66512e-07])
201603  , -79089      , array([ 3.05955    ,  0.75029    ,  4.10741e-69,  1.22311e-45,  2.66512e-07])
201604  , -79089      , array([ 3.05955    ,  0.75029    ,  4.1033e-69 ,  1.22434e-45,  2.66512e-07])
201605  , -79089      , array([ 3.05955    ,  0.75029    ,  4.1033e-69 ,  1.22311e-45,  2.66778e-07])
201606  , -79089      , array([ 3.05955    ,  0.75029    ,  4.1033e-69 ,  1.22311e-45,  2.66512e-07])
201607  , -79088.3    , array([ 2.85405    ,  0.494383   ,  4.1033e-69 ,  1.22311e-45,  4.35724e-07])
201608  , -79088.3    , array([ 2.85405    ,  0.494383   ,  4.1033e-69 ,  1.22311e-45,  4.35724e-07])
201609  , -79088.3    , array([ 2.8569     ,  0.494383   ,  4.1033e-69 ,  1.22311e-45,  4.35724e-07])
201610  , -79088.3    , array([ 2.85405    ,  0.494877   ,  4.1033e-69 ,  1.22311e-45,  4.35724e-07])
201611  , -79088.3    , array([ 2.85405    ,  0.494383   ,  4.10741e-69,  1.22311e-45,  4.35724e-07])
201612  , -79088.3    , array([ 2.85405    ,  0.494383   ,  4.1033e-69 ,  1.22434e-45,  4.35724e-07])
201613  , -79088.3    , array([ 2.85405    ,  0.494383   ,  4.1033e-69 ,  1.22311e-45,  4.3616e-07 ])
201614  , -79049      , array([ 2.1611     ,  0.0931966  ,  4.1033e-69 ,  1.22311e-45,  3.11311e-06])
201615  , -79049      , array([ 2.1611     ,  0.0931966  ,  4.1033e-69 ,  1.22311e-45,  3.11311e-06])
201616  , -79049      , array([ 2.16326    ,  0.0931966  ,  4.1033e-69 ,  1.22311e-45,  3.11311e-06])
201617  , -79049      , array([ 2.1611     ,  0.0932898  ,  4.1033e-69 ,  1.22311e-45,  3.11311e-06])
201618  , -79049      , array([ 2.1611     ,  0.0931966  ,  4.10741e-69,  1.22311e-45,  3.11311e-06])
201619  , -79049      , array([ 2.1611     ,  0.0931966  ,  4.1033e-69 ,  1.22434e-45,  3.11311e-06])
201620  , -79049      , array([ 2.1611     ,  0.0931966  ,  4.1033e-69 ,  1.22311e-45,  3.11622e-06])
201628  , -79049      , array([ 2.16109    ,  0.093196   ,  4.1033e-69 ,  1.22311e-45,  3.11313e-06])
201629  , -79049      , array([ 2.16109    ,  0.093196   ,  4.1033e-69 ,  1.22311e-45,  3.11313e-06])
