101170  , -27384.9    , array([ 0.391435   ,  0.174599   ,  1.01476e-67,  2.19661e-45,  0.133615   ])
101171  , -27363.3    , array([ 0.391826   ,  0.174599   ,  1.01476e-67,  2.19661e-45,  0.133615   ])
101172  , -27368.5    , array([ 0.391435   ,  0.174773   ,  1.01476e-67,  2.19661e-45,  0.133615   ])
101173  , -27384.9    , array([ 0.391435   ,  0.174599   ,  1.01578e-67,  2.19661e-45,  0.133615   ])
101174  , -27384.9    , array([ 0.391435   ,  0.174599   ,  1.01476e-67,  2.19881e-45,  0.133615   ])
101175  , -27423.5    , array([ 0.391435   ,  0.174599   ,  1.01476e-67,  2.19661e-45,  0.133749   ])
101176  , -27384.9    , array([ 0.391435   ,  0.174599   ,  1.01476e-67,  2.19661e-45,  0.133615   ])
101177  , -6776.89    , array([ 0.622097   ,  0.248166   ,  1.01476e-67,  2.19661e-45,  0.0585115  ])
101178  , -6776.89    , array([ 0.622097   ,  0.248166   ,  1.01476e-67,  2.19661e-45,  0.0585115  ])
101179  , -6771.46    , array([ 0.622719   ,  0.248166   ,  1.01476e-67,  2.19661e-45,  0.0585115  ])
101180  , -6786.17    , array([ 0.622097   ,  0.248414   ,  1.01476e-67,  2.19661e-45,  0.0585115  ])
101181  , -6776.89    , array([ 0.622097   ,  0.248166   ,  1.01578e-67,  2.19661e-45,  0.0585115  ])
101182  , -6776.89    , array([ 0.622097   ,  0.248166   ,  1.01476e-67,  2.19881e-45,  0.0585115  ])
101183  , -6773.63    , array([ 0.622097   ,  0.248166   ,  1.01476e-67,  2.19661e-45,  0.05857    ])
101184  , -69646.3    , array([ 14.2033    ,  0.0144477  ,  1.01476e-67,  2.19661e-45,  0.0342893  ])
101185  , -69646.3    , array([ 14.2033    ,  0.0144477  ,  1.01476e-67,  2.19661e-45,  0.0342893  ])
101186  , -69646.4    , array([ 14.2175    ,  0.0144477  ,  1.01476e-67,  2.19661e-45,  0.0342893  ])
101187  , -69560      , array([ 14.2033    ,  0.0144622  ,  1.01476e-67,  2.19661e-45,  0.0342893  ])
101188  , -69646.3    , array([ 14.2033    ,  0.0144477  ,  1.01578e-67,  2.19661e-45,  0.0342893  ])
101189  , -69646.3    , array([ 14.2033    ,  0.0144477  ,  1.01476e-67,  2.19881e-45,  0.0342893  ])
101190  , -69730.8    , array([ 14.2033    ,  0.0144477  ,  1.01476e-67,  2.19661e-45,  0.0343236  ])
101191  , -2397.75    , array([ 1.25434    ,  0.131187   ,  1.01476e-67,  2.19661e-45,  0.0519054  ])
101192  , -2397.75    , array([ 1.25434    ,  0.131187   ,  1.01476e-67,  2.19661e-45,  0.0519054  ])
101193  , -2396.9     , array([ 1.2556     ,  0.131187   ,  1.01476e-67,  2.19661e-45,  0.0519054  ])
101194  , -2395.31    , array([ 1.25434    ,  0.131318   ,  1.01476e-67,  2.19661e-45,  0.0519054  ])
101195  , -2397.75    , array([ 1.25434    ,  0.131187   ,  1.01578e-67,  2.19661e-45,  0.0519054  ])
101196  , -2397.75    , array([ 1.25434    ,  0.131187   ,  1.01476e-67,  2.19881e-45,  0.0519054  ])
101197  , -2402.25    , array([ 1.25434    ,  0.131187   ,  1.01476e-67,  2.19661e-45,  0.0519573  ])
101205  , -2397.62    , array([ 1.25421    ,  0.131172   ,  1.01476e-67,  2.19661e-45,  0.0518997  ])
101206  , -2397.62    , array([ 1.25421    ,  0.131172   ,  1.01476e-67,  2.19661e-45,  0.0518997  ])
101207  , -2396.77    , array([ 1.25547    ,  0.131172   ,  1.01476e-67,  2.19661e-45,  0.0518997  ])
101208  , -2395.18    , array([ 1.25421    ,  0.131303   ,  1.01476e-67,  2.19661e-45,  0.0518997  ])
101209  , -2397.62    , array([ 1.25421    ,  0.131172   ,  1.01578e-67,  2.19661e-45,  0.0518997  ])
101210  , -2397.62    , array([ 1.25421    ,  0.131172   ,  1.01476e-67,  2.19881e-45,  0.0518997  ])
101211  , -2402.13    , array([ 1.25421    ,  0.131172   ,  1.01476e-67,  2.19661e-45,  0.0519516  ])
101212  , -2206.98    , array([ 0.94562    ,  0.096319   ,  1.01476e-67,  2.19661e-45,  0.038478   ])
101213  , -2206.98    , array([ 0.94562    ,  0.096319   ,  1.01476e-67,  2.19661e-45,  0.038478   ])
101214  , -2205.86    , array([ 0.946567   ,  0.096319   ,  1.01476e-67,  2.19661e-45,  0.038478   ])
101215  , -2203.94    , array([ 0.94562    ,  0.0964154  ,  1.01476e-67,  2.19661e-45,  0.038478   ])
101216  , -2206.98    , array([ 0.94562    ,  0.096319   ,  1.01578e-67,  2.19661e-45,  0.038478   ])
101217  , -2206.98    , array([ 0.94562    ,  0.096319   ,  1.01476e-67,  2.19881e-45,  0.038478   ])
101218  , -2211.4     , array([ 0.94562    ,  0.096319   ,  1.01476e-67,  2.19661e-45,  0.0385165  ])
101219  , -1928.14    , array([ 0.917471   ,  0.0911405  ,  1.01476e-67,  2.19661e-45,  0.0336904  ])
101220  , -1928.14    , array([ 0.917471   ,  0.0911405  ,  1.01476e-67,  2.19661e-45,  0.0336904  ])
101221  , -1927.21    , array([ 0.918389   ,  0.0911405  ,  1.01476e-67,  2.19661e-45,  0.0336904  ])
101222  , -1927.25    , array([ 0.917471   ,  0.0912317  ,  1.01476e-67,  2.19661e-45,  0.0336904  ])
101223  , -1928.14    , array([ 0.917471   ,  0.0911405  ,  1.01578e-67,  2.19661e-45,  0.0336904  ])
101224  , -1928.14    , array([ 0.917471   ,  0.0911405  ,  1.01476e-67,  2.19881e-45,  0.0336904  ])
101225  , -1930.06    , array([ 0.917471   ,  0.0911405  ,  1.01476e-67,  2.19661e-45,  0.0337241  ])
101226  , -1736.25    , array([ 0.973716   ,  0.0787821  ,  1.01476e-67,  2.19661e-45,  0.0277524  ])
101227  , -1736.25    , array([ 0.973716   ,  0.0787821  ,  1.01476e-67,  2.19661e-45,  0.0277524  ])
101228  , -1735.76    , array([ 0.97469    ,  0.0787821  ,  1.01476e-67,  2.19661e-45,  0.0277524  ])
101229  , -1736.67    , array([ 0.973716   ,  0.0788609  ,  1.01476e-67,  2.19661e-45,  0.0277524  ])
101230  , -1736.25    , array([ 0.973716   ,  0.0787821  ,  1.01578e-67,  2.19661e-45,  0.0277524  ])
101231  , -1736.25    , array([ 0.973716   ,  0.0787821  ,  1.01476e-67,  2.19881e-45,  0.0277524  ])
101232  , -1736.31    , array([ 0.973716   ,  0.0787821  ,  1.01476e-67,  2.19661e-45,  0.0277802  ])
101233  , -1669.25    , array([ 1.07266    ,  0.0707501  ,  1.01476e-67,  2.19661e-45,  0.024938   ])
101234  , -1669.25    , array([ 1.07266    ,  0.0707501  ,  1.01476e-67,  2.19661e-45,  0.024938   ])
101235  , -1668.99    , array([ 1.07373    ,  0.0707501  ,  1.01476e-67,  2.19661e-45,  0.024938   ])
101236  , -1669.63    , array([ 1.07266    ,  0.0708209  ,  1.01476e-67,  2.19661e-45,  0.024938   ])
101237  , -1669.25    , array([ 1.07266    ,  0.0707501  ,  1.01578e-67,  2.19661e-45,  0.024938   ])
101238  , -1669.25    , array([ 1.07266    ,  0.0707501  ,  1.01476e-67,  2.19881e-45,  0.024938   ])
101239  , -1669.05    , array([ 1.07266    ,  0.0707501  ,  1.01476e-67,  2.19661e-45,  0.024963   ])
101240  , -1641.85    , array([ 1.20949    ,  0.0663714  ,  1.01476e-67,  2.19661e-45,  0.0236571  ])
101241  , -1641.85    , array([ 1.20949    ,  0.0663714  ,  1.01476e-67,  2.19661e-45,  0.0236571  ])
101242  , -1641.74    , array([ 1.2107     ,  0.0663714  ,  1.01476e-67,  2.19661e-45,  0.0236571  ])
101243  , -1641.92    , array([ 1.20949    ,  0.0664378  ,  1.01476e-67,  2.19661e-45,  0.0236571  ])
101244  , -1641.85    , array([ 1.20949    ,  0.0663714  ,  1.01578e-67,  2.19661e-45,  0.0236571  ])
101245  , -1641.85    , array([ 1.20949    ,  0.0663714  ,  1.01476e-67,  2.19881e-45,  0.0236571  ])
101246  , -1641.81    , array([ 1.20949    ,  0.0663714  ,  1.01476e-67,  2.19661e-45,  0.0236807  ])
101247  , -1635.18    , array([ 1.32582    ,  0.0658368  ,  1.01476e-67,  2.19661e-45,  0.0235695  ])
101248  , -1635.18    , array([ 1.32582    ,  0.0658368  ,  1.01476e-67,  2.19661e-45,  0.0235695  ])
101249  , -1635.14    , array([ 1.32715    ,  0.0658368  ,  1.01476e-67,  2.19661e-45,  0.0235695  ])
101250  , -1635.14    , array([ 1.32582    ,  0.0659026  ,  1.01476e-67,  2.19661e-45,  0.0235695  ])
101251  , -1635.18    , array([ 1.32582    ,  0.0658368  ,  1.01578e-67,  2.19661e-45,  0.0235695  ])
101252  , -1635.18    , array([ 1.32582    ,  0.0658368  ,  1.01476e-67,  2.19881e-45,  0.0235695  ])
101253  , -1635.2     , array([ 1.32582    ,  0.0658368  ,  1.01476e-67,  2.19661e-45,  0.0235931  ])
101254  , -1633.18    , array([ 1.40829    ,  0.0666374  ,  1.01476e-67,  2.19661e-45,  0.0238706  ])
101255  , -1633.18    , array([ 1.40829    ,  0.0666374  ,  1.01476e-67,  2.19661e-45,  0.0238706  ])
101256  , -1633.17    , array([ 1.4097     ,  0.0666374  ,  1.01476e-67,  2.19661e-45,  0.0238706  ])
101257  , -1633.15    , array([ 1.40829    ,  0.0667041  ,  1.01476e-67,  2.19661e-45,  0.0238706  ])
101258  , -1633.18    , array([ 1.40829    ,  0.0666374  ,  1.01578e-67,  2.19661e-45,  0.0238706  ])
101259  , -1633.18    , array([ 1.40829    ,  0.0666374  ,  1.01476e-67,  2.19881e-45,  0.0238706  ])
101260  , -1633.19    , array([ 1.40829    ,  0.0666374  ,  1.01476e-67,  2.19661e-45,  0.0238945  ])
101261  , -1632.7     , array([ 1.43608    ,  0.0673155  ,  1.01476e-67,  2.19661e-45,  0.0241075  ])
101262  , -1632.7     , array([ 1.43608    ,  0.0673155  ,  1.01476e-67,  2.19661e-45,  0.0241075  ])
101263  , -1632.7     , array([ 1.43752    ,  0.0673155  ,  1.01476e-67,  2.19661e-45,  0.0241075  ])
101264  , -1632.7     , array([ 1.43608    ,  0.0673829  ,  1.01476e-67,  2.19661e-45,  0.0241075  ])
101265  , -1632.7     , array([ 1.43608    ,  0.0673155  ,  1.01578e-67,  2.19661e-45,  0.0241075  ])
101266  , -1632.7     , array([ 1.43608    ,  0.0673155  ,  1.01476e-67,  2.19881e-45,  0.0241075  ])
