62698   , -62160.8    , array([ 11.9211    ,  0.0273554  ,  1.4596e-35 ,  4.34998e-31,  0.000460624])
62699   , -62160.8    , array([ 11.933     ,  0.0273554  ,  1.4596e-35 ,  4.34998e-31,  0.000460624])
62700   , -62175.2    , array([ 11.9211    ,  0.0273828  ,  1.4596e-35 ,  4.34998e-31,  0.000460624])
62701   , -62160.8    , array([ 11.9211    ,  0.0273554  ,  1.46106e-35,  4.34998e-31,  0.000460624])
62702   , -62160.8    , array([ 11.9211    ,  0.0273554  ,  1.4596e-35 ,  4.35433e-31,  0.000460624])
62703   , -62146.3    , array([ 11.9211    ,  0.0273554  ,  1.4596e-35 ,  4.34998e-31,  0.000461085])
62704   , -62160.8    , array([ 11.9211    ,  0.0273554  ,  1.4596e-35 ,  4.34998e-31,  0.000460624])
62705   , -31359.1    , array([ 11.9082    ,  0.0134049  ,  1.4596e-35 ,  4.34998e-31,  0.000941661])
62706   , -31359.1    , array([ 11.9082    ,  0.0134049  ,  1.4596e-35 ,  4.34998e-31,  0.000941661])
62707   , -31359.1    , array([ 11.9201    ,  0.0134049  ,  1.4596e-35 ,  4.34998e-31,  0.000941661])
62708   , -31385.8    , array([ 11.9082    ,  0.0134184  ,  1.4596e-35 ,  4.34998e-31,  0.000941661])
62709   , -31359.1    , array([ 11.9082    ,  0.0134049  ,  1.46106e-35,  4.34998e-31,  0.000941661])
62710   , -31359.1    , array([ 11.9082    ,  0.0134049  ,  1.4596e-35 ,  4.35433e-31,  0.000941661])
62711   , -31332.3    , array([ 11.9082    ,  0.0134049  ,  1.4596e-35 ,  4.34998e-31,  0.000942604])
62719   , -31320.2    , array([ 11.9082    ,  0.0133952  ,  1.4596e-35 ,  4.34998e-31,  0.000942347])
62720   , -31320.2    , array([ 11.9082    ,  0.0133952  ,  1.4596e-35 ,  4.34998e-31,  0.000942347])
62721   , -31320.2    , array([ 11.9201    ,  0.0133952  ,  1.4596e-35 ,  4.34998e-31,  0.000942347])
62722   , -31346.9    , array([ 11.9082    ,  0.0134086  ,  1.4596e-35 ,  4.34998e-31,  0.000942347])
62723   , -31320.2    , array([ 11.9082    ,  0.0133952  ,  1.46106e-35,  4.34998e-31,  0.000942347])
62724   , -31320.2    , array([ 11.9082    ,  0.0133952  ,  1.4596e-35 ,  4.35433e-31,  0.000942347])
62725   , -31293.4    , array([ 11.9082    ,  0.0133952  ,  1.4596e-35 ,  4.34998e-31,  0.00094329 ])
62726   , -31281.3    , array([ 11.9082    ,  0.0133855  ,  1.4596e-35 ,  4.34998e-31,  0.000943033])
62727   , -31281.3    , array([ 11.9082    ,  0.0133855  ,  1.4596e-35 ,  4.34998e-31,  0.000943033])
62728   , -31281.3    , array([ 11.9201    ,  0.0133855  ,  1.4596e-35 ,  4.34998e-31,  0.000943033])
62729   , -31308      , array([ 11.9082    ,  0.0133989  ,  1.4596e-35 ,  4.34998e-31,  0.000943033])
62730   , -31281.3    , array([ 11.9082    ,  0.0133855  ,  1.46106e-35,  4.34998e-31,  0.000943033])
62731   , -31281.3    , array([ 11.9082    ,  0.0133855  ,  1.4596e-35 ,  4.35433e-31,  0.000943033])
62732   , -31254.6    , array([ 11.9082    ,  0.0133855  ,  1.4596e-35 ,  4.34998e-31,  0.000943976])
62733   , -30886.5    , array([ 11.8825    ,  0.00321658 ,  1.4596e-35 ,  4.34998e-31,  0.00393829 ])
62734   , -30886.5    , array([ 11.8825    ,  0.00321658 ,  1.4596e-35 ,  4.34998e-31,  0.00393829 ])
62735   , -30886.5    , array([ 11.8944    ,  0.00321658 ,  1.4596e-35 ,  4.34998e-31,  0.00393829 ])
