267705  , -118940     , array([ 1.09522    ,  32.6175    ,  1.7842e-61 ,  2.12088e-17,  1.09236    ])
267706  , -118879     , array([ 1.09632    ,  32.6175    ,  1.7842e-61 ,  2.12088e-17,  1.09236    ])
267707  , -118949     , array([ 1.09522    ,  32.6501    ,  1.7842e-61 ,  2.12088e-17,  1.09236    ])
267708  , -118940     , array([ 1.09522    ,  32.6175    ,  1.78599e-61,  2.12088e-17,  1.09236    ])
267709  , -118940     , array([ 1.09522    ,  32.6175    ,  1.7842e-61 ,  2.123e-17  ,  1.09236    ])
267710  , -119018     , array([ 1.09522    ,  32.6175    ,  1.7842e-61 ,  2.12088e-17,  1.09345    ])
267711  , -118940     , array([ 1.09522    ,  32.6175    ,  1.7842e-61 ,  2.12088e-17,  1.09236    ])
267712  , -57987.2    , array([ 2.04176    ,  29.8972    ,  1.7842e-61 ,  2.12088e-17,  0.495613   ])
267713  , -57987.2    , array([ 2.04176    ,  29.8972    ,  1.7842e-61 ,  2.12088e-17,  0.495613   ])
267714  , -57978.1    , array([ 2.0438     ,  29.8972    ,  1.7842e-61 ,  2.12088e-17,  0.495613   ])
267715  , -57992.2    , array([ 2.04176    ,  29.9272    ,  1.7842e-61 ,  2.12088e-17,  0.495613   ])
267716  , -57987.2    , array([ 2.04176    ,  29.8972    ,  1.78599e-61,  2.12088e-17,  0.495613   ])
267717  , -57987.2    , array([ 2.04176    ,  29.8972    ,  1.7842e-61 ,  2.123e-17  ,  0.495613   ])
267718  , -58010.5    , array([ 2.04176    ,  29.8972    ,  1.7842e-61 ,  2.12088e-17,  0.496109   ])
267726  , -57962      , array([ 2.03835    ,  29.8695    ,  1.7842e-61 ,  2.12088e-17,  0.494852   ])
267727  , -57962      , array([ 2.03835    ,  29.8695    ,  1.7842e-61 ,  2.12088e-17,  0.494852   ])
267728  , -57952.9    , array([ 2.04039    ,  29.8695    ,  1.7842e-61 ,  2.12088e-17,  0.494852   ])
267729  , -57967      , array([ 2.03835    ,  29.8994    ,  1.7842e-61 ,  2.12088e-17,  0.494852   ])
267730  , -57962      , array([ 2.03835    ,  29.8695    ,  1.78599e-61,  2.12088e-17,  0.494852   ])
267731  , -57962      , array([ 2.03835    ,  29.8695    ,  1.7842e-61 ,  2.123e-17  ,  0.494852   ])
267732  , -57985.3    , array([ 2.03835    ,  29.8695    ,  1.7842e-61 ,  2.12088e-17,  0.495347   ])
267733  , -48786.8    , array([ 0.558381   ,  14.5376    ,  1.7842e-61 ,  2.12088e-17,  0.150144   ])
267734  , -48786.8    , array([ 0.558381   ,  14.5376    ,  1.7842e-61 ,  2.12088e-17,  0.150144   ])
267735  , -48768.9    , array([ 0.55894    ,  14.5376    ,  1.7842e-61 ,  2.12088e-17,  0.150144   ])
267736  , -48789.9    , array([ 0.558381   ,  14.5522    ,  1.7842e-61 ,  2.12088e-17,  0.150144   ])
267737  , -48786.8    , array([ 0.558381   ,  14.5376    ,  1.78599e-61,  2.12088e-17,  0.150144   ])
267738  , -48786.8    , array([ 0.558381   ,  14.5376    ,  1.7842e-61 ,  2.123e-17  ,  0.150144   ])
267739  , -48803.4    , array([ 0.558381   ,  14.5376    ,  1.7842e-61 ,  2.12088e-17,  0.150294   ])
267740  , -1.49016e+06, array([ 1.22339    ,  0.00358089 ,  1.7842e-61 ,  2.12088e-17,  0.547698   ])
267741  , -1.49016e+06, array([ 1.22339    ,  0.00358089 ,  1.7842e-61 ,  2.12088e-17,  0.547698   ])
267742  , -1.49016e+06, array([ 1.22461    ,  0.00358089 ,  1.7842e-61 ,  2.12088e-17,  0.547698   ])
267743  , -1.49012e+06, array([ 1.22339    ,  0.00358448 ,  1.7842e-61 ,  2.12088e-17,  0.547698   ])
267744  , -1.49016e+06, array([ 1.22339    ,  0.00358089 ,  1.78599e-61,  2.12088e-17,  0.547698   ])
267745  , -1.49013e+06, array([ 1.22339    ,  0.00358089 ,  1.7842e-61 ,  2.123e-17  ,  0.547698   ])
267746  , -1.49017e+06, array([ 1.22339    ,  0.00358089 ,  1.7842e-61 ,  2.12088e-17,  0.548246   ])
267747  , -48742.9    , array([ 0.559398   ,  14.2601    ,  1.7842e-61 ,  2.12088e-17,  0.150595   ])
267748  , -48742.9    , array([ 0.559398   ,  14.2601    ,  1.7842e-61 ,  2.12088e-17,  0.150595   ])
267749  , -48725.1    , array([ 0.559958   ,  14.2601    ,  1.7842e-61 ,  2.12088e-17,  0.150595   ])
267750  , -48746.1    , array([ 0.559398   ,  14.2744    ,  1.7842e-61 ,  2.12088e-17,  0.150595   ])
267751  , -48742.9    , array([ 0.559398   ,  14.2601    ,  1.78599e-61,  2.12088e-17,  0.150595   ])
267752  , -48742.9    , array([ 0.559398   ,  14.2601    ,  1.7842e-61 ,  2.123e-17  ,  0.150595   ])
267753  , -48759.6    , array([ 0.559398   ,  14.2601    ,  1.7842e-61 ,  2.12088e-17,  0.150746   ])
267754  , -48696.8    , array([ 0.56044    ,  13.9817    ,  1.7842e-61 ,  2.12088e-17,  0.151059   ])
