Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.27	798.54	600.42	46295.89	1.1391,0.1607,29.5277,0.3505
our_model	Round_1_Replicate_2	-396.38	800.76	603.29	2792.41	30.0,2.6517,30.0,5.8313
our_model	Round_1_Replicate_3	-397.09	802.18	604.6	4774.77	30.0,1.5494,14.1703,3.4993
our_model	Round_1_Replicate_4	-394.93	797.86	600.59	7143.94	30.0,1.0385,12.26,2.6989
our_model	Round_1_Replicate_5	-397.48	802.96	605.32	6622.82	30.0,1.1166,9.2502,2.5361
our_model	Round_1_Replicate_6	-396.88	801.76	603.06	51831.44	0.3357,0.1435,0.2557,0.2334
our_model	Round_1_Replicate_7	-396.79	801.58	604.06	12865.56	3.3472,0.5753,30.0,1.1109
our_model	Round_1_Replicate_8	-394.13	796.26	598.43	84038.36	0.3093,0.0886,0.237,0.1939
our_model	Round_1_Replicate_9	-394.48	796.96	599.89	20374.76	3.7729,0.3642,6.1786,0.885
our_model	Round_1_Replicate_10	-396.74	801.48	603.96	13670.9	3.1653,0.5414,30.0,1.0488
our_model	Round_2_Replicate_1	-393.86	795.72	597.96	155219.91	0.1481,0.048,0.2287,0.1031
our_model	Round_2_Replicate_2	-393.36	794.72	597.65	103981.98	2.1856,0.0715,0.2237,0.2184
our_model	Round_2_Replicate_3	-396.3	800.6	602.88	45325.74	0.932,0.1636,0.01,0.3263
our_model	Round_2_Replicate_4	-394.16	796.32	598.51	75180.13	0.1837,0.0991,0.1179,0.2005
our_model	Round_2_Replicate_5	-398.55	805.1	607.29	31661.58	30.0,0.2333,0.5369,0.4798
our_model	Round_2_Replicate_6	-393.81	795.62	598.48	182749.32	0.268,0.0407,0.5417,0.0995
our_model	Round_2_Replicate_7	-397.41	802.82	605.2	37851.27	30.0,0.1954,0.2909,0.4046
our_model	Round_2_Replicate_8	-398.94	805.88	608.0	24285.93	30.0,0.304,1.1475,0.6451
our_model	Round_2_Replicate_9	-395.76	799.52	602.03	45088.87	1.0712,0.1644,29.9983,0.3406
our_model	Round_2_Replicate_10	-397.71	803.42	605.75	33471.77	30.0,0.2209,0.5363,0.4689
our_model	Round_3_Replicate_1	-397.6	803.2	605.54	39758.97	30.0,0.186,0.0975,0.3612
our_model	Round_3_Replicate_2	-397.73	803.46	605.78	39312.84	30.0,0.1881,0.1058,0.3643
our_model	Round_3_Replicate_3	-397.7	803.4	605.72	39432.09	30.0,0.1875,0.1021,0.3631
our_model	Round_3_Replicate_4	-393.87	795.74	598.59	83050.76	0.2216,0.0895,0.1287,0.1985
our_model	Round_3_Replicate_5	-393.08	794.16	597.1	168768.13	29.9999,0.0441,0.2522,0.1621
our_model	Round_3_Replicate_6	-394.9	797.8	600.54	52395.14	29.9999,0.1416,0.2465,0.3415
our_model	Round_3_Replicate_7	-396.36	800.72	603.26	40528.58	30.0,0.1827,0.3598,0.404
our_model	Round_3_Replicate_8	-397.78	803.56	605.88	36827.25	30.0,0.2007,0.2905,0.4089
our_model	Round_3_Replicate_9	-395.71	799.42	601.11	66983.98	0.2403,0.1111,0.2452,0.1848
our_model	Round_3_Replicate_10	-396.12	800.24	602.82	43956.98	30.0,0.1685,0.2165,0.3675
our_model	Round_3_Replicate_11	-393.9	795.8	598.08	100112.22	0.1969,0.0744,0.1894,0.1585
our_model	Round_3_Replicate_12	-395.07	798.14	600.86	49181.04	29.9986,0.1508,0.3272,0.3632
our_model	Round_3_Replicate_13	-393.1	794.2	597.14	148995.29	29.9997,0.0499,0.3841,0.1821
our_model	Round_3_Replicate_14	-393.92	795.84	598.04	144078.92	0.1822,0.0517,0.2698,0.1133
our_model	Round_3_Replicate_15	-397.68	803.36	605.69	39494.0	30.0,0.1872,0.1011,0.3627
our_model	Round_3_Replicate_16	-394.29	796.58	599.39	119653.7	0.2629,0.0621,0.3974,0.1325
our_model	Round_3_Replicate_17	-393.08	794.16	597.09	198646.88	0.5327,0.0375,0.3002,0.1268
our_model	Round_3_Replicate_18	-394.9	797.8	600.53	55665.67	0.9574,0.1333,0.1868,0.2971
our_model	Round_3_Replicate_19	-393.29	794.58	597.5	128975.87	0.2048,0.0577,0.1198,0.1556
our_model	Round_3_Replicate_20	-394.21	796.42	599.24	68478.34	0.6272,0.1085,0.2126,0.2546
