75772   , -1.12312e+06, array([ 5.10239    ,  0.0142426  ,  1.54106e-05,  6.89604e-23,  2.86293    ])
75773   , -1.12329e+06, array([ 5.1075     ,  0.0142426  ,  1.54106e-05,  6.89604e-23,  2.86293    ])
75774   , -1.12289e+06, array([ 5.10239    ,  0.0142569  ,  1.54106e-05,  6.89604e-23,  2.86293    ])
75775   , -1.12309e+06, array([ 5.10239    ,  0.0142426  ,  1.5426e-05 ,  6.89604e-23,  2.86293    ])
75776   , -1.12312e+06, array([ 5.10239    ,  0.0142426  ,  1.54106e-05,  6.90294e-23,  2.86293    ])
75777   , -1.12314e+06, array([ 5.10239    ,  0.0142426  ,  1.54106e-05,  6.89604e-23,  2.86579    ])
75778   , -1.12312e+06, array([ 5.10239    ,  0.0142426  ,  1.54106e-05,  6.89604e-23,  2.86293    ])
75779   , -839521     , array([ 2.82883    ,  0.0319326  ,  1.72835e-05,  6.92952e-23,  2.63119    ])
75780   , -839521     , array([ 2.82883    ,  0.0319326  ,  1.72835e-05,  6.92952e-23,  2.63119    ])
75781   , -839655     , array([ 2.83166    ,  0.0319326  ,  1.72835e-05,  6.92952e-23,  2.63119    ])
75782   , -839318     , array([ 2.82883    ,  0.0319645  ,  1.72835e-05,  6.92952e-23,  2.63119    ])
75783   , -839487     , array([ 2.82883    ,  0.0319326  ,  1.73008e-05,  6.92952e-23,  2.63119    ])
75784   , -839521     , array([ 2.82883    ,  0.0319326  ,  1.72835e-05,  6.93645e-23,  2.63119    ])
75785   , -839549     , array([ 2.82883    ,  0.0319326  ,  1.72835e-05,  6.92952e-23,  2.63382    ])
75786   , -31481.5    , array([ 43.5814    ,  1.39407    ,  0.000262804,  4.38821e-23,  0.146271   ])
75787   , -31481.5    , array([ 43.5814    ,  1.39407    ,  0.000262804,  4.38821e-23,  0.146271   ])
75788   , -31482.7    , array([ 43.625     ,  1.39407    ,  0.000262804,  4.38821e-23,  0.146271   ])
75789   , -31508.4    , array([ 43.5814    ,  1.39547    ,  0.000262804,  4.38821e-23,  0.146271   ])
75790   , -31481.5    , array([ 43.5814    ,  1.39407    ,  0.000263067,  4.38821e-23,  0.146271   ])
75791   , -31481.5    , array([ 43.5814    ,  1.39407    ,  0.000262804,  4.3926e-23 ,  0.146271   ])
75792   , -31467.7    , array([ 43.5814    ,  1.39407    ,  0.000262804,  4.38821e-23,  0.146417   ])
75800   , -27351.1    , array([ 40.2328    ,  1.27649    ,  0.00041163 ,  4.1371e-23 ,  0.168444   ])
75801   , -27351.1    , array([ 40.2328    ,  1.27649    ,  0.00041163 ,  4.1371e-23 ,  0.168444   ])
75802   , -27352.4    , array([ 40.2731    ,  1.27649    ,  0.00041163 ,  4.1371e-23 ,  0.168444   ])
75803   , -27376.1    , array([ 40.2328    ,  1.27777    ,  0.00041163 ,  4.1371e-23 ,  0.168444   ])
75804   , -27351.1    , array([ 40.2328    ,  1.27649    ,  0.000412042,  4.1371e-23 ,  0.168444   ])
75805   , -27351.1    , array([ 40.2328    ,  1.27649    ,  0.00041163 ,  4.14124e-23,  0.168444   ])
75806   , -27340.5    , array([ 40.2328    ,  1.27649    ,  0.00041163 ,  4.1371e-23 ,  0.168613   ])
75807   , -19663.2    , array([ 26.9568    ,  0.847801   ,  0.0010251  ,  3.68924e-23,  0.134426   ])
75808   , -19663.2    , array([ 26.9568    ,  0.847801   ,  0.0010251  ,  3.68924e-23,  0.134426   ])
75809   , -19664.3    , array([ 26.9838    ,  0.847801   ,  0.0010251  ,  3.68924e-23,  0.134426   ])
75810   , -19685.2    , array([ 26.9568    ,  0.848649   ,  0.0010251  ,  3.68924e-23,  0.134426   ])
75811   , -19663.2    , array([ 26.9568    ,  0.847801   ,  0.00102613 ,  3.68924e-23,  0.134426   ])
75812   , -19663.2    , array([ 26.9568    ,  0.847801   ,  0.0010251  ,  3.69293e-23,  0.134426   ])
75813   , -19652.2    , array([ 26.9568    ,  0.847801   ,  0.0010251  ,  3.68924e-23,  0.134561   ])
75814   , -7860.47    , array([ 9.87742    ,  0.412513   ,  0.00219563 ,  4.4055e-27 ,  0.116845   ])
75815   , -7860.47    , array([ 9.87742    ,  0.412513   ,  0.00219563 ,  4.4055e-27 ,  0.116845   ])
75816   , -7861.65    , array([ 9.8873     ,  0.412513   ,  0.00219563 ,  4.4055e-27 ,  0.116845   ])
75817   , -7869.34    , array([ 9.87742    ,  0.412926   ,  0.00219563 ,  4.4055e-27 ,  0.116845   ])
75818   , -7860.46    , array([ 9.87742    ,  0.412513   ,  0.00219782 ,  4.4055e-27 ,  0.116845   ])
75819   , -7860.47    , array([ 9.87742    ,  0.412513   ,  0.00219563 ,  4.4099e-27 ,  0.116845   ])
75820   , -7859.41    , array([ 9.87742    ,  0.412513   ,  0.00219563 ,  4.4055e-27 ,  0.116962   ])
75821   , -3302.6     , array([ 0.898963   ,  0.135547   ,  0.000148475,  2.21229e-43,  0.0564533  ])
75822   , -3302.6     , array([ 0.898963   ,  0.135547   ,  0.000148475,  2.21229e-43,  0.0564533  ])
75823   , -3300.14    , array([ 0.899862   ,  0.135547   ,  0.000148475,  2.21229e-43,  0.0564533  ])
75824   , -3298.76    , array([ 0.898963   ,  0.135683   ,  0.000148475,  2.21229e-43,  0.0564533  ])
75825   , -3302.6     , array([ 0.898963   ,  0.135547   ,  0.000148624,  2.21229e-43,  0.0564533  ])
75826   , -3302.6     , array([ 0.898963   ,  0.135547   ,  0.000148475,  2.2145e-43 ,  0.0564533  ])
75827   , -3309.81    , array([ 0.898963   ,  0.135547   ,  0.000148475,  2.21229e-43,  0.0565097  ])
75828   , -1837.8     , array([ 3.87591    ,  0.0935026  ,  0.262681   ,  1.21834e-20,  0.0335376  ])
75829   , -1837.8     , array([ 3.87591    ,  0.0935026  ,  0.262681   ,  1.21834e-20,  0.0335376  ])
75830   , -1838.04    , array([ 3.87979    ,  0.0935026  ,  0.262681   ,  1.21834e-20,  0.0335376  ])
75831   , -1838.49    , array([ 3.87591    ,  0.0935961  ,  0.262681   ,  1.21834e-20,  0.0335376  ])
75832   , -1837.78    , array([ 3.87591    ,  0.0935026  ,  0.262944   ,  1.21834e-20,  0.0335376  ])
75833   , -1837.8     , array([ 3.87591    ,  0.0935026  ,  0.262681   ,  1.21956e-20,  0.0335376  ])
75834   , -1837.68    , array([ 3.87591    ,  0.0935026  ,  0.262681   ,  1.21834e-20,  0.0335711  ])
75835   , -1755.56    , array([ 3.45372    ,  0.0820578  ,  0.352996   ,  1.76802e-20,  0.0299282  ])
75836   , -1755.56    , array([ 3.45372    ,  0.0820578  ,  0.352996   ,  1.76802e-20,  0.0299282  ])
75837   , -1755.77    , array([ 3.45717    ,  0.0820578  ,  0.352996   ,  1.76802e-20,  0.0299282  ])
75838   , -1755.64    , array([ 3.45372    ,  0.0821399  ,  0.352996   ,  1.76802e-20,  0.0299282  ])
75839   , -1755.55    , array([ 3.45372    ,  0.0820578  ,  0.353349   ,  1.76802e-20,  0.0299282  ])
75840   , -1755.56    , array([ 3.45372    ,  0.0820578  ,  0.352996   ,  1.76978e-20,  0.0299282  ])
75841   , -1755.78    , array([ 3.45372    ,  0.0820578  ,  0.352996   ,  1.76802e-20,  0.0299581  ])
75842   , -1686.21    , array([ 2.63641    ,  0.0673163  ,  0.375703   ,  2.13585e-21,  0.024564   ])
75843   , -1686.21    , array([ 2.63641    ,  0.0673163  ,  0.375703   ,  2.13585e-21,  0.024564   ])
75844   , -1686.38    , array([ 2.63904    ,  0.0673163  ,  0.375703   ,  2.13585e-21,  0.024564   ])
75845   , -1686       , array([ 2.63641    ,  0.0673836  ,  0.375703   ,  2.13585e-21,  0.024564   ])
75846   , -1686.2     , array([ 2.63641    ,  0.0673163  ,  0.376079   ,  2.13585e-21,  0.024564   ])
75847   , -1686.21    , array([ 2.63641    ,  0.0673163  ,  0.375703   ,  2.13799e-21,  0.024564   ])
75848   , -1686.38    , array([ 2.63641    ,  0.0673163  ,  0.375703   ,  2.13585e-21,  0.0245885  ])
75849   , -1664.58    , array([ 2.09646    ,  0.0618747  ,  0.247464   ,  3.38233e-23,  0.0223851  ])
75850   , -1664.58    , array([ 2.09646    ,  0.0618747  ,  0.247464   ,  3.38233e-23,  0.0223851  ])
75851   , -1664.71    , array([ 2.09856    ,  0.0618747  ,  0.247464   ,  3.38233e-23,  0.0223851  ])
75852   , -1664.43    , array([ 2.09646    ,  0.0619366  ,  0.247464   ,  3.38233e-23,  0.0223851  ])
75853   , -1664.57    , array([ 2.09646    ,  0.0618747  ,  0.247711   ,  3.38233e-23,  0.0223851  ])
75854   , -1664.58    , array([ 2.09646    ,  0.0618747  ,  0.247464   ,  3.38571e-23,  0.0223851  ])
75855   , -1664.58    , array([ 2.09646    ,  0.0618747  ,  0.247464   ,  3.38233e-23,  0.0224075  ])
75856   , -1649.16    , array([ 1.51705    ,  0.0583791  ,  0.0983413  ,  1.74564e-26,  0.02089    ])
75857   , -1649.16    , array([ 1.51705    ,  0.0583791  ,  0.0983413  ,  1.74564e-26,  0.02089    ])
75858   , -1649.21    , array([ 1.51856    ,  0.0583791  ,  0.0983413  ,  1.74564e-26,  0.02089    ])
75859   , -1649.14    , array([ 1.51705    ,  0.0584375  ,  0.0983413  ,  1.74564e-26,  0.02089    ])
75860   , -1649.16    , array([ 1.51705    ,  0.0583791  ,  0.0984397  ,  1.74564e-26,  0.02089    ])
75861   , -1649.16    , array([ 1.51705    ,  0.0583791  ,  0.0983413  ,  1.74738e-26,  0.02089    ])
75862   , -1648.99    , array([ 1.51705    ,  0.0583791  ,  0.0983413  ,  1.74564e-26,  0.0209109  ])
75863   , -1642.18    , array([ 1.42426    ,  0.0600469  ,  0.0663393  ,  1.30685e-27,  0.0214801  ])
75864   , -1642.18    , array([ 1.42426    ,  0.0600469  ,  0.0663393  ,  1.30685e-27,  0.0214801  ])
75865   , -1642.21    , array([ 1.42568    ,  0.0600469  ,  0.0663393  ,  1.30685e-27,  0.0214801  ])
75866   , -1642.16    , array([ 1.42426    ,  0.0601069  ,  0.0663393  ,  1.30685e-27,  0.0214801  ])
75867   , -1642.18    , array([ 1.42426    ,  0.0600469  ,  0.0664057  ,  1.30685e-27,  0.0214801  ])
75868   , -1642.18    , array([ 1.42426    ,  0.0600469  ,  0.0663393  ,  1.30816e-27,  0.0214801  ])
75869   , -1642.06    , array([ 1.42426    ,  0.0600469  ,  0.0663393  ,  1.30685e-27,  0.0215016  ])
75870   , -1631.16    , array([ 1.42328    ,  0.0666687  ,  0.0375308  ,  6.71641e-29,  0.0239091  ])
75871   , -1631.16    , array([ 1.42328    ,  0.0666687  ,  0.0375308  ,  6.71641e-29,  0.0239091  ])
75872   , -1631.16    , array([ 1.42471    ,  0.0666687  ,  0.0375308  ,  6.71641e-29,  0.0239091  ])
75873   , -1631.12    , array([ 1.42328    ,  0.0667354  ,  0.0375308  ,  6.71641e-29,  0.0239091  ])
75874   , -1631.16    , array([ 1.42328    ,  0.0666687  ,  0.0375683  ,  6.71641e-29,  0.0239091  ])
75875   , -1631.16    , array([ 1.42328    ,  0.0666687  ,  0.0375308  ,  6.72313e-29,  0.0239091  ])
75876   , -1631.18    , array([ 1.42328    ,  0.0666687  ,  0.0375308  ,  6.71641e-29,  0.023933   ])
75877   , -1630.6     , array([ 1.45718    ,  0.0676108  ,  0.0380583  ,  8.85882e-29,  0.0242457  ])
75878   , -1630.6     , array([ 1.45718    ,  0.0676108  ,  0.0380583  ,  8.85882e-29,  0.0242457  ])
75879   , -1630.61    , array([ 1.45864    ,  0.0676108  ,  0.0380583  ,  8.85882e-29,  0.0242457  ])
75880   , -1630.58    , array([ 1.45718    ,  0.0676785  ,  0.0380583  ,  8.85882e-29,  0.0242457  ])
75881   , -1630.6     , array([ 1.45718    ,  0.0676108  ,  0.0380963  ,  8.85882e-29,  0.0242457  ])
75882   , -1630.6     , array([ 1.45718    ,  0.0676108  ,  0.0380583  ,  8.86768e-29,  0.0242457  ])
75883   , -1630.61    , array([ 1.45718    ,  0.0676108  ,  0.0380583  ,  8.85882e-29,  0.02427    ])
75884   , -1630.64    , array([ 1.44965    ,  0.0675053  ,  0.0376613  ,  7.99698e-29,  0.0242009  ])
75885   , -1630.64    , array([ 1.44965    ,  0.0675053  ,  0.0376613  ,  7.99698e-29,  0.0242009  ])
75886   , -1630.65    , array([ 1.4511     ,  0.0675053  ,  0.0376613  ,  7.99698e-29,  0.0242009  ])
