Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-394.06	796.12	598.23	42469.14	2.5538,0.1755,2.2364,0.4681
our_model	Round_1_Replicate_2	-393.62	795.24	598.12	7162.41	29.9406,1.038,21.0526,3.1279
our_model	Round_1_Replicate_3	-393.36	794.72	597.63	6751.2	29.7983,1.1017,29.8736,3.4958
our_model	Round_1_Replicate_4	-395.34	798.68	600.59	24509.33	2.432,0.3035,4.6349,0.6726
our_model	Round_1_Replicate_5	-394.58	797.16	599.15	26090.61	2.9015,0.2855,4.5381,0.6929
our_model	Round_1_Replicate_6	-394.84	797.68	599.46	26624.68	4.1127,0.2799,2.9402,0.6966
our_model	Round_1_Replicate_7	-394.85	797.7	599.73	21514.81	10.0388,0.3459,3.3668,0.9024
our_model	Round_1_Replicate_8	-394.47	796.94	598.87	21026.6	4.9656,0.3544,4.8822,0.9059
our_model	Round_1_Replicate_9	-395.82	799.64	601.3	45666.58	2.5372,0.1629,0.3472,0.362
our_model	Round_1_Replicate_10	-393.89	795.78	598.63	7209.49	29.9448,1.0308,17.5061,2.9766
our_model	Round_2_Replicate_1	-394.33	796.66	599.46	5239.14	14.8137,1.4174,30.0,3.4984
our_model	Round_2_Replicate_2	-395.63	799.26	601.89	3062.72	30.0,2.42,30.0,5.5832
our_model	Round_2_Replicate_3	-395.58	799.16	601.8	6124.56	8.3889,1.2103,30.0,2.5588
our_model	Round_2_Replicate_4	-393.99	795.98	598.13	6765.83	13.7288,1.1015,25.3596,2.913
our_model	Round_2_Replicate_5	-396.86	801.72	604.18	2662.91	30.0,2.779,30.0,5.9551
our_model	Round_2_Replicate_6	-394.5	797.0	599.79	6437.06	10.1532,1.1533,30.0,2.7307
our_model	Round_2_Replicate_7	-394.99	797.98	600.7	6314.5	9.0918,1.1748,30.0,2.6257
our_model	Round_2_Replicate_8	-398.38	804.76	606.97	2375.89	30.0,3.1096,30.0,6.2368
our_model	Round_2_Replicate_9	-396.23	800.46	603.02	5821.53	8.0852,1.2722,30.0,2.561
our_model	Round_2_Replicate_10	-395.07	798.14	600.85	6076.9	9.3488,1.2206,30.0,2.7083
our_model	Round_2_Replicate_11	-394.04	796.08	598.92	10113.84	8.1608,0.7346,17.586,1.8838
our_model	Round_2_Replicate_12	-396.35	800.7	603.24	8614.7	5.2431,0.8596,30.0,1.7074
our_model	Round_2_Replicate_13	-396.51	801.02	603.54	2752.66	30.0,2.6895,30.0,5.869
our_model	Round_2_Replicate_14	-394.48	796.96	599.76	3816.21	30.0,1.9454,29.999,4.9758
our_model	Round_2_Replicate_15	-394.09	796.18	598.28	7863.49	10.0528,0.9477,25.4804,2.4252
our_model	Round_2_Replicate_16	-393.28	794.56	597.48	9510.88	15.3048,0.7822,29.8687,2.4588
our_model	Round_2_Replicate_17	-393.23	794.46	597.39	11692.48	18.428,0.6363,20.7206,2.1129
our_model	Round_2_Replicate_18	-393.76	795.52	598.39	4999.35	30.0,1.4868,29.9116,4.2433
our_model	Round_2_Replicate_19	-396.1	800.2	602.77	7538.88	6.1981,0.9825,30.0,1.9873
our_model	Round_2_Replicate_20	-393.4	794.8	597.7	6708.2	28.402,1.1087,28.9748,3.4662
