4316    , -79089.4    , array([ 0.40344    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4317    , -79089.4    , array([ 0.40344    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4318    , -79089.4    , array([ 1.40344    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4319    , -79089.4    , array([ 3.02147    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4320    , -79089.4    , array([ 1.40344    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4321    , -79089.4    , array([ 2.02147    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4322    , -79089.4    , array([ 2.40344    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4323    , -79089.4    , array([ 2.63951    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4324    , -79089.4    , array([ 2.78541    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4325    , -79089.4    , array([ 2.87558    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4326    , -79089.4    , array([ 2.9313     ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4327    , -79089.4    , array([ 2.96575    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4328    , -79089.4    , array([ 2.99137    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4329    , -79089.4    , array([ 2.99137    ,  0.0522864  ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4330    , -79089.4    , array([ 2.99137    ,  1.05229    ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4331    , -79089.4    , array([ 2.99137    ,  2.67032    ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4332    , -79089.4    , array([ 2.99137    ,  1.05229    ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4333    , -79089.4    , array([ 2.99137    ,  1.67032    ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4334    , -79089.4    , array([ 2.99137    ,  2.05229    ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4335    , -79089.4    , array([ 2.99137    ,  2.28835    ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4336    , -79089.4    , array([ 2.99137    ,  2.43425    ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4337    , -79089.4    , array([ 2.99137    ,  2.52442    ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4338    , -79089.4    , array([ 2.99137    ,  2.58015    ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4339    , -79089.4    , array([ 2.99137    ,  2.61459    ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4340    , -79089.4    , array([ 2.99137    ,  2.64022    ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4341    , -79089.4    , array([ 2.99137    ,  2.64022    ,  1.60267e-34,  6.15999e-63,  4.31231e-22])
4342    , -79089.4    , array([ 2.99137    ,  2.64022    ,  1          ,  6.15999e-63,  4.31231e-22])
4343    , -79089.4    , array([ 2.99137    ,  2.64022    ,  2.61803    ,  6.15999e-63,  4.31231e-22])
4344    , -79089.4    , array([ 2.99137    ,  2.64022    ,  1          ,  6.15999e-63,  4.31231e-22])
4345    , -79089.4    , array([ 2.99137    ,  2.64022    ,  1.61803    ,  6.15999e-63,  4.31231e-22])
4346    , -79089.4    , array([ 2.99137    ,  2.64022    ,  2          ,  6.15999e-63,  4.31231e-22])
4347    , -79089.4    , array([ 2.99137    ,  2.64022    ,  2.23607    ,  6.15999e-63,  4.31231e-22])
4348    , -79089.4    , array([ 2.99137    ,  2.64022    ,  2.38197    ,  6.15999e-63,  4.31231e-22])
4349    , -79089.4    , array([ 2.99137    ,  2.64022    ,  2.47214    ,  6.15999e-63,  4.31231e-22])
4350    , -79089.4    , array([ 2.99137    ,  2.64022    ,  2.52786    ,  6.15999e-63,  4.31231e-22])
4351    , -79089.4    , array([ 2.99137    ,  2.64022    ,  2.56231    ,  6.15999e-63,  4.31231e-22])
4352    , -79089.4    , array([ 2.99137    ,  2.64022    ,  2.58793    ,  6.15999e-63,  4.31231e-22])
