142445  , -33176.6    , array([ 2.48695    ,  0.28926    ,  7.97854e-21,  3.60705e-05,  0.323825   ])
142446  , -33175.4    , array([ 2.48943    ,  0.28926    ,  7.97854e-21,  3.60705e-05,  0.323825   ])
142447  , -33141.9    , array([ 2.48695    ,  0.289549   ,  7.97854e-21,  3.60705e-05,  0.323825   ])
142448  , -33176.6    , array([ 2.48695    ,  0.28926    ,  7.98652e-21,  3.60705e-05,  0.323825   ])
142449  , -33176.6    , array([ 2.48695    ,  0.28926    ,  7.97854e-21,  3.61066e-05,  0.323825   ])
142450  , -33225.8    , array([ 2.48695    ,  0.28926    ,  7.97854e-21,  3.60705e-05,  0.324149   ])
142451  , -33176.6    , array([ 2.48695    ,  0.28926    ,  7.97854e-21,  3.60705e-05,  0.323825   ])
142452  , -7800.93    , array([ 2.53948    ,  0.518308   ,  7.97854e-21,  3.60714e-05,  0.142009   ])
142453  , -7800.93    , array([ 2.53948    ,  0.518308   ,  7.97854e-21,  3.60714e-05,  0.142009   ])
142454  , -7801.35    , array([ 2.54202    ,  0.518308   ,  7.97854e-21,  3.60714e-05,  0.142009   ])
142455  , -7808.71    , array([ 2.53948    ,  0.518826   ,  7.97854e-21,  3.60714e-05,  0.142009   ])
142456  , -7800.93    , array([ 2.53948    ,  0.518308   ,  7.98652e-21,  3.60714e-05,  0.142009   ])
142457  , -7800.93    , array([ 2.53948    ,  0.518308   ,  7.97854e-21,  3.61075e-05,  0.142009   ])
142458  , -7800.95    , array([ 2.53948    ,  0.518308   ,  7.97854e-21,  3.60714e-05,  0.142151   ])
142466  , -7796.56    , array([ 2.53938    ,  0.518018   ,  7.97854e-21,  3.60714e-05,  0.14194    ])
142467  , -7796.56    , array([ 2.53938    ,  0.518018   ,  7.97854e-21,  3.60714e-05,  0.14194    ])
142468  , -7796.99    , array([ 2.54192    ,  0.518018   ,  7.97854e-21,  3.60714e-05,  0.14194    ])
142469  , -7804.35    , array([ 2.53938    ,  0.518537   ,  7.97854e-21,  3.60714e-05,  0.14194    ])
142470  , -7796.56    , array([ 2.53938    ,  0.518018   ,  7.98652e-21,  3.60714e-05,  0.14194    ])
142471  , -7796.56    , array([ 2.53938    ,  0.518018   ,  7.97854e-21,  3.61075e-05,  0.14194    ])
142472  , -7796.58    , array([ 2.53938    ,  0.518018   ,  7.97854e-21,  3.60714e-05,  0.142083   ])
142473  , -2477.09    , array([ 2.35154    ,  0.163794   ,  7.97854e-21,  3.60723e-05,  0.0522036  ])
142474  , -2477.09    , array([ 2.35154    ,  0.163794   ,  7.97854e-21,  3.60723e-05,  0.0522036  ])
142475  , -2477.41    , array([ 2.35389    ,  0.163794   ,  7.97854e-21,  3.60723e-05,  0.0522036  ])
142476  , -2481.13    , array([ 2.35154    ,  0.163958   ,  7.97854e-21,  3.60723e-05,  0.0522036  ])
142477  , -2477.09    , array([ 2.35154    ,  0.163794   ,  7.98652e-21,  3.60723e-05,  0.0522036  ])
142478  , -2477.09    , array([ 2.35154    ,  0.163794   ,  7.97854e-21,  3.61084e-05,  0.0522036  ])
142479  , -2474.87    , array([ 2.35154    ,  0.163794   ,  7.97854e-21,  3.60723e-05,  0.0522559  ])
142487  , -2476.9     , array([ 2.34903    ,  0.1638     ,  7.97854e-21,  3.60724e-05,  0.0522032  ])
142488  , -2476.9     , array([ 2.34903    ,  0.1638     ,  7.97854e-21,  3.60724e-05,  0.0522032  ])
142489  , -2477.22    , array([ 2.35138    ,  0.1638     ,  7.97854e-21,  3.60724e-05,  0.0522032  ])
142490  , -2480.93    , array([ 2.34903    ,  0.163964   ,  7.97854e-21,  3.60724e-05,  0.0522032  ])
142491  , -2476.9     , array([ 2.34903    ,  0.1638     ,  7.98652e-21,  3.60724e-05,  0.0522032  ])
142492  , -2476.9     , array([ 2.34903    ,  0.1638     ,  7.97854e-21,  3.61084e-05,  0.0522032  ])
142493  , -2474.68    , array([ 2.34903    ,  0.1638     ,  7.97854e-21,  3.60724e-05,  0.0522554  ])
142494  , -2460.61    , array([ 1.82058    ,  0.165061   ,  7.97854e-21,  3.60775e-05,  0.052103   ])
