Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.71	799.42	601.14	47210.15	6.0211,0.1576,0.2264,0.3545
our_model	Round_1_Replicate_2	-397.36	802.72	604.01	26535.4	27.378,0.2801,1.2397,0.6383
our_model	Round_1_Replicate_3	-395.15	798.3	601.0	4710.85	30.0,1.5744,19.1399,3.9103
our_model	Round_1_Replicate_4	-395.38	798.76	601.43	5230.1	30.0,1.4176,16.1187,3.5001
our_model	Round_1_Replicate_5	-394.99	797.98	600.16	55745.58	0.6253,0.1334,0.1277,0.2882
our_model	Round_1_Replicate_6	-396.85	801.7	604.17	24779.2	1.728,0.2987,29.9999,0.5747
our_model	Round_1_Replicate_7	-397.0	802.0	604.44	3084.19	30.0,2.399,24.3307,5.2098
our_model	Round_1_Replicate_8	-396.77	801.54	604.01	14500.91	2.9765,0.5104,30.0,0.9871
our_model	Round_1_Replicate_9	-393.73	795.46	597.77	21775.48	4.1613,0.3422,10.7082,0.9325
our_model	Round_1_Replicate_10	-399.04	806.08	608.18	14683.32	30.0,0.5028,2.8574,1.0967
our_model	Round_2_Replicate_1	-398.91	805.82	607.93	9897.71	30.0,0.7461,5.0007,1.637
our_model	Round_2_Replicate_2	-395.56	799.12	600.74	21574.31	2.351,0.3452,30.0,0.7374
our_model	Round_2_Replicate_3	-394.48	796.96	599.13	51379.11	1.2086,0.1449,28.3677,0.3432
our_model	Round_2_Replicate_4	-398.89	805.78	607.91	9331.4	30.0,0.7913,5.4001,1.7353
our_model	Round_2_Replicate_5	-394.32	796.64	599.45	4070.67	29.8804,1.8243,29.2768,4.7665
our_model	Round_2_Replicate_6	-397.72	803.44	605.77	39005.3	30.0,0.1895,0.1367,0.3714
our_model	Round_2_Replicate_7	-395.62	799.24	601.89	8315.7	5.9606,0.8913,30.0,1.8672
our_model	Round_2_Replicate_8	-396.58	801.16	603.66	2993.2	30.0,2.4732,26.6107,5.4411
our_model	Round_2_Replicate_9	-394.97	797.94	599.78	28584.73	1.9579,0.2605,30.0,0.5865
our_model	Round_2_Replicate_10	-399.04	806.08	608.18	13143.63	30.0,0.5617,3.3643,1.2277
our_model	Round_3_Replicate_1	-395.93	799.86	602.47	3713.03	15.9677,1.9954,30.0,4.2488
our_model	Round_3_Replicate_2	-394.11	796.22	599.04	5092.1	29.9959,1.4588,23.9979,3.9869
our_model	Round_3_Replicate_3	-397.52	803.04	605.4	2519.58	30.0,2.9349,30.0,6.095
our_model	Round_3_Replicate_4	-394.76	797.52	599.41	24168.18	2.5085,0.3082,8.1616,0.7138
our_model	Round_3_Replicate_5	-395.5	799.0	600.63	28098.86	1.8228,0.265,30.0,0.5692
our_model	Round_3_Replicate_6	-396.61	801.22	603.72	3224.87	18.2652,2.2954,30.0,4.7388
our_model	Round_3_Replicate_7	-399.19	806.38	608.45	6927.08	30.0,1.0657,7.6708,2.2978
our_model	Round_3_Replicate_8	-396.39	800.78	603.31	9352.0	4.8008,0.7918,30.0,1.568
our_model	Round_3_Replicate_9	-393.01	794.02	596.96	86676.76	6.2334,0.0859,4.3765,0.3517
our_model	Round_3_Replicate_10	-393.63	795.26	598.14	71874.89	1.1972,0.1034,29.1817,0.2824
our_model	Round_4_Replicate_1	-393.19	794.38	597.3	64173.47	29.9648,0.1159,2.3023,0.4214
our_model	Round_4_Replicate_2	-392.99	793.98	596.93	64797.85	29.7863,0.1149,6.2108,0.5028
our_model	Round_4_Replicate_3	-393.89	795.78	598.64	161328.62	0.4602,0.0461,2.4535,0.1185
our_model	Round_4_Replicate_4	-392.96	793.92	596.88	123010.91	29.8905,0.0605,4.5395,0.2897
our_model	Round_4_Replicate_5	-397.88	803.76	606.06	21334.03	30.0,0.3465,1.7295,0.7755
our_model	Round_4_Replicate_6	-393.7	795.4	598.28	26780.91	29.9861,0.2776,3.9448,0.8632
our_model	Round_4_Replicate_7	-392.94	793.88	596.84	206108.74	29.8783,0.0361,10.1008,0.2136
our_model	Round_4_Replicate_8	-394.54	797.08	599.86	178694.86	0.3373,0.0415,19.3444,0.0968
our_model	Round_4_Replicate_9	-395.7	799.4	602.04	23329.46	2.0849,0.3177,30.0,0.6604
our_model	Round_4_Replicate_10	-393.63	795.26	598.13	29682.11	29.8947,0.2505,3.647,0.7912
our_model	Round_5_Replicate_1	-392.94	793.88	596.83	256879.19	30.0,0.029,18.014,0.1898
our_model	Round_5_Replicate_2	-392.96	793.92	596.86	123943.48	29.7879,0.0601,5.4545,0.2963
our_model	Round_5_Replicate_3	-393.79	795.58	598.44	117159.84	0.6663,0.0634,3.0647,0.1667
our_model	Round_5_Replicate_4	-392.95	793.9	596.85	143609.53	29.9207,0.0518,7.2497,0.2747
our_model	Round_5_Replicate_5	-392.95	793.9	596.84	118370.38	30.0,0.0629,14.15,0.3526
our_model	Round_5_Replicate_6	-392.96	793.92	596.86	151697.62	4.326,0.0491,5.9972,0.2269
our_model	Round_5_Replicate_7	-392.94	793.88	596.83	159755.41	29.9813,0.0466,19.293,0.2853
our_model	Round_5_Replicate_8	-393.41	794.82	597.72	129261.08	0.791,0.0575,3.7185,0.168
our_model	Round_5_Replicate_9	-392.98	793.96	596.9	79852.99	30.0,0.0932,5.9718,0.4251
our_model	Round_5_Replicate_10	-392.94	793.88	596.84	193241.52	29.9525,0.0385,9.6109,0.2239
our_model	Round_5_Replicate_11	-392.96	793.92	596.87	178724.02	2.5976,0.0416,6.1166,0.1844
our_model	Round_5_Replicate_12	-395.62	799.24	600.96	149848.07	0.3342,0.0497,28.8917,0.1053
our_model	Round_5_Replicate_13	-393.13	794.26	597.19	233143.96	0.6657,0.0319,4.2803,0.1073
our_model	Round_5_Replicate_14	-392.94	793.88	596.83	223313.04	30.0,0.0333,16.1718,0.2112
our_model	Round_5_Replicate_15	-394.1	796.2	598.94	164300.48	0.4189,0.0452,29.9804,0.1123
our_model	Round_5_Replicate_16	-392.96	793.92	596.87	86025.59	29.9947,0.0865,7.3054,0.4145
our_model	Round_5_Replicate_17	-392.95	793.9	596.84	102754.41	30.0,0.0724,14.3829,0.3968
our_model	Round_5_Replicate_18	-392.95	793.9	596.84	133234.69	24.4072,0.0559,9.6236,0.3019
our_model	Round_5_Replicate_19	-393.25	794.5	597.42	199852.33	0.6156,0.0372,3.617,0.1161
our_model	Round_5_Replicate_20	-393.0	794.0	596.94	252877.94	1.0743,0.0294,27.4844,0.116
