94843   , -56443.1    , array([ 0.00660851 ,  9.1194     ,  2.17041e-42,  1.11952e-64,  0.00040994 ])
94844   , -56449.9    , array([ 0.00661512 ,  9.1194     ,  2.17041e-42,  1.11952e-64,  0.00040994 ])
94845   , -56443.1    , array([ 0.00660851 ,  9.12853    ,  2.17041e-42,  1.11952e-64,  0.00040994 ])
94846   , -56443.1    , array([ 0.00660851 ,  9.1194     ,  2.17259e-42,  1.11952e-64,  0.00040994 ])
94847   , -56443.1    , array([ 0.00660851 ,  9.1194     ,  2.17041e-42,  1.12064e-64,  0.00040994 ])
94848   , -56436.1    , array([ 0.00660851 ,  9.1194     ,  2.17041e-42,  1.11952e-64,  0.00041035 ])
94849   , -56443.1    , array([ 0.00660851 ,  9.1194     ,  2.17041e-42,  1.11952e-64,  0.00040994 ])
94850   , -70123.3    , array([ 0.00325417 ,  9.09135    ,  2.17041e-42,  1.11952e-64,  0.000842095])
94851   , -70123.3    , array([ 0.00325417 ,  9.09135    ,  2.17041e-42,  1.11952e-64,  0.000842095])
94852   , -70089.3    , array([ 0.00325742 ,  9.09135    ,  2.17041e-42,  1.11952e-64,  0.000842095])
94853   , -70123.3    , array([ 0.00325417 ,  9.10044    ,  2.17041e-42,  1.11952e-64,  0.000842095])
94854   , -70123.3    , array([ 0.00325417 ,  9.09135    ,  2.17259e-42,  1.11952e-64,  0.000842095])
94855   , -70123.3    , array([ 0.00325417 ,  9.09135    ,  2.17041e-42,  1.12064e-64,  0.000842095])
94856   , -70156.7    , array([ 0.00325417 ,  9.09135    ,  2.17041e-42,  1.11952e-64,  0.000842937])
94857   , -54887.1    , array([ 0.00554743 ,  9.11246    ,  2.17041e-42,  1.11952e-64,  0.000489735])
94858   , -54887.1    , array([ 0.00554743 ,  9.11246    ,  2.17041e-42,  1.11952e-64,  0.000489735])
94859   , -54888.4    , array([ 0.00555299 ,  9.11246    ,  2.17041e-42,  1.11952e-64,  0.000489735])
94860   , -54887.1    , array([ 0.00554743 ,  9.12158    ,  2.17041e-42,  1.11952e-64,  0.000489735])
94861   , -54887.1    , array([ 0.00554743 ,  9.11246    ,  2.17259e-42,  1.11952e-64,  0.000489735])
94862   , -54887.1    , array([ 0.00554743 ,  9.11246    ,  2.17041e-42,  1.12064e-64,  0.000489735])
94863   , -54885.6    , array([ 0.00554743 ,  9.11246    ,  2.17041e-42,  1.11952e-64,  0.000490225])
94871   , -54887      , array([ 0.00554793 ,  9.11215    ,  2.17041e-42,  1.11952e-64,  0.000489779])
94872   , -54887      , array([ 0.00554793 ,  9.11215    ,  2.17041e-42,  1.11952e-64,  0.000489779])
94873   , -54888.3    , array([ 0.00555348 ,  9.11215    ,  2.17041e-42,  1.11952e-64,  0.000489779])
94874   , -54887.1    , array([ 0.00554793 ,  9.12127    ,  2.17041e-42,  1.11952e-64,  0.000489779])
94875   , -54887      , array([ 0.00554793 ,  9.11215    ,  2.17259e-42,  1.11952e-64,  0.000489779])
94876   , -54887      , array([ 0.00554793 ,  9.11215    ,  2.17041e-42,  1.12064e-64,  0.000489779])
94877   , -54885.6    , array([ 0.00554793 ,  9.11215    ,  2.17041e-42,  1.11952e-64,  0.000490269])
94878   , -54887      , array([ 0.00554843 ,  9.11184    ,  2.17041e-42,  1.11952e-64,  0.000489824])
94879   , -54887      , array([ 0.00554843 ,  9.11184    ,  2.17041e-42,  1.11952e-64,  0.000489824])
94880   , -54888.3    , array([ 0.00555398 ,  9.11184    ,  2.17041e-42,  1.11952e-64,  0.000489824])
94881   , -54887      , array([ 0.00554843 ,  9.12095    ,  2.17041e-42,  1.11952e-64,  0.000489824])
94882   , -54887      , array([ 0.00554843 ,  9.11184    ,  2.17259e-42,  1.11952e-64,  0.000489824])
94883   , -54887      , array([ 0.00554843 ,  9.11184    ,  2.17041e-42,  1.12064e-64,  0.000489824])
94884   , -54885.5    , array([ 0.00554843 ,  9.11184    ,  2.17041e-42,  1.11952e-64,  0.000490314])
94885   , -324113     , array([ 28.5783    ,  0.344064   ,  2.17041e-42,  1.11952e-64,  2.74146    ])
94886   , -324113     , array([ 28.5783    ,  0.344064   ,  2.17041e-42,  1.11952e-64,  2.74146    ])
94887   , -324124     , array([ 28.6069    ,  0.344064   ,  2.17041e-42,  1.11952e-64,  2.74146    ])
94888   , -323834     , array([ 28.5783    ,  0.344409   ,  2.17041e-42,  1.11952e-64,  2.74146    ])
94889   , -324113     , array([ 28.5783    ,  0.344064   ,  2.17259e-42,  1.11952e-64,  2.74146    ])
94890   , -324113     , array([ 28.5783    ,  0.344064   ,  2.17041e-42,  1.12064e-64,  2.74146    ])
94891   , -324416     , array([ 28.5783    ,  0.344064   ,  2.17041e-42,  1.11952e-64,  2.74421    ])
94892   , -52065.6    , array([ 0.0756435  ,  3.34695    ,  2.17041e-42,  1.11952e-64,  0.00684966 ])
94893   , -52065.6    , array([ 0.0756435  ,  3.34695    ,  2.17041e-42,  1.11952e-64,  0.00684966 ])
94894   , -52067.4    , array([ 0.0757192  ,  3.34695    ,  2.17041e-42,  1.11952e-64,  0.00684966 ])
94895   , -52066.7    , array([ 0.0756435  ,  3.3503     ,  2.17041e-42,  1.11952e-64,  0.00684966 ])
94896   , -52065.6    , array([ 0.0756435  ,  3.34695    ,  2.17259e-42,  1.11952e-64,  0.00684966 ])
94897   , -52065.6    , array([ 0.0756435  ,  3.34695    ,  2.17041e-42,  1.12064e-64,  0.00684966 ])
94898   , -52061.1    , array([ 0.0756435  ,  3.34695    ,  2.17041e-42,  1.11952e-64,  0.00685651 ])
94899   , -13231.2    , array([ 2.2685     ,  0.908752   ,  2.17041e-42,  1.11952e-64,  0.21232    ])
94900   , -13231.2    , array([ 2.2685     ,  0.908752   ,  2.17041e-42,  1.11952e-64,  0.21232    ])
94901   , -13230      , array([ 2.27077    ,  0.908752   ,  2.17041e-42,  1.11952e-64,  0.21232    ])
94902   , -13241.2    , array([ 2.2685     ,  0.909661   ,  2.17041e-42,  1.11952e-64,  0.21232    ])
94903   , -13231.2    , array([ 2.2685     ,  0.908752   ,  2.17259e-42,  1.11952e-64,  0.21232    ])
94904   , -13231.2    , array([ 2.2685     ,  0.908752   ,  2.17041e-42,  1.12064e-64,  0.21232    ])
94905   , -13233.4    , array([ 2.2685     ,  0.908752   ,  2.17041e-42,  1.11952e-64,  0.212533   ])
94906   , -13395.9    , array([ 2.69208    ,  0.851026   ,  2.17041e-42,  1.11952e-64,  0.252385   ])
94907   , -13395.9    , array([ 2.69208    ,  0.851026   ,  2.17041e-42,  1.11952e-64,  0.252385   ])
94908   , -13395      , array([ 2.69478    ,  0.851026   ,  2.17041e-42,  1.11952e-64,  0.252385   ])
94909   , -13401.9    , array([ 2.69208    ,  0.851878   ,  2.17041e-42,  1.11952e-64,  0.252385   ])
94910   , -13395.9    , array([ 2.69208    ,  0.851026   ,  2.17259e-42,  1.11952e-64,  0.252385   ])
94911   , -13395.9    , array([ 2.69208    ,  0.851026   ,  2.17041e-42,  1.12064e-64,  0.252385   ])
94912   , -13403.9    , array([ 2.69208    ,  0.851026   ,  2.17041e-42,  1.11952e-64,  0.252637   ])
94913   , -13140.8    , array([ 2.41913    ,  0.886629   ,  2.17041e-42,  1.11952e-64,  0.22656    ])
94914   , -13140.8    , array([ 2.41913    ,  0.886629   ,  2.17041e-42,  1.11952e-64,  0.22656    ])
94915   , -13139.7    , array([ 2.42155    ,  0.886629   ,  2.17041e-42,  1.11952e-64,  0.22656    ])
94916   , -13149.5    , array([ 2.41913    ,  0.887516   ,  2.17041e-42,  1.11952e-64,  0.22656    ])
94917   , -13140.8    , array([ 2.41913    ,  0.886629   ,  2.17259e-42,  1.11952e-64,  0.22656    ])
94918   , -13140.8    , array([ 2.41913    ,  0.886629   ,  2.17041e-42,  1.12064e-64,  0.22656    ])
94919   , -13145.1    , array([ 2.41913    ,  0.886629   ,  2.17041e-42,  1.11952e-64,  0.226786   ])
94927   , -13221.9    , array([ 2.57959    ,  0.864028   ,  2.17041e-42,  1.11952e-64,  0.241739   ])
94928   , -13221.9    , array([ 2.57959    ,  0.864028   ,  2.17041e-42,  1.11952e-64,  0.241739   ])
94929   , -13220.9    , array([ 2.58217    ,  0.864028   ,  2.17041e-42,  1.11952e-64,  0.241739   ])
94930   , -13228.9    , array([ 2.57959    ,  0.864892   ,  2.17041e-42,  1.11952e-64,  0.241739   ])
94931   , -13221.9    , array([ 2.57959    ,  0.864028   ,  2.17259e-42,  1.11952e-64,  0.241739   ])
94932   , -13221.9    , array([ 2.57959    ,  0.864028   ,  2.17041e-42,  1.12064e-64,  0.241739   ])
94933   , -13228.4    , array([ 2.57959    ,  0.864028   ,  2.17041e-42,  1.11952e-64,  0.241981   ])
94934   , -13140.4    , array([ 2.42929    ,  0.885137   ,  2.17041e-42,  1.11952e-64,  0.22752    ])
94935   , -13140.4    , array([ 2.42929    ,  0.885137   ,  2.17041e-42,  1.11952e-64,  0.22752    ])
94936   , -13139.3    , array([ 2.43172    ,  0.885137   ,  2.17041e-42,  1.11952e-64,  0.22752    ])
94937   , -13148.9    , array([ 2.42929    ,  0.886022   ,  2.17041e-42,  1.11952e-64,  0.22752    ])
94938   , -13140.4    , array([ 2.42929    ,  0.885137   ,  2.17259e-42,  1.11952e-64,  0.22752    ])
94939   , -13140.4    , array([ 2.42929    ,  0.885137   ,  2.17041e-42,  1.12064e-64,  0.22752    ])
94940   , -13144.8    , array([ 2.42929    ,  0.885137   ,  2.17041e-42,  1.11952e-64,  0.227748   ])
94941   , -13139.4    , array([ 2.42897    ,  0.885055   ,  2.17041e-42,  1.11952e-64,  0.227506   ])
94942   , -13139.4    , array([ 2.42897    ,  0.885055   ,  2.17041e-42,  1.11952e-64,  0.227506   ])
94943   , -13138.4    , array([ 2.4314     ,  0.885055   ,  2.17041e-42,  1.11952e-64,  0.227506   ])
94944   , -13148      , array([ 2.42897    ,  0.885941   ,  2.17041e-42,  1.11952e-64,  0.227506   ])
94945   , -13139.4    , array([ 2.42897    ,  0.885055   ,  2.17259e-42,  1.11952e-64,  0.227506   ])
94946   , -13139.4    , array([ 2.42897    ,  0.885055   ,  2.17041e-42,  1.12064e-64,  0.227506   ])
94947   , -13143.9    , array([ 2.42897    ,  0.885055   ,  2.17041e-42,  1.11952e-64,  0.227734   ])
94948   , -13135.8    , array([ 2.42769    ,  0.884728   ,  2.17041e-42,  1.11952e-64,  0.227452   ])
94949   , -13135.8    , array([ 2.42769    ,  0.884728   ,  2.17041e-42,  1.11952e-64,  0.227452   ])
94950   , -13134.7    , array([ 2.43012    ,  0.884728   ,  2.17041e-42,  1.11952e-64,  0.227452   ])
94951   , -13144.3    , array([ 2.42769    ,  0.885613   ,  2.17041e-42,  1.11952e-64,  0.227452   ])
94952   , -13135.8    , array([ 2.42769    ,  0.884728   ,  2.17259e-42,  1.11952e-64,  0.227452   ])
94953   , -13135.8    , array([ 2.42769    ,  0.884728   ,  2.17041e-42,  1.12064e-64,  0.227452   ])
94954   , -13140.3    , array([ 2.42769    ,  0.884728   ,  2.17041e-42,  1.11952e-64,  0.227679   ])
94955   , -13121.1    , array([ 2.4226     ,  0.883422   ,  2.17041e-42,  1.11952e-64,  0.227232   ])
94956   , -13121.1    , array([ 2.4226     ,  0.883422   ,  2.17041e-42,  1.11952e-64,  0.227232   ])
94957   , -13120.1    , array([ 2.42503    ,  0.883422   ,  2.17041e-42,  1.11952e-64,  0.227232   ])
94958   , -13129.7    , array([ 2.4226     ,  0.884306   ,  2.17041e-42,  1.11952e-64,  0.227232   ])
94959   , -13121.1    , array([ 2.4226     ,  0.883422   ,  2.17259e-42,  1.11952e-64,  0.227232   ])
94960   , -13121.1    , array([ 2.4226     ,  0.883422   ,  2.17041e-42,  1.12064e-64,  0.227232   ])
94961   , -13125.6    , array([ 2.4226     ,  0.883422   ,  2.17041e-42,  1.11952e-64,  0.227459   ])
94962   , -13063      , array([ 2.40235    ,  0.878217   ,  2.17041e-42,  1.11952e-64,  0.226355   ])
94963   , -13063      , array([ 2.40235    ,  0.878217   ,  2.17041e-42,  1.11952e-64,  0.226355   ])
94964   , -13061.8    , array([ 2.40476    ,  0.878217   ,  2.17041e-42,  1.11952e-64,  0.226355   ])
94965   , -13071.5    , array([ 2.40235    ,  0.879095   ,  2.17041e-42,  1.11952e-64,  0.226355   ])
94966   , -13063      , array([ 2.40235    ,  0.878217   ,  2.17259e-42,  1.11952e-64,  0.226355   ])
94967   , -13063      , array([ 2.40235    ,  0.878217   ,  2.17041e-42,  1.12064e-64,  0.226355   ])
94968   , -13067.5    , array([ 2.40235    ,  0.878217   ,  2.17041e-42,  1.11952e-64,  0.226581   ])
94969   , -12836.6    , array([ 2.32302    ,  0.8577     ,  2.17041e-42,  1.11952e-64,  0.222881   ])
94970   , -12836.6    , array([ 2.32302    ,  0.8577     ,  2.17041e-42,  1.11952e-64,  0.222881   ])
94971   , -12835.2    , array([ 2.32535    ,  0.8577     ,  2.17041e-42,  1.11952e-64,  0.222881   ])
94972   , -12844.9    , array([ 2.32302    ,  0.858558   ,  2.17041e-42,  1.11952e-64,  0.222881   ])
94973   , -12836.6    , array([ 2.32302    ,  0.8577     ,  2.17259e-42,  1.11952e-64,  0.222881   ])
94974   , -12836.6    , array([ 2.32302    ,  0.8577     ,  2.17041e-42,  1.12064e-64,  0.222881   ])
94975   , -12841.3    , array([ 2.32302    ,  0.8577     ,  2.17041e-42,  1.11952e-64,  0.223104   ])
94976   , -12031.6    , array([ 2.03106    ,  0.780317   ,  2.17041e-42,  1.11952e-64,  0.209512   ])
94977   , -12031.6    , array([ 2.03106    ,  0.780317   ,  2.17041e-42,  1.11952e-64,  0.209512   ])
94978   , -12029.2    , array([ 2.03309    ,  0.780317   ,  2.17041e-42,  1.11952e-64,  0.209512   ])
94979   , -12039.2    , array([ 2.03106    ,  0.781097   ,  2.17041e-42,  1.11952e-64,  0.209512   ])
94980   , -12031.6    , array([ 2.03106    ,  0.780317   ,  2.17259e-42,  1.11952e-64,  0.209512   ])
94981   , -12031.6    , array([ 2.03106    ,  0.780317   ,  2.17041e-42,  1.12064e-64,  0.209512   ])
