133480  , -79089      , array([ 4.9995     ,  0.128415   ,  2.19782e-41,  3.54467e-06,  4.70708e-08])
133481  , -79089      , array([ 5.0045     ,  0.128415   ,  2.19782e-41,  3.54467e-06,  4.70708e-08])
133482  , -79089      , array([ 4.9995     ,  0.128544   ,  2.19782e-41,  3.54467e-06,  4.70708e-08])
133483  , -79089      , array([ 4.9995     ,  0.128415   ,  2.20002e-41,  3.54467e-06,  4.70708e-08])
133484  , -79089      , array([ 4.9995     ,  0.128415   ,  2.19782e-41,  3.54821e-06,  4.70708e-08])
133485  , -79089      , array([ 4.9995     ,  0.128415   ,  2.19782e-41,  3.54467e-06,  4.71179e-08])
133486  , -79089      , array([ 4.9995     ,  0.128415   ,  2.19782e-41,  3.54467e-06,  4.70708e-08])
133487  , -79088.4    , array([ 4.96206    ,  0.0834963  ,  2.19782e-41,  3.54467e-06,  7.30289e-08])
133488  , -79088.4    , array([ 4.96206    ,  0.0834963  ,  2.19782e-41,  3.54467e-06,  7.30289e-08])
133489  , -79088.4    , array([ 4.96703    ,  0.0834963  ,  2.19782e-41,  3.54467e-06,  7.30289e-08])
133490  , -79088.4    , array([ 4.96206    ,  0.0835798  ,  2.19782e-41,  3.54467e-06,  7.30289e-08])
133491  , -79088.4    , array([ 4.96206    ,  0.0834963  ,  2.20002e-41,  3.54467e-06,  7.30289e-08])
133492  , -79088.4    , array([ 4.96206    ,  0.0834963  ,  2.19782e-41,  3.54821e-06,  7.30289e-08])
133493  , -79088.4    , array([ 4.96206    ,  0.0834963  ,  2.19782e-41,  3.54467e-06,  7.31019e-08])
133494  , -79056.1    , array([ 4.81512    ,  0.0149234  ,  2.19782e-41,  3.54467e-06,  4.23123e-07])
133495  , -79056.1    , array([ 4.81512    ,  0.0149234  ,  2.19782e-41,  3.54467e-06,  4.23123e-07])
133496  , -79056.1    , array([ 4.81994    ,  0.0149234  ,  2.19782e-41,  3.54467e-06,  4.23123e-07])
133497  , -79056.1    , array([ 4.81512    ,  0.0149384  ,  2.19782e-41,  3.54467e-06,  4.23123e-07])
133498  , -79056.1    , array([ 4.81512    ,  0.0149234  ,  2.20002e-41,  3.54467e-06,  4.23123e-07])
133499  , -79056.1    , array([ 4.81512    ,  0.0149234  ,  2.19782e-41,  3.54821e-06,  4.23123e-07])
133500  , -79056      , array([ 4.81512    ,  0.0149234  ,  2.19782e-41,  3.54467e-06,  4.23547e-07])
133508  , -79056.1    , array([ 4.81512    ,  0.0149234  ,  2.19782e-41,  3.54467e-06,  4.23126e-07])
133509  , -79056.1    , array([ 4.81512    ,  0.0149234  ,  2.19782e-41,  3.54467e-06,  4.23126e-07])
133510  , -79056.1    , array([ 4.81993    ,  0.0149234  ,  2.19782e-41,  3.54467e-06,  4.23126e-07])
133511  , -79056.1    , array([ 4.81512    ,  0.0149383  ,  2.19782e-41,  3.54467e-06,  4.23126e-07])
133512  , -79056.1    , array([ 4.81512    ,  0.0149234  ,  2.20002e-41,  3.54467e-06,  4.23126e-07])
133513  , -79056.1    , array([ 4.81512    ,  0.0149234  ,  2.19782e-41,  3.54821e-06,  4.23126e-07])
133514  , -79056      , array([ 4.81512    ,  0.0149234  ,  2.19782e-41,  3.54467e-06,  4.23549e-07])
133515  , -79056.1    , array([ 4.81512    ,  0.0149233  ,  2.19782e-41,  3.54467e-06,  4.23128e-07])
133516  , -79056.1    , array([ 4.81512    ,  0.0149233  ,  2.19782e-41,  3.54467e-06,  4.23128e-07])
133517  , -79056.1    , array([ 4.81993    ,  0.0149233  ,  2.19782e-41,  3.54467e-06,  4.23128e-07])
133518  , -79056.1    , array([ 4.81512    ,  0.0149382  ,  2.19782e-41,  3.54467e-06,  4.23128e-07])
133519  , -79056.1    , array([ 4.81512    ,  0.0149233  ,  2.20002e-41,  3.54467e-06,  4.23128e-07])
133520  , -79056.1    , array([ 4.81512    ,  0.0149233  ,  2.19782e-41,  3.54821e-06,  4.23128e-07])
133521  , -79056      , array([ 4.81512    ,  0.0149233  ,  2.19782e-41,  3.54467e-06,  4.23551e-07])
133529  , -79056.1    , array([ 4.81512    ,  0.0149233  ,  2.19782e-41,  3.54467e-06,  4.23128e-07])
133530  , -79056.1    , array([ 4.81512    ,  0.0149233  ,  2.19782e-41,  3.54467e-06,  4.23128e-07])
133531  , -79056.1    , array([ 4.81993    ,  0.0149233  ,  2.19782e-41,  3.54467e-06,  4.23128e-07])
133532  , -79056.1    , array([ 4.81512    ,  0.0149382  ,  2.19782e-41,  3.54467e-06,  4.23128e-07])
133533  , -79056.1    , array([ 4.81512    ,  0.0149233  ,  2.20002e-41,  3.54467e-06,  4.23128e-07])
133534  , -79056.1    , array([ 4.81512    ,  0.0149233  ,  2.19782e-41,  3.54821e-06,  4.23128e-07])
133535  , -79056      , array([ 4.81512    ,  0.0149233  ,  2.19782e-41,  3.54467e-06,  4.23552e-07])
133536  , -79056.1    , array([ 4.81512    ,  0.0149232  ,  2.19782e-41,  3.54467e-06,  4.23129e-07])
133537  , -79056.1    , array([ 4.81512    ,  0.0149232  ,  2.19782e-41,  3.54467e-06,  4.23129e-07])
133538  , -79056.1    , array([ 4.81993    ,  0.0149232  ,  2.19782e-41,  3.54467e-06,  4.23129e-07])
133539  , -79056.1    , array([ 4.81512    ,  0.0149382  ,  2.19782e-41,  3.54467e-06,  4.23129e-07])
133540  , -79056.1    , array([ 4.81512    ,  0.0149232  ,  2.20002e-41,  3.54467e-06,  4.23129e-07])
133541  , -79056.1    , array([ 4.81512    ,  0.0149232  ,  2.19782e-41,  3.54821e-06,  4.23129e-07])
133542  , -79056      , array([ 4.81512    ,  0.0149232  ,  2.19782e-41,  3.54467e-06,  4.23552e-07])
133543  , -78019      , array([ 4.67252    ,  0.00266727 ,  2.19782e-41,  3.54467e-06,  2.45157e-06])
133544  , -78019      , array([ 4.67252    ,  0.00266727 ,  2.19782e-41,  3.54467e-06,  2.45157e-06])
133545  , -78019      , array([ 4.6772     ,  0.00266727 ,  2.19782e-41,  3.54467e-06,  2.45157e-06])
133546  , -78020      , array([ 4.67252    ,  0.00266994 ,  2.19782e-41,  3.54467e-06,  2.45157e-06])
133547  , -78019      , array([ 4.67252    ,  0.00266727 ,  2.20002e-41,  3.54467e-06,  2.45157e-06])
133548  , -78019      , array([ 4.67252    ,  0.00266727 ,  2.19782e-41,  3.54821e-06,  2.45157e-06])
133549  , -78017.9    , array([ 4.67252    ,  0.00266727 ,  2.19782e-41,  3.54467e-06,  2.45402e-06])
133550  , -78019      , array([ 4.67252    ,  0.00266724 ,  2.19782e-41,  3.54467e-06,  2.45159e-06])
133551  , -78019      , array([ 4.67252    ,  0.00266724 ,  2.19782e-41,  3.54467e-06,  2.45159e-06])
133552  , -78019      , array([ 4.6772     ,  0.00266724 ,  2.19782e-41,  3.54467e-06,  2.45159e-06])
133553  , -78020      , array([ 4.67252    ,  0.00266991 ,  2.19782e-41,  3.54467e-06,  2.45159e-06])
133554  , -78019      , array([ 4.67252    ,  0.00266724 ,  2.20002e-41,  3.54467e-06,  2.45159e-06])
133555  , -78019      , array([ 4.67252    ,  0.00266724 ,  2.19782e-41,  3.54821e-06,  2.45159e-06])
133556  , -78017.9    , array([ 4.67252    ,  0.00266724 ,  2.19782e-41,  3.54467e-06,  2.45404e-06])
133557  , -78018.9    , array([ 4.67252    ,  0.00266721 ,  2.19782e-41,  3.54467e-06,  2.45162e-06])
133558  , -78018.9    , array([ 4.67252    ,  0.00266721 ,  2.19782e-41,  3.54467e-06,  2.45162e-06])
133559  , -78018.9    , array([ 4.6772     ,  0.00266721 ,  2.19782e-41,  3.54467e-06,  2.45162e-06])
133560  , -78020      , array([ 4.67252    ,  0.00266988 ,  2.19782e-41,  3.54467e-06,  2.45162e-06])
133561  , -78018.9    , array([ 4.67252    ,  0.00266721 ,  2.20002e-41,  3.54467e-06,  2.45162e-06])
133562  , -78018.9    , array([ 4.67252    ,  0.00266721 ,  2.19782e-41,  3.54821e-06,  2.45162e-06])
133563  , -78017.9    , array([ 4.67252    ,  0.00266721 ,  2.19782e-41,  3.54467e-06,  2.45407e-06])
133564  , -73248.3    , array([ 4.60282    ,  0.00112762 ,  2.19782e-41,  3.54467e-06,  5.90111e-06])
133565  , -73248.3    , array([ 4.60282    ,  0.00112762 ,  2.19782e-41,  3.54467e-06,  5.90111e-06])
133566  , -73248.3    , array([ 4.60742    ,  0.00112762 ,  2.19782e-41,  3.54467e-06,  5.90111e-06])
133567  , -73253.8    , array([ 4.60282    ,  0.00112875 ,  2.19782e-41,  3.54467e-06,  5.90111e-06])
133568  , -73248.3    , array([ 4.60282    ,  0.00112762 ,  2.20002e-41,  3.54467e-06,  5.90111e-06])
133569  , -73248.3    , array([ 4.60282    ,  0.00112762 ,  2.19782e-41,  3.54821e-06,  5.90111e-06])
133570  , -73242.8    , array([ 4.60282    ,  0.00112762 ,  2.19782e-41,  3.54467e-06,  5.90701e-06])
133571  , -73248.1    , array([ 4.60282    ,  0.00112761 ,  2.19782e-41,  3.54467e-06,  5.90119e-06])
133572  , -73248.1    , array([ 4.60282    ,  0.00112761 ,  2.19782e-41,  3.54467e-06,  5.90119e-06])
133573  , -73248.1    , array([ 4.60742    ,  0.00112761 ,  2.19782e-41,  3.54467e-06,  5.90119e-06])
133574  , -73253.7    , array([ 4.60282    ,  0.00112874 ,  2.19782e-41,  3.54467e-06,  5.90119e-06])
133575  , -73248.1    , array([ 4.60282    ,  0.00112761 ,  2.20002e-41,  3.54467e-06,  5.90119e-06])
133576  , -73248.1    , array([ 4.60282    ,  0.00112761 ,  2.19782e-41,  3.54821e-06,  5.90119e-06])
133577  , -73242.6    , array([ 4.60282    ,  0.00112761 ,  2.19782e-41,  3.54467e-06,  5.90709e-06])
133578  , -73248      , array([ 4.60281    ,  0.00112759 ,  2.19782e-41,  3.54467e-06,  5.90127e-06])
133579  , -73248      , array([ 4.60281    ,  0.00112759 ,  2.19782e-41,  3.54467e-06,  5.90127e-06])
133580  , -73248      , array([ 4.60742    ,  0.00112759 ,  2.19782e-41,  3.54467e-06,  5.90127e-06])
133581  , -73253.5    , array([ 4.60281    ,  0.00112872 ,  2.19782e-41,  3.54467e-06,  5.90127e-06])
133582  , -73248      , array([ 4.60281    ,  0.00112759 ,  2.20002e-41,  3.54467e-06,  5.90127e-06])
133583  , -73248      , array([ 4.60281    ,  0.00112759 ,  2.19782e-41,  3.54821e-06,  5.90127e-06])
133584  , -73242.4    , array([ 4.60281    ,  0.00112759 ,  2.19782e-41,  3.54467e-06,  5.90718e-06])
133592  , -73248      , array([ 4.60281    ,  0.00112759 ,  2.19782e-41,  3.54467e-06,  5.90129e-06])
133593  , -73248      , array([ 4.60281    ,  0.00112759 ,  2.19782e-41,  3.54467e-06,  5.90129e-06])
133594  , -73248      , array([ 4.60742    ,  0.00112759 ,  2.19782e-41,  3.54467e-06,  5.90129e-06])
133595  , -73253.5    , array([ 4.60281    ,  0.00112872 ,  2.19782e-41,  3.54467e-06,  5.90129e-06])
133596  , -73248      , array([ 4.60281    ,  0.00112759 ,  2.20002e-41,  3.54467e-06,  5.90129e-06])
133597  , -73248      , array([ 4.60281    ,  0.00112759 ,  2.19782e-41,  3.54821e-06,  5.90129e-06])
133598  , -73242.4    , array([ 4.60281    ,  0.00112759 ,  2.19782e-41,  3.54467e-06,  5.9072e-06 ])
133599  , -73247.9    , array([ 4.60281    ,  0.00112758 ,  2.19782e-41,  3.54467e-06,  5.90131e-06])
133600  , -73247.9    , array([ 4.60281    ,  0.00112758 ,  2.19782e-41,  3.54467e-06,  5.90131e-06])
133601  , -73247.9    , array([ 4.60742    ,  0.00112758 ,  2.19782e-41,  3.54467e-06,  5.90131e-06])
133602  , -73253.5    , array([ 4.60281    ,  0.00112871 ,  2.19782e-41,  3.54467e-06,  5.90131e-06])
133603  , -73247.9    , array([ 4.60281    ,  0.00112758 ,  2.20002e-41,  3.54467e-06,  5.90131e-06])
133604  , -73247.9    , array([ 4.60281    ,  0.00112758 ,  2.19782e-41,  3.54821e-06,  5.90131e-06])
133605  , -73242.4    , array([ 4.60281    ,  0.00112758 ,  2.19782e-41,  3.54467e-06,  5.90722e-06])
133613  , -73247.9    , array([ 4.60281    ,  0.00112758 ,  2.19782e-41,  3.54467e-06,  5.90132e-06])
133614  , -73247.9    , array([ 4.60281    ,  0.00112758 ,  2.19782e-41,  3.54467e-06,  5.90132e-06])
133615  , -73247.9    , array([ 4.60742    ,  0.00112758 ,  2.19782e-41,  3.54467e-06,  5.90132e-06])
133616  , -73253.4    , array([ 4.60281    ,  0.00112871 ,  2.19782e-41,  3.54467e-06,  5.90132e-06])
133617  , -73247.9    , array([ 4.60281    ,  0.00112758 ,  2.20002e-41,  3.54467e-06,  5.90132e-06])
133618  , -73247.9    , array([ 4.60281    ,  0.00112758 ,  2.19782e-41,  3.54821e-06,  5.90132e-06])
133619  , -73242.4    , array([ 4.60281    ,  0.00112758 ,  2.19782e-41,  3.54467e-06,  5.90722e-06])
133620  , -73247.9    , array([ 4.60281    ,  0.00112758 ,  2.19782e-41,  3.54467e-06,  5.90132e-06])
133621  , -73247.9    , array([ 4.60281    ,  0.00112758 ,  2.19782e-41,  3.54467e-06,  5.90132e-06])
133622  , -73247.9    , array([ 4.60742    ,  0.00112758 ,  2.19782e-41,  3.54467e-06,  5.90132e-06])
133623  , -73253.4    , array([ 4.60281    ,  0.00112871 ,  2.19782e-41,  3.54467e-06,  5.90132e-06])
133624  , -73247.9    , array([ 4.60281    ,  0.00112758 ,  2.20002e-41,  3.54467e-06,  5.90132e-06])
133625  , -73247.9    , array([ 4.60281    ,  0.00112758 ,  2.19782e-41,  3.54821e-06,  5.90132e-06])
133626  , -73242.3    , array([ 4.60281    ,  0.00112758 ,  2.19782e-41,  3.54467e-06,  5.90723e-06])
133627  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58615e-06])
133628  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58615e-06])
133629  , -71917      , array([ 4.59877    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58615e-06])
133630  , -71923.7    , array([ 4.59417    ,  0.00101356 ,  2.19782e-41,  3.54467e-06,  6.58615e-06])
133631  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.20002e-41,  3.54467e-06,  6.58615e-06])
133632  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54821e-06,  6.58615e-06])
133633  , -71910.3    , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.59274e-06])
133634  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133635  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133636  , -71917      , array([ 4.59877    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133637  , -71923.7    , array([ 4.59417    ,  0.00101356 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133638  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.20002e-41,  3.54467e-06,  6.58616e-06])
133639  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54821e-06,  6.58616e-06])
133640  , -71910.2    , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.59275e-06])
133641  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133642  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133643  , -71917      , array([ 4.59877    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133644  , -71923.7    , array([ 4.59417    ,  0.00101356 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133645  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.20002e-41,  3.54467e-06,  6.58616e-06])
133646  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54821e-06,  6.58616e-06])
133647  , -71910.2    , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.59275e-06])
133655  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133656  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133657  , -71917      , array([ 4.59877    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133658  , -71923.7    , array([ 4.59417    ,  0.00101356 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133659  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.20002e-41,  3.54467e-06,  6.58616e-06])
133660  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54821e-06,  6.58616e-06])
133661  , -71910.2    , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.59275e-06])
133662  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133663  , -71917      , array([ 4.59417    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133664  , -71917      , array([ 4.59877    ,  0.00101254 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
133665  , -71923.7    , array([ 4.59417    ,  0.00101356 ,  2.19782e-41,  3.54467e-06,  6.58616e-06])
