48041   , -2306.24    , array([ 0.00372822 ,  0.0291057  ,  6.10487e-06,  1.27202e-35])
48042   , -2306.27    , array([ 0.00373195 ,  0.0291057  ,  6.10487e-06,  1.27202e-35])
48043   , -2306.24    , array([ 0.00372822 ,  0.0291348  ,  6.10487e-06,  1.27202e-35])
48044   , -2306.21    , array([ 0.00372822 ,  0.0291057  ,  6.11098e-06,  1.27202e-35])
48045   , -2306.24    , array([ 0.00372822 ,  0.0291057  ,  6.10487e-06,  1.27329e-35])
48046   , -2306.24    , array([ 0.00372822 ,  0.0291057  ,  6.10487e-06,  1.27202e-35])
48047   , -2218.53    , array([ 0.00182351 ,  0.0291057  ,  1.24569e-05,  1.27202e-35])
48048   , -2218.53    , array([ 0.00182351 ,  0.0291057  ,  1.24569e-05,  1.27202e-35])
48049   , -2218.64    , array([ 0.00182533 ,  0.0291057  ,  1.24569e-05,  1.27202e-35])
48050   , -2218.53    , array([ 0.00182351 ,  0.0291348  ,  1.24569e-05,  1.27202e-35])
48051   , -2218.43    , array([ 0.00182351 ,  0.0291057  ,  1.24693e-05,  1.27202e-35])
48052   , -2218.53    , array([ 0.00182351 ,  0.0291057  ,  1.24569e-05,  1.27329e-35])
48059   , -2218.53    , array([ 0.0018235  ,  0.0291057  ,  1.24569e-05,  1.27202e-35])
48060   , -2218.53    , array([ 0.0018235  ,  0.0291057  ,  1.24569e-05,  1.27202e-35])
48061   , -2218.64    , array([ 0.00182533 ,  0.0291057  ,  1.24569e-05,  1.27202e-35])
48062   , -2218.53    , array([ 0.0018235  ,  0.0291348  ,  1.24569e-05,  1.27202e-35])
48063   , -2218.43    , array([ 0.0018235  ,  0.0291057  ,  1.24694e-05,  1.27202e-35])
48064   , -2218.53    , array([ 0.0018235  ,  0.0291057  ,  1.24569e-05,  1.27329e-35])
48065   , -2218.53    , array([ 0.0018235  ,  0.0291057  ,  1.24569e-05,  1.27202e-35])
48066   , -2218.53    , array([ 0.0018235  ,  0.0291057  ,  1.24569e-05,  1.27202e-35])
48067   , -2218.64    , array([ 0.00182532 ,  0.0291057  ,  1.24569e-05,  1.27202e-35])
48068   , -2218.53    , array([ 0.0018235  ,  0.0291348  ,  1.24569e-05,  1.27202e-35])
48069   , -2218.43    , array([ 0.0018235  ,  0.0291057  ,  1.24694e-05,  1.27202e-35])
48070   , -2218.53    , array([ 0.0018235  ,  0.0291057  ,  1.24569e-05,  1.27329e-35])
48077   , -2218.53    , array([ 0.0018235  ,  0.0291057  ,  1.24569e-05,  1.27202e-35])
48078   , -2218.53    , array([ 0.0018235  ,  0.0291057  ,  1.24569e-05,  1.27202e-35])
48079   , -2218.64    , array([ 0.00182532 ,  0.0291057  ,  1.24569e-05,  1.27202e-35])
48080   , -2218.53    , array([ 0.0018235  ,  0.0291348  ,  1.24569e-05,  1.27202e-35])
48081   , -2218.43    , array([ 0.0018235  ,  0.0291057  ,  1.24694e-05,  1.27202e-35])
48082   , -2218.53    , array([ 0.0018235  ,  0.0291057  ,  1.24569e-05,  1.27329e-35])
48083   , -2218.53    , array([ 0.00182349 ,  0.0291057  ,  1.2457e-05 ,  1.27202e-35])
48084   , -2218.53    , array([ 0.00182349 ,  0.0291057  ,  1.2457e-05 ,  1.27202e-35])
48085   , -2218.64    , array([ 0.00182532 ,  0.0291057  ,  1.2457e-05 ,  1.27202e-35])
48086   , -2218.53    , array([ 0.00182349 ,  0.0291348  ,  1.2457e-05 ,  1.27202e-35])
48087   , -2218.43    , array([ 0.00182349 ,  0.0291057  ,  1.24694e-05,  1.27202e-35])
48088   , -2218.53    , array([ 0.00182349 ,  0.0291057  ,  1.2457e-05 ,  1.27329e-35])
48095   , -2218.53    , array([ 0.00182349 ,  0.0291057  ,  1.2457e-05 ,  1.27202e-35])
48096   , -2218.53    , array([ 0.00182349 ,  0.0291057  ,  1.2457e-05 ,  1.27202e-35])
48097   , -2218.64    , array([ 0.00182532 ,  0.0291057  ,  1.2457e-05 ,  1.27202e-35])
48098   , -2218.53    , array([ 0.00182349 ,  0.0291348  ,  1.2457e-05 ,  1.27202e-35])
48099   , -2218.43    , array([ 0.00182349 ,  0.0291057  ,  1.24694e-05,  1.27202e-35])
48100   , -2218.53    , array([ 0.00182349 ,  0.0291057  ,  1.2457e-05 ,  1.27329e-35])
48101   , -2218.53    , array([ 0.00182349 ,  0.0291057  ,  1.2457e-05 ,  1.27202e-35])
48102   , -2218.53    , array([ 0.00182349 ,  0.0291057  ,  1.2457e-05 ,  1.27202e-35])
48103   , -2218.64    , array([ 0.00182532 ,  0.0291057  ,  1.2457e-05 ,  1.27202e-35])
48104   , -2218.53    , array([ 0.00182349 ,  0.0291348  ,  1.2457e-05 ,  1.27202e-35])
48105   , -2218.43    , array([ 0.00182349 ,  0.0291057  ,  1.24694e-05,  1.27202e-35])
48106   , -2218.53    , array([ 0.00182349 ,  0.0291057  ,  1.2457e-05 ,  1.27329e-35])
48107   , -2118.4     , array([ 0.00127529 ,  0.0291057  ,  1.77942e-05,  1.27202e-35])
48108   , -2118.4     , array([ 0.00127529 ,  0.0291057  ,  1.77942e-05,  1.27202e-35])
48109   , -2118.58    , array([ 0.00127656 ,  0.0291057  ,  1.77942e-05,  1.27202e-35])
48110   , -2118.4     , array([ 0.00127529 ,  0.0291348  ,  1.77942e-05,  1.27202e-35])
48111   , -2118.23    , array([ 0.00127529 ,  0.0291057  ,  1.7812e-05 ,  1.27202e-35])
48112   , -2118.4     , array([ 0.00127529 ,  0.0291057  ,  1.77942e-05,  1.27329e-35])
48113   , -2118.4     , array([ 0.00127529 ,  0.0291057  ,  1.77942e-05,  1.27202e-35])
