45453   , -5141.74    , array([ 0.1072     ,  0.0237604  ,  4.72722e-58,  0.0231471  ])
45454   , -5141.74    , array([ 0.107307   ,  0.0237604  ,  4.72722e-58,  0.0231471  ])
45455   , -5138.84    , array([ 0.1072     ,  0.0237842  ,  4.72722e-58,  0.0231471  ])
45456   , -5141.74    , array([ 0.1072     ,  0.0237604  ,  4.73195e-58,  0.0231471  ])
45457   , -5143.05    , array([ 0.1072     ,  0.0237604  ,  4.72722e-58,  0.0231703  ])
45458   , -5141.74    , array([ 0.1072     ,  0.0237604  ,  4.72722e-58,  0.0231471  ])
45459   , -2036.02    , array([ 0.1072     ,  0.059629   ,  4.72722e-58,  0.015262   ])
45460   , -2036.02    , array([ 0.1072     ,  0.059629   ,  4.72722e-58,  0.015262   ])
45461   , -2036.02    , array([ 0.107307   ,  0.059629   ,  4.72722e-58,  0.015262   ])
45462   , -2034.76    , array([ 0.1072     ,  0.0596887  ,  4.72722e-58,  0.015262   ])
45463   , -2036.02    , array([ 0.1072     ,  0.059629   ,  4.73195e-58,  0.015262   ])
45464   , -2036.81    , array([ 0.1072     ,  0.059629   ,  4.72722e-58,  0.0152772  ])
45471   , -2035.96    , array([ 0.1072     ,  0.0596258  ,  4.72722e-58,  0.0152594  ])
45472   , -2035.96    , array([ 0.1072     ,  0.0596258  ,  4.72722e-58,  0.0152594  ])
45473   , -2035.96    , array([ 0.107307   ,  0.0596258  ,  4.72722e-58,  0.0152594  ])
45474   , -2034.69    , array([ 0.1072     ,  0.0596855  ,  4.72722e-58,  0.0152594  ])
45475   , -2035.96    , array([ 0.1072     ,  0.0596258  ,  4.73195e-58,  0.0152594  ])
45476   , -2036.75    , array([ 0.1072     ,  0.0596258  ,  4.72722e-58,  0.0152747  ])
45477   , -1823.91    , array([ 0.1072     ,  0.0292452  ,  4.72722e-58,  0.00160944 ])
45478   , -1823.91    , array([ 0.1072     ,  0.0292452  ,  4.72722e-58,  0.00160944 ])
45479   , -1823.91    , array([ 0.107307   ,  0.0292452  ,  4.72722e-58,  0.00160944 ])
45480   , -1824.09    , array([ 0.1072     ,  0.0292744  ,  4.72722e-58,  0.00160944 ])
45481   , -1823.91    , array([ 0.1072     ,  0.0292452  ,  4.73195e-58,  0.00160944 ])
45482   , -1823.71    , array([ 0.1072     ,  0.0292452  ,  4.72722e-58,  0.00161105 ])
45483   , -1752.42    , array([ 0.1072     ,  0.0438016  ,  4.72722e-58,  0.00396585 ])
45484   , -1752.42    , array([ 0.1072     ,  0.0438016  ,  4.72722e-58,  0.00396585 ])
45485   , -1752.42    , array([ 0.107307   ,  0.0438016  ,  4.72722e-58,  0.00396585 ])
45486   , -1752.42    , array([ 0.1072     ,  0.0438454  ,  4.72722e-58,  0.00396585 ])
45487   , -1752.42    , array([ 0.1072     ,  0.0438016  ,  4.73195e-58,  0.00396585 ])
45488   , -1752.38    , array([ 0.1072     ,  0.0438016  ,  4.72722e-58,  0.00396982 ])
45489   , -1732.45    , array([ 0.1072     ,  0.0627331  ,  4.72722e-58,  0.00801334 ])
45490   , -1732.45    , array([ 0.1072     ,  0.0627331  ,  4.72722e-58,  0.00801334 ])
45491   , -1732.45    , array([ 0.107307   ,  0.0627331  ,  4.72722e-58,  0.00801334 ])
45492   , -1732.21    , array([ 0.1072     ,  0.0627958  ,  4.72722e-58,  0.00801334 ])
45493   , -1732.45    , array([ 0.1072     ,  0.0627331  ,  4.73195e-58,  0.00801334 ])
45494   , -1732.55    , array([ 0.1072     ,  0.0627331  ,  4.72722e-58,  0.00802136 ])
45495   , -1606.12    , array([ 0.1072     ,  0.120689   ,  4.72722e-58,  0.0248729  ])
45496   , -1606.12    , array([ 0.1072     ,  0.120689   ,  4.72722e-58,  0.0248729  ])
45497   , -1606.12    , array([ 0.107307   ,  0.120689   ,  4.72722e-58,  0.0248729  ])
45498   , -1605.59    , array([ 0.1072     ,  0.120809   ,  4.72722e-58,  0.0248729  ])
45499   , -1606.12    , array([ 0.1072     ,  0.120689   ,  4.73195e-58,  0.0248729  ])
45500   , -1606.19    , array([ 0.1072     ,  0.120689   ,  4.72722e-58,  0.0248978  ])
45501   , -3414.48    , array([ 0.1072     ,  1.65327    ,  4.72722e-58,  2.30877    ])
45502   , -3414.48    , array([ 0.1072     ,  1.65327    ,  4.72722e-58,  2.30877    ])
45503   , -3414.48    , array([ 0.107307   ,  1.65327    ,  4.72722e-58,  2.30877    ])
45504   , -3418.18    , array([ 0.1072     ,  1.65492    ,  4.72722e-58,  2.30877    ])
45505   , -3414.48    , array([ 0.1072     ,  1.65327    ,  4.73195e-58,  2.30877    ])
45506   , -3412.84    , array([ 0.1072     ,  1.65327    ,  4.72722e-58,  2.31108    ])
45507   , -1441.84    , array([ 0.1072     ,  0.160802   ,  4.72722e-58,  0.0408751  ])
45508   , -1441.84    , array([ 0.1072     ,  0.160802   ,  4.72722e-58,  0.0408751  ])
45509   , -1441.84    , array([ 0.107307   ,  0.160802   ,  4.72722e-58,  0.0408751  ])
45510   , -1441.29    , array([ 0.1072     ,  0.160963   ,  4.72722e-58,  0.0408751  ])
45511   , -1441.84    , array([ 0.1072     ,  0.160802   ,  4.73195e-58,  0.0408751  ])
45512   , -1441.73    , array([ 0.1072     ,  0.160802   ,  4.72722e-58,  0.040916   ])
45513   , -1174.2     , array([ 0.1072     ,  0.217044   ,  4.72722e-58,  0.0686974  ])
45514   , -1174.2     , array([ 0.1072     ,  0.217044   ,  4.72722e-58,  0.0686974  ])
45515   , -1174.2     , array([ 0.107307   ,  0.217044   ,  4.72722e-58,  0.0686974  ])
45516   , -1173.8     , array([ 0.1072     ,  0.217261   ,  4.72722e-58,  0.0686974  ])
45517   , -1174.2     , array([ 0.1072     ,  0.217044   ,  4.73195e-58,  0.0686974  ])
45518   , -1173.84    , array([ 0.1072     ,  0.217044   ,  4.72722e-58,  0.0687661  ])
45519   , -960.147    , array([ 0.1072     ,  0.599026   ,  4.72722e-58,  0.398254   ])
45520   , -960.147    , array([ 0.1072     ,  0.599026   ,  4.72722e-58,  0.398254   ])
45521   , -960.147    , array([ 0.107307   ,  0.599026   ,  4.72722e-58,  0.398254   ])
45522   , -961.893    , array([ 0.1072     ,  0.599625   ,  4.72722e-58,  0.398254   ])
45523   , -960.147    , array([ 0.1072     ,  0.599026   ,  4.73195e-58,  0.398254   ])
45524   , -960.15     , array([ 0.1072     ,  0.599026   ,  4.72722e-58,  0.398653   ])
45525   , -798.051    , array([ 0.1072     ,  0.315294   ,  4.72722e-58,  0.131118   ])
45526   , -798.051    , array([ 0.1072     ,  0.315294   ,  4.72722e-58,  0.131118   ])
45527   , -798.051    , array([ 0.107307   ,  0.315294   ,  4.72722e-58,  0.131118   ])
45528   , -798.174    , array([ 0.1072     ,  0.315609   ,  4.72722e-58,  0.131118   ])
45529   , -798.051    , array([ 0.1072     ,  0.315294   ,  4.73195e-58,  0.131118   ])
45530   , -797.491    , array([ 0.1072     ,  0.315294   ,  4.72722e-58,  0.131249   ])
45531   , -660.402    , array([ 0.1072     ,  0.418037   ,  4.72722e-58,  0.213657   ])
45532   , -660.402    , array([ 0.1072     ,  0.418037   ,  4.72722e-58,  0.213657   ])
45533   , -660.402    , array([ 0.107307   ,  0.418037   ,  4.72722e-58,  0.213657   ])
45534   , -661.163    , array([ 0.1072     ,  0.418456   ,  4.72722e-58,  0.213657   ])
45535   , -660.402    , array([ 0.1072     ,  0.418037   ,  4.73195e-58,  0.213657   ])
45536   , -659.954    , array([ 0.1072     ,  0.418037   ,  4.72722e-58,  0.213871   ])
45543   , -660.402    , array([ 0.1072     ,  0.418038   ,  4.72722e-58,  0.213658   ])
45544   , -660.402    , array([ 0.1072     ,  0.418038   ,  4.72722e-58,  0.213658   ])
45545   , -660.402    , array([ 0.107307   ,  0.418038   ,  4.72722e-58,  0.213658   ])
45546   , -661.163    , array([ 0.1072     ,  0.418456   ,  4.72722e-58,  0.213658   ])
45547   , -660.402    , array([ 0.1072     ,  0.418038   ,  4.73195e-58,  0.213658   ])
45548   , -659.954    , array([ 0.1072     ,  0.418038   ,  4.72722e-58,  0.213871   ])
45549   , -660.402    , array([ 0.1072     ,  0.418039   ,  4.72722e-58,  0.213659   ])
45550   , -660.402    , array([ 0.1072     ,  0.418039   ,  4.72722e-58,  0.213659   ])
45551   , -660.402    , array([ 0.107307   ,  0.418039   ,  4.72722e-58,  0.213659   ])
45552   , -661.163    , array([ 0.1072     ,  0.418457   ,  4.72722e-58,  0.213659   ])
45553   , -660.402    , array([ 0.1072     ,  0.418039   ,  4.73195e-58,  0.213659   ])
45554   , -659.954    , array([ 0.1072     ,  0.418039   ,  4.72722e-58,  0.213872   ])
45561   , -660.402    , array([ 0.1072     ,  0.418039   ,  4.72722e-58,  0.213659   ])
45562   , -660.402    , array([ 0.1072     ,  0.418039   ,  4.72722e-58,  0.213659   ])
45563   , -660.402    , array([ 0.107307   ,  0.418039   ,  4.72722e-58,  0.213659   ])
45564   , -661.163    , array([ 0.1072     ,  0.418458   ,  4.72722e-58,  0.213659   ])
45565   , -660.402    , array([ 0.1072     ,  0.418039   ,  4.73195e-58,  0.213659   ])
45566   , -659.954    , array([ 0.1072     ,  0.418039   ,  4.72722e-58,  0.213873   ])
45567   , -660.402    , array([ 0.1072     ,  0.41804    ,  4.72722e-58,  0.213659   ])
45568   , -660.402    , array([ 0.1072     ,  0.41804    ,  4.72722e-58,  0.213659   ])
45569   , -660.402    , array([ 0.107307   ,  0.41804    ,  4.72722e-58,  0.213659   ])
45570   , -661.163    , array([ 0.1072     ,  0.418458   ,  4.72722e-58,  0.213659   ])
45571   , -660.402    , array([ 0.1072     ,  0.41804    ,  4.73195e-58,  0.213659   ])
45572   , -659.953    , array([ 0.1072     ,  0.41804    ,  4.72722e-58,  0.213873   ])
45573   , -2912.96    , array([ 0.1072     ,  1.25404    ,  4.72722e-58,  1.54844    ])
45574   , -2912.96    , array([ 0.1072     ,  1.25404    ,  4.72722e-58,  1.54844    ])
45575   , -2912.96    , array([ 0.107307   ,  1.25404    ,  4.72722e-58,  1.54844    ])
45576   , -2916.2     , array([ 0.1072     ,  1.25529    ,  4.72722e-58,  1.54844    ])
45577   , -2912.96    , array([ 0.1072     ,  1.25404    ,  4.73195e-58,  1.54844    ])
45578   , -2912.29    , array([ 0.1072     ,  1.25404    ,  4.72722e-58,  1.54999    ])
45579   , -660.174    , array([ 0.1072     ,  0.420659   ,  4.72722e-58,  0.216079   ])
45580   , -660.174    , array([ 0.1072     ,  0.420659   ,  4.72722e-58,  0.216079   ])
45581   , -660.174    , array([ 0.107307   ,  0.420659   ,  4.72722e-58,  0.216079   ])
45582   , -660.951    , array([ 0.1072     ,  0.42108    ,  4.72722e-58,  0.216079   ])
45583   , -660.174    , array([ 0.1072     ,  0.420659   ,  4.73195e-58,  0.216079   ])
45584   , -659.732    , array([ 0.1072     ,  0.420659   ,  4.72722e-58,  0.216295   ])
45585   , -659.714    , array([ 0.1072     ,  0.420584   ,  4.72722e-58,  0.216236   ])
45586   , -659.714    , array([ 0.1072     ,  0.420584   ,  4.72722e-58,  0.216236   ])
45587   , -659.714    , array([ 0.107307   ,  0.420584   ,  4.72722e-58,  0.216236   ])
45588   , -660.49     , array([ 0.1072     ,  0.421005   ,  4.72722e-58,  0.216236   ])
45589   , -659.714    , array([ 0.1072     ,  0.420584   ,  4.73195e-58,  0.216236   ])
45590   , -659.272    , array([ 0.1072     ,  0.420584   ,  4.72722e-58,  0.216453   ])
45591   , -657.877    , array([ 0.1072     ,  0.420283   ,  4.72722e-58,  0.216866   ])
45592   , -657.877    , array([ 0.1072     ,  0.420283   ,  4.72722e-58,  0.216866   ])
45593   , -657.877    , array([ 0.107307   ,  0.420283   ,  4.72722e-58,  0.216866   ])
45594   , -658.65     , array([ 0.1072     ,  0.420704   ,  4.72722e-58,  0.216866   ])
45595   , -657.877    , array([ 0.1072     ,  0.420283   ,  4.73195e-58,  0.216866   ])
45596   , -657.437    , array([ 0.1072     ,  0.420283   ,  4.72722e-58,  0.217083   ])
45597   , -650.608    , array([ 0.1072     ,  0.419082   ,  4.72722e-58,  0.219404   ])
45598   , -650.608    , array([ 0.1072     ,  0.419082   ,  4.72722e-58,  0.219404   ])
45599   , -650.608    , array([ 0.107307   ,  0.419082   ,  4.72722e-58,  0.219404   ])
45600   , -651.37     , array([ 0.1072     ,  0.419501   ,  4.72722e-58,  0.219404   ])
45601   , -650.608    , array([ 0.1072     ,  0.419082   ,  4.73195e-58,  0.219404   ])
45602   , -650.176    , array([ 0.1072     ,  0.419082   ,  4.72722e-58,  0.219623   ])
45603   , -622.825    , array([ 0.1072     ,  0.414311   ,  4.72722e-58,  0.229855   ])
45604   , -622.825    , array([ 0.1072     ,  0.414311   ,  4.72722e-58,  0.229855   ])
45605   , -622.825    , array([ 0.107307   ,  0.414311   ,  4.72722e-58,  0.229855   ])
45606   , -623.544    , array([ 0.1072     ,  0.414726   ,  4.72722e-58,  0.229855   ])
45607   , -622.825    , array([ 0.1072     ,  0.414311   ,  4.73195e-58,  0.229855   ])
45608   , -622.427    , array([ 0.1072     ,  0.414311   ,  4.72722e-58,  0.230085   ])
45609   , -533.734    , array([ 0.1072     ,  0.395764   ,  4.72722e-58,  0.276879   ])
45610   , -533.734    , array([ 0.1072     ,  0.395764   ,  4.72722e-58,  0.276879   ])
45611   , -533.734    , array([ 0.107307   ,  0.395764   ,  4.72722e-58,  0.276879   ])
45612   , -534.292    , array([ 0.1072     ,  0.39616    ,  4.72722e-58,  0.276879   ])
45613   , -533.734    , array([ 0.1072     ,  0.395764   ,  4.73195e-58,  0.276879   ])
45614   , -533.492    , array([ 0.1072     ,  0.395764   ,  4.72722e-58,  0.277156   ])
45615   , -438.535    , array([ 0.1072     ,  0.329976   ,  4.72722e-58,  0.363096   ])
45616   , -438.535    , array([ 0.1072     ,  0.329976   ,  4.72722e-58,  0.363096   ])
45617   , -438.535    , array([ 0.107307   ,  0.329976   ,  4.72722e-58,  0.363096   ])
45618   , -438.763    , array([ 0.1072     ,  0.330306   ,  4.72722e-58,  0.363096   ])
45619   , -438.535    , array([ 0.1072     ,  0.329976   ,  4.73195e-58,  0.363096   ])
45620   , -438.582    , array([ 0.1072     ,  0.329976   ,  4.72722e-58,  0.363459   ])
45621   , -418.109    , array([ 0.1072     ,  0.287968   ,  4.72722e-58,  0.34323    ])
45622   , -418.109    , array([ 0.1072     ,  0.287968   ,  4.72722e-58,  0.34323    ])
45623   , -418.109    , array([ 0.107307   ,  0.287968   ,  4.72722e-58,  0.34323    ])
45624   , -418.203    , array([ 0.1072     ,  0.288256   ,  4.72722e-58,  0.34323    ])
45625   , -418.109    , array([ 0.1072     ,  0.287968   ,  4.73195e-58,  0.34323    ])
45626   , -418.036    , array([ 0.1072     ,  0.287968   ,  4.72722e-58,  0.343573   ])
45627   , -407.393    , array([ 0.1072     ,  0.253714   ,  4.72722e-58,  0.36768    ])
45628   , -407.393    , array([ 0.1072     ,  0.253714   ,  4.72722e-58,  0.36768    ])
45629   , -407.393    , array([ 0.107307   ,  0.253714   ,  4.72722e-58,  0.36768    ])
45630   , -407.444    , array([ 0.1072     ,  0.253967   ,  4.72722e-58,  0.36768    ])
45631   , -407.393    , array([ 0.1072     ,  0.253714   ,  4.73195e-58,  0.36768    ])
45632   , -407.448    , array([ 0.1072     ,  0.253714   ,  4.72722e-58,  0.368048   ])
45633   , -402.984    , array([ 0.1072     ,  0.229575   ,  4.72722e-58,  0.363317   ])
45634   , -402.984    , array([ 0.1072     ,  0.229575   ,  4.72722e-58,  0.363317   ])
45635   , -402.984    , array([ 0.107307   ,  0.229575   ,  4.72722e-58,  0.363317   ])
45636   , -403.01     , array([ 0.1072     ,  0.229804   ,  4.72722e-58,  0.363317   ])
45637   , -402.984    , array([ 0.1072     ,  0.229575   ,  4.73195e-58,  0.363317   ])
45638   , -403.04     , array([ 0.1072     ,  0.229575   ,  4.72722e-58,  0.36368    ])
45639   , -399.243    , array([ 0.1072     ,  0.202076   ,  4.72722e-58,  0.346983   ])
45640   , -399.243    , array([ 0.1072     ,  0.202076   ,  4.72722e-58,  0.346983   ])
45641   , -399.243    , array([ 0.107307   ,  0.202076   ,  4.72722e-58,  0.346983   ])
45642   , -399.267    , array([ 0.1072     ,  0.202278   ,  4.72722e-58,  0.346983   ])
45643   , -399.243    , array([ 0.1072     ,  0.202076   ,  4.73195e-58,  0.346983   ])
45644   , -399.226    , array([ 0.1072     ,  0.202076   ,  4.72722e-58,  0.34733    ])
45645   , -400.138    , array([ 0.1072     ,  0.162709   ,  4.72722e-58,  0.337368   ])
45646   , -400.138    , array([ 0.1072     ,  0.162709   ,  4.72722e-58,  0.337368   ])
45647   , -400.138    , array([ 0.107307   ,  0.162709   ,  4.72722e-58,  0.337368   ])
45648   , -400.06     , array([ 0.1072     ,  0.162872   ,  4.72722e-58,  0.337368   ])
45649   , -400.138    , array([ 0.1072     ,  0.162709   ,  4.73195e-58,  0.337368   ])
45650   , -400.356    , array([ 0.1072     ,  0.162709   ,  4.72722e-58,  0.337705   ])
45651   , -397.812    , array([ 0.1072     ,  0.182647   ,  4.72722e-58,  0.342463   ])
45652   , -397.812    , array([ 0.1072     ,  0.182647   ,  4.72722e-58,  0.342463   ])
45653   , -397.812    , array([ 0.107307   ,  0.182647   ,  4.72722e-58,  0.342463   ])
45654   , -397.809    , array([ 0.1072     ,  0.18283    ,  4.72722e-58,  0.342463   ])
45655   , -397.812    , array([ 0.1072     ,  0.182647   ,  4.73195e-58,  0.342463   ])
45656   , -397.867    , array([ 0.1072     ,  0.182647   ,  4.72722e-58,  0.342806   ])
45657   , -396.65     , array([ 0.1072     ,  0.16196    ,  4.72722e-58,  0.328735   ])
45658   , -396.65     , array([ 0.1072     ,  0.16196    ,  4.72722e-58,  0.328735   ])
45659   , -396.65     , array([ 0.107307   ,  0.16196    ,  4.72722e-58,  0.328735   ])
45660   , -396.631    , array([ 0.1072     ,  0.162122   ,  4.72722e-58,  0.328735   ])
45661   , -396.65     , array([ 0.1072     ,  0.16196    ,  4.73195e-58,  0.328735   ])
45662   , -396.725    , array([ 0.1072     ,  0.16196    ,  4.72722e-58,  0.329064   ])
45663   , -395.288    , array([ 0.1072     ,  0.143084   ,  4.72722e-58,  0.308701   ])
45664   , -395.288    , array([ 0.1072     ,  0.143084   ,  4.72722e-58,  0.308701   ])
45665   , -395.288    , array([ 0.107307   ,  0.143084   ,  4.72722e-58,  0.308701   ])
45666   , -395.29     , array([ 0.1072     ,  0.143227   ,  4.72722e-58,  0.308701   ])
45667   , -395.288    , array([ 0.1072     ,  0.143084   ,  4.73195e-58,  0.308701   ])
45668   , -395.301    , array([ 0.1072     ,  0.143084   ,  4.72722e-58,  0.30901    ])
45669   , -395.703    , array([ 0.1072     ,  0.112208   ,  4.72722e-58,  0.278509   ])
45670   , -395.703    , array([ 0.1072     ,  0.112208   ,  4.72722e-58,  0.278509   ])
45671   , -395.703    , array([ 0.107307   ,  0.112208   ,  4.72722e-58,  0.278509   ])
45672   , -395.619    , array([ 0.1072     ,  0.11232    ,  4.72722e-58,  0.278509   ])
45673   , -395.703    , array([ 0.1072     ,  0.112208   ,  4.73195e-58,  0.278509   ])
45674   , -395.871    , array([ 0.1072     ,  0.112208   ,  4.72722e-58,  0.278788   ])
45675   , -394.879    , array([ 0.1072     ,  0.12908    ,  4.72722e-58,  0.295528   ])
45676   , -394.879    , array([ 0.1072     ,  0.12908    ,  4.72722e-58,  0.295528   ])
45677   , -394.879    , array([ 0.107307   ,  0.12908    ,  4.72722e-58,  0.295528   ])
45678   , -394.861    , array([ 0.1072     ,  0.12921    ,  4.72722e-58,  0.295528   ])
45679   , -394.879    , array([ 0.1072     ,  0.12908    ,  4.73195e-58,  0.295528   ])
45680   , -394.929    , array([ 0.1072     ,  0.12908    ,  4.72722e-58,  0.295824   ])
45681   , -394.578    , array([ 0.1072     ,  0.115222   ,  4.72722e-58,  0.279566   ])
45682   , -394.578    , array([ 0.1072     ,  0.115222   ,  4.72722e-58,  0.279566   ])
45683   , -394.578    , array([ 0.107307   ,  0.115222   ,  4.72722e-58,  0.279566   ])
45684   , -394.546    , array([ 0.1072     ,  0.115337   ,  4.72722e-58,  0.279566   ])
45685   , -394.578    , array([ 0.1072     ,  0.115222   ,  4.73195e-58,  0.279566   ])
45686   , -394.653    , array([ 0.1072     ,  0.115222   ,  4.72722e-58,  0.279846   ])
45687   , -394.307    , array([ 0.1072     ,  0.10726    ,  4.72722e-58,  0.268762   ])
45688   , -394.307    , array([ 0.1072     ,  0.10726    ,  4.72722e-58,  0.268762   ])
45689   , -394.307    , array([ 0.107307   ,  0.10726    ,  4.72722e-58,  0.268762   ])
45690   , -394.276    , array([ 0.1072     ,  0.107367   ,  4.72722e-58,  0.268762   ])
45691   , -394.307    , array([ 0.1072     ,  0.10726    ,  4.73195e-58,  0.268762   ])
45692   , -394.376    , array([ 0.1072     ,  0.10726    ,  4.72722e-58,  0.269031   ])
45693   , -394.066    , array([ 0.1072     ,  0.100867   ,  4.72722e-58,  0.259351   ])
45694   , -394.066    , array([ 0.1072     ,  0.100867   ,  4.72722e-58,  0.259351   ])
45695   , -394.066    , array([ 0.107307   ,  0.100867   ,  4.72722e-58,  0.259351   ])
45696   , -394.041    , array([ 0.1072     ,  0.100968   ,  4.72722e-58,  0.259351   ])
45697   , -394.066    , array([ 0.1072     ,  0.100867   ,  4.73195e-58,  0.259351   ])
