125735  , -79089.4    , array([ 13.5645    ,  0.0914673  ,  2.26074e-29,  1.2066e-51 ,  8.54402e-11])
125736  , -79089.4    , array([ 13.5781    ,  0.0914673  ,  2.26074e-29,  1.2066e-51 ,  8.54402e-11])
125737  , -79089.4    , array([ 13.5645    ,  0.0915589  ,  2.26074e-29,  1.2066e-51 ,  8.54402e-11])
125738  , -79089.4    , array([ 13.5645    ,  0.0914673  ,  2.263e-29  ,  1.2066e-51 ,  8.54402e-11])
125739  , -79089.4    , array([ 13.5645    ,  0.0914673  ,  2.26074e-29,  1.20781e-51,  8.54402e-11])
125740  , -79089.4    , array([ 13.5645    ,  0.0914673  ,  2.26074e-29,  1.2066e-51 ,  8.55257e-11])
125741  , -79089.4    , array([ 13.5645    ,  0.0914673  ,  2.26074e-29,  1.2066e-51 ,  8.54402e-11])
125742  , -79089.4    , array([ 13.5645    ,  0.091367   ,  2.26074e-29,  1.2066e-51 ,  8.55346e-11])
125743  , -79089.4    , array([ 13.5645    ,  0.091367   ,  2.26074e-29,  1.2066e-51 ,  8.55346e-11])
125744  , -79089.4    , array([ 13.578     ,  0.091367   ,  2.26074e-29,  1.2066e-51 ,  8.55346e-11])
125745  , -79089.4    , array([ 13.5645    ,  0.0914585  ,  2.26074e-29,  1.2066e-51 ,  8.55346e-11])
125746  , -79089.4    , array([ 13.5645    ,  0.091367   ,  2.263e-29  ,  1.2066e-51 ,  8.55346e-11])
125747  , -79089.4    , array([ 13.5645    ,  0.091367   ,  2.26074e-29,  1.20781e-51,  8.55346e-11])
125748  , -79089.4    , array([ 13.5645    ,  0.091367   ,  2.26074e-29,  1.2066e-51 ,  8.56202e-11])
125749  , -79089.4    , array([ 13.5642    ,  0.090967   ,  2.26074e-29,  1.2066e-51 ,  8.59134e-11])
125750  , -79089.4    , array([ 13.5642    ,  0.090967   ,  2.26074e-29,  1.2066e-51 ,  8.59134e-11])
125751  , -79089.4    , array([ 13.5778    ,  0.090967   ,  2.26074e-29,  1.2066e-51 ,  8.59134e-11])
125752  , -79089.4    , array([ 13.5642    ,  0.091058   ,  2.26074e-29,  1.2066e-51 ,  8.59134e-11])
125753  , -79089.4    , array([ 13.5642    ,  0.090967   ,  2.263e-29  ,  1.2066e-51 ,  8.59134e-11])
125754  , -79089.4    , array([ 13.5642    ,  0.090967   ,  2.26074e-29,  1.20781e-51,  8.59134e-11])
125755  , -79089.4    , array([ 13.5642    ,  0.090967   ,  2.26074e-29,  1.2066e-51 ,  8.59993e-11])
125756  , -79089.4    , array([ 13.5631    ,  0.0893841  ,  2.26074e-29,  1.2066e-51 ,  8.74451e-11])
125757  , -79089.4    , array([ 13.5631    ,  0.0893841  ,  2.26074e-29,  1.2066e-51 ,  8.74451e-11])
125758  , -79089.4    , array([ 13.5766    ,  0.0893841  ,  2.26074e-29,  1.2066e-51 ,  8.74451e-11])
125759  , -79089.4    , array([ 13.5631    ,  0.0894735  ,  2.26074e-29,  1.2066e-51 ,  8.74451e-11])
125760  , -79089.4    , array([ 13.5631    ,  0.0893841  ,  2.263e-29  ,  1.2066e-51 ,  8.74451e-11])
125761  , -79089.4    , array([ 13.5631    ,  0.0893841  ,  2.26074e-29,  1.20781e-51,  8.74451e-11])
125762  , -79089.4    , array([ 13.5631    ,  0.0893841  ,  2.26074e-29,  1.2066e-51 ,  8.75325e-11])
125763  , -79089.4    , array([ 13.5586    ,  0.0833232  ,  2.26074e-29,  1.2066e-51 ,  9.38499e-11])
125764  , -79089.4    , array([ 13.5586    ,  0.0833232  ,  2.26074e-29,  1.2066e-51 ,  9.38499e-11])
125765  , -79089.4    , array([ 13.5722    ,  0.0833232  ,  2.26074e-29,  1.2066e-51 ,  9.38499e-11])
125766  , -79089.4    , array([ 13.5586    ,  0.0834066  ,  2.26074e-29,  1.2066e-51 ,  9.38499e-11])
125767  , -79089.4    , array([ 13.5586    ,  0.0833232  ,  2.263e-29  ,  1.2066e-51 ,  9.38499e-11])
125768  , -79089.4    , array([ 13.5586    ,  0.0833232  ,  2.26074e-29,  1.20781e-51,  9.38499e-11])
125769  , -79089.4    , array([ 13.5586    ,  0.0833232  ,  2.26074e-29,  1.2066e-51 ,  9.39437e-11])
125770  , -79089.4    , array([ 13.5409    ,  0.0629202  ,  2.26074e-29,  1.2066e-51 ,  1.24517e-10])
125771  , -79089.4    , array([ 13.5409    ,  0.0629202  ,  2.26074e-29,  1.2066e-51 ,  1.24517e-10])
125772  , -79089.4    , array([ 13.5544    ,  0.0629202  ,  2.26074e-29,  1.2066e-51 ,  1.24517e-10])
125773  , -79089.4    , array([ 13.5409    ,  0.0629831  ,  2.26074e-29,  1.2066e-51 ,  1.24517e-10])
125774  , -79089.4    , array([ 13.5409    ,  0.0629202  ,  2.263e-29  ,  1.2066e-51 ,  1.24517e-10])
125775  , -79089.4    , array([ 13.5409    ,  0.0629202  ,  2.26074e-29,  1.20781e-51,  1.24517e-10])
125776  , -79089.4    , array([ 13.5409    ,  0.0629202  ,  2.26074e-29,  1.2066e-51 ,  1.24641e-10])
125777  , -79089.4    , array([ 13.47      ,  0.020459   ,  2.26074e-29,  1.2066e-51 ,  3.85834e-10])
125778  , -79089.4    , array([ 13.47      ,  0.020459   ,  2.26074e-29,  1.2066e-51 ,  3.85834e-10])
125779  , -79089.4    , array([ 13.4835    ,  0.020459   ,  2.26074e-29,  1.2066e-51 ,  3.85834e-10])
125780  , -79089.4    , array([ 13.47      ,  0.0204795  ,  2.26074e-29,  1.2066e-51 ,  3.85834e-10])
125781  , -79089.4    , array([ 13.47      ,  0.020459   ,  2.263e-29  ,  1.2066e-51 ,  3.85834e-10])
125782  , -79089.4    , array([ 13.47      ,  0.020459   ,  2.26074e-29,  1.20781e-51,  3.85834e-10])
125783  , -79089.4    , array([ 13.47      ,  0.020459   ,  2.26074e-29,  1.2066e-51 ,  3.8622e-10 ])
125791  , -79089.4    , array([ 13.47      ,  0.020459   ,  2.26074e-29,  1.2066e-51 ,  3.85834e-10])
125792  , -79089.4    , array([ 13.47      ,  0.020459   ,  2.26074e-29,  1.2066e-51 ,  3.85834e-10])
125793  , -79089.4    , array([ 13.4835    ,  0.020459   ,  2.26074e-29,  1.2066e-51 ,  3.85834e-10])
125794  , -79089.4    , array([ 13.47      ,  0.0204795  ,  2.26074e-29,  1.2066e-51 ,  3.85834e-10])
125795  , -79089.4    , array([ 13.47      ,  0.020459   ,  2.263e-29  ,  1.2066e-51 ,  3.85834e-10])
125796  , -79089.4    , array([ 13.47      ,  0.020459   ,  2.26074e-29,  1.20781e-51,  3.85834e-10])
125797  , -79089.4    , array([ 13.47      ,  0.020459   ,  2.26074e-29,  1.2066e-51 ,  3.8622e-10 ])
125798  , -79089.4    , array([ 13.4697    ,  0.0203661  ,  2.26074e-29,  1.2066e-51 ,  3.87605e-10])
125799  , -79089.4    , array([ 13.4697    ,  0.0203661  ,  2.26074e-29,  1.2066e-51 ,  3.87605e-10])
125800  , -79089.4    , array([ 13.4832    ,  0.0203661  ,  2.26074e-29,  1.2066e-51 ,  3.87605e-10])
125801  , -79089.4    , array([ 13.4697    ,  0.0203865  ,  2.26074e-29,  1.2066e-51 ,  3.87605e-10])
125802  , -79089.4    , array([ 13.4697    ,  0.0203661  ,  2.263e-29  ,  1.2066e-51 ,  3.87605e-10])
125803  , -79089.4    , array([ 13.4697    ,  0.0203661  ,  2.26074e-29,  1.20781e-51,  3.87605e-10])
