311339  , -79089.3    , array([ 1.02021    ,  1.39875    ,  2.54493e-23,  0.375205   ,  6.62021e-08])
311340  , -79089.3    , array([ 1.02124    ,  1.39875    ,  2.54493e-23,  0.375205   ,  6.62021e-08])
311341  , -79089.3    , array([ 1.02021    ,  1.40015    ,  2.54493e-23,  0.375205   ,  6.62021e-08])
311342  , -79089.3    , array([ 1.02021    ,  1.39875    ,  2.54748e-23,  0.375205   ,  6.62021e-08])
311343  , -79089.3    , array([ 1.02021    ,  1.39875    ,  2.54493e-23,  0.37558    ,  6.62021e-08])
311344  , -79089.3    , array([ 1.02021    ,  1.39875    ,  2.54493e-23,  0.375205   ,  6.62683e-08])
311345  , -79089.3    , array([ 1.02021    ,  1.39875    ,  2.54493e-23,  0.375205   ,  6.62021e-08])
311346  , -79089.3    , array([ 0.968716   ,  1.32312    ,  2.54493e-23,  0.37519    ,  7.37926e-08])
311347  , -79089.3    , array([ 0.968716   ,  1.32312    ,  2.54493e-23,  0.37519    ,  7.37926e-08])
311348  , -79089.3    , array([ 0.969686   ,  1.32312    ,  2.54493e-23,  0.37519    ,  7.37926e-08])
311349  , -79089.3    , array([ 0.968716   ,  1.32445    ,  2.54493e-23,  0.37519    ,  7.37926e-08])
311350  , -79089.3    , array([ 0.968716   ,  1.32312    ,  2.54748e-23,  0.37519    ,  7.37926e-08])
311351  , -79089.3    , array([ 0.968716   ,  1.32312    ,  2.54493e-23,  0.375565   ,  7.37926e-08])
311352  , -79089.3    , array([ 0.968716   ,  1.32312    ,  2.54493e-23,  0.37519    ,  7.38664e-08])
311353  , -79089.2    , array([ 0.787438   ,  1.05936    ,  2.54493e-23,  0.375129   ,  1.13914e-07])
311354  , -79089.2    , array([ 0.787438   ,  1.05936    ,  2.54493e-23,  0.375129   ,  1.13914e-07])
311355  , -79089.2    , array([ 0.788226   ,  1.05936    ,  2.54493e-23,  0.375129   ,  1.13914e-07])
311356  , -79089.2    , array([ 0.787438   ,  1.06042    ,  2.54493e-23,  0.375129   ,  1.13914e-07])
311357  , -79089.2    , array([ 0.787438   ,  1.05936    ,  2.54748e-23,  0.375129   ,  1.13914e-07])
311358  , -79089.2    , array([ 0.787438   ,  1.05936    ,  2.54493e-23,  0.375505   ,  1.13914e-07])
311359  , -79089.2    , array([ 0.787438   ,  1.05936    ,  2.54493e-23,  0.375129   ,  1.14028e-07])
311360  , -79086.2    , array([ 0.343792   ,  0.435327   ,  2.54493e-23,  0.374889   ,  6.4689e-07 ])
311361  , -79086.2    , array([ 0.343792   ,  0.435327   ,  2.54493e-23,  0.374889   ,  6.4689e-07 ])
311362  , -79086.2    , array([ 0.344136   ,  0.435327   ,  2.54493e-23,  0.374889   ,  6.4689e-07 ])
311363  , -79086.2    , array([ 0.343792   ,  0.435762   ,  2.54493e-23,  0.374889   ,  6.4689e-07 ])
311364  , -79086.2    , array([ 0.343792   ,  0.435327   ,  2.54748e-23,  0.374889   ,  6.4689e-07 ])
311365  , -79086.2    , array([ 0.343792   ,  0.435327   ,  2.54493e-23,  0.375264   ,  6.4689e-07 ])
311366  , -79086.2    , array([ 0.343792   ,  0.435327   ,  2.54493e-23,  0.374889   ,  6.47537e-07])
311367  , -31272.2    , array([ 0.0124914  ,  0.0124137  ,  2.54493e-23,  0.373929   ,  0.000672742])
311368  , -31272.2    , array([ 0.0124914  ,  0.0124137  ,  2.54493e-23,  0.373929   ,  0.000672742])
311369  , -31273.1    , array([ 0.0125039  ,  0.0124137  ,  2.54493e-23,  0.373929   ,  0.000672742])
311370  , -31290.2    , array([ 0.0124914  ,  0.0124261  ,  2.54493e-23,  0.373929   ,  0.000672742])
311371  , -31272.2    , array([ 0.0124914  ,  0.0124137  ,  2.54748e-23,  0.373929   ,  0.000672742])
311372  , -31272.2    , array([ 0.0124914  ,  0.0124137  ,  2.54493e-23,  0.374303   ,  0.000672742])
311373  , -31253.3    , array([ 0.0124914  ,  0.0124137  ,  2.54493e-23,  0.373929   ,  0.000673415])
311381  , -30239.1    , array([ 0.0122749  ,  0.012183   ,  2.54493e-23,  0.373924   ,  0.000697852])
311382  , -30239.1    , array([ 0.0122749  ,  0.012183   ,  2.54493e-23,  0.373924   ,  0.000697852])
311383  , -30239.4    , array([ 0.0122872  ,  0.012183   ,  2.54493e-23,  0.373924   ,  0.000697852])
311384  , -30257.2    , array([ 0.0122749  ,  0.0121951  ,  2.54493e-23,  0.373924   ,  0.000697852])
311385  , -30239.1    , array([ 0.0122749  ,  0.012183   ,  2.54748e-23,  0.373924   ,  0.000697852])
311386  , -30239.1    , array([ 0.0122749  ,  0.012183   ,  2.54493e-23,  0.374298   ,  0.000697852])
311387  , -30220.7    , array([ 0.0122749  ,  0.012183   ,  2.54493e-23,  0.373924   ,  0.00069855 ])
311388  , -20678.6    , array([ 0.00960161 ,  0.00936011 ,  2.54493e-23,  0.373853   ,  0.00116765 ])
311389  , -20678.6    , array([ 0.00960161 ,  0.00936011 ,  2.54493e-23,  0.373853   ,  0.00116765 ])
311390  , -20665.9    , array([ 0.00961121 ,  0.00936011 ,  2.54493e-23,  0.373853   ,  0.00116765 ])
311391  , -20695.2    , array([ 0.00960161 ,  0.00936948 ,  2.54493e-23,  0.373853   ,  0.00116765 ])
311392  , -20678.6    , array([ 0.00960161 ,  0.00936011 ,  2.54748e-23,  0.373853   ,  0.00116765 ])
311393  , -20678.7    , array([ 0.00960161 ,  0.00936011 ,  2.54493e-23,  0.374227   ,  0.00116765 ])
311394  , -20674.7    , array([ 0.00960161 ,  0.00936011 ,  2.54493e-23,  0.373853   ,  0.00116882 ])
311402  , -20666.4    , array([ 0.00959266 ,  0.00935075 ,  2.54493e-23,  0.373852   ,  0.00116993 ])
311403  , -20666.4    , array([ 0.00959266 ,  0.00935075 ,  2.54493e-23,  0.373852   ,  0.00116993 ])
311404  , -20653.6    , array([ 0.00960226 ,  0.00935075 ,  2.54493e-23,  0.373852   ,  0.00116993 ])
311405  , -20682.9    , array([ 0.00959266 ,  0.00936011 ,  2.54493e-23,  0.373852   ,  0.00116993 ])
311406  , -20666.4    , array([ 0.00959266 ,  0.00935075 ,  2.54748e-23,  0.373852   ,  0.00116993 ])
311407  , -20666.4    , array([ 0.00959266 ,  0.00935075 ,  2.54493e-23,  0.374226   ,  0.00116993 ])
311408  , -20662.5    , array([ 0.00959266 ,  0.00935075 ,  2.54493e-23,  0.373852   ,  0.0011711  ])
311409  , -20553.4    , array([ 0.00950124 ,  0.00925516 ,  2.54493e-23,  0.37385    ,  0.00119364 ])
