68154   , -79089.4    , array([ 0.0174926  ,  17.1274    ,  0.0290847  ,  1.93705e-53,  6.55646e-13])
68155   , -79089.4    , array([ 0.0175101  ,  17.1274    ,  0.0290847  ,  1.93705e-53,  6.55646e-13])
68156   , -79089.4    , array([ 0.0174926  ,  17.1446    ,  0.0290847  ,  1.93705e-53,  6.55646e-13])
68157   , -79089.4    , array([ 0.0174926  ,  17.1274    ,  0.0291138  ,  1.93705e-53,  6.55646e-13])
68158   , -79089.4    , array([ 0.0174926  ,  17.1274    ,  0.0290847  ,  1.93899e-53,  6.55646e-13])
68159   , -79089.4    , array([ 0.0174926  ,  17.1274    ,  0.0290847  ,  1.93705e-53,  6.56302e-13])
68160   , -79089.4    , array([ 0.0174926  ,  17.1274    ,  0.0290847  ,  1.93705e-53,  6.55646e-13])
68161   , -79089.4    , array([ 0.0174921  ,  17.1274    ,  0.0290847  ,  1.93705e-53,  6.55666e-13])
68162   , -79089.4    , array([ 0.0174921  ,  17.1274    ,  0.0290847  ,  1.93705e-53,  6.55666e-13])
68163   , -79089.4    , array([ 0.0175096  ,  17.1274    ,  0.0290847  ,  1.93705e-53,  6.55666e-13])
68164   , -79089.4    , array([ 0.0174921  ,  17.1446    ,  0.0290847  ,  1.93705e-53,  6.55666e-13])
68165   , -79089.4    , array([ 0.0174921  ,  17.1274    ,  0.0291138  ,  1.93705e-53,  6.55666e-13])
68166   , -79089.4    , array([ 0.0174921  ,  17.1274    ,  0.0290847  ,  1.93899e-53,  6.55666e-13])
68167   , -79089.4    , array([ 0.0174921  ,  17.1274    ,  0.0290847  ,  1.93705e-53,  6.56322e-13])
68168   , -79089.4    , array([ 0.01749    ,  17.1274    ,  0.0290847  ,  1.93705e-53,  6.55745e-13])
68169   , -79089.4    , array([ 0.01749    ,  17.1274    ,  0.0290847  ,  1.93705e-53,  6.55745e-13])
68170   , -79089.4    , array([ 0.0175075  ,  17.1274    ,  0.0290847  ,  1.93705e-53,  6.55745e-13])
68171   , -79089.4    , array([ 0.01749    ,  17.1446    ,  0.0290847  ,  1.93705e-53,  6.55745e-13])
68172   , -79089.4    , array([ 0.01749    ,  17.1274    ,  0.0291138  ,  1.93705e-53,  6.55745e-13])
68173   , -79089.4    , array([ 0.01749    ,  17.1274    ,  0.0290847  ,  1.93899e-53,  6.55745e-13])
68174   , -79089.4    , array([ 0.01749    ,  17.1274    ,  0.0290847  ,  1.93705e-53,  6.56401e-13])
