15658   , -3284.05    , array([ 3.91067    ,  1.18205    ,  0.0493486  ,  3.51401e-90])
15659   , -3284.5     , array([ 3.91458    ,  1.18205    ,  0.0493486  ,  3.51401e-90])
15660   , -3284.05    , array([ 3.91067    ,  1.18323    ,  0.0493486  ,  3.51401e-90])
15661   , -3285.12    , array([ 3.91067    ,  1.18205    ,  0.049398   ,  3.51401e-90])
15662   , -3284.05    , array([ 3.91067    ,  1.18205    ,  0.0493486  ,  3.51752e-90])
15663   , -3284.05    , array([ 3.91067    ,  1.18205    ,  0.0493486  ,  3.51401e-90])
15664   , -2604.7     , array([ 2.64432    ,  1.18205    ,  0.0194489  ,  3.51401e-90])
15665   , -2604.7     , array([ 2.64432    ,  1.18205    ,  0.0194489  ,  3.51401e-90])
15666   , -2604.89    , array([ 2.64696    ,  1.18205    ,  0.0194489  ,  3.51401e-90])
15667   , -2604.7     , array([ 2.64432    ,  1.18323    ,  0.0194489  ,  3.51401e-90])
15668   , -2605       , array([ 2.64432    ,  1.18205    ,  0.0194683  ,  3.51401e-90])
15669   , -2604.7     , array([ 2.64432    ,  1.18205    ,  0.0194489  ,  3.51752e-90])
15676   , -2604.7     , array([ 2.64422    ,  1.18205    ,  0.0194491  ,  3.51401e-90])
15677   , -2604.7     , array([ 2.64422    ,  1.18205    ,  0.0194491  ,  3.51401e-90])
15678   , -2604.89    , array([ 2.64687    ,  1.18205    ,  0.0194491  ,  3.51401e-90])
15679   , -2604.7     , array([ 2.64422    ,  1.18323    ,  0.0194491  ,  3.51401e-90])
15680   , -2605       , array([ 2.64422    ,  1.18205    ,  0.0194685  ,  3.51401e-90])
15681   , -2604.7     , array([ 2.64422    ,  1.18205    ,  0.0194491  ,  3.51752e-90])
15682   , -2604.7     , array([ 2.64413    ,  1.18205    ,  0.0194493  ,  3.51401e-90])
15683   , -2604.7     , array([ 2.64413    ,  1.18205    ,  0.0194493  ,  3.51401e-90])
15684   , -2604.89    , array([ 2.64678    ,  1.18205    ,  0.0194493  ,  3.51401e-90])
15685   , -2604.7     , array([ 2.64413    ,  1.18323    ,  0.0194493  ,  3.51401e-90])
15686   , -2604.99    , array([ 2.64413    ,  1.18205    ,  0.0194688  ,  3.51401e-90])
15687   , -2604.7     , array([ 2.64413    ,  1.18205    ,  0.0194493  ,  3.51752e-90])
15688   , -2336.8     , array([ 0.00123341 ,  1.18205    ,  0.248484   ,  3.51401e-90])
15689   , -2336.8     , array([ 0.00123341 ,  1.18205    ,  0.248484   ,  3.51401e-90])
15690   , -2336.8     , array([ 0.00123464 ,  1.18205    ,  0.248484   ,  3.51401e-90])
15691   , -2336.8     , array([ 0.00123341 ,  1.18323    ,  0.248484   ,  3.51401e-90])
15692   , -2336.8     , array([ 0.00123341 ,  1.18205    ,  0.248733   ,  3.51401e-90])
15693   , -2336.8     , array([ 0.00123341 ,  1.18205    ,  0.248484   ,  3.51752e-90])
