247007  , -79089.4    , array([ 0.00517926 ,  2.8555     ,  8.17895e-40,  1.37698e-49,  3.15573e-13])
247008  , -79089.4    , array([ 0.00518445 ,  2.8555     ,  8.17895e-40,  1.37698e-49,  3.15573e-13])
247009  , -79089.4    , array([ 0.00517926 ,  2.85835    ,  8.17895e-40,  1.37698e-49,  3.15573e-13])
247010  , -79089.4    , array([ 0.00517926 ,  2.8555     ,  8.18714e-40,  1.37698e-49,  3.15573e-13])
247011  , -79089.4    , array([ 0.00517926 ,  2.8555     ,  8.17895e-40,  1.37836e-49,  3.15573e-13])
247012  , -79089.4    , array([ 0.00517926 ,  2.8555     ,  8.17895e-40,  1.37698e-49,  3.15888e-13])
247013  , -79089.4    , array([ 0.00517926 ,  2.8555     ,  8.17895e-40,  1.37698e-49,  3.15573e-13])
247014  , -79089.4    , array([ 0.00517901 ,  2.8555     ,  8.17895e-40,  1.37698e-49,  3.15588e-13])
247015  , -79089.4    , array([ 0.00517901 ,  2.8555     ,  8.17895e-40,  1.37698e-49,  3.15588e-13])
247016  , -79089.4    , array([ 0.0051842  ,  2.8555     ,  8.17895e-40,  1.37698e-49,  3.15588e-13])
247017  , -79089.4    , array([ 0.00517901 ,  2.85835    ,  8.17895e-40,  1.37698e-49,  3.15588e-13])
247018  , -79089.4    , array([ 0.00517901 ,  2.8555     ,  8.18714e-40,  1.37698e-49,  3.15588e-13])
247019  , -79089.4    , array([ 0.00517901 ,  2.8555     ,  8.17895e-40,  1.37836e-49,  3.15588e-13])
247020  , -79089.4    , array([ 0.00517901 ,  2.8555     ,  8.17895e-40,  1.37698e-49,  3.15904e-13])
247021  , -79089.4    , array([ 0.00517801 ,  2.85549    ,  8.17895e-40,  1.37698e-49,  3.1565e-13 ])
247022  , -79089.4    , array([ 0.00517801 ,  2.85549    ,  8.17895e-40,  1.37698e-49,  3.1565e-13 ])
247023  , -79089.4    , array([ 0.00518319 ,  2.85549    ,  8.17895e-40,  1.37698e-49,  3.1565e-13 ])
247024  , -79089.4    , array([ 0.00517801 ,  2.85835    ,  8.17895e-40,  1.37698e-49,  3.1565e-13 ])
247025  , -79089.4    , array([ 0.00517801 ,  2.85549    ,  8.18714e-40,  1.37698e-49,  3.1565e-13 ])
247026  , -79089.4    , array([ 0.00517801 ,  2.85549    ,  8.17895e-40,  1.37836e-49,  3.1565e-13 ])
247027  , -79089.4    , array([ 0.00517801 ,  2.85549    ,  8.17895e-40,  1.37698e-49,  3.15966e-13])
247028  , -79089.4    , array([ 0.005174   ,  2.85549    ,  8.17895e-40,  1.37698e-49,  3.15898e-13])
247029  , -79089.4    , array([ 0.005174   ,  2.85549    ,  8.17895e-40,  1.37698e-49,  3.15898e-13])
247030  , -79089.4    , array([ 0.00517917 ,  2.85549    ,  8.17895e-40,  1.37698e-49,  3.15898e-13])
247031  , -79089.4    , array([ 0.005174   ,  2.85834    ,  8.17895e-40,  1.37698e-49,  3.15898e-13])
247032  , -79089.4    , array([ 0.005174   ,  2.85549    ,  8.18714e-40,  1.37698e-49,  3.15898e-13])
247033  , -79089.4    , array([ 0.005174   ,  2.85549    ,  8.17895e-40,  1.37836e-49,  3.15898e-13])
247034  , -79089.4    , array([ 0.005174   ,  2.85549    ,  8.17895e-40,  1.37698e-49,  3.16214e-13])
247035  , -79089.4    , array([ 0.00515797 ,  2.85546    ,  8.17895e-40,  1.37698e-49,  3.16891e-13])
247036  , -79089.4    , array([ 0.00515797 ,  2.85546    ,  8.17895e-40,  1.37698e-49,  3.16891e-13])
247037  , -79089.4    , array([ 0.00516313 ,  2.85546    ,  8.17895e-40,  1.37698e-49,  3.16891e-13])
247038  , -79089.4    , array([ 0.00515797 ,  2.85831    ,  8.17895e-40,  1.37698e-49,  3.16891e-13])
247039  , -79089.4    , array([ 0.00515797 ,  2.85546    ,  8.18714e-40,  1.37698e-49,  3.16891e-13])
247040  , -79089.4    , array([ 0.00515797 ,  2.85546    ,  8.17895e-40,  1.37836e-49,  3.16891e-13])
247041  , -79089.4    , array([ 0.00515797 ,  2.85546    ,  8.17895e-40,  1.37698e-49,  3.17208e-13])
247042  , -79089.4    , array([ 0.00509436 ,  2.85534    ,  8.17895e-40,  1.37698e-49,  3.20896e-13])
247043  , -79089.4    , array([ 0.00509436 ,  2.85534    ,  8.17895e-40,  1.37698e-49,  3.20896e-13])
247044  , -79089.4    , array([ 0.00509946 ,  2.85534    ,  8.17895e-40,  1.37698e-49,  3.20896e-13])
247045  , -79089.4    , array([ 0.00509436 ,  2.8582     ,  8.17895e-40,  1.37698e-49,  3.20896e-13])
247046  , -79089.4    , array([ 0.00509436 ,  2.85534    ,  8.18714e-40,  1.37698e-49,  3.20896e-13])
247047  , -79089.4    , array([ 0.00509436 ,  2.85534    ,  8.17895e-40,  1.37836e-49,  3.20896e-13])
247048  , -79089.4    , array([ 0.00509436 ,  2.85534    ,  8.17895e-40,  1.37698e-49,  3.21217e-13])
247049  , -79089.4    , array([ 0.00484767 ,  2.85487    ,  8.17895e-40,  1.37698e-49,  3.37427e-13])
247050  , -79089.4    , array([ 0.00484767 ,  2.85487    ,  8.17895e-40,  1.37698e-49,  3.37427e-13])
247051  , -79089.4    , array([ 0.00485252 ,  2.85487    ,  8.17895e-40,  1.37698e-49,  3.37427e-13])
247052  , -79089.4    , array([ 0.00484767 ,  2.85773    ,  8.17895e-40,  1.37698e-49,  3.37427e-13])
247053  , -79089.4    , array([ 0.00484767 ,  2.85487    ,  8.18714e-40,  1.37698e-49,  3.37427e-13])
247054  , -79089.4    , array([ 0.00484767 ,  2.85487    ,  8.17895e-40,  1.37836e-49,  3.37427e-13])
