310990  , -82453      , array([ 0.00360158 ,  0.0557205  ,  1.73204e-55,  9.11594e-24,  0.00159547 ])
311018  , -46312.5    , array([ 0.00786588 ,  0.0486053  ,  1.73204e-55,  9.11594e-24,  0.00085325 ])
311019  , -46312.5    , array([ 0.00786588 ,  0.0486053  ,  1.73204e-55,  9.11594e-24,  0.00085325 ])
311020  , -46306.9    , array([ 0.00787375 ,  0.0486053  ,  1.73204e-55,  9.11594e-24,  0.00085325 ])
311021  , -46320.2    , array([ 0.00786588 ,  0.0486539  ,  1.73204e-55,  9.11594e-24,  0.00085325 ])
311022  , -46312.5    , array([ 0.00786588 ,  0.0486053  ,  1.73377e-55,  9.11594e-24,  0.00085325 ])
311023  , -46312.5    , array([ 0.00786588 ,  0.0486053  ,  1.73204e-55,  9.12506e-24,  0.00085325 ])
311024  , -46310.2    , array([ 0.00786588 ,  0.0486053  ,  1.73204e-55,  9.11594e-24,  0.000854104])
311025  , -73779.8    , array([ 0.0348436  ,  0.00211078 ,  1.73204e-55,  9.11594e-24,  0.00479283 ])
311026  , -73779.8    , array([ 0.0348436  ,  0.00211078 ,  1.73204e-55,  9.11594e-24,  0.00479283 ])
311027  , -73773.8    , array([ 0.0348785  ,  0.00211078 ,  1.73204e-55,  9.11594e-24,  0.00479283 ])
311028  , -73693.7    , array([ 0.0348436  ,  0.00211289 ,  1.73204e-55,  9.11594e-24,  0.00479283 ])
311029  , -73779.8    , array([ 0.0348436  ,  0.00211078 ,  1.73377e-55,  9.11594e-24,  0.00479283 ])
311030  , -73779.8    , array([ 0.0348436  ,  0.00211078 ,  1.73204e-55,  9.12506e-24,  0.00479283 ])
311031  , -73870.3    , array([ 0.0348436  ,  0.00211078 ,  1.73204e-55,  9.11594e-24,  0.00479763 ])
311032  , -17435.7    , array([ 0.015182   ,  0.0121568  ,  1.73204e-55,  9.11594e-24,  0.00182905 ])
311033  , -17435.7    , array([ 0.015182   ,  0.0121568  ,  1.73204e-55,  9.11594e-24,  0.00182905 ])
311034  , -17423.1    , array([ 0.0151972  ,  0.0121568  ,  1.73204e-55,  9.11594e-24,  0.00182905 ])
311035  , -17451.1    , array([ 0.015182   ,  0.012169   ,  1.73204e-55,  9.11594e-24,  0.00182905 ])
311036  , -17435.7    , array([ 0.015182   ,  0.0121568  ,  1.73377e-55,  9.11594e-24,  0.00182905 ])
311037  , -17435.7    , array([ 0.015182   ,  0.0121568  ,  1.73204e-55,  9.12506e-24,  0.00182905 ])
311038  , -17432.7    , array([ 0.015182   ,  0.0121568  ,  1.73204e-55,  9.11594e-24,  0.00183088 ])
311039  , -9962.09    , array([ 0.0202409  ,  0.00663118 ,  1.73204e-55,  9.11594e-24,  0.00255304 ])
311040  , -9962.09    , array([ 0.0202409  ,  0.00663118 ,  1.73204e-55,  9.11594e-24,  0.00255304 ])
311041  , -9950.24    , array([ 0.0202611  ,  0.00663118 ,  1.73204e-55,  9.11594e-24,  0.00255304 ])
311042  , -9960.58    , array([ 0.0202409  ,  0.00663781 ,  1.73204e-55,  9.11594e-24,  0.00255304 ])
311043  , -9962.09    , array([ 0.0202409  ,  0.00663118 ,  1.73377e-55,  9.11594e-24,  0.00255304 ])
311044  , -9962.09    , array([ 0.0202409  ,  0.00663118 ,  1.73204e-55,  9.12506e-24,  0.00255304 ])
311045  , -9975.1     , array([ 0.0202409  ,  0.00663118 ,  1.73204e-55,  9.11594e-24,  0.0025556  ])
311053  , -9962       , array([ 0.0202473  ,  0.00663334 ,  1.73204e-55,  9.11594e-24,  0.00255386 ])
311054  , -9962       , array([ 0.0202473  ,  0.00663334 ,  1.73204e-55,  9.11594e-24,  0.00255386 ])
311055  , -9950.16    , array([ 0.0202675  ,  0.00663334 ,  1.73204e-55,  9.11594e-24,  0.00255386 ])
311056  , -9960.49    , array([ 0.0202473  ,  0.00663997 ,  1.73204e-55,  9.11594e-24,  0.00255386 ])
311057  , -9962       , array([ 0.0202473  ,  0.00663334 ,  1.73377e-55,  9.11594e-24,  0.00255386 ])
311058  , -9962       , array([ 0.0202473  ,  0.00663334 ,  1.73204e-55,  9.12506e-24,  0.00255386 ])
311059  , -9975.02    , array([ 0.0202473  ,  0.00663334 ,  1.73204e-55,  9.11594e-24,  0.00255641 ])
311060  , -9961.91    , array([ 0.0202537  ,  0.0066355  ,  1.73204e-55,  9.11594e-24,  0.00255467 ])
311061  , -9961.91    , array([ 0.0202537  ,  0.0066355  ,  1.73204e-55,  9.11594e-24,  0.00255467 ])
311062  , -9950.07    , array([ 0.0202739  ,  0.0066355  ,  1.73204e-55,  9.11594e-24,  0.00255467 ])
311063  , -9960.4     , array([ 0.0202537  ,  0.00664213 ,  1.73204e-55,  9.11594e-24,  0.00255467 ])
311064  , -9961.91    , array([ 0.0202537  ,  0.0066355  ,  1.73377e-55,  9.11594e-24,  0.00255467 ])
311065  , -9961.91    , array([ 0.0202537  ,  0.0066355  ,  1.73204e-55,  9.12506e-24,  0.00255467 ])
311066  , -9974.93    , array([ 0.0202537  ,  0.0066355  ,  1.73204e-55,  9.11594e-24,  0.00255723 ])
311074  , -9961.89    , array([ 0.0202553  ,  0.00663604 ,  1.73204e-55,  9.11594e-24,  0.00255488 ])
311075  , -9961.89    , array([ 0.0202553  ,  0.00663604 ,  1.73204e-55,  9.11594e-24,  0.00255488 ])
311076  , -9950.05    , array([ 0.0202755  ,  0.00663604 ,  1.73204e-55,  9.11594e-24,  0.00255488 ])
311077  , -9960.38    , array([ 0.0202553  ,  0.00664268 ,  1.73204e-55,  9.11594e-24,  0.00255488 ])
311078  , -9961.89    , array([ 0.0202553  ,  0.00663604 ,  1.73377e-55,  9.11594e-24,  0.00255488 ])
311079  , -9961.89    , array([ 0.0202553  ,  0.00663604 ,  1.73204e-55,  9.12506e-24,  0.00255488 ])
311080  , -9974.91    , array([ 0.0202553  ,  0.00663604 ,  1.73204e-55,  9.11594e-24,  0.00255743 ])
311081  , -9961.87    , array([ 0.0202569  ,  0.00663658 ,  1.73204e-55,  9.11594e-24,  0.00255508 ])
311082  , -9961.87    , array([ 0.0202569  ,  0.00663658 ,  1.73204e-55,  9.11594e-24,  0.00255508 ])
311083  , -9950.03    , array([ 0.0202771  ,  0.00663658 ,  1.73204e-55,  9.11594e-24,  0.00255508 ])
311084  , -9960.36    , array([ 0.0202569  ,  0.00664322 ,  1.73204e-55,  9.11594e-24,  0.00255508 ])
311085  , -9961.87    , array([ 0.0202569  ,  0.00663658 ,  1.73377e-55,  9.11594e-24,  0.00255508 ])
311086  , -9961.87    , array([ 0.0202569  ,  0.00663658 ,  1.73204e-55,  9.12506e-24,  0.00255508 ])
311087  , -9974.88    , array([ 0.0202569  ,  0.00663658 ,  1.73204e-55,  9.11594e-24,  0.00255764 ])
311088  , -78846.4    , array([ 23.5952    ,  9.59892    ,  1.73204e-55,  9.11594e-24,  3.22488    ])
311089  , -78846.4    , array([ 23.5952    ,  9.59892    ,  1.73204e-55,  9.11594e-24,  3.22488    ])
311090  , -78850.6    , array([ 23.6188    ,  9.59892    ,  1.73204e-55,  9.11594e-24,  3.22488    ])
311091  , -78851.1    , array([ 23.5952    ,  9.60852    ,  1.73204e-55,  9.11594e-24,  3.22488    ])
311092  , -78846.4    , array([ 23.5952    ,  9.59892    ,  1.73377e-55,  9.11594e-24,  3.22488    ])
311093  , -78846.4    , array([ 23.5952    ,  9.59892    ,  1.73204e-55,  9.12506e-24,  3.22488    ])
311094  , -78872.7    , array([ 23.5952    ,  9.59892    ,  1.73204e-55,  9.11594e-24,  3.22811    ])
311095  , -9479.62    , array([ 0.0539226  ,  0.0182046  ,  1.73204e-55,  9.11594e-24,  0.0068776  ])
311096  , -9479.62    , array([ 0.0539226  ,  0.0182046  ,  1.73204e-55,  9.11594e-24,  0.0068776  ])
311097  , -9467.82    , array([ 0.0539765  ,  0.0182046  ,  1.73204e-55,  9.11594e-24,  0.0068776  ])
311098  , -9478.73    , array([ 0.0539226  ,  0.0182228  ,  1.73204e-55,  9.11594e-24,  0.0068776  ])
311099  , -9479.62    , array([ 0.0539226  ,  0.0182046  ,  1.73377e-55,  9.11594e-24,  0.0068776  ])
311100  , -9479.62    , array([ 0.0539226  ,  0.0182046  ,  1.73204e-55,  9.12506e-24,  0.0068776  ])
311101  , -9491.49    , array([ 0.0539226  ,  0.0182046  ,  1.73204e-55,  9.11594e-24,  0.00688448 ])
311102  , -8587.3     , array([ 0.126095   ,  0.043694   ,  1.73204e-55,  9.11594e-24,  0.0162389  ])
311103  , -8587.3     , array([ 0.126095   ,  0.043694   ,  1.73204e-55,  9.11594e-24,  0.0162389  ])
311104  , -8575.9     , array([ 0.126221   ,  0.043694   ,  1.73204e-55,  9.11594e-24,  0.0162389  ])
311105  , -8586.95    , array([ 0.126095   ,  0.0437377  ,  1.73204e-55,  9.11594e-24,  0.0162389  ])
311106  , -8587.3     , array([ 0.126095   ,  0.043694   ,  1.73377e-55,  9.11594e-24,  0.0162389  ])
311107  , -8587.3     , array([ 0.126095   ,  0.043694   ,  1.73204e-55,  9.12506e-24,  0.0162389  ])
311108  , -8597.66    , array([ 0.126095   ,  0.043694   ,  1.73204e-55,  9.11594e-24,  0.0162552  ])
311109  , -12559      , array([ 1.72489    ,  0.647622   ,  1.73204e-55,  9.11594e-24,  0.228842   ])
311110  , -12559      , array([ 1.72489    ,  0.647622   ,  1.73204e-55,  9.11594e-24,  0.228842   ])
311111  , -12553.9    , array([ 1.72661    ,  0.647622   ,  1.73204e-55,  9.11594e-24,  0.228842   ])
311112  , -12561      , array([ 1.72489    ,  0.64827    ,  1.73204e-55,  9.11594e-24,  0.228842   ])
311113  , -12559      , array([ 1.72489    ,  0.647622   ,  1.73377e-55,  9.11594e-24,  0.228842   ])
311114  , -12559      , array([ 1.72489    ,  0.647622   ,  1.73204e-55,  9.12506e-24,  0.228842   ])
311115  , -12572.4    , array([ 1.72489    ,  0.647622   ,  1.73204e-55,  9.11594e-24,  0.229071   ])
311116  , -7270.16    , array([ 0.329041   ,  0.117421   ,  1.73204e-55,  9.11594e-24,  0.0428396  ])
311117  , -7270.16    , array([ 0.329041   ,  0.117421   ,  1.73204e-55,  9.11594e-24,  0.0428396  ])
311118  , -7260.03    , array([ 0.32937    ,  0.117421   ,  1.73204e-55,  9.11594e-24,  0.0428396  ])
311119  , -7270.43    , array([ 0.329041   ,  0.117539   ,  1.73204e-55,  9.11594e-24,  0.0428396  ])
311120  , -7270.16    , array([ 0.329041   ,  0.117421   ,  1.73377e-55,  9.11594e-24,  0.0428396  ])
311121  , -7270.16    , array([ 0.329041   ,  0.117421   ,  1.73204e-55,  9.12506e-24,  0.0428396  ])
311122  , -7278.89    , array([ 0.329041   ,  0.117421   ,  1.73204e-55,  9.11594e-24,  0.0428824  ])
311123  , -7050.08    , array([ 0.512672   ,  0.185457   ,  1.73204e-55,  9.11594e-24,  0.0670849  ])
311124  , -7050.08    , array([ 0.512672   ,  0.185457   ,  1.73204e-55,  9.11594e-24,  0.0670849  ])
311125  , -7040.95    , array([ 0.513185   ,  0.185457   ,  1.73204e-55,  9.11594e-24,  0.0670849  ])
311126  , -7050.7     , array([ 0.512672   ,  0.185642   ,  1.73204e-55,  9.11594e-24,  0.0670849  ])
311127  , -7050.08    , array([ 0.512672   ,  0.185457   ,  1.73377e-55,  9.11594e-24,  0.0670849  ])
311128  , -7050.08    , array([ 0.512672   ,  0.185457   ,  1.73204e-55,  9.12506e-24,  0.0670849  ])
311129  , -7058.75    , array([ 0.512672   ,  0.185457   ,  1.73204e-55,  9.11594e-24,  0.067152   ])
311130  , -7045.31    , array([ 0.466117   ,  0.168124   ,  1.73204e-55,  9.11594e-24,  0.060927   ])
311131  , -7045.31    , array([ 0.466117   ,  0.168124   ,  1.73204e-55,  9.11594e-24,  0.060927   ])
311132  , -7035.94    , array([ 0.466583   ,  0.168124   ,  1.73204e-55,  9.11594e-24,  0.060927   ])
311133  , -7045.85    , array([ 0.466117   ,  0.168292   ,  1.73204e-55,  9.11594e-24,  0.060927   ])
311134  , -7045.31    , array([ 0.466117   ,  0.168124   ,  1.73377e-55,  9.11594e-24,  0.060927   ])
311135  , -7045.31    , array([ 0.466117   ,  0.168124   ,  1.73204e-55,  9.12506e-24,  0.060927   ])
311136  , -7053.92    , array([ 0.466117   ,  0.168124   ,  1.73204e-55,  9.11594e-24,  0.0609879  ])
311137  , -11595.5    , array([ 2.28118    ,  0.385973   ,  1.73204e-55,  9.11594e-24,  0.20503    ])
311138  , -11595.5    , array([ 2.28118    ,  0.385973   ,  1.73204e-55,  9.11594e-24,  0.20503    ])
311139  , -11594.2    , array([ 2.28346    ,  0.385973   ,  1.73204e-55,  9.11594e-24,  0.20503    ])
311140  , -11586.4    , array([ 2.28118    ,  0.386359   ,  1.73204e-55,  9.11594e-24,  0.20503    ])
311141  , -11595.5    , array([ 2.28118    ,  0.385973   ,  1.73377e-55,  9.11594e-24,  0.20503    ])
311142  , -11595.5    , array([ 2.28118    ,  0.385973   ,  1.73204e-55,  9.12506e-24,  0.20503    ])
311143  , -11616.1    , array([ 2.28118    ,  0.385973   ,  1.73204e-55,  9.11594e-24,  0.205235   ])
311144  , -6484.92    , array([ 0.695772   ,  0.207337   ,  1.73204e-55,  9.11594e-24,  0.0827467  ])
311145  , -6484.92    , array([ 0.695772   ,  0.207337   ,  1.73204e-55,  9.11594e-24,  0.0827467  ])
311146  , -6477.77    , array([ 0.696468   ,  0.207337   ,  1.73204e-55,  9.11594e-24,  0.0827467  ])
311147  , -6483.08    , array([ 0.695772   ,  0.207544   ,  1.73204e-55,  9.11594e-24,  0.0827467  ])
311148  , -6484.92    , array([ 0.695772   ,  0.207337   ,  1.73377e-55,  9.11594e-24,  0.0827467  ])
311149  , -6484.92    , array([ 0.695772   ,  0.207337   ,  1.73204e-55,  9.12506e-24,  0.0827467  ])
311150  , -6495.32    , array([ 0.695772   ,  0.207337   ,  1.73204e-55,  9.11594e-24,  0.0828295  ])
311151  , -5737.7     , array([ 0.579435   ,  0.13928    ,  1.73204e-55,  9.11594e-24,  0.060973   ])
311152  , -5737.7     , array([ 0.579435   ,  0.13928    ,  1.73204e-55,  9.11594e-24,  0.060973   ])
311153  , -5731.32    , array([ 0.580014   ,  0.13928    ,  1.73204e-55,  9.11594e-24,  0.060973   ])
311154  , -5732.96    , array([ 0.579435   ,  0.13942    ,  1.73204e-55,  9.11594e-24,  0.060973   ])
311155  , -5737.7     , array([ 0.579435   ,  0.13928    ,  1.73377e-55,  9.11594e-24,  0.060973   ])
311156  , -5737.7     , array([ 0.579435   ,  0.13928    ,  1.73204e-55,  9.12506e-24,  0.060973   ])
311157  , -5749.02    , array([ 0.579435   ,  0.13928    ,  1.73204e-55,  9.11594e-24,  0.061034   ])
311158  , -4418.34    , array([ 0.601414   ,  0.126857   ,  1.73204e-55,  9.11594e-24,  0.052405   ])
311159  , -4418.34    , array([ 0.601414   ,  0.126857   ,  1.73204e-55,  9.11594e-24,  0.052405   ])
311160  , -4413.42    , array([ 0.602016   ,  0.126857   ,  1.73204e-55,  9.11594e-24,  0.052405   ])
311161  , -4414.88    , array([ 0.601414   ,  0.126984   ,  1.73204e-55,  9.11594e-24,  0.052405   ])
311162  , -4418.34    , array([ 0.601414   ,  0.126857   ,  1.73377e-55,  9.11594e-24,  0.052405   ])
311163  , -4418.34    , array([ 0.601414   ,  0.126857   ,  1.73204e-55,  9.12506e-24,  0.052405   ])
311164  , -4426.83    , array([ 0.601414   ,  0.126857   ,  1.73204e-55,  9.11594e-24,  0.0524574  ])
311165  , -2573.02    , array([ 0.686749   ,  0.104103   ,  1.73204e-55,  9.11594e-24,  0.038137   ])
311166  , -2573.02    , array([ 0.686749   ,  0.104103   ,  1.73204e-55,  9.11594e-24,  0.038137   ])
311167  , -2570.66    , array([ 0.687436   ,  0.104103   ,  1.73204e-55,  9.11594e-24,  0.038137   ])
311168  , -2572.43    , array([ 0.686749   ,  0.104208   ,  1.73204e-55,  9.11594e-24,  0.038137   ])
311169  , -2573.02    , array([ 0.686749   ,  0.104103   ,  1.73377e-55,  9.11594e-24,  0.038137   ])
311170  , -2573.02    , array([ 0.686749   ,  0.104103   ,  1.73204e-55,  9.12506e-24,  0.038137   ])
311171  , -2575.96    , array([ 0.686749   ,  0.104103   ,  1.73204e-55,  9.11594e-24,  0.0381751  ])
311172  , -1942.37    , array([ 0.794107   ,  0.0849625  ,  1.73204e-55,  9.11594e-24,  0.0299096  ])
311173  , -1942.37    , array([ 0.794107   ,  0.0849625  ,  1.73204e-55,  9.11594e-24,  0.0299096  ])
311174  , -1941.29    , array([ 0.794902   ,  0.0849625  ,  1.73204e-55,  9.11594e-24,  0.0299096  ])
311175  , -1942.77    , array([ 0.794107   ,  0.0850475  ,  1.73204e-55,  9.11594e-24,  0.0299096  ])
311176  , -1942.37    , array([ 0.794107   ,  0.0849625  ,  1.73377e-55,  9.11594e-24,  0.0299096  ])
311177  , -1942.37    , array([ 0.794107   ,  0.0849625  ,  1.73204e-55,  9.12506e-24,  0.0299096  ])
311178  , -1942.96    , array([ 0.794107   ,  0.0849625  ,  1.73204e-55,  9.11594e-24,  0.0299395  ])
311179  , -1734.88    , array([ 0.915628   ,  0.0725881  ,  1.73204e-55,  9.11594e-24,  0.0257325  ])
311180  , -1734.88    , array([ 0.915628   ,  0.0725881  ,  1.73204e-55,  9.11594e-24,  0.0257325  ])
311181  , -1734.37    , array([ 0.916544   ,  0.0725881  ,  1.73204e-55,  9.11594e-24,  0.0257325  ])
311182  , -1735.06    , array([ 0.915628   ,  0.0726607  ,  1.73204e-55,  9.11594e-24,  0.0257325  ])
311183  , -1734.88    , array([ 0.915628   ,  0.0725881  ,  1.73377e-55,  9.11594e-24,  0.0257325  ])
311184  , -1734.88    , array([ 0.915628   ,  0.0725881  ,  1.73204e-55,  9.12506e-24,  0.0257325  ])
311185  , -1735.1     , array([ 0.915628   ,  0.0725881  ,  1.73204e-55,  9.11594e-24,  0.0257583  ])
311186  , -1664.68    , array([ 1.05703    ,  0.066329   ,  1.73204e-55,  9.11594e-24,  0.0236634  ])
311187  , -1664.68    , array([ 1.05703    ,  0.066329   ,  1.73204e-55,  9.11594e-24,  0.0236634  ])
311188  , -1664.44    , array([ 1.05809    ,  0.066329   ,  1.73204e-55,  9.11594e-24,  0.0236634  ])
311189  , -1664.67    , array([ 1.05703    ,  0.0663953  ,  1.73204e-55,  9.11594e-24,  0.0236634  ])
311190  , -1664.68    , array([ 1.05703    ,  0.066329   ,  1.73377e-55,  9.11594e-24,  0.0236634  ])
311191  , -1664.68    , array([ 1.05703    ,  0.066329   ,  1.73204e-55,  9.12506e-24,  0.0236634  ])
311192  , -1664.79    , array([ 1.05703    ,  0.066329   ,  1.73204e-55,  9.11594e-24,  0.0236871  ])
311193  , -1643.28    , array([ 1.19868    ,  0.0643709  ,  1.73204e-55,  9.11594e-24,  0.0229945  ])
311194  , -1643.28    , array([ 1.19868    ,  0.0643709  ,  1.73204e-55,  9.11594e-24,  0.0229945  ])
311195  , -1643.17    , array([ 1.19988    ,  0.0643709  ,  1.73204e-55,  9.11594e-24,  0.0229945  ])
311196  , -1643.26    , array([ 1.19868    ,  0.0644353  ,  1.73204e-55,  9.11594e-24,  0.0229945  ])
311197  , -1643.28    , array([ 1.19868    ,  0.0643709  ,  1.73377e-55,  9.11594e-24,  0.0229945  ])
311198  , -1643.28    , array([ 1.19868    ,  0.0643709  ,  1.73204e-55,  9.12506e-24,  0.0229945  ])
311199  , -1643.29    , array([ 1.19868    ,  0.0643709  ,  1.73204e-55,  9.11594e-24,  0.0230175  ])
311200  , -1636.23    , array([ 1.32495    ,  0.0646372  ,  1.73204e-55,  9.11594e-24,  0.0231085  ])
311201  , -1636.23    , array([ 1.32495    ,  0.0646372  ,  1.73204e-55,  9.11594e-24,  0.0231085  ])
311202  , -1636.2     , array([ 1.32628    ,  0.0646372  ,  1.73204e-55,  9.11594e-24,  0.0231085  ])
311203  , -1636.23    , array([ 1.32495    ,  0.0647019  ,  1.73204e-55,  9.11594e-24,  0.0231085  ])
311204  , -1636.23    , array([ 1.32495    ,  0.0646372  ,  1.73377e-55,  9.11594e-24,  0.0231085  ])
311205  , -1636.23    , array([ 1.32495    ,  0.0646372  ,  1.73204e-55,  9.12506e-24,  0.0231085  ])
311206  , -1636.2     , array([ 1.32495    ,  0.0646372  ,  1.73204e-55,  9.11594e-24,  0.0231317  ])
311207  , -1633.84    , array([ 1.4103     ,  0.0658233  ,  1.73204e-55,  9.11594e-24,  0.0235537  ])
311208  , -1633.84    , array([ 1.4103     ,  0.0658233  ,  1.73204e-55,  9.11594e-24,  0.0235537  ])
311209  , -1633.84    , array([ 1.41171    ,  0.0658233  ,  1.73204e-55,  9.11594e-24,  0.0235537  ])
311210  , -1633.84    , array([ 1.4103     ,  0.0658892  ,  1.73204e-55,  9.11594e-24,  0.0235537  ])
311211  , -1633.84    , array([ 1.4103     ,  0.0658233  ,  1.73377e-55,  9.11594e-24,  0.0235537  ])
311212  , -1633.84    , array([ 1.4103     ,  0.0658233  ,  1.73204e-55,  9.12506e-24,  0.0235537  ])
311213  , -1633.81    , array([ 1.4103     ,  0.0658233  ,  1.73204e-55,  9.11594e-24,  0.0235773  ])
311214  , -1633       , array([ 1.44211    ,  0.0668573  ,  1.73204e-55,  9.11594e-24,  0.0239368  ])
311215  , -1633       , array([ 1.44211    ,  0.0668573  ,  1.73204e-55,  9.11594e-24,  0.0239368  ])
311216  , -1633       , array([ 1.44355    ,  0.0668573  ,  1.73204e-55,  9.11594e-24,  0.0239368  ])
311217  , -1633       , array([ 1.44211    ,  0.0669242  ,  1.73204e-55,  9.11594e-24,  0.0239368  ])
311218  , -1633       , array([ 1.44211    ,  0.0668573  ,  1.73377e-55,  9.11594e-24,  0.0239368  ])
311219  , -1633       , array([ 1.44211    ,  0.0668573  ,  1.73204e-55,  9.12506e-24,  0.0239368  ])
311220  , -1632.98    , array([ 1.44211    ,  0.0668573  ,  1.73204e-55,  9.11594e-24,  0.0239607  ])
311221  , -1632.64    , array([ 1.44481    ,  0.0674534  ,  1.73204e-55,  9.11594e-24,  0.0241555  ])
311222  , -1632.64    , array([ 1.44481    ,  0.0674534  ,  1.73204e-55,  9.11594e-24,  0.0241555  ])
311223  , -1632.64    , array([ 1.44626    ,  0.0674534  ,  1.73204e-55,  9.11594e-24,  0.0241555  ])
311224  , -1632.64    , array([ 1.44481    ,  0.0675209  ,  1.73204e-55,  9.11594e-24,  0.0241555  ])
311225  , -1632.64    , array([ 1.44481    ,  0.0674534  ,  1.73377e-55,  9.11594e-24,  0.0241555  ])
311226  , -1632.64    , array([ 1.44481    ,  0.0674534  ,  1.73204e-55,  9.12506e-24,  0.0241555  ])
311227  , -1632.64    , array([ 1.44481    ,  0.0674534  ,  1.73204e-55,  9.11594e-24,  0.0241796  ])
311228  , -1632.53    , array([ 1.43885    ,  0.0676639  ,  1.73204e-55,  9.11594e-24,  0.0242316  ])
311229  , -1632.53    , array([ 1.43885    ,  0.0676639  ,  1.73204e-55,  9.11594e-24,  0.0242316  ])
311230  , -1632.53    , array([ 1.44029    ,  0.0676639  ,  1.73204e-55,  9.11594e-24,  0.0242316  ])
311231  , -1632.53    , array([ 1.43885    ,  0.0677316  ,  1.73204e-55,  9.11594e-24,  0.0242316  ])
311232  , -1632.53    , array([ 1.43885    ,  0.0676639  ,  1.73377e-55,  9.11594e-24,  0.0242316  ])
311233  , -1632.53    , array([ 1.43885    ,  0.0676639  ,  1.73204e-55,  9.12506e-24,  0.0242316  ])
311234  , -1632.53    , array([ 1.43885    ,  0.0676639  ,  1.73204e-55,  9.11594e-24,  0.0242558  ])
311235  , -1632.53    , array([ 1.4367     ,  0.0676566  ,  1.73204e-55,  9.11594e-24,  0.0242285  ])
311236  , -1632.53    , array([ 1.4367     ,  0.0676566  ,  1.73204e-55,  9.11594e-24,  0.0242285  ])
311237  , -1632.53    , array([ 1.43814    ,  0.0676566  ,  1.73204e-55,  9.11594e-24,  0.0242285  ])
311238  , -1632.53    , array([ 1.4367     ,  0.0677243  ,  1.73204e-55,  9.11594e-24,  0.0242285  ])
311239  , -1632.53    , array([ 1.4367     ,  0.0676566  ,  1.73377e-55,  9.11594e-24,  0.0242285  ])
311240  , -1632.53    , array([ 1.4367     ,  0.0676566  ,  1.73204e-55,  9.12506e-24,  0.0242285  ])
311241  , -1632.53    , array([ 1.4367     ,  0.0676566  ,  1.73204e-55,  9.11594e-24,  0.0242528  ])
311242  , -1632.53    , array([ 1.43873    ,  0.0676635  ,  1.73204e-55,  9.11594e-24,  0.0242314  ])
311243  , -1632.53    , array([ 1.43873    ,  0.0676635  ,  1.73204e-55,  9.11594e-24,  0.0242314  ])
311244  , -1632.53    , array([ 1.44017    ,  0.0676635  ,  1.73204e-55,  9.11594e-24,  0.0242314  ])
311245  , -1632.53    , array([ 1.43873    ,  0.0677312  ,  1.73204e-55,  9.11594e-24,  0.0242314  ])
311246  , -1632.53    , array([ 1.43873    ,  0.0676635  ,  1.73377e-55,  9.11594e-24,  0.0242314  ])
311247  , -1632.53    , array([ 1.43873    ,  0.0676635  ,  1.73204e-55,  9.12506e-24,  0.0242314  ])
311248  , -1632.53    , array([ 1.43873    ,  0.0676635  ,  1.73204e-55,  9.11594e-24,  0.0242556  ])
