594     , -504.948    , array([ 0.00782141 ,  0.559374   ,  0.00252442 ,  0.0342527  ])
595     , -505.317    , array([ 0.00782924 ,  0.559374   ,  0.00252442 ,  0.0342527  ])
596     , -504.548    , array([ 0.00782141 ,  0.559934   ,  0.00252442 ,  0.0342527  ])
597     , -504.574    , array([ 0.00782141 ,  0.559374   ,  0.00252694 ,  0.0342527  ])
598     , -504.348    , array([ 0.00782141 ,  0.559374   ,  0.00252442 ,  0.034287   ])
599     , -504.948    , array([ 0.00782141 ,  0.559374   ,  0.00252442 ,  0.0342527  ])
600     , -392.938    , array([ 0.00515248 ,  0.880044   ,  0.00385395 ,  0.0675677  ])
601     , -392.938    , array([ 0.00515248 ,  0.880044   ,  0.00385395 ,  0.0675677  ])
602     , -391.684    , array([ 0.00515764 ,  0.880044   ,  0.00385395 ,  0.0675677  ])
603     , -393.497    , array([ 0.00515248 ,  0.880925   ,  0.00385395 ,  0.0675677  ])
604     , -394.192    , array([ 0.00515248 ,  0.880044   ,  0.00385781 ,  0.0675677  ])
605     , -393.812    , array([ 0.00515248 ,  0.880044   ,  0.00385395 ,  0.0676353  ])
606     , -236.005    , array([ 0.00683858 ,  0.647171   ,  0.00289252 ,  0.0426205  ])
607     , -236.005    , array([ 0.00683858 ,  0.647171   ,  0.00289252 ,  0.0426205  ])
608     , -236.296    , array([ 0.00684542 ,  0.647171   ,  0.00289252 ,  0.0426205  ])
609     , -235.671    , array([ 0.00683858 ,  0.647818   ,  0.00289252 ,  0.0426205  ])
610     , -235.712    , array([ 0.00683858 ,  0.647171   ,  0.00289542 ,  0.0426205  ])
611     , -235.545    , array([ 0.00683858 ,  0.647171   ,  0.00289252 ,  0.0426631  ])
612     , -2963.12    , array([ 0.00481544 ,  46.6019    ,  0.00295835 ,  0.00491331 ])
613     , -2963.12    , array([ 0.00481544 ,  46.6019    ,  0.00295835 ,  0.00491331 ])
614     , -2961.43    , array([ 0.00482026 ,  46.6019    ,  0.00295835 ,  0.00491331 ])
615     , -2963.12    , array([ 0.00481544 ,  46.6485    ,  0.00295835 ,  0.00491331 ])
616     , -2964.67    , array([ 0.00481544 ,  46.6019    ,  0.00296131 ,  0.00491331 ])
617     , -2961.63    , array([ 0.00481544 ,  46.6019    ,  0.00295835 ,  0.00491823 ])
618     , -223.105    , array([ 0.0067158  ,  0.807158   ,  0.00289589 ,  0.0381202  ])
619     , -223.105    , array([ 0.0067158  ,  0.807158   ,  0.00289589 ,  0.0381202  ])
620     , -223.353    , array([ 0.00672252 ,  0.807158   ,  0.00289589 ,  0.0381202  ])
621     , -222.858    , array([ 0.0067158  ,  0.807966   ,  0.00289589 ,  0.0381202  ])
622     , -222.852    , array([ 0.0067158  ,  0.807158   ,  0.00289878 ,  0.0381202  ])
623     , -222.559    , array([ 0.0067158  ,  0.807158   ,  0.00289589 ,  0.0381583  ])
624     , -302.902    , array([ 0.00793608 ,  1.06066    ,  0.00234221 ,  0.042084   ])
625     , -302.902    , array([ 0.00793608 ,  1.06066    ,  0.00234221 ,  0.042084   ])
626     , -303.535    , array([ 0.00794402 ,  1.06066    ,  0.00234221 ,  0.042084   ])
627     , -302.806    , array([ 0.00793608 ,  1.06172    ,  0.00234221 ,  0.042084   ])
628     , -302.274    , array([ 0.00793608 ,  1.06066    ,  0.00234455 ,  0.042084   ])
629     , -302.642    , array([ 0.00793608 ,  1.06066    ,  0.00234221 ,  0.0421261  ])
630     , -221.419    , array([ 0.006856   ,  0.834906   ,  0.00282083 ,  0.0385897  ])
631     , -221.419    , array([ 0.006856   ,  0.834906   ,  0.00282083 ,  0.0385897  ])
632     , -221.714    , array([ 0.00686286 ,  0.834906   ,  0.00282083 ,  0.0385897  ])
633     , -221.189    , array([ 0.006856   ,  0.835741   ,  0.00282083 ,  0.0385897  ])
634     , -221.12     , array([ 0.006856   ,  0.834906   ,  0.00282365 ,  0.0385897  ])
635     , -220.906    , array([ 0.006856   ,  0.834906   ,  0.00282083 ,  0.0386283  ])
636     , -218.037    , array([ 0.00675991 ,  0.836565   ,  0.00279024 ,  0.0387436  ])
637     , -218.037    , array([ 0.00675991 ,  0.836565   ,  0.00279024 ,  0.0387436  ])
638     , -218.329    , array([ 0.00676667 ,  0.836565   ,  0.00279024 ,  0.0387436  ])
639     , -217.809    , array([ 0.00675991 ,  0.837402   ,  0.00279024 ,  0.0387436  ])
640     , -217.741    , array([ 0.00675991 ,  0.836565   ,  0.00279303 ,  0.0387436  ])
641     , -217.529    , array([ 0.00675991 ,  0.836565   ,  0.00279024 ,  0.0387824  ])
642     , -204.808    , array([ 0.00638882 ,  0.843238   ,  0.00267116 ,  0.0393652  ])
643     , -204.808    , array([ 0.00638882 ,  0.843238   ,  0.00267116 ,  0.0393652  ])
644     , -205.09     , array([ 0.00639522 ,  0.843238   ,  0.00267116 ,  0.0393652  ])
645     , -204.588    , array([ 0.00638882 ,  0.844081   ,  0.00267116 ,  0.0393652  ])
646     , -204.523    , array([ 0.00638882 ,  0.843238   ,  0.00267383 ,  0.0393652  ])
647     , -204.32     , array([ 0.00638882 ,  0.843238   ,  0.00267116 ,  0.0394046  ])
648     , -157.346    , array([ 0.00509732 ,  0.870463   ,  0.00224352 ,  0.0419531  ])
649     , -157.346    , array([ 0.00509732 ,  0.870463   ,  0.00224352 ,  0.0419531  ])
