36539   , -2355.86    , array([ 0.0771959  ,  2.18311    ,  1.00397e-27,  0.00180118 ])
36540   , -2355.86    , array([ 0.0772732  ,  2.18311    ,  1.00397e-27,  0.00180118 ])
36541   , -2355.88    , array([ 0.0771959  ,  2.1853     ,  1.00397e-27,  0.00180118 ])
36542   , -2355.86    , array([ 0.0771959  ,  2.18311    ,  1.00498e-27,  0.00180118 ])
36543   , -2355.88    , array([ 0.0771959  ,  2.18311    ,  1.00397e-27,  0.00180299 ])
36544   , -2355.86    , array([ 0.0771959  ,  2.18311    ,  1.00397e-27,  0.00180118 ])
36545   , -2338.75    , array([ 0.0771959  ,  1.1381     ,  1.00397e-27,  0.000832411])
36546   , -2338.75    , array([ 0.0771959  ,  1.1381     ,  1.00397e-27,  0.000832411])
36547   , -2338.75    , array([ 0.0772732  ,  1.1381     ,  1.00397e-27,  0.000832411])
36548   , -2338.76    , array([ 0.0771959  ,  1.13924    ,  1.00397e-27,  0.000832411])
36549   , -2338.75    , array([ 0.0771959  ,  1.1381     ,  1.00498e-27,  0.000832411])
36550   , -2338.75    , array([ 0.0771959  ,  1.1381     ,  1.00397e-27,  0.000833244])
36551   , -2168.78    , array([ 0.0771959  ,  0.0948242  ,  1.00397e-27,  0.00106047 ])
36552   , -2168.78    , array([ 0.0771959  ,  0.0948242  ,  1.00397e-27,  0.00106047 ])
36553   , -2168.78    , array([ 0.0772732  ,  0.0948242  ,  1.00397e-27,  0.00106047 ])
36554   , -2168.94    , array([ 0.0771959  ,  0.0949191  ,  1.00397e-27,  0.00106047 ])
36555   , -2168.78    , array([ 0.0771959  ,  0.0948242  ,  1.00498e-27,  0.00106047 ])
36556   , -2168.63    , array([ 0.0771959  ,  0.0948242  ,  1.00397e-27,  0.00106153 ])
36563   , -2168.77    , array([ 0.0771959  ,  0.0948215  ,  1.00397e-27,  0.00106047 ])
36564   , -2168.77    , array([ 0.0771959  ,  0.0948215  ,  1.00397e-27,  0.00106047 ])
36565   , -2168.77    , array([ 0.0772732  ,  0.0948215  ,  1.00397e-27,  0.00106047 ])
36566   , -2168.93    , array([ 0.0771959  ,  0.0949164  ,  1.00397e-27,  0.00106047 ])
36567   , -2168.77    , array([ 0.0771959  ,  0.0948215  ,  1.00498e-27,  0.00106047 ])
36568   , -2168.63    , array([ 0.0771959  ,  0.0948215  ,  1.00397e-27,  0.00106153 ])
36569   , -2168.77    , array([ 0.0771959  ,  0.0948188  ,  1.00397e-27,  0.00106048 ])
