82713   , -50725      , array([ 0.0679387  ,  0.801606   ,  3.26221e-50,  1.90533e-46,  0.0139863  ])
82714   , -50703.8    , array([ 0.0680067  ,  0.801606   ,  3.26221e-50,  1.90533e-46,  0.0139863  ])
82715   , -50731.2    , array([ 0.0679387  ,  0.802408   ,  3.26221e-50,  1.90533e-46,  0.0139863  ])
82716   , -50725      , array([ 0.0679387  ,  0.801606   ,  3.26548e-50,  1.90533e-46,  0.0139863  ])
82717   , -50725      , array([ 0.0679387  ,  0.801606   ,  3.26221e-50,  1.90723e-46,  0.0139863  ])
82718   , -50735.8    , array([ 0.0679387  ,  0.801606   ,  3.26221e-50,  1.90533e-46,  0.0140003  ])
82719   , -50725      , array([ 0.0679387  ,  0.801606   ,  3.26221e-50,  1.90533e-46,  0.0139863  ])
82720   , -47194      , array([ 0.162147   ,  0.621514   ,  3.26221e-50,  1.90533e-46,  0.0089567  ])
82721   , -47194      , array([ 0.162147   ,  0.621514   ,  3.26221e-50,  1.90533e-46,  0.0089567  ])
82722   , -47200.3    , array([ 0.16231    ,  0.621514   ,  3.26221e-50,  1.90533e-46,  0.0089567  ])
82723   , -47201.9    , array([ 0.162147   ,  0.622136   ,  3.26221e-50,  1.90533e-46,  0.0089567  ])
82724   , -47194      , array([ 0.162147   ,  0.621514   ,  3.26548e-50,  1.90533e-46,  0.0089567  ])
82725   , -47194      , array([ 0.162147   ,  0.621514   ,  3.26221e-50,  1.90723e-46,  0.0089567  ])
82726   , -47178.8    , array([ 0.162147   ,  0.621514   ,  3.26221e-50,  1.90533e-46,  0.00896567 ])
82727   , -37326.3    , array([ 0.231658   ,  0.365186   ,  3.26221e-50,  1.90533e-46,  0.0126285  ])
82728   , -37326.3    , array([ 0.231658   ,  0.365186   ,  3.26221e-50,  1.90533e-46,  0.0126285  ])
82729   , -37330.2    , array([ 0.23189    ,  0.365186   ,  3.26221e-50,  1.90533e-46,  0.0126285  ])
82730   , -37340.6    , array([ 0.231658   ,  0.365551   ,  3.26221e-50,  1.90533e-46,  0.0126285  ])
82731   , -37326.3    , array([ 0.231658   ,  0.365186   ,  3.26548e-50,  1.90533e-46,  0.0126285  ])
82732   , -37326.3    , array([ 0.231658   ,  0.365186   ,  3.26221e-50,  1.90723e-46,  0.0126285  ])
82733   , -37307.1    , array([ 0.231658   ,  0.365186   ,  3.26221e-50,  1.90533e-46,  0.0126411  ])
82734   , -24186      , array([ 0.965163   ,  0.0435277  ,  3.26221e-50,  1.90533e-46,  0.0499067  ])
82735   , -24186      , array([ 0.965163   ,  0.0435277  ,  3.26221e-50,  1.90533e-46,  0.0499067  ])
82736   , -24185.1    , array([ 0.966128   ,  0.0435277  ,  3.26221e-50,  1.90533e-46,  0.0499067  ])
82737   , -24145.4    , array([ 0.965163   ,  0.0435713  ,  3.26221e-50,  1.90533e-46,  0.0499067  ])
82738   , -24186      , array([ 0.965163   ,  0.0435277  ,  3.26548e-50,  1.90533e-46,  0.0499067  ])
82739   , -24186      , array([ 0.965163   ,  0.0435277  ,  3.26221e-50,  1.90723e-46,  0.0499067  ])
82740   , -24226.8    , array([ 0.965163   ,  0.0435277  ,  3.26221e-50,  1.90533e-46,  0.0499566  ])
82741   , -20868.5    , array([ 0.338758   ,  0.207261   ,  3.26221e-50,  1.90533e-46,  0.0182088  ])
82742   , -20868.5    , array([ 0.338758   ,  0.207261   ,  3.26221e-50,  1.90533e-46,  0.0182088  ])
82743   , -20868.8    , array([ 0.339097   ,  0.207261   ,  3.26221e-50,  1.90533e-46,  0.0182088  ])
82744   , -20887.7    , array([ 0.338758   ,  0.207469   ,  3.26221e-50,  1.90533e-46,  0.0182088  ])
82745   , -20868.5    , array([ 0.338758   ,  0.207261   ,  3.26548e-50,  1.90533e-46,  0.0182088  ])
82746   , -20868.5    , array([ 0.338758   ,  0.207261   ,  3.26221e-50,  1.90723e-46,  0.0182088  ])
82747   , -20848.4    , array([ 0.338758   ,  0.207261   ,  3.26221e-50,  1.90533e-46,  0.018227   ])
82748   , -2475.69    , array([ 0.604017   ,  0.0875309  ,  3.26221e-50,  1.90533e-46,  0.0317792  ])
82749   , -2475.69    , array([ 0.604017   ,  0.0875309  ,  3.26221e-50,  1.90533e-46,  0.0317792  ])
82750   , -2473.41    , array([ 0.604621   ,  0.0875309  ,  3.26221e-50,  1.90533e-46,  0.0317792  ])
82751   , -2475.21    , array([ 0.604017   ,  0.0876185  ,  3.26221e-50,  1.90533e-46,  0.0317792  ])
82752   , -2475.69    , array([ 0.604017   ,  0.0875309  ,  3.26548e-50,  1.90533e-46,  0.0317792  ])
82753   , -2475.69    , array([ 0.604017   ,  0.0875309  ,  3.26221e-50,  1.90723e-46,  0.0317792  ])
82754   , -2478.17    , array([ 0.604017   ,  0.0875309  ,  3.26221e-50,  1.90533e-46,  0.031811   ])
82762   , -2475.67    , array([ 0.604098   ,  0.0875473  ,  3.26221e-50,  1.90533e-46,  0.0317841  ])
82763   , -2475.67    , array([ 0.604098   ,  0.0875473  ,  3.26221e-50,  1.90533e-46,  0.0317841  ])
82764   , -2473.38    , array([ 0.604703   ,  0.0875473  ,  3.26221e-50,  1.90533e-46,  0.0317841  ])
82765   , -2475.19    , array([ 0.604098   ,  0.0876349  ,  3.26221e-50,  1.90533e-46,  0.0317841  ])
82766   , -2475.67    , array([ 0.604098   ,  0.0875473  ,  3.26548e-50,  1.90533e-46,  0.0317841  ])
82767   , -2475.67    , array([ 0.604098   ,  0.0875473  ,  3.26221e-50,  1.90723e-46,  0.0317841  ])
82768   , -2478.15    , array([ 0.604098   ,  0.0875473  ,  3.26221e-50,  1.90533e-46,  0.0318159  ])
82769   , -2475.66    , array([ 0.604128   ,  0.0875533  ,  3.26221e-50,  1.90533e-46,  0.0317859  ])
82770   , -2475.66    , array([ 0.604128   ,  0.0875533  ,  3.26221e-50,  1.90533e-46,  0.0317859  ])
82771   , -2473.38    , array([ 0.604732   ,  0.0875533  ,  3.26221e-50,  1.90533e-46,  0.0317859  ])
82772   , -2475.19    , array([ 0.604128   ,  0.0876409  ,  3.26221e-50,  1.90533e-46,  0.0317859  ])
82773   , -2475.66    , array([ 0.604128   ,  0.0875533  ,  3.26548e-50,  1.90533e-46,  0.0317859  ])
82774   , -2475.66    , array([ 0.604128   ,  0.0875533  ,  3.26221e-50,  1.90723e-46,  0.0317859  ])
82775   , -2478.14    , array([ 0.604128   ,  0.0875533  ,  3.26221e-50,  1.90533e-46,  0.0318177  ])
82783   , -2475.66    , array([ 0.604148   ,  0.0875573  ,  3.26221e-50,  1.90533e-46,  0.0317871  ])
82784   , -2475.66    , array([ 0.604148   ,  0.0875573  ,  3.26221e-50,  1.90533e-46,  0.0317871  ])
82785   , -2473.37    , array([ 0.604753   ,  0.0875573  ,  3.26221e-50,  1.90533e-46,  0.0317871  ])
82786   , -2475.18    , array([ 0.604148   ,  0.0876449  ,  3.26221e-50,  1.90533e-46,  0.0317871  ])
82787   , -2475.66    , array([ 0.604148   ,  0.0875573  ,  3.26548e-50,  1.90533e-46,  0.0317871  ])
82788   , -2475.66    , array([ 0.604148   ,  0.0875573  ,  3.26221e-50,  1.90723e-46,  0.0317871  ])
82789   , -2478.14    , array([ 0.604148   ,  0.0875573  ,  3.26221e-50,  1.90533e-46,  0.0318189  ])
82790   , -2475.65    , array([ 0.604155   ,  0.0875588  ,  3.26221e-50,  1.90533e-46,  0.0317875  ])
82791   , -2475.65    , array([ 0.604155   ,  0.0875588  ,  3.26221e-50,  1.90533e-46,  0.0317875  ])
82792   , -2473.37    , array([ 0.60476    ,  0.0875588  ,  3.26221e-50,  1.90533e-46,  0.0317875  ])
82793   , -2475.18    , array([ 0.604155   ,  0.0876464  ,  3.26221e-50,  1.90533e-46,  0.0317875  ])
82794   , -2475.65    , array([ 0.604155   ,  0.0875588  ,  3.26548e-50,  1.90533e-46,  0.0317875  ])
82795   , -2475.65    , array([ 0.604155   ,  0.0875588  ,  3.26221e-50,  1.90723e-46,  0.0317875  ])
82796   , -2478.14    , array([ 0.604155   ,  0.0875588  ,  3.26221e-50,  1.90533e-46,  0.0318193  ])
82804   , -2475.65    , array([ 0.60416    ,  0.0875598  ,  3.26221e-50,  1.90533e-46,  0.0317878  ])
82805   , -2475.65    , array([ 0.60416    ,  0.0875598  ,  3.26221e-50,  1.90533e-46,  0.0317878  ])
82806   , -2473.37    , array([ 0.604765   ,  0.0875598  ,  3.26221e-50,  1.90533e-46,  0.0317878  ])
82807   , -2475.18    , array([ 0.60416    ,  0.0876474  ,  3.26221e-50,  1.90533e-46,  0.0317878  ])
82808   , -2475.65    , array([ 0.60416    ,  0.0875598  ,  3.26548e-50,  1.90533e-46,  0.0317878  ])
82809   , -2475.65    , array([ 0.60416    ,  0.0875598  ,  3.26221e-50,  1.90723e-46,  0.0317878  ])
82810   , -2478.13    , array([ 0.60416    ,  0.0875598  ,  3.26221e-50,  1.90533e-46,  0.0318196  ])
82811   , -2475.65    , array([ 0.604162   ,  0.0875602  ,  3.26221e-50,  1.90533e-46,  0.0317879  ])
82812   , -2475.65    , array([ 0.604162   ,  0.0875602  ,  3.26221e-50,  1.90533e-46,  0.0317879  ])
82813   , -2473.37    , array([ 0.604767   ,  0.0875602  ,  3.26221e-50,  1.90533e-46,  0.0317879  ])
82814   , -2475.18    , array([ 0.604162   ,  0.0876478  ,  3.26221e-50,  1.90533e-46,  0.0317879  ])
82815   , -2475.65    , array([ 0.604162   ,  0.0875602  ,  3.26548e-50,  1.90533e-46,  0.0317879  ])
82816   , -2475.65    , array([ 0.604162   ,  0.0875602  ,  3.26221e-50,  1.90723e-46,  0.0317879  ])
82817   , -2478.13    , array([ 0.604162   ,  0.0875602  ,  3.26221e-50,  1.90533e-46,  0.0318198  ])
82818   , -59530.4    , array([ 15.6855    ,  8.15234    ,  3.26221e-50,  1.90533e-46,  1.30726    ])
82819   , -59530.4    , array([ 15.6855    ,  8.15234    ,  3.26221e-50,  1.90533e-46,  1.30726    ])
82820   , -59538.7    , array([ 15.7012    ,  8.15234    ,  3.26221e-50,  1.90533e-46,  1.30726    ])
82821   , -59546.4    , array([ 15.6855    ,  8.1605     ,  3.26221e-50,  1.90533e-46,  1.30726    ])
82822   , -59530.4    , array([ 15.6855    ,  8.15234    ,  3.26548e-50,  1.90533e-46,  1.30726    ])
82823   , -59530.4    , array([ 15.6855    ,  8.15234    ,  3.26221e-50,  1.90723e-46,  1.30726    ])
82824   , -59538.2    , array([ 15.6855    ,  8.15234    ,  3.26221e-50,  1.90533e-46,  1.30856    ])
82825   , -2474       , array([ 0.611816   ,  0.0891083  ,  3.26221e-50,  1.90533e-46,  0.0322479  ])
82826   , -2474       , array([ 0.611816   ,  0.0891083  ,  3.26221e-50,  1.90533e-46,  0.0322479  ])
82827   , -2471.72    , array([ 0.612428   ,  0.0891083  ,  3.26221e-50,  1.90533e-46,  0.0322479  ])
82828   , -2473.62    , array([ 0.611816   ,  0.0891974  ,  3.26221e-50,  1.90533e-46,  0.0322479  ])
82829   , -2474       , array([ 0.611816   ,  0.0891083  ,  3.26548e-50,  1.90533e-46,  0.0322479  ])
82830   , -2474       , array([ 0.611816   ,  0.0891083  ,  3.26221e-50,  1.90723e-46,  0.0322479  ])
82831   , -2476.4     , array([ 0.611816   ,  0.0891083  ,  3.26221e-50,  1.90533e-46,  0.0322802  ])
82832   , -2470.53    , array([ 0.613785   ,  0.0892387  ,  3.26221e-50,  1.90533e-46,  0.0323079  ])
82833   , -2470.53    , array([ 0.613785   ,  0.0892387  ,  3.26221e-50,  1.90533e-46,  0.0323079  ])
82834   , -2468.26    , array([ 0.6144     ,  0.0892387  ,  3.26221e-50,  1.90533e-46,  0.0323079  ])
82835   , -2470.14    , array([ 0.613785   ,  0.0893279  ,  3.26221e-50,  1.90533e-46,  0.0323079  ])
82836   , -2470.53    , array([ 0.613785   ,  0.0892387  ,  3.26548e-50,  1.90533e-46,  0.0323079  ])
82837   , -2470.53    , array([ 0.613785   ,  0.0892387  ,  3.26221e-50,  1.90723e-46,  0.0323079  ])
82838   , -2472.93    , array([ 0.613785   ,  0.0892387  ,  3.26221e-50,  1.90533e-46,  0.0323402  ])
82839   , -2456.88    , array([ 0.621726   ,  0.089762   ,  3.26221e-50,  1.90533e-46,  0.0325487  ])
82840   , -2456.88    , array([ 0.621726   ,  0.089762   ,  3.26221e-50,  1.90533e-46,  0.0325487  ])
82841   , -2454.64    , array([ 0.622348   ,  0.089762   ,  3.26221e-50,  1.90533e-46,  0.0325487  ])
82842   , -2456.45    , array([ 0.621726   ,  0.0898518  ,  3.26221e-50,  1.90533e-46,  0.0325487  ])
82843   , -2456.88    , array([ 0.621726   ,  0.089762   ,  3.26548e-50,  1.90533e-46,  0.0325487  ])
82844   , -2456.88    , array([ 0.621726   ,  0.089762   ,  3.26221e-50,  1.90723e-46,  0.0325487  ])
82845   , -2459.31    , array([ 0.621726   ,  0.089762   ,  3.26221e-50,  1.90533e-46,  0.0325813  ])
82846   , -2405.91    , array([ 0.65453    ,  0.0918864  ,  3.26221e-50,  1.90533e-46,  0.0335301  ])
82847   , -2405.91    , array([ 0.65453    ,  0.0918864  ,  3.26221e-50,  1.90533e-46,  0.0335301  ])
82848   , -2403.81    , array([ 0.655185   ,  0.0918864  ,  3.26221e-50,  1.90533e-46,  0.0335301  ])
82849   , -2405.34    , array([ 0.65453    ,  0.0919783  ,  3.26221e-50,  1.90533e-46,  0.0335301  ])
82850   , -2405.91    , array([ 0.65453    ,  0.0918864  ,  3.26548e-50,  1.90533e-46,  0.0335301  ])
82851   , -2405.91    , array([ 0.65453    ,  0.0918864  ,  3.26221e-50,  1.90723e-46,  0.0335301  ])
82852   , -2408.43    , array([ 0.65453    ,  0.0918864  ,  3.26221e-50,  1.90533e-46,  0.0335636  ])
82853   , -2280.68    , array([ 0.661985   ,  0.0882026  ,  3.26221e-50,  1.90533e-46,  0.0317492  ])
82854   , -2280.68    , array([ 0.661985   ,  0.0882026  ,  3.26221e-50,  1.90533e-46,  0.0317492  ])
82855   , -2278.81    , array([ 0.662647   ,  0.0882026  ,  3.26221e-50,  1.90533e-46,  0.0317492  ])
82856   , -2280.45    , array([ 0.661985   ,  0.0882909  ,  3.26221e-50,  1.90533e-46,  0.0317492  ])
82857   , -2280.68    , array([ 0.661985   ,  0.0882026  ,  3.26548e-50,  1.90533e-46,  0.0317492  ])
82858   , -2280.68    , array([ 0.661985   ,  0.0882026  ,  3.26221e-50,  1.90723e-46,  0.0317492  ])
82859   , -2282.59    , array([ 0.661985   ,  0.0882026  ,  3.26221e-50,  1.90533e-46,  0.0317809  ])
82860   , -2062.98    , array([ 0.732566   ,  0.0850256  ,  3.26221e-50,  1.90533e-46,  0.0305724  ])
82861   , -2062.98    , array([ 0.732566   ,  0.0850256  ,  3.26221e-50,  1.90533e-46,  0.0305724  ])
82862   , -2061.6     , array([ 0.733298   ,  0.0850256  ,  3.26221e-50,  1.90533e-46,  0.0305724  ])
82863   , -2062.77    , array([ 0.732566   ,  0.0851107  ,  3.26221e-50,  1.90533e-46,  0.0305724  ])
82864   , -2062.98    , array([ 0.732566   ,  0.0850256  ,  3.26548e-50,  1.90533e-46,  0.0305724  ])
82865   , -2062.98    , array([ 0.732566   ,  0.0850256  ,  3.26221e-50,  1.90723e-46,  0.0305724  ])
82866   , -2064.43    , array([ 0.732566   ,  0.0850256  ,  3.26221e-50,  1.90533e-46,  0.030603   ])
82867   , -1763.13    , array([ 0.914868   ,  0.0770294  ,  3.26221e-50,  1.90533e-46,  0.0274903  ])
82868   , -1763.13    , array([ 0.914868   ,  0.0770294  ,  3.26221e-50,  1.90533e-46,  0.0274903  ])
82869   , -1762.53    , array([ 0.915783   ,  0.0770294  ,  3.26221e-50,  1.90533e-46,  0.0274903  ])
82870   , -1763.15    , array([ 0.914868   ,  0.0771065  ,  3.26221e-50,  1.90533e-46,  0.0274903  ])
82871   , -1763.13    , array([ 0.914868   ,  0.0770294  ,  3.26548e-50,  1.90533e-46,  0.0274903  ])
82872   , -1763.13    , array([ 0.914868   ,  0.0770294  ,  3.26221e-50,  1.90723e-46,  0.0274903  ])
82873   , -1763.65    , array([ 0.914868   ,  0.0770294  ,  3.26221e-50,  1.90533e-46,  0.0275178  ])
82874   , -1666.02    , array([ 1.10113    ,  0.0721942  ,  3.26221e-50,  1.90533e-46,  0.0258113  ])
82875   , -1666.02    , array([ 1.10113    ,  0.0721942  ,  3.26221e-50,  1.90533e-46,  0.0258113  ])
82876   , -1665.77    , array([ 1.10223    ,  0.0721942  ,  3.26221e-50,  1.90533e-46,  0.0258113  ])
82877   , -1666.02    , array([ 1.10113    ,  0.0722665  ,  3.26221e-50,  1.90533e-46,  0.0258113  ])
82878   , -1666.02    , array([ 1.10113    ,  0.0721942  ,  3.26548e-50,  1.90533e-46,  0.0258113  ])
82879   , -1666.02    , array([ 1.10113    ,  0.0721942  ,  3.26221e-50,  1.90723e-46,  0.0258113  ])
82880   , -1666.25    , array([ 1.10113    ,  0.0721942  ,  3.26221e-50,  1.90533e-46,  0.0258371  ])
82881   , -1638.16    , array([ 1.26778    ,  0.069485   ,  3.26221e-50,  1.90533e-46,  0.0248609  ])
82882   , -1638.16    , array([ 1.26778    ,  0.069485   ,  3.26221e-50,  1.90533e-46,  0.0248609  ])
82883   , -1638.07    , array([ 1.26904    ,  0.069485   ,  3.26221e-50,  1.90533e-46,  0.0248609  ])
82884   , -1638.16    , array([ 1.26778    ,  0.0695545  ,  3.26221e-50,  1.90533e-46,  0.0248609  ])
