3956    , -46423.7    , array([ 0.0946458  ,  0.823661   ,  6.0173e-14 ,  4.14132e-38,  0.0175295  ])
3957    , -46406.5    , array([ 0.0947405  ,  0.823661   ,  6.0173e-14 ,  4.14132e-38,  0.0175295  ])
3958    , -46430.9    , array([ 0.0946458  ,  0.824485   ,  6.0173e-14 ,  4.14132e-38,  0.0175295  ])
3959    , -46423.7    , array([ 0.0946458  ,  0.823661   ,  6.02332e-14,  4.14132e-38,  0.0175295  ])
3960    , -46423.7    , array([ 0.0946458  ,  0.823661   ,  6.0173e-14 ,  4.14547e-38,  0.0175295  ])
3961    , -46429.5    , array([ 0.0946458  ,  0.823661   ,  6.0173e-14 ,  4.14132e-38,  0.017547   ])
3962    , -46423.7    , array([ 0.0946458  ,  0.823661   ,  6.0173e-14 ,  4.14132e-38,  0.0175295  ])
3963    , -42349.1    , array([ 0.229986   ,  0.566045   ,  6.0173e-14 ,  4.14132e-38,  0.0129627  ])
3964    , -42349.1    , array([ 0.229986   ,  0.566045   ,  6.0173e-14 ,  4.14132e-38,  0.0129627  ])
3965    , -42354.4    , array([ 0.230216   ,  0.566045   ,  6.0173e-14 ,  4.14132e-38,  0.0129627  ])
3966    , -42360      , array([ 0.229986   ,  0.566612   ,  6.0173e-14 ,  4.14132e-38,  0.0129627  ])
3967    , -42349.1    , array([ 0.229986   ,  0.566045   ,  6.02332e-14,  4.14132e-38,  0.0129627  ])
3968    , -42349.1    , array([ 0.229986   ,  0.566045   ,  6.0173e-14 ,  4.14547e-38,  0.0129627  ])
3969    , -42331.8    , array([ 0.229986   ,  0.566045   ,  6.0173e-14 ,  4.14132e-38,  0.0129756  ])
3970    , -31659.1    , array([ 0.331079   ,  0.346006   ,  6.0173e-14 ,  4.14132e-38,  0.0170645  ])
3971    , -31659.1    , array([ 0.331079   ,  0.346006   ,  6.0173e-14 ,  4.14132e-38,  0.0170645  ])
