40100   , -2360.39    , array([ 5.75737    ,  1.65635    ,  3.44101e-13,  0.00303797 ])
40101   , -2360.39    , array([ 5.76313    ,  1.65635    ,  3.44101e-13,  0.00303797 ])
40102   , -2360.43    , array([ 5.75737    ,  1.65801    ,  3.44101e-13,  0.00303797 ])
40103   , -2360.39    , array([ 5.75737    ,  1.65635    ,  3.44445e-13,  0.00303797 ])
40104   , -2360.41    , array([ 5.75737    ,  1.65635    ,  3.44101e-13,  0.00304101 ])
40105   , -2360.39    , array([ 5.75737    ,  1.65635    ,  3.44101e-13,  0.00303797 ])
40106   , -2323.39    , array([ 5.75737    ,  0.712211   ,  3.44101e-13,  0.00174442 ])
40107   , -2323.39    , array([ 5.75737    ,  0.712211   ,  3.44101e-13,  0.00174442 ])
40108   , -2323.39    , array([ 5.76313    ,  0.712211   ,  3.44101e-13,  0.00174442 ])
40109   , -2323.43    , array([ 5.75737    ,  0.712924   ,  3.44101e-13,  0.00174442 ])
40110   , -2323.39    , array([ 5.75737    ,  0.712211   ,  3.44445e-13,  0.00174442 ])
40111   , -2323.37    , array([ 5.75737    ,  0.712211   ,  3.44101e-13,  0.00174616 ])
40112   , -2201.94    , array([ 5.75737    ,  0.123589   ,  3.44101e-13,  0.00110977 ])
40113   , -2201.94    , array([ 5.75737    ,  0.123589   ,  3.44101e-13,  0.00110977 ])
40114   , -2201.94    , array([ 5.76313    ,  0.123589   ,  3.44101e-13,  0.00110977 ])
40115   , -2202.08    , array([ 5.75737    ,  0.123712   ,  3.44101e-13,  0.00110977 ])
40116   , -2201.94    , array([ 5.75737    ,  0.123589   ,  3.44445e-13,  0.00110977 ])
40117   , -2201.82    , array([ 5.75737    ,  0.123589   ,  3.44101e-13,  0.00111088 ])
40124   , -2201.94    , array([ 5.75737    ,  0.123588   ,  3.44101e-13,  0.00110977 ])
40125   , -2201.94    , array([ 5.75737    ,  0.123588   ,  3.44101e-13,  0.00110977 ])
40126   , -2201.94    , array([ 5.76313    ,  0.123588   ,  3.44101e-13,  0.00110977 ])
40127   , -2202.08    , array([ 5.75737    ,  0.123711   ,  3.44101e-13,  0.00110977 ])
40128   , -2201.94    , array([ 5.75737    ,  0.123588   ,  3.44445e-13,  0.00110977 ])
40129   , -2201.82    , array([ 5.75737    ,  0.123588   ,  3.44101e-13,  0.00111088 ])
40130   , -2201.94    , array([ 5.75737    ,  0.123587   ,  3.44101e-13,  0.00110977 ])
40131   , -2201.94    , array([ 5.75737    ,  0.123587   ,  3.44101e-13,  0.00110977 ])
40132   , -2201.94    , array([ 5.76313    ,  0.123587   ,  3.44101e-13,  0.00110977 ])
40133   , -2202.08    , array([ 5.75737    ,  0.12371    ,  3.44101e-13,  0.00110977 ])
40134   , -2201.94    , array([ 5.75737    ,  0.123587   ,  3.44445e-13,  0.00110977 ])
40135   , -2201.82    , array([ 5.75737    ,  0.123587   ,  3.44101e-13,  0.00111088 ])
40136   , -1861.23    , array([ 5.75737    ,  0.00372148 ,  3.44101e-13,  0.000449159])
40137   , -1861.23    , array([ 5.75737    ,  0.00372148 ,  3.44101e-13,  0.000449159])
40138   , -1861.23    , array([ 5.76313    ,  0.00372148 ,  3.44101e-13,  0.000449159])
40139   , -1860.87    , array([ 5.75737    ,  0.0037252  ,  3.44101e-13,  0.000449159])
40140   , -1861.23    , array([ 5.75737    ,  0.00372148 ,  3.44445e-13,  0.000449159])
40141   , -1861.59    , array([ 5.75737    ,  0.00372148 ,  3.44101e-13,  0.000449609])
40142   , -2072.69    , array([ 5.75737    ,  0.0465725  ,  3.44101e-13,  0.000862549])
