212902  , -79089.2    , array([ 0.0730371  ,  0.0412483  ,  3.95469e-10,  0.0476728  ,  7.1758e-09 ])
212903  , -79089.2    , array([ 0.0731102  ,  0.0412483  ,  3.95469e-10,  0.0476728  ,  7.1758e-09 ])
212904  , -79089.2    , array([ 0.0730371  ,  0.0412896  ,  3.95469e-10,  0.0476728  ,  7.1758e-09 ])
212905  , -79089.2    , array([ 0.0730371  ,  0.0412483  ,  3.95865e-10,  0.0476728  ,  7.1758e-09 ])
212906  , -79089.2    , array([ 0.0730371  ,  0.0412483  ,  3.95469e-10,  0.0477205  ,  7.1758e-09 ])
212907  , -79089.2    , array([ 0.0730371  ,  0.0412483  ,  3.95469e-10,  0.0476728  ,  7.18298e-09])
212908  , -79089.2    , array([ 0.0730371  ,  0.0412483  ,  3.95469e-10,  0.0476728  ,  7.1758e-09 ])
212909  , -79089      , array([ 0.0675282  ,  0.0336264  ,  3.95469e-10,  0.0476728  ,  9.52425e-09])
212910  , -79089      , array([ 0.0675282  ,  0.0336264  ,  3.95469e-10,  0.0476728  ,  9.52425e-09])
212911  , -79089      , array([ 0.0675957  ,  0.0336264  ,  3.95469e-10,  0.0476728  ,  9.52425e-09])
212912  , -79089      , array([ 0.0675282  ,  0.03366    ,  3.95469e-10,  0.0476728  ,  9.52425e-09])
212913  , -79089      , array([ 0.0675282  ,  0.0336264  ,  3.95865e-10,  0.0476728  ,  9.52425e-09])
212914  , -79089      , array([ 0.0675282  ,  0.0336264  ,  3.95469e-10,  0.0477205  ,  9.52425e-09])
212915  , -79089      , array([ 0.0675282  ,  0.0336264  ,  3.95469e-10,  0.0476728  ,  9.53378e-09])
212916  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95469e-10,  0.0476727  ,  2.95578e-08])
212917  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95469e-10,  0.0476727  ,  2.95578e-08])
212918  , -79086.6    , array([ 0.0493951  ,  0.0148516  ,  3.95469e-10,  0.0476727  ,  2.95578e-08])
212919  , -79086.6    , array([ 0.0493457  ,  0.0148664  ,  3.95469e-10,  0.0476727  ,  2.95578e-08])
212920  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95865e-10,  0.0476727  ,  2.95578e-08])
212921  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95469e-10,  0.0477204  ,  2.95578e-08])
212922  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95469e-10,  0.0476727  ,  2.95873e-08])
212930  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95469e-10,  0.0476727  ,  2.95578e-08])
212931  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95469e-10,  0.0476727  ,  2.95578e-08])
212932  , -79086.6    , array([ 0.0493951  ,  0.0148516  ,  3.95469e-10,  0.0476727  ,  2.95578e-08])
212933  , -79086.6    , array([ 0.0493457  ,  0.0148664  ,  3.95469e-10,  0.0476727  ,  2.95578e-08])
212934  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95865e-10,  0.0476727  ,  2.95578e-08])
212935  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95469e-10,  0.0477204  ,  2.95578e-08])
212936  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95469e-10,  0.0476727  ,  2.95873e-08])
212937  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95469e-10,  0.0476727  ,  2.95578e-08])
212938  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95469e-10,  0.0476727  ,  2.95578e-08])
212939  , -79086.6    , array([ 0.0493951  ,  0.0148516  ,  3.95469e-10,  0.0476727  ,  2.95578e-08])
212940  , -79086.6    , array([ 0.0493457  ,  0.0148664  ,  3.95469e-10,  0.0476727  ,  2.95578e-08])
212941  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95865e-10,  0.0476727  ,  2.95578e-08])
212942  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95469e-10,  0.0477204  ,  2.95578e-08])
212943  , -79086.6    , array([ 0.0493457  ,  0.0148516  ,  3.95469e-10,  0.0476727  ,  2.95873e-08])
212944  , -78965.5    , array([ 0.0263498  ,  0.00289707 ,  3.95469e-10,  0.0476726  ,  2.84677e-07])
212945  , -78965.5    , array([ 0.0263498  ,  0.00289707 ,  3.95469e-10,  0.0476726  ,  2.84677e-07])
212946  , -78965.5    , array([ 0.0263762  ,  0.00289707 ,  3.95469e-10,  0.0476726  ,  2.84677e-07])
212947  , -78965.6    , array([ 0.0263498  ,  0.00289997 ,  3.95469e-10,  0.0476726  ,  2.84677e-07])
212948  , -78965.5    , array([ 0.0263498  ,  0.00289707 ,  3.95865e-10,  0.0476726  ,  2.84677e-07])
212949  , -78965.5    , array([ 0.0263498  ,  0.00289707 ,  3.95469e-10,  0.0477203  ,  2.84677e-07])
212950  , -78965.4    , array([ 0.0263498  ,  0.00289707 ,  3.95469e-10,  0.0476726  ,  2.84962e-07])
212951  , -78965.5    , array([ 0.0263498  ,  0.00289706 ,  3.95469e-10,  0.0476726  ,  2.84678e-07])
212952  , -78965.5    , array([ 0.0263498  ,  0.00289706 ,  3.95469e-10,  0.0476726  ,  2.84678e-07])
212953  , -78965.5    , array([ 0.0263762  ,  0.00289706 ,  3.95469e-10,  0.0476726  ,  2.84678e-07])
212954  , -78965.6    , array([ 0.0263498  ,  0.00289996 ,  3.95469e-10,  0.0476726  ,  2.84678e-07])
212955  , -78965.5    , array([ 0.0263498  ,  0.00289706 ,  3.95865e-10,  0.0476726  ,  2.84678e-07])
212956  , -78965.5    , array([ 0.0263498  ,  0.00289706 ,  3.95469e-10,  0.0477203  ,  2.84678e-07])
212957  , -78965.4    , array([ 0.0263498  ,  0.00289706 ,  3.95469e-10,  0.0476726  ,  2.84963e-07])
212958  , -78965.5    , array([ 0.0263498  ,  0.00289706 ,  3.95469e-10,  0.0476726  ,  2.84679e-07])
212959  , -78965.5    , array([ 0.0263498  ,  0.00289706 ,  3.95469e-10,  0.0476726  ,  2.84679e-07])
212960  , -78965.5    , array([ 0.0263762  ,  0.00289706 ,  3.95469e-10,  0.0476726  ,  2.84679e-07])
212961  , -78965.6    , array([ 0.0263498  ,  0.00289996 ,  3.95469e-10,  0.0476726  ,  2.84679e-07])
212962  , -78965.5    , array([ 0.0263498  ,  0.00289706 ,  3.95865e-10,  0.0476726  ,  2.84679e-07])
212963  , -78965.5    , array([ 0.0263498  ,  0.00289706 ,  3.95469e-10,  0.0477203  ,  2.84679e-07])
212964  , -78965.4    , array([ 0.0263498  ,  0.00289706 ,  3.95469e-10,  0.0476726  ,  2.84963e-07])
212965  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83476e-07])
212966  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83476e-07])
212967  , -78247.7    , array([ 0.0192742  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83476e-07])
212968  , -78248.5    , array([ 0.0192549  ,  0.00128081 ,  3.95469e-10,  0.0476726  ,  8.83476e-07])
212969  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95865e-10,  0.0476726  ,  8.83476e-07])
212970  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0477203  ,  8.83476e-07])
212971  , -78246.9    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.8436e-07 ])
212972  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83478e-07])
212973  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83478e-07])
212974  , -78247.7    , array([ 0.0192742  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83478e-07])
212975  , -78248.5    , array([ 0.0192549  ,  0.00128081 ,  3.95469e-10,  0.0476726  ,  8.83478e-07])
212976  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95865e-10,  0.0476726  ,  8.83478e-07])
212977  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0477203  ,  8.83478e-07])
212978  , -78246.9    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.84362e-07])
212979  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83481e-07])
212980  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83481e-07])
212981  , -78247.7    , array([ 0.0192742  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83481e-07])
212982  , -78248.5    , array([ 0.0192549  ,  0.00128081 ,  3.95469e-10,  0.0476726  ,  8.83481e-07])
212983  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95865e-10,  0.0476726  ,  8.83481e-07])
212984  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0477203  ,  8.83481e-07])
212985  , -78246.9    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.84365e-07])
212993  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83482e-07])
212994  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83482e-07])
212995  , -78247.7    , array([ 0.0192742  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83482e-07])
212996  , -78248.5    , array([ 0.0192549  ,  0.00128081 ,  3.95469e-10,  0.0476726  ,  8.83482e-07])
212997  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95865e-10,  0.0476726  ,  8.83482e-07])
212998  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0477203  ,  8.83482e-07])
212999  , -78246.9    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.84366e-07])
213000  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83483e-07])
213001  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83483e-07])
213002  , -78247.7    , array([ 0.0192742  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.83483e-07])
213003  , -78248.5    , array([ 0.0192549  ,  0.00128081 ,  3.95469e-10,  0.0476726  ,  8.83483e-07])
213004  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95865e-10,  0.0476726  ,  8.83483e-07])
213005  , -78247.7    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0477203  ,  8.83483e-07])
213006  , -78246.9    , array([ 0.0192549  ,  0.00127953 ,  3.95469e-10,  0.0476726  ,  8.84366e-07])
213007  , -77732.1    , array([ 0.0178026  ,  0.00104309 ,  3.95469e-10,  0.0476725  ,  1.17262e-06])
213008  , -77732.1    , array([ 0.0178026  ,  0.00104309 ,  3.95469e-10,  0.0476725  ,  1.17262e-06])
213009  , -77732.2    , array([ 0.0178204  ,  0.00104309 ,  3.95469e-10,  0.0476725  ,  1.17262e-06])
213010  , -77733.4    , array([ 0.0178026  ,  0.00104414 ,  3.95469e-10,  0.0476725  ,  1.17262e-06])
213011  , -77732.1    , array([ 0.0178026  ,  0.00104309 ,  3.95865e-10,  0.0476725  ,  1.17262e-06])
213012  , -77732.1    , array([ 0.0178026  ,  0.00104309 ,  3.95469e-10,  0.0477202  ,  1.17262e-06])
213013  , -77730.8    , array([ 0.0178026  ,  0.00104309 ,  3.95469e-10,  0.0476725  ,  1.17379e-06])
213014  , -77732.1    , array([ 0.0178026  ,  0.00104309 ,  3.95469e-10,  0.0476725  ,  1.17262e-06])
213015  , -77732.1    , array([ 0.0178026  ,  0.00104309 ,  3.95469e-10,  0.0476725  ,  1.17262e-06])
213016  , -77732.2    , array([ 0.0178204  ,  0.00104309 ,  3.95469e-10,  0.0476725  ,  1.17262e-06])
213017  , -77733.4    , array([ 0.0178026  ,  0.00104414 ,  3.95469e-10,  0.0476725  ,  1.17262e-06])
213018  , -77732.1    , array([ 0.0178026  ,  0.00104309 ,  3.95865e-10,  0.0476725  ,  1.17262e-06])
213019  , -77732.1    , array([ 0.0178026  ,  0.00104309 ,  3.95469e-10,  0.0477202  ,  1.17262e-06])
213020  , -77730.8    , array([ 0.0178026  ,  0.00104309 ,  3.95469e-10,  0.0476725  ,  1.17379e-06])
213021  , -77732.1    , array([ 0.0178026  ,  0.00104309 ,  3.95469e-10,  0.0476725  ,  1.17262e-06])
