1       , -16947.2    , array([ 0.0083629  ,  0.836705   ,  0.00702595 ,  0.0464943  ])
2       , -16944.5    , array([ 0.00837126 ,  0.836705   ,  0.00702595 ,  0.0464943  ])
3       , -16947.7    , array([ 0.0083629  ,  0.837542   ,  0.00702595 ,  0.0464943  ])
4       , -16949.8    , array([ 0.0083629  ,  0.836705   ,  0.00703298 ,  0.0464943  ])
5       , -16946.6    , array([ 0.0083629  ,  0.836705   ,  0.00702595 ,  0.0465408  ])
6       , -16947.2    , array([ 0.0083629  ,  0.836705   ,  0.00702595 ,  0.0464943  ])
7       , -13701.7    , array([ 0.0170567  ,  0.720094   ,  0.00354783 ,  0.0540567  ])
8       , -13701.7    , array([ 0.0170567  ,  0.720094   ,  0.00354783 ,  0.0540567  ])
9       , -13700.3    , array([ 0.0170738  ,  0.720094   ,  0.00354783 ,  0.0540567  ])
10      , -13701.3    , array([ 0.0170567  ,  0.720815   ,  0.00354783 ,  0.0540567  ])
11      , -13703      , array([ 0.0170567  ,  0.720094   ,  0.00355138 ,  0.0540567  ])
12      , -13701.8    , array([ 0.0170567  ,  0.720094   ,  0.00354783 ,  0.0541107  ])
13      , -12917.1    , array([ 0.100667   ,  22.6756    ,  0.000541193,  0.00717022 ])
14      , -12917.1    , array([ 0.100667   ,  22.6756    ,  0.000541193,  0.00717022 ])
15      , -12917.2    , array([ 0.100768   ,  22.6756    ,  0.000541193,  0.00717022 ])
16      , -12917.1    , array([ 0.100667   ,  22.6983    ,  0.000541193,  0.00717022 ])
17      , -12917      , array([ 0.100667   ,  22.6756    ,  0.000541735,  0.00717022 ])
18      , -12917.2    , array([ 0.100667   ,  22.6756    ,  0.000541193,  0.00717739 ])
25      , -12917.1    , array([ 0.100668   ,  22.6749    ,  0.000541191,  0.00716983 ])
26      , -12917.1    , array([ 0.100668   ,  22.6749    ,  0.000541191,  0.00716983 ])
27      , -12917.2    , array([ 0.100768   ,  22.6749    ,  0.000541191,  0.00716983 ])
28      , -12917.1    , array([ 0.100668   ,  22.6976    ,  0.000541191,  0.00716983 ])
29      , -12917      , array([ 0.100668   ,  22.6749    ,  0.000541732,  0.00716983 ])
30      , -12917.2    , array([ 0.100668   ,  22.6749    ,  0.000541191,  0.00717701 ])
31      , -12878.5    , array([ 0.10349    ,  14.451     ,  0.000505492,  0.00326846 ])
32      , -12878.5    , array([ 0.10349    ,  14.451     ,  0.000505492,  0.00326846 ])
33      , -12878.5    , array([ 0.103593   ,  14.451     ,  0.000505492,  0.00326846 ])
34      , -12878.5    , array([ 0.10349    ,  14.4654    ,  0.000505492,  0.00326846 ])
35      , -12878.4    , array([ 0.10349    ,  14.451     ,  0.000505998,  0.00326846 ])
36      , -12878.5    , array([ 0.10349    ,  14.451     ,  0.000505492,  0.00327173 ])
37      , -12863.3    , array([ 0.0176715  ,  9.54114    ,  8.44377e-05,  0.00217207 ])
