Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1358.32	2726.64	92.41	19684.12	1.0442,0.1213,4.723,2.6265,0.0649
our_model	Round_1_Replicate_2	-1347.65	2705.3	73.55	19952.55	0.9608,0.1221,5.4916,1.5789,0.0594
our_model	Round_1_Replicate_3	-1980.91	3971.82	1276.27	7760.48	2.5818,0.1843,1.2026,4.6725,30.0
our_model	Round_1_Replicate_4	-2883.16	5776.32	2915.17	6116.46	2.7698,0.5973,0.9282,1.2787,30.0
our_model	Round_1_Replicate_5	-2631.11	5272.22	2479.65	7290.63	2.3897,0.4457,1.0921,1.7508,30.0
our_model	Round_1_Replicate_6	-1329.71	2669.42	37.99	19995.9	0.9715,0.1126,5.3627,1.47,0.0533
our_model	Round_1_Replicate_7	-1422.49	2854.98	226.18	20124.5	0.8756,0.1344,6.1622,1.002,0.0635
our_model	Round_1_Replicate_8	-1985.47	3980.94	1287.99	13560.22	1.4668,0.1116,2.0832,7.6732,29.9999
our_model	Round_1_Replicate_9	-2008.83	4027.66	1338.98	8599.14	2.2753,0.1989,1.3011,4.2576,30.0
our_model	Round_1_Replicate_10	-1401.72	2813.44	185.25	19796.26	1.0072,0.1308,5.3825,0.6077,0.0578
our_model	Round_2_Replicate_1	-1458.95	2927.9	307.81	19896.33	1.396,0.0596,3.4498,4.756,0.0272
our_model	Round_2_Replicate_2	-1317.04	2644.08	12.25	20066.14	0.9957,0.0908,4.9469,3.0376,0.0452
our_model	Round_2_Replicate_3	-1320.22	2650.44	18.53	19782.92	1.0846,0.1055,4.714,2.6283,0.0538
our_model	Round_2_Replicate_4	-1392.87	2795.74	167.74	20237.57	0.9543,0.0682,4.3331,3.4636,0.0309
our_model	Round_2_Replicate_5	-1440.7	2891.4	253.92	19426.88	1.0963,0.1481,4.9196,1.2112,0.0731
our_model	Round_2_Replicate_6	-1353.0	2716.0	86.15	19984.52	1.1367,0.0792,4.8466,3.3746,0.0381
our_model	Round_2_Replicate_7	-1319.68	2649.36	17.6	20091.92	0.9435,0.106,5.3649,1.845,0.0511
our_model	Round_2_Replicate_8	-1317.73	2645.46	13.7	20058.8	1.0,0.0904,4.8669,2.7009,0.0439
our_model	Round_2_Replicate_9	-1504.72	3019.44	407.95	19977.93	1.3992,0.0518,3.1917,5.9265,0.0238
our_model	Round_2_Replicate_10	-1353.01	2716.02	86.11	19959.05	1.1455,0.0783,4.5692,3.3522,0.0373
our_model	Round_3_Replicate_1	-1311.33	2632.66	0.81	20026.22	0.9981,0.0976,5.0349,2.5874,0.0487
our_model	Round_3_Replicate_2	-1408.66	2827.32	202.46	19893.89	1.3016,0.0697,4.0467,3.1844,0.0314
our_model	Round_3_Replicate_3	-1368.87	2747.74	113.46	19699.32	1.0277,0.1325,5.0661,1.5979,0.0671
our_model	Round_3_Replicate_4	-1320.46	2650.92	19.03	20025.93	0.9609,0.1115,5.3353,2.1169,0.057
our_model	Round_3_Replicate_5	-1358.64	2727.28	98.11	20104.7	1.0381,0.0764,4.6318,2.8123,0.0348
our_model	Round_3_Replicate_6	-1335.48	2680.96	49.83	20115.02	1.006,0.0805,4.7405,3.5247,0.0398
our_model	Round_3_Replicate_7	-1334.92	2679.84	48.49	20098.96	1.01,0.0808,4.6574,3.5677,0.0401
our_model	Round_3_Replicate_8	-1312.01	2634.02	2.16	19971.85	1.0171,0.1015,5.0442,2.2821,0.0503
our_model	Round_3_Replicate_9	-1324.32	2658.64	27.0	20096.76	0.9947,0.0857,4.8354,3.2183,0.0423
our_model	Round_3_Replicate_10	-1313.59	2637.18	5.33	20066.45	0.9606,0.1043,5.2681,2.225,0.0521
our_model	Round_3_Replicate_11	-1427.19	2864.38	244.03	20080.72	1.1398,0.0656,4.1821,2.6619,0.0283
our_model	Round_3_Replicate_12	-1322.3	2654.6	22.77	20080.09	1.0019,0.0882,4.9055,3.4108,0.0457
our_model	Round_3_Replicate_13	-1312.06	2634.12	2.25	19952.3	1.0341,0.0982,4.9059,2.6405,0.0493
our_model	Round_3_Replicate_14	-1311.84	2633.68	1.83	20025.84	0.9993,0.0962,4.9665,2.6774,0.048
our_model	Round_3_Replicate_15	-1338.22	2686.44	55.25	20115.84	1.0003,0.08,4.663,3.4539,0.0388
our_model	Round_3_Replicate_16	-1355.45	2720.9	90.19	20231.08	0.9435,0.0758,4.7887,3.7353,0.0365
our_model	Round_3_Replicate_17	-1398.08	2806.16	179.0	20161.46	1.0353,0.0645,4.1489,4.7855,0.0313
our_model	Round_3_Replicate_18	-1341.71	2693.42	62.42	20145.6	0.9924,0.0786,4.7529,3.7029,0.0387
our_model	Round_3_Replicate_19	-1315.27	2640.54	8.68	19892.27	1.0386,0.1059,5.0258,2.3619,0.0532
our_model	Round_3_Replicate_20	-1327.96	2665.92	34.48	20105.28	0.9983,0.084,4.8312,3.2268,0.0411
