305112  , -28844.9    , array([ 0.00980295 ,  0.0159529  ,  9.39699e-50,  2.8883e-58 ,  0.00157497 ])
305113  , -28826      , array([ 0.00981276 ,  0.0159529  ,  9.39699e-50,  2.8883e-58 ,  0.00157497 ])
305114  , -28861.5    , array([ 0.00980295 ,  0.0159689  ,  9.39699e-50,  2.8883e-58 ,  0.00157497 ])
305115  , -28844.9    , array([ 0.00980295 ,  0.0159529  ,  9.40639e-50,  2.8883e-58 ,  0.00157497 ])
305116  , -28844.9    , array([ 0.00980295 ,  0.0159529  ,  9.39699e-50,  2.89119e-58,  0.00157497 ])
305117  , -28846.9    , array([ 0.00980295 ,  0.0159529  ,  9.39699e-50,  2.8883e-58 ,  0.00157654 ])
305118  , -28844.9    , array([ 0.00980295 ,  0.0159529  ,  9.39699e-50,  2.8883e-58 ,  0.00157497 ])
305119  , -10428.2    , array([ 0.0209002  ,  0.008213   ,  9.39699e-50,  2.8883e-58 ,  0.00145623 ])
305120  , -10428.2    , array([ 0.0209002  ,  0.008213   ,  9.39699e-50,  2.8883e-58 ,  0.00145623 ])
305121  , -10423.1    , array([ 0.0209211  ,  0.008213   ,  9.39699e-50,  2.8883e-58 ,  0.00145623 ])
305122  , -10442.4    , array([ 0.0209002  ,  0.00822121 ,  9.39699e-50,  2.8883e-58 ,  0.00145623 ])
305123  , -10428.2    , array([ 0.0209002  ,  0.008213   ,  9.40639e-50,  2.8883e-58 ,  0.00145623 ])
305124  , -10428.2    , array([ 0.0209002  ,  0.008213   ,  9.39699e-50,  2.89119e-58,  0.00145623 ])
305125  , -10419.1    , array([ 0.0209002  ,  0.008213   ,  9.39699e-50,  2.8883e-58 ,  0.00145769 ])
305126  , -98255.6    , array([ 0.0378967  ,  0.00151241 ,  9.39699e-50,  2.8883e-58 ,  0.00443152 ])
305127  , -98255.6    , array([ 0.0378967  ,  0.00151241 ,  9.39699e-50,  2.8883e-58 ,  0.00443152 ])
