1481    , -210012     , array([ 3.2935     ,  0.0200387  ,  2.85194e-88,  5.9347e-78 ,  0.127126   ])
1482    , -210014     , array([ 3.29679    ,  0.0200387  ,  2.85194e-88,  5.9347e-78 ,  0.127126   ])
1483    , -209788     , array([ 3.2935     ,  0.0200587  ,  2.85194e-88,  5.9347e-78 ,  0.127126   ])
1484    , -210012     , array([ 3.2935     ,  0.0200387  ,  2.85479e-88,  5.9347e-78 ,  0.127126   ])
1485    , -210012     , array([ 3.2935     ,  0.0200387  ,  2.85194e-88,  5.94064e-78,  0.127126   ])
1486    , -210239     , array([ 3.2935     ,  0.0200387  ,  2.85194e-88,  5.9347e-78 ,  0.127254   ])
1487    , -210012     , array([ 3.2935     ,  0.0200387  ,  2.85194e-88,  5.9347e-78 ,  0.127126   ])
1488    , -37677.3    , array([ 3.27874    ,  0.0408182  ,  2.85194e-88,  5.9347e-78 ,  0.0620732  ])
1489    , -37677.3    , array([ 3.27874    ,  0.0408182  ,  2.85194e-88,  5.9347e-78 ,  0.0620732  ])
1490    , -37677.8    , array([ 3.28202    ,  0.0408182  ,  2.85194e-88,  5.9347e-78 ,  0.0620732  ])
1491    , -37622.6    , array([ 3.27874    ,  0.040859   ,  2.85194e-88,  5.9347e-78 ,  0.0620732  ])
1492    , -37677.3    , array([ 3.27874    ,  0.0408182  ,  2.85479e-88,  5.9347e-78 ,  0.0620732  ])
1493    , -37677.3    , array([ 3.27874    ,  0.0408182  ,  2.85194e-88,  5.94064e-78,  0.0620732  ])
1494    , -37732.1    , array([ 3.27874    ,  0.0408182  ,  2.85194e-88,  5.9347e-78 ,  0.0621353  ])
1502    , -37624      , array([ 3.01785    ,  0.0433333  ,  2.85194e-88,  5.9347e-78 ,  0.0658798  ])
1503    , -37624      , array([ 3.01785    ,  0.0433333  ,  2.85194e-88,  5.9347e-78 ,  0.0658798  ])
1504    , -37624.6    , array([ 3.02087    ,  0.0433333  ,  2.85194e-88,  5.9347e-78 ,  0.0658798  ])
1505    , -37569.5    , array([ 3.01785    ,  0.0433766  ,  2.85194e-88,  5.9347e-78 ,  0.0658798  ])
1506    , -37624      , array([ 3.01785    ,  0.0433333  ,  2.85479e-88,  5.9347e-78 ,  0.0658798  ])
1507    , -37624      , array([ 3.01785    ,  0.0433333  ,  2.85194e-88,  5.94064e-78,  0.0658798  ])
1508    , -37678.9    , array([ 3.01785    ,  0.0433333  ,  2.85194e-88,  5.9347e-78 ,  0.0659457  ])
1509    , -37521.6    , array([ 2.33211    ,  0.0451485  ,  2.85194e-88,  5.9347e-78 ,  0.0686776  ])
1510    , -37521.6    , array([ 2.33211    ,  0.0451485  ,  2.85194e-88,  5.9347e-78 ,  0.0686776  ])
1511    , -37522.1    , array([ 2.33445    ,  0.0451485  ,  2.85194e-88,  5.9347e-78 ,  0.0686776  ])
1512    , -37467.2    , array([ 2.33211    ,  0.0451936  ,  2.85194e-88,  5.9347e-78 ,  0.0686776  ])
1513    , -37521.6    , array([ 2.33211    ,  0.0451485  ,  2.85479e-88,  5.9347e-78 ,  0.0686776  ])
1514    , -37521.6    , array([ 2.33211    ,  0.0451485  ,  2.85194e-88,  5.94064e-78,  0.0686776  ])
1515    , -37576.4    , array([ 2.33211    ,  0.0451485  ,  2.85194e-88,  5.9347e-78 ,  0.0687463  ])
