262838  , -78134      , array([ 0.280293   ,  3.30783    ,  9.92696e-48,  5.64843e-54,  0.000301106])
262839  , -78134.8    , array([ 0.280574   ,  3.30783    ,  9.92696e-48,  5.64843e-54,  0.000301106])
262840  , -78134.1    , array([ 0.280293   ,  3.31114    ,  9.92696e-48,  5.64843e-54,  0.000301106])
262841  , -78134      , array([ 0.280293   ,  3.30783    ,  9.93689e-48,  5.64843e-54,  0.000301106])
262842  , -78134      , array([ 0.280293   ,  3.30783    ,  9.92696e-48,  5.65408e-54,  0.000301106])
262843  , -78133      , array([ 0.280293   ,  3.30783    ,  9.92696e-48,  5.64843e-54,  0.000301407])
262844  , -78134      , array([ 0.280293   ,  3.30783    ,  9.92696e-48,  5.64843e-54,  0.000301106])
262845  , -75511.7    , array([ 0.144082   ,  3.04075    ,  9.92696e-48,  5.64843e-54,  0.000640703])
262846  , -75511.7    , array([ 0.144082   ,  3.04075    ,  9.92696e-48,  5.64843e-54,  0.000640703])
262847  , -75514.8    , array([ 0.144226   ,  3.04075    ,  9.92696e-48,  5.64843e-54,  0.000640703])
262848  , -75511.9    , array([ 0.144082   ,  3.04379    ,  9.92696e-48,  5.64843e-54,  0.000640703])
262849  , -75511.7    , array([ 0.144082   ,  3.04075    ,  9.93689e-48,  5.64843e-54,  0.000640703])
262850  , -75511.7    , array([ 0.144082   ,  3.04075    ,  9.92696e-48,  5.65408e-54,  0.000640703])
262851  , -75508.4    , array([ 0.144082   ,  3.04075    ,  9.92696e-48,  5.64843e-54,  0.000641344])
262852  , -160213     , array([ 0.01006    ,  2.17134    ,  9.92696e-48,  5.64843e-54,  0.0131343  ])
262853  , -160213     , array([ 0.01006    ,  2.17134    ,  9.92696e-48,  5.64843e-54,  0.0131343  ])
262854  , -160118     , array([ 0.01007    ,  2.17134    ,  9.92696e-48,  5.64843e-54,  0.0131343  ])
262855  , -160216     , array([ 0.01006    ,  2.17351    ,  9.92696e-48,  5.64843e-54,  0.0131343  ])
262856  , -160213     , array([ 0.01006    ,  2.17134    ,  9.93689e-48,  5.64843e-54,  0.0131343  ])
262857  , -160213     , array([ 0.01006    ,  2.17134    ,  9.92696e-48,  5.65408e-54,  0.0131343  ])
262858  , -160292     , array([ 0.01006    ,  2.17134    ,  9.92696e-48,  5.64843e-54,  0.0131474  ])
262859  , -65281      , array([ 0.0672794  ,  2.76146    ,  9.92696e-48,  5.64843e-54,  0.00152034 ])
262860  , -65281      , array([ 0.0672794  ,  2.76146    ,  9.92696e-48,  5.64843e-54,  0.00152034 ])
262861  , -65290.3    , array([ 0.0673467  ,  2.76146    ,  9.92696e-48,  5.64843e-54,  0.00152034 ])
262862  , -65281.5    , array([ 0.0672794  ,  2.76422    ,  9.92696e-48,  5.64843e-54,  0.00152034 ])
262863  , -65281      , array([ 0.0672794  ,  2.76146    ,  9.93689e-48,  5.64843e-54,  0.00152034 ])
262864  , -65281      , array([ 0.0672794  ,  2.76146    ,  9.92696e-48,  5.65408e-54,  0.00152034 ])
262865  , -65271      , array([ 0.0672794  ,  2.76146    ,  9.92696e-48,  5.64843e-54,  0.00152186 ])
262866  , -54099      , array([ 0.038314   ,  2.5716     ,  9.92696e-48,  5.64843e-54,  0.00288009 ])
262867  , -54099      , array([ 0.038314   ,  2.5716     ,  9.92696e-48,  5.64843e-54,  0.00288009 ])
262868  , -54103.5    , array([ 0.0383523  ,  2.5716     ,  9.92696e-48,  5.64843e-54,  0.00288009 ])
262869  , -54099.7    , array([ 0.038314   ,  2.57417    ,  9.92696e-48,  5.64843e-54,  0.00288009 ])
262870  , -54099      , array([ 0.038314   ,  2.5716     ,  9.93689e-48,  5.64843e-54,  0.00288009 ])
262871  , -54099      , array([ 0.038314   ,  2.5716     ,  9.92696e-48,  5.65408e-54,  0.00288009 ])
262872  , -54093.2    , array([ 0.038314   ,  2.5716     ,  9.92696e-48,  5.64843e-54,  0.00288298 ])
262873  , -53332.4    , array([ 0.0326852  ,  2.52042    ,  9.92696e-48,  5.64843e-54,  0.00344913 ])
262874  , -53332.4    , array([ 0.0326852  ,  2.52042    ,  9.92696e-48,  5.64843e-54,  0.00344913 ])
262875  , -53330.2    , array([ 0.0327179  ,  2.52042    ,  9.92696e-48,  5.64843e-54,  0.00344913 ])
262876  , -53333.1    , array([ 0.0326852  ,  2.52294    ,  9.92696e-48,  5.64843e-54,  0.00344913 ])
262877  , -53332.4    , array([ 0.0326852  ,  2.52042    ,  9.93689e-48,  5.64843e-54,  0.00344913 ])
262878  , -53332.4    , array([ 0.0326852  ,  2.52042    ,  9.92696e-48,  5.65408e-54,  0.00344913 ])
262879  , -53332.8    , array([ 0.0326852  ,  2.52042    ,  9.92696e-48,  5.64843e-54,  0.00345258 ])
262880  , -53301.9    , array([ 0.0336636  ,  2.52984    ,  9.92696e-48,  5.64843e-54,  0.0033356  ])
262881  , -53301.9    , array([ 0.0336636  ,  2.52984    ,  9.92696e-48,  5.64843e-54,  0.0033356  ])
262882  , -53301.2    , array([ 0.0336973  ,  2.52984    ,  9.92696e-48,  5.64843e-54,  0.0033356  ])
262883  , -53302.6    , array([ 0.0336636  ,  2.53237    ,  9.92696e-48,  5.64843e-54,  0.0033356  ])
262884  , -53301.9    , array([ 0.0336636  ,  2.52984    ,  9.93689e-48,  5.64843e-54,  0.0033356  ])
262885  , -53301.9    , array([ 0.0336636  ,  2.52984    ,  9.92696e-48,  5.65408e-54,  0.0033356  ])
262886  , -53300.9    , array([ 0.0336636  ,  2.52984    ,  9.92696e-48,  5.64843e-54,  0.00333894 ])
262894  , -53297.8    , array([ 0.033643   ,  2.52603    ,  9.92696e-48,  5.64843e-54,  0.00334813 ])
262895  , -53297.8    , array([ 0.033643   ,  2.52603    ,  9.92696e-48,  5.64843e-54,  0.00334813 ])
262896  , -53297      , array([ 0.0336766  ,  2.52603    ,  9.92696e-48,  5.64843e-54,  0.00334813 ])
262897  , -53298.6    , array([ 0.033643   ,  2.52856    ,  9.92696e-48,  5.64843e-54,  0.00334813 ])
262898  , -53297.8    , array([ 0.033643   ,  2.52603    ,  9.93689e-48,  5.64843e-54,  0.00334813 ])
262899  , -53297.8    , array([ 0.033643   ,  2.52603    ,  9.92696e-48,  5.65408e-54,  0.00334813 ])
262900  , -53297      , array([ 0.033643   ,  2.52603    ,  9.92696e-48,  5.64843e-54,  0.00335148 ])
262901  , -53287.5    , array([ 0.0335766  ,  2.51379    ,  9.92696e-48,  5.64843e-54,  0.00338884 ])
262902  , -53287.5    , array([ 0.0335766  ,  2.51379    ,  9.92696e-48,  5.64843e-54,  0.00338884 ])
262903  , -53286.4    , array([ 0.0336101  ,  2.51379    ,  9.92696e-48,  5.64843e-54,  0.00338884 ])
262904  , -53288.2    , array([ 0.0335766  ,  2.51631    ,  9.92696e-48,  5.64843e-54,  0.00338884 ])
262905  , -53287.5    , array([ 0.0335766  ,  2.51379    ,  9.93689e-48,  5.64843e-54,  0.00338884 ])
262906  , -53287.5    , array([ 0.0335766  ,  2.51379    ,  9.92696e-48,  5.65408e-54,  0.00338884 ])
262907  , -53286.9    , array([ 0.0335766  ,  2.51379    ,  9.92696e-48,  5.64843e-54,  0.00339223 ])
262908  , -53252.1    , array([ 0.0314623  ,  2.08202    ,  9.92696e-48,  5.64843e-54,  0.00317335 ])
262909  , -53252.1    , array([ 0.0314623  ,  2.08202    ,  9.92696e-48,  5.64843e-54,  0.00317335 ])
262910  , -53251      , array([ 0.0314938  ,  2.08202    ,  9.92696e-48,  5.64843e-54,  0.00317335 ])
262911  , -53253      , array([ 0.0314623  ,  2.0841     ,  9.92696e-48,  5.64843e-54,  0.00317335 ])
262912  , -53252.1    , array([ 0.0314623  ,  2.08202    ,  9.93689e-48,  5.64843e-54,  0.00317335 ])
