Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1986.0	3982.0	1289.28	6827.07	2.912,0.2228,1.0483,3.844,30.0
our_model	Round_1_Replicate_2	-1699.68	3409.36	773.56	19099.51	4.0223,0.0728,1.7803,2.4369,0.0299
our_model	Round_1_Replicate_3	-2570.28	5150.56	2374.18	3823.95	4.6002,0.8216,0.5712,0.9554,30.0
our_model	Round_1_Replicate_4	-1347.04	2704.08	73.04	19928.52	0.9804,0.1189,5.3677,1.2241,0.0551
our_model	Round_1_Replicate_5	-1498.49	3006.98	381.64	19716.99	0.982,0.1495,5.559,0.2166,0.0646
our_model	Round_1_Replicate_6	-2537.9	5085.8	2316.38	5199.03	3.3908,0.5938,0.7758,1.3255,30.0
our_model	Round_1_Replicate_7	-1409.4	2828.8	198.75	19819.02	0.9769,0.1354,5.4672,0.7415,0.0611
our_model	Round_1_Replicate_8	-2037.33	4084.66	1397.04	9152.55	2.112,0.2032,1.3735,4.1339,30.0
our_model	Round_1_Replicate_9	-1991.11	3992.22	1300.96	7506.69	2.6356,0.2101,1.147,4.0623,30.0
our_model	Round_1_Replicate_10	-1372.82	2755.64	125.71	19728.87	1.136,0.1023,4.093,0.8587,0.0431
our_model	Round_2_Replicate_1	-1329.38	2668.76	36.74	19797.3	1.0388,0.1161,4.9058,1.6997,0.0561
our_model	Round_2_Replicate_2	-1311.17	2632.34	0.48	20018.22	0.9981,0.0984,5.0147,2.494,0.0489
our_model	Round_2_Replicate_3	-1318.93	2647.86	16.14	20068.12	1.0044,0.0887,4.8795,2.9921,0.044
our_model	Round_2_Replicate_4	-1326.83	2663.66	31.83	19777.34	1.0631,0.112,4.7722,1.7515,0.0532
our_model	Round_2_Replicate_5	-1318.07	2646.14	14.17	19906.11	1.0055,0.1108,5.0099,2.0224,0.0549
our_model	Round_2_Replicate_6	-1343.62	2697.24	65.21	19703.76	1.0713,0.1208,4.8714,1.5088,0.0577
our_model	Round_2_Replicate_7	-1315.44	2640.88	9.04	20066.1	0.9801,0.0993,5.2631,2.1317,0.0477
our_model	Round_2_Replicate_8	-1318.0	2646.0	14.1	19818.26	1.0916,0.1028,4.8212,2.5245,0.0516
our_model	Round_2_Replicate_9	-1346.8	2703.6	72.98	19915.63	1.1543,0.0809,4.4318,3.1117,0.0382
our_model	Round_2_Replicate_10	-1334.82	2679.64	48.28	19953.59	0.9832,0.1175,5.4706,1.585,0.0572
our_model	Round_2_Replicate_11	-1311.36	2632.72	0.85	19982.2	1.0145,0.0992,4.9811,2.6233,0.0501
our_model	Round_2_Replicate_12	-1310.97	2631.94	0.07	19998.91	1.0032,0.0994,4.9895,2.5403,0.0497
our_model	Round_2_Replicate_13	-1312.21	2634.42	2.55	20052.92	0.9759,0.1008,5.1719,2.2839,0.0496
our_model	Round_2_Replicate_14	-1348.04	2706.08	73.05	19926.81	0.9673,0.1197,5.0935,2.4162,0.0665
our_model	Round_2_Replicate_15	-1312.73	2635.46	3.6	20008.84	1.0133,0.0951,4.9299,2.8268,0.0478
our_model	Round_2_Replicate_16	-1310.97	2631.94	0.08	19998.81	0.9994,0.1005,5.0132,2.5109,0.0505
our_model	Round_2_Replicate_17	-1310.94	2631.88	0.02	19999.0	1.0004,0.1002,5.0113,2.4946,0.0502
our_model	Round_2_Replicate_18	-1336.36	2682.72	51.94	20034.27	1.0601,0.0819,4.6886,2.9684,0.0388
our_model	Round_2_Replicate_19	-1312.3	2634.6	2.73	19990.83	0.9913,0.1043,5.0877,2.4379,0.0528
our_model	Round_2_Replicate_20	-1312.65	2635.3	3.43	20035.73	0.9975,0.0962,5.0149,2.8497,0.0492
