266219  , -103829     , array([ 0.310706   ,  0.0788865  ,  5.46625e-18,  4.1309e-12 ,  0.214966   ])
266220  , -103798     , array([ 0.311016   ,  0.0788865  ,  5.46625e-18,  4.1309e-12 ,  0.214966   ])
266221  , -103738     , array([ 0.310706   ,  0.0789654  ,  5.46625e-18,  4.1309e-12 ,  0.214966   ])
266222  , -103829     , array([ 0.310706   ,  0.0788865  ,  5.47172e-18,  4.1309e-12 ,  0.214966   ])
266223  , -103829     , array([ 0.310706   ,  0.0788865  ,  5.46625e-18,  4.13503e-12,  0.214966   ])
266224  , -103950     , array([ 0.310706   ,  0.0788865  ,  5.46625e-18,  4.1309e-12 ,  0.215181   ])
266225  , -103829     , array([ 0.310706   ,  0.0788865  ,  5.46625e-18,  4.1309e-12 ,  0.214966   ])
266226  , -20069.5    , array([ 0.378883   ,  0.142687   ,  5.46625e-18,  4.1309e-12 ,  0.0972281  ])
266227  , -20069.5    , array([ 0.378883   ,  0.142687   ,  5.46625e-18,  4.1309e-12 ,  0.0972281  ])
266228  , -20052.3    , array([ 0.379262   ,  0.142687   ,  5.46625e-18,  4.1309e-12 ,  0.0972281  ])
266229  , -20055      , array([ 0.378883   ,  0.14283    ,  5.46625e-18,  4.1309e-12 ,  0.0972281  ])
266230  , -20069.5    , array([ 0.378883   ,  0.142687   ,  5.47172e-18,  4.1309e-12 ,  0.0972281  ])
266231  , -20069.5    , array([ 0.378883   ,  0.142687   ,  5.46625e-18,  4.13503e-12,  0.0972281  ])
266232  , -20100.8    , array([ 0.378883   ,  0.142687   ,  5.46625e-18,  4.1309e-12 ,  0.0973254  ])
266240  , -20022      , array([ 0.379799   ,  0.142483   ,  5.46625e-18,  4.1309e-12 ,  0.0971447  ])
266241  , -20022      , array([ 0.379799   ,  0.142483   ,  5.46625e-18,  4.1309e-12 ,  0.0971447  ])
266242  , -20004.8    , array([ 0.380179   ,  0.142483   ,  5.46625e-18,  4.1309e-12 ,  0.0971447  ])
266243  , -20007.4    , array([ 0.379799   ,  0.142625   ,  5.46625e-18,  4.1309e-12 ,  0.0971447  ])
266244  , -20022      , array([ 0.379799   ,  0.142483   ,  5.47172e-18,  4.1309e-12 ,  0.0971447  ])
266245  , -20022      , array([ 0.379799   ,  0.142483   ,  5.46625e-18,  4.13503e-12,  0.0971447  ])
266246  , -20053.3    , array([ 0.379799   ,  0.142483   ,  5.46625e-18,  4.1309e-12 ,  0.0972419  ])
266247  , -14607.1    , array([ 0.612757   ,  0.107301   ,  5.46625e-18,  4.1309e-12 ,  0.0819526  ])
266248  , -14607.1    , array([ 0.612757   ,  0.107301   ,  5.46625e-18,  4.1309e-12 ,  0.0819526  ])
266249  , -14600.1    , array([ 0.61337    ,  0.107301   ,  5.46625e-18,  4.1309e-12 ,  0.0819526  ])
266250  , -14585.4    , array([ 0.612757   ,  0.107408   ,  5.46625e-18,  4.1309e-12 ,  0.0819526  ])
266251  , -14607.1    , array([ 0.612757   ,  0.107301   ,  5.47172e-18,  4.1309e-12 ,  0.0819526  ])
266252  , -14607.1    , array([ 0.612757   ,  0.107301   ,  5.46625e-18,  4.13503e-12,  0.0819526  ])
266253  , -14636.1    , array([ 0.612757   ,  0.107301   ,  5.46625e-18,  4.1309e-12 ,  0.0820346  ])
266261  , -14606.9    , array([ 0.612528   ,  0.107257   ,  5.46625e-18,  4.1309e-12 ,  0.0819195  ])
266262  , -14606.9    , array([ 0.612528   ,  0.107257   ,  5.46625e-18,  4.1309e-12 ,  0.0819195  ])
266263  , -14599.9    , array([ 0.613141   ,  0.107257   ,  5.46625e-18,  4.1309e-12 ,  0.0819195  ])
266264  , -14585.2    , array([ 0.612528   ,  0.107364   ,  5.46625e-18,  4.1309e-12 ,  0.0819195  ])
266265  , -14606.9    , array([ 0.612528   ,  0.107257   ,  5.47172e-18,  4.1309e-12 ,  0.0819195  ])
266266  , -14606.9    , array([ 0.612528   ,  0.107257   ,  5.46625e-18,  4.13503e-12,  0.0819195  ])
266267  , -14635.9    , array([ 0.612528   ,  0.107257   ,  5.46625e-18,  4.1309e-12 ,  0.0820015  ])
266268  , -14584.5    , array([ 0.557031   ,  0.0966173  ,  5.46625e-18,  4.1309e-12 ,  0.0739437  ])
266269  , -14584.5    , array([ 0.557031   ,  0.0966173  ,  5.46625e-18,  4.1309e-12 ,  0.0739437  ])
266270  , -14577.4    , array([ 0.557588   ,  0.0966173  ,  5.46625e-18,  4.1309e-12 ,  0.0739437  ])
266271  , -14562.6    , array([ 0.557031   ,  0.0967139  ,  5.46625e-18,  4.1309e-12 ,  0.0739437  ])
266272  , -14584.5    , array([ 0.557031   ,  0.0966173  ,  5.47172e-18,  4.1309e-12 ,  0.0739437  ])
266273  , -14584.5    , array([ 0.557031   ,  0.0966173  ,  5.46625e-18,  4.13503e-12,  0.0739437  ])
266274  , -14613.4    , array([ 0.557031   ,  0.0966173  ,  5.46625e-18,  4.1309e-12 ,  0.0740177  ])
266275  , -14539      , array([ 0.557358   ,  0.0966336  ,  5.46625e-18,  4.1309e-12 ,  0.0738473  ])
266276  , -14539      , array([ 0.557358   ,  0.0966336  ,  5.46625e-18,  4.1309e-12 ,  0.0738473  ])
266277  , -14531.9    , array([ 0.557915   ,  0.0966336  ,  5.46625e-18,  4.1309e-12 ,  0.0738473  ])
266278  , -14517.1    , array([ 0.557358   ,  0.0967303  ,  5.46625e-18,  4.1309e-12 ,  0.0738473  ])
266279  , -14539      , array([ 0.557358   ,  0.0966336  ,  5.47172e-18,  4.1309e-12 ,  0.0738473  ])
266280  , -14539      , array([ 0.557358   ,  0.0966336  ,  5.46625e-18,  4.13503e-12,  0.0738473  ])
266281  , -14567.8    , array([ 0.557358   ,  0.0966336  ,  5.46625e-18,  4.1309e-12 ,  0.0739212  ])
266282  , -14357.7    , array([ 0.558667   ,  0.0966989  ,  5.46625e-18,  4.1309e-12 ,  0.0734631  ])
266283  , -14357.7    , array([ 0.558667   ,  0.0966989  ,  5.46625e-18,  4.1309e-12 ,  0.0734631  ])
266284  , -14350.7    , array([ 0.559225   ,  0.0966989  ,  5.46625e-18,  4.1309e-12 ,  0.0734631  ])
266285  , -14336.1    , array([ 0.558667   ,  0.0967957  ,  5.46625e-18,  4.1309e-12 ,  0.0734631  ])
266286  , -14357.7    , array([ 0.558667   ,  0.0966989  ,  5.47172e-18,  4.1309e-12 ,  0.0734631  ])
266287  , -14357.7    , array([ 0.558667   ,  0.0966989  ,  5.46625e-18,  4.13503e-12,  0.0734631  ])
266288  , -14386.4    , array([ 0.558667   ,  0.0966989  ,  5.46625e-18,  4.1309e-12 ,  0.0735366  ])
266289  , -13647.7    , array([ 0.563932   ,  0.0969608  ,  5.46625e-18,  4.1309e-12 ,  0.0719461  ])
266290  , -13647.7    , array([ 0.563932   ,  0.0969608  ,  5.46625e-18,  4.1309e-12 ,  0.0719461  ])
266291  , -13640.9    , array([ 0.564497   ,  0.0969608  ,  5.46625e-18,  4.1309e-12 ,  0.0719461  ])
266292  , -13626.7    , array([ 0.563932   ,  0.0970578  ,  5.46625e-18,  4.1309e-12 ,  0.0719461  ])
266293  , -13647.7    , array([ 0.563932   ,  0.0969608  ,  5.47172e-18,  4.1309e-12 ,  0.0719461  ])
266294  , -13647.7    , array([ 0.563932   ,  0.0969608  ,  5.46625e-18,  4.13503e-12,  0.0719461  ])
266295  , -13675.4    , array([ 0.563932   ,  0.0969608  ,  5.46625e-18,  4.1309e-12 ,  0.0720181  ])
266296  , -11039.6    , array([ 0.585497   ,  0.0980154  ,  5.46625e-18,  4.1309e-12 ,  0.066185   ])
266297  , -11039.6    , array([ 0.585497   ,  0.0980154  ,  5.46625e-18,  4.1309e-12 ,  0.066185   ])
266298  , -11033.6    , array([ 0.586083   ,  0.0980154  ,  5.46625e-18,  4.1309e-12 ,  0.066185   ])
266299  , -11021.5    , array([ 0.585497   ,  0.0981134  ,  5.46625e-18,  4.1309e-12 ,  0.066185   ])
266300  , -11039.6    , array([ 0.585497   ,  0.0980154  ,  5.47172e-18,  4.1309e-12 ,  0.066185   ])
266301  , -11039.6    , array([ 0.585497   ,  0.0980154  ,  5.46625e-18,  4.13503e-12,  0.066185   ])
266302  , -11063.6    , array([ 0.585497   ,  0.0980154  ,  5.46625e-18,  4.1309e-12 ,  0.0662512  ])
266303  , -5394.77    , array([ 0.65554    ,  0.0989737  ,  5.46625e-18,  4.1309e-12 ,  0.0509085  ])
266304  , -5394.77    , array([ 0.65554    ,  0.0989737  ,  5.46625e-18,  4.1309e-12 ,  0.0509085  ])
266305  , -5390.96    , array([ 0.656196   ,  0.0989737  ,  5.46625e-18,  4.1309e-12 ,  0.0509085  ])
266306  , -5384.64    , array([ 0.65554    ,  0.0990728  ,  5.46625e-18,  4.1309e-12 ,  0.0509085  ])
266307  , -5394.77    , array([ 0.65554    ,  0.0989737  ,  5.47172e-18,  4.1309e-12 ,  0.0509085  ])
