291931  , -79089.3    , array([ 10.8566    ,  0.10934    ,  1.85994e-43,  0.000723862,  1.11268e-08])
291932  , -79089.3    , array([ 10.8675    ,  0.10934    ,  1.85994e-43,  0.000723862,  1.11268e-08])
291933  , -79089.3    , array([ 10.8566    ,  0.10945    ,  1.85994e-43,  0.000723862,  1.11268e-08])
291934  , -79089.3    , array([ 10.8566    ,  0.10934    ,  1.8618e-43 ,  0.000723862,  1.11268e-08])
291935  , -79089.3    , array([ 10.8566    ,  0.10934    ,  1.85994e-43,  0.000724586,  1.11268e-08])
291936  , -79089.3    , array([ 10.8566    ,  0.10934    ,  1.85994e-43,  0.000723862,  1.11379e-08])
291937  , -79089.3    , array([ 10.8566    ,  0.10934    ,  1.85994e-43,  0.000723862,  1.11268e-08])
291938  , -79089.3    , array([ 10.8477    ,  0.0970238  ,  1.85994e-43,  0.000723862,  1.25533e-08])
291939  , -79089.3    , array([ 10.8477    ,  0.0970238  ,  1.85994e-43,  0.000723862,  1.25533e-08])
291940  , -79089.3    , array([ 10.8586    ,  0.0970238  ,  1.85994e-43,  0.000723862,  1.25533e-08])
291941  , -79089.3    , array([ 10.8477    ,  0.0971209  ,  1.85994e-43,  0.000723862,  1.25533e-08])
291942  , -79089.3    , array([ 10.8477    ,  0.0970238  ,  1.8618e-43 ,  0.000723862,  1.25533e-08])
291943  , -79089.3    , array([ 10.8477    ,  0.0970238  ,  1.85994e-43,  0.000724586,  1.25533e-08])
291944  , -79089.3    , array([ 10.8477    ,  0.0970238  ,  1.85994e-43,  0.000723862,  1.25659e-08])
291945  , -79089      , array([ 10.8123    ,  0.060155   ,  1.85994e-43,  0.000723862,  2.03384e-08])
291946  , -79089      , array([ 10.8123    ,  0.060155   ,  1.85994e-43,  0.000723862,  2.03384e-08])
291947  , -79089      , array([ 10.8231    ,  0.060155   ,  1.85994e-43,  0.000723862,  2.03384e-08])
291948  , -79089      , array([ 10.8123    ,  0.0602151  ,  1.85994e-43,  0.000723862,  2.03384e-08])
291949  , -79089      , array([ 10.8123    ,  0.060155   ,  1.8618e-43 ,  0.000723862,  2.03384e-08])
291950  , -79089      , array([ 10.8123    ,  0.060155   ,  1.85994e-43,  0.000724586,  2.03384e-08])
291951  , -79089      , array([ 10.8123    ,  0.060155   ,  1.85994e-43,  0.000723862,  2.03587e-08])
291952  , -79070.9    , array([ 10.6717    ,  0.00888882 ,  1.85994e-43,  0.00072386 ,  1.40135e-07])
291953  , -79070.9    , array([ 10.6717    ,  0.00888882 ,  1.85994e-43,  0.00072386 ,  1.40135e-07])
291954  , -79070.9    , array([ 10.6824    ,  0.00888882 ,  1.85994e-43,  0.00072386 ,  1.40135e-07])
291955  , -79070.9    , array([ 10.6717    ,  0.00889772 ,  1.85994e-43,  0.00072386 ,  1.40135e-07])
291956  , -79070.9    , array([ 10.6717    ,  0.00888882 ,  1.8618e-43 ,  0.00072386 ,  1.40135e-07])
291957  , -79070.9    , array([ 10.6717    ,  0.00888882 ,  1.85994e-43,  0.000724584,  1.40135e-07])
291958  , -79070.9    , array([ 10.6717    ,  0.00888882 ,  1.85994e-43,  0.00072386 ,  1.40275e-07])
291966  , -79070.9    , array([ 10.6717    ,  0.00888879 ,  1.85994e-43,  0.00072386 ,  1.40136e-07])
291967  , -79070.9    , array([ 10.6717    ,  0.00888879 ,  1.85994e-43,  0.00072386 ,  1.40136e-07])
291968  , -79070.9    , array([ 10.6824    ,  0.00888879 ,  1.85994e-43,  0.00072386 ,  1.40136e-07])
291969  , -79070.9    , array([ 10.6717    ,  0.00889768 ,  1.85994e-43,  0.00072386 ,  1.40136e-07])
291970  , -79070.9    , array([ 10.6717    ,  0.00888879 ,  1.8618e-43 ,  0.00072386 ,  1.40136e-07])
291971  , -79070.9    , array([ 10.6717    ,  0.00888879 ,  1.85994e-43,  0.000724584,  1.40136e-07])
291972  , -79070.9    , array([ 10.6717    ,  0.00888879 ,  1.85994e-43,  0.00072386 ,  1.40276e-07])
291973  , -79070.9    , array([ 10.6717    ,  0.00888876 ,  1.85994e-43,  0.00072386 ,  1.40136e-07])
291974  , -79070.9    , array([ 10.6717    ,  0.00888876 ,  1.85994e-43,  0.00072386 ,  1.40136e-07])
291975  , -79070.9    , array([ 10.6824    ,  0.00888876 ,  1.85994e-43,  0.00072386 ,  1.40136e-07])
