19190   , -2802.65    , array([ 0.462871   ,  1.23599    ,  3.49428    ,  3.25035    ])
19191   , -2802.34    , array([ 0.463334   ,  1.23599    ,  3.49428    ,  3.25035    ])
19192   , -2804.3     , array([ 0.462871   ,  1.23723    ,  3.49428    ,  3.25035    ])
19193   , -2802.65    , array([ 0.462871   ,  1.23599    ,  3.49778    ,  3.25035    ])
19194   , -2801.3     , array([ 0.462871   ,  1.23599    ,  3.49428    ,  3.2536     ])
19195   , -2802.65    , array([ 0.462871   ,  1.23599    ,  3.49428    ,  3.25035    ])
19202   , -2802.64    , array([ 0.462871   ,  1.23599    ,  3.49428    ,  3.25035    ])
19203   , -2802.64    , array([ 0.462871   ,  1.23599    ,  3.49428    ,  3.25035    ])
19204   , -2802.33    , array([ 0.463334   ,  1.23599    ,  3.49428    ,  3.25035    ])
19205   , -2804.29    , array([ 0.462871   ,  1.23722    ,  3.49428    ,  3.25035    ])
19206   , -2802.64    , array([ 0.462871   ,  1.23599    ,  3.49778    ,  3.25035    ])
19207   , -2801.29    , array([ 0.462871   ,  1.23599    ,  3.49428    ,  3.25361    ])
19208   , -2439.42    , array([ 0.481823   ,  0.99783    ,  3.49364    ,  3.86654    ])
19209   , -2439.42    , array([ 0.481823   ,  0.99783    ,  3.49364    ,  3.86654    ])
19210   , -2439.32    , array([ 0.482305   ,  0.99783    ,  3.49364    ,  3.86654    ])
19211   , -2439.93    , array([ 0.481823   ,  0.998828   ,  3.49364    ,  3.86654    ])
19212   , -2439.42    , array([ 0.481823   ,  0.99783    ,  3.49714    ,  3.86654    ])
19213   , -2439.02    , array([ 0.481823   ,  0.99783    ,  3.49364    ,  3.87041    ])
19220   , -2439.42    , array([ 0.481823   ,  0.997829   ,  3.49364    ,  3.86654    ])
19221   , -2439.42    , array([ 0.481823   ,  0.997829   ,  3.49364    ,  3.86654    ])
19222   , -2439.32    , array([ 0.482305   ,  0.997829   ,  3.49364    ,  3.86654    ])
19223   , -2439.93    , array([ 0.481823   ,  0.998827   ,  3.49364    ,  3.86654    ])
19224   , -2439.42    , array([ 0.481823   ,  0.997829   ,  3.49714    ,  3.86654    ])
19225   , -2439.02    , array([ 0.481823   ,  0.997829   ,  3.49364    ,  3.87041    ])
19226   , -2439.42    , array([ 0.481824   ,  0.997828   ,  3.49364    ,  3.86653    ])
19227   , -2439.42    , array([ 0.481824   ,  0.997828   ,  3.49364    ,  3.86653    ])
19228   , -2439.32    , array([ 0.482306   ,  0.997828   ,  3.49364    ,  3.86653    ])
19229   , -2439.93    , array([ 0.481824   ,  0.998827   ,  3.49364    ,  3.86653    ])
19230   , -2439.42    , array([ 0.481824   ,  0.997828   ,  3.49714    ,  3.86653    ])
19231   , -2439.02    , array([ 0.481824   ,  0.997828   ,  3.49364    ,  3.8704     ])
19232   , -1144.39    , array([ 8.70084    ,  0.306667   ,  3.23693    ,  0.520655   ])
19233   , -1144.39    , array([ 8.70084    ,  0.306667   ,  3.23693    ,  0.520655   ])
19234   , -1144.74    , array([ 8.70955    ,  0.306667   ,  3.23693    ,  0.520655   ])
19235   , -1144.9     , array([ 8.70084    ,  0.306973   ,  3.23693    ,  0.520655   ])
19236   , -1145.46    , array([ 8.70084    ,  0.306667   ,  3.24017    ,  0.520655   ])
19237   , -1142.06    , array([ 8.70084    ,  0.306667   ,  3.23693    ,  0.521176   ])
19238   , -2438.23    , array([ 0.500878   ,  0.982174   ,  3.49007    ,  3.76401    ])
19239   , -2438.23    , array([ 0.500878   ,  0.982174   ,  3.49007    ,  3.76401    ])
19240   , -2438.12    , array([ 0.501379   ,  0.982174   ,  3.49007    ,  3.76401    ])
19241   , -2438.73    , array([ 0.500878   ,  0.983156   ,  3.49007    ,  3.76401    ])
19242   , -2438.23    , array([ 0.500878   ,  0.982174   ,  3.49356    ,  3.76401    ])
19243   , -2437.83    , array([ 0.500878   ,  0.982174   ,  3.49007    ,  3.76778    ])
19244   , -412.958    , array([ 4.6374     ,  0.396365   ,  3.2911     ,  0.805221   ])
19245   , -412.958    , array([ 4.6374     ,  0.396365   ,  3.2911     ,  0.805221   ])
19246   , -413.057    , array([ 4.64204    ,  0.396365   ,  3.2911     ,  0.805221   ])
19247   , -413.149    , array([ 4.6374     ,  0.396761   ,  3.2911     ,  0.805221   ])
19248   , -413.074    , array([ 4.6374     ,  0.396365   ,  3.29439    ,  0.805221   ])
19249   , -412.513    , array([ 4.6374     ,  0.396365   ,  3.2911     ,  0.806027   ])
19250   , -1689.95    , array([ 1.52406    ,  0.623938   ,  3.38913    ,  1.74094    ])
19251   , -1689.95    , array([ 1.52406    ,  0.623938   ,  3.38913    ,  1.74094    ])
19252   , -1689.16    , array([ 1.52559    ,  0.623938   ,  3.38913    ,  1.74094    ])
19253   , -1689.39    , array([ 1.52406    ,  0.624562   ,  3.38913    ,  1.74094    ])
19254   , -1689.87    , array([ 1.52406    ,  0.623938   ,  3.39252    ,  1.74094    ])
19255   , -1691.43    , array([ 1.52406    ,  0.623938   ,  3.38913    ,  1.74268    ])
19256   , -397.873    , array([ 4.30014    ,  0.408757   ,  3.29766    ,  0.848473   ])
19257   , -397.873    , array([ 4.30014    ,  0.408757   ,  3.29766    ,  0.848473   ])
19258   , -397.895    , array([ 4.30444    ,  0.408757   ,  3.29766    ,  0.848473   ])
19259   , -397.928    , array([ 4.30014    ,  0.409166   ,  3.29766    ,  0.848473   ])
19260   , -397.893    , array([ 4.30014    ,  0.408757   ,  3.30096    ,  0.848473   ])
19261   , -397.774    , array([ 4.30014    ,  0.408757   ,  3.29766    ,  0.849322   ])
19262   , -397.177    , array([ 4.22213    ,  0.41182    ,  3.29925    ,  0.859304   ])
19263   , -397.177    , array([ 4.22213    ,  0.41182    ,  3.29925    ,  0.859304   ])
19264   , -397.179    , array([ 4.22636    ,  0.41182    ,  3.29925    ,  0.859304   ])
19265   , -397.197    , array([ 4.22213    ,  0.412232   ,  3.29925    ,  0.859304   ])
19266   , -397.176    , array([ 4.22213    ,  0.41182    ,  3.30255    ,  0.859304   ])
19267   , -397.162    , array([ 4.22213    ,  0.41182    ,  3.29925    ,  0.860164   ])
19274   , -397.177    , array([ 4.22213    ,  0.41182    ,  3.29925    ,  0.859304   ])
19275   , -397.177    , array([ 4.22213    ,  0.41182    ,  3.29925    ,  0.859304   ])
19276   , -397.179    , array([ 4.22635    ,  0.41182    ,  3.29925    ,  0.859304   ])
19277   , -397.197    , array([ 4.22213    ,  0.412232   ,  3.29925    ,  0.859304   ])
19278   , -397.176    , array([ 4.22213    ,  0.41182    ,  3.30255    ,  0.859304   ])
19279   , -397.162    , array([ 4.22213    ,  0.41182    ,  3.29925    ,  0.860164   ])
19280   , -396.153    , array([ 3.35022    ,  0.36492    ,  3.67632    ,  0.783778   ])
19281   , -396.153    , array([ 3.35022    ,  0.36492    ,  3.67632    ,  0.783778   ])
