25596   , -38787.6    , array([ 0.435393   ,  1.41258    ,  4.22643e-50,  2.36837e-41,  0.034593   ])
25597   , -38791.3    , array([ 0.435828   ,  1.41258    ,  4.22643e-50,  2.36837e-41,  0.034593   ])
25598   , -38797.5    , array([ 0.435393   ,  1.414      ,  4.22643e-50,  2.36837e-41,  0.034593   ])
25599   , -38787.6    , array([ 0.435393   ,  1.41258    ,  4.23066e-50,  2.36837e-41,  0.034593   ])
25600   , -38787.6    , array([ 0.435393   ,  1.41258    ,  4.22643e-50,  2.37074e-41,  0.034593   ])
25601   , -38772.7    , array([ 0.435393   ,  1.41258    ,  4.22643e-50,  2.36837e-41,  0.0346276  ])
25602   , -38787.6    , array([ 0.435393   ,  1.41258    ,  4.22643e-50,  2.36837e-41,  0.034593   ])
25603   , -27605.3    , array([ 0.355157   ,  0.817124   ,  4.22643e-50,  2.36837e-41,  0.0788584  ])
25604   , -27605.3    , array([ 0.355157   ,  0.817124   ,  4.22643e-50,  2.36837e-41,  0.0788584  ])
25605   , -27586.5    , array([ 0.355513   ,  0.817124   ,  4.22643e-50,  2.36837e-41,  0.0788584  ])
25606   , -27618.7    , array([ 0.355157   ,  0.817942   ,  4.22643e-50,  2.36837e-41,  0.0788584  ])
25607   , -27605.3    , array([ 0.355157   ,  0.817124   ,  4.23066e-50,  2.36837e-41,  0.0788584  ])
25608   , -27605.3    , array([ 0.355157   ,  0.817124   ,  4.22643e-50,  2.37074e-41,  0.0788584  ])
25609   , -27609.1    , array([ 0.355157   ,  0.817124   ,  4.22643e-50,  2.36837e-41,  0.0789373  ])
25610   , -25459.5    , array([ 0.594558   ,  0.246328   ,  4.22643e-50,  2.36837e-41,  0.182934   ])
25611   , -25459.5    , array([ 0.594558   ,  0.246328   ,  4.22643e-50,  2.36837e-41,  0.182934   ])
25612   , -25441.3    , array([ 0.595153   ,  0.246328   ,  4.22643e-50,  2.36837e-41,  0.182934   ])
25613   , -25443.6    , array([ 0.594558   ,  0.246574   ,  4.22643e-50,  2.36837e-41,  0.182934   ])
25614   , -25459.5    , array([ 0.594558   ,  0.246328   ,  4.23066e-50,  2.36837e-41,  0.182934   ])
25615   , -25459.5    , array([ 0.594558   ,  0.246328   ,  4.22643e-50,  2.37074e-41,  0.182934   ])
25616   , -25497.2    , array([ 0.594558   ,  0.246328   ,  4.22643e-50,  2.36837e-41,  0.183117   ])
25617   , -20466      , array([ 0.425992   ,  0.535158   ,  4.22643e-50,  2.36837e-41,  0.106128   ])
25618   , -20466      , array([ 0.425992   ,  0.535158   ,  4.22643e-50,  2.36837e-41,  0.106128   ])
25619   , -20445.2    , array([ 0.426418   ,  0.535158   ,  4.22643e-50,  2.36837e-41,  0.106128   ])
25620   , -20477      , array([ 0.425992   ,  0.535694   ,  4.22643e-50,  2.36837e-41,  0.106128   ])
25621   , -20466      , array([ 0.425992   ,  0.535158   ,  4.23066e-50,  2.36837e-41,  0.106128   ])
25622   , -20466      , array([ 0.425992   ,  0.535158   ,  4.22643e-50,  2.37074e-41,  0.106128   ])
25623   , -20476      , array([ 0.425992   ,  0.535158   ,  4.22643e-50,  2.36837e-41,  0.106235   ])
25624   , -39588.9    , array([ 0.0334204  ,  0.00967325 ,  4.22643e-50,  2.36837e-41,  0.0102985  ])
25625   , -39588.9    , array([ 0.0334204  ,  0.00967325 ,  4.22643e-50,  2.36837e-41,  0.0102985  ])
25626   , -39566.8    , array([ 0.0334539  ,  0.00967325 ,  4.22643e-50,  2.36837e-41,  0.0102985  ])
25627   , -39556.9    , array([ 0.0334204  ,  0.00968292 ,  4.22643e-50,  2.36837e-41,  0.0102985  ])
25628   , -39588.9    , array([ 0.0334204  ,  0.00967325 ,  4.23066e-50,  2.36837e-41,  0.0102985  ])
25629   , -39588.9    , array([ 0.0334204  ,  0.00967325 ,  4.22643e-50,  2.37074e-41,  0.0102985  ])
25630   , -39641.2    , array([ 0.0334204  ,  0.00967325 ,  4.22643e-50,  2.36837e-41,  0.0103088  ])
25631   , -18783.8    , array([ 0.231512   ,  0.204606   ,  4.22643e-50,  2.36837e-41,  0.060691   ])
25632   , -18783.8    , array([ 0.231512   ,  0.204606   ,  4.22643e-50,  2.36837e-41,  0.060691   ])
25633   , -18760      , array([ 0.231744   ,  0.204606   ,  4.22643e-50,  2.36837e-41,  0.060691   ])
25634   , -18790.3    , array([ 0.231512   ,  0.204811   ,  4.22643e-50,  2.36837e-41,  0.060691   ])
25635   , -18783.8    , array([ 0.231512   ,  0.204606   ,  4.23066e-50,  2.36837e-41,  0.060691   ])
25636   , -18783.8    , array([ 0.231512   ,  0.204606   ,  4.22643e-50,  2.37074e-41,  0.060691   ])
25637   , -18798.5    , array([ 0.231512   ,  0.204606   ,  4.22643e-50,  2.36837e-41,  0.0607517  ])
