1       , -15700.6    , array([ 0.00702248 ,  1.2126     ,  0.00372142 ,  0.076827   ])
2       , -15697.7    , array([ 0.0070295  ,  1.2126     ,  0.00372142 ,  0.076827   ])
3       , -15701.2    , array([ 0.00702248 ,  1.21382    ,  0.00372142 ,  0.076827   ])
4       , -15703.4    , array([ 0.00702248 ,  1.2126     ,  0.00372515 ,  0.076827   ])
5       , -15700.5    , array([ 0.00702248 ,  1.2126     ,  0.00372142 ,  0.0769039  ])
6       , -15700.6    , array([ 0.00702248 ,  1.2126     ,  0.00372142 ,  0.076827   ])
7       , -13236.1    , array([ 0.0142914  ,  1.03755    ,  0.00184757 ,  0.0787328  ])
8       , -13236.1    , array([ 0.0142914  ,  1.03755    ,  0.00184757 ,  0.0787328  ])
9       , -13235.4    , array([ 0.0143057  ,  1.03755    ,  0.00184757 ,  0.0787328  ])
10      , -13236.1    , array([ 0.0142914  ,  1.03859    ,  0.00184757 ,  0.0787328  ])
11      , -13236.8    , array([ 0.0142914  ,  1.03755    ,  0.00184942 ,  0.0787328  ])
12      , -13236.4    , array([ 0.0142914  ,  1.03755    ,  0.00184757 ,  0.0788116  ])
13      , -12827.1    , array([ 0.0602887  ,  54.4561    ,  0.000408203,  5.64892e-06])
14      , -12827.1    , array([ 0.0602887  ,  54.4561    ,  0.000408203,  5.64892e-06])
15      , -12827.1    , array([ 0.0603491  ,  54.4561    ,  0.000408203,  5.64892e-06])
16      , -12827.1    , array([ 0.0602887  ,  54.5106    ,  0.000408203,  5.64892e-06])
17      , -12827      , array([ 0.0602887  ,  54.4561    ,  0.000408611,  5.64892e-06])
18      , -12827.1    , array([ 0.0602887  ,  54.4561    ,  0.000408203,  5.65457e-06])
19      , -12688.2    , array([ 0.00483637 ,  0.00154524 ,  0.000285873,  5.66839e-08])
20      , -12688.2    , array([ 0.00483637 ,  0.00154524 ,  0.000285873,  5.66839e-08])
21      , -12688      , array([ 0.00484121 ,  0.00154524 ,  0.000285873,  5.66839e-08])
22      , -12688.2    , array([ 0.00483637 ,  0.00154679 ,  0.000285873,  5.66839e-08])
23      , -12688.4    , array([ 0.00483637 ,  0.00154524 ,  0.000286159,  5.66839e-08])
24      , -12688.2    , array([ 0.00483637 ,  0.00154524 ,  0.000285873,  5.67406e-08])
25      , -12782.3    , array([ 0.0320147  ,  3.93833    ,  0.000373306,  1.78071e-06])
26      , -12782.3    , array([ 0.0320147  ,  3.93833    ,  0.000373306,  1.78071e-06])
27      , -12782.4    , array([ 0.0320468  ,  3.93833    ,  0.000373306,  1.78071e-06])
28      , -12782.3    , array([ 0.0320147  ,  3.94227    ,  0.000373306,  1.78071e-06])
29      , -12782.2    , array([ 0.0320147  ,  3.93833    ,  0.00037368 ,  1.78071e-06])
30      , -12782.3    , array([ 0.0320147  ,  3.93833    ,  0.000373306,  1.78249e-06])
31      , -12659.8    , array([ 0.0078286  ,  0.0114024  ,  0.000305989,  1.36446e-07])
32      , -12659.8    , array([ 0.0078286  ,  0.0114024  ,  0.000305989,  1.36446e-07])
33      , -12659.9    , array([ 0.00783643 ,  0.0114024  ,  0.000305989,  1.36446e-07])
34      , -12659.8    , array([ 0.0078286  ,  0.0114138  ,  0.000305989,  1.36446e-07])
35      , -12659.8    , array([ 0.0078286  ,  0.0114024  ,  0.000306295,  1.36446e-07])
36      , -12659.8    , array([ 0.0078286  ,  0.0114024  ,  0.000305989,  1.36582e-07])
43      , -12659.8    , array([ 0.0078286  ,  0.0114024  ,  0.000305989,  1.36446e-07])
44      , -12659.8    , array([ 0.0078286  ,  0.0114024  ,  0.000305989,  1.36446e-07])
45      , -12659.9    , array([ 0.00783643 ,  0.0114024  ,  0.000305989,  1.36446e-07])
46      , -12659.8    , array([ 0.0078286  ,  0.0114138  ,  0.000305989,  1.36446e-07])
47      , -12659.8    , array([ 0.0078286  ,  0.0114024  ,  0.000306295,  1.36446e-07])
48      , -12659.8    , array([ 0.0078286  ,  0.0114024  ,  0.000305989,  1.36582e-07])
49      , -12659.8    , array([ 0.0078286  ,  0.0114023  ,  0.000305989,  1.36445e-07])
50      , -12659.8    , array([ 0.0078286  ,  0.0114023  ,  0.000305989,  1.36445e-07])
51      , -12659.9    , array([ 0.00783643 ,  0.0114023  ,  0.000305989,  1.36445e-07])
52      , -12659.8    , array([ 0.0078286  ,  0.0114137  ,  0.000305989,  1.36445e-07])
53      , -12659.8    , array([ 0.0078286  ,  0.0114023  ,  0.000306295,  1.36445e-07])
54      , -12659.8    , array([ 0.0078286  ,  0.0114023  ,  0.000305989,  1.36582e-07])
61      , -12659.8    , array([ 0.0078286  ,  0.0114023  ,  0.000305989,  1.36445e-07])
62      , -12659.8    , array([ 0.0078286  ,  0.0114023  ,  0.000305989,  1.36445e-07])
63      , -12659.9    , array([ 0.00783643 ,  0.0114023  ,  0.000305989,  1.36445e-07])
64      , -12659.8    , array([ 0.0078286  ,  0.0114137  ,  0.000305989,  1.36445e-07])
65      , -12659.8    , array([ 0.0078286  ,  0.0114023  ,  0.000306295,  1.36445e-07])
66      , -12659.8    , array([ 0.0078286  ,  0.0114023  ,  0.000305989,  1.36582e-07])
67      , -12659.8    , array([ 0.00782859 ,  0.0114023  ,  0.000305989,  1.36445e-07])
68      , -12659.8    , array([ 0.00782859 ,  0.0114023  ,  0.000305989,  1.36445e-07])
