3124    , -2373.8     , array([ 0.293692   ,  10.0659    ,  8.41329e-85,  0.00207627 ])
3125    , -2373.8     , array([ 0.293986   ,  10.0659    ,  8.41329e-85,  0.00207627 ])
3126    , -2373.81    , array([ 0.293692   ,  10.076     ,  8.41329e-85,  0.00207627 ])
3127    , -2373.8     , array([ 0.293692   ,  10.0659    ,  8.4217e-85 ,  0.00207627 ])
3128    , -2373.84    , array([ 0.293692   ,  10.0659    ,  8.41329e-85,  0.00207834 ])
3129    , -2373.8     , array([ 0.293692   ,  10.0659    ,  8.41329e-85,  0.00207627 ])
3130    , -2349.94    , array([ 0.293692   ,  9.01184    ,  8.41329e-85,  0.000760824])
3131    , -2349.94    , array([ 0.293692   ,  9.01184    ,  8.41329e-85,  0.000760824])
3132    , -2349.94    , array([ 0.293986   ,  9.01184    ,  8.41329e-85,  0.000760824])
3133    , -2349.94    , array([ 0.293692   ,  9.02085    ,  8.41329e-85,  0.000760824])
3134    , -2349.94    , array([ 0.293692   ,  9.01184    ,  8.4217e-85 ,  0.000760824])
3135    , -2349.96    , array([ 0.293692   ,  9.01184    ,  8.41329e-85,  0.000761585])
3136    , -2344.25    , array([ 0.293692   ,  6.34091    ,  8.41329e-85,  0.000457066])
3137    , -2344.25    , array([ 0.293692   ,  6.34091    ,  8.41329e-85,  0.000457066])
3138    , -2344.25    , array([ 0.293986   ,  6.34091    ,  8.41329e-85,  0.000457066])
3139    , -2344.25    , array([ 0.293692   ,  6.34726    ,  8.41329e-85,  0.000457066])
3140    , -2344.25    , array([ 0.293692   ,  6.34091    ,  8.4217e-85 ,  0.000457066])
3141    , -2344.26    , array([ 0.293692   ,  6.34091    ,  8.41329e-85,  0.000457523])
3142    , -2337.58    , array([ 0.293692   ,  1.20946    ,  8.41329e-85,  0.00023359 ])
3143    , -2337.58    , array([ 0.293692   ,  1.20946    ,  8.41329e-85,  0.00023359 ])
3144    , -2337.58    , array([ 0.293986   ,  1.20946    ,  8.41329e-85,  0.00023359 ])
3145    , -2337.59    , array([ 0.293692   ,  1.21067    ,  8.41329e-85,  0.00023359 ])
3146    , -2337.58    , array([ 0.293692   ,  1.20946    ,  8.4217e-85 ,  0.00023359 ])
3147    , -2337.58    , array([ 0.293692   ,  1.20946    ,  8.41329e-85,  0.000233824])
