57728   , -26816.2    , array([ 7.58752    ,  0.790834   ,  5.52769e-29,  1.2033e-31 ,  0.478837   ])
57729   , -26819.6    , array([ 7.59511    ,  0.790834   ,  5.52769e-29,  1.2033e-31 ,  0.478837   ])
57730   , -26804      , array([ 7.58752    ,  0.791625   ,  5.52769e-29,  1.2033e-31 ,  0.478837   ])
57731   , -26816.2    , array([ 7.58752    ,  0.790834   ,  5.53322e-29,  1.2033e-31 ,  0.478837   ])
57732   , -26816.2    , array([ 7.58752    ,  0.790834   ,  5.52769e-29,  1.20451e-31,  0.478837   ])
57733   , -26846.8    , array([ 7.58752    ,  0.790834   ,  5.52769e-29,  1.2033e-31 ,  0.479316   ])
57734   , -26816.2    , array([ 7.58752    ,  0.790834   ,  5.52769e-29,  1.2033e-31 ,  0.478837   ])
57735   , -19432.3    , array([ 6.83583    ,  1.14635    ,  5.52769e-29,  1.2033e-31 ,  0.18827    ])
57736   , -19432.3    , array([ 6.83583    ,  1.14635    ,  5.52769e-29,  1.2033e-31 ,  0.18827    ])
57737   , -19435.9    , array([ 6.84267    ,  1.14635    ,  5.52769e-29,  1.2033e-31 ,  0.18827    ])
57738   , -19451.2    , array([ 6.83583    ,  1.14749    ,  5.52769e-29,  1.2033e-31 ,  0.18827    ])
57739   , -19432.3    , array([ 6.83583    ,  1.14635    ,  5.53322e-29,  1.2033e-31 ,  0.18827    ])
57740   , -19432.3    , array([ 6.83583    ,  1.14635    ,  5.52769e-29,  1.20451e-31,  0.18827    ])
57741   , -19423.9    , array([ 6.83583    ,  1.14635    ,  5.52769e-29,  1.2033e-31 ,  0.188458   ])
57742   , -8453.23    , array([ 4.09526    ,  0.389094   ,  5.52769e-29,  1.2033e-31 ,  0.0797714  ])
57743   , -8453.23    , array([ 4.09526    ,  0.389094   ,  5.52769e-29,  1.2033e-31 ,  0.0797714  ])
57744   , -8454.58    , array([ 4.09936    ,  0.389094   ,  5.52769e-29,  1.2033e-31 ,  0.0797714  ])
57745   , -8468.31    , array([ 4.09526    ,  0.389483   ,  5.52769e-29,  1.2033e-31 ,  0.0797714  ])
57746   , -8453.23    , array([ 4.09526    ,  0.389094   ,  5.53322e-29,  1.2033e-31 ,  0.0797714  ])
57747   , -8453.23    , array([ 4.09526    ,  0.389094   ,  5.52769e-29,  1.20451e-31,  0.0797714  ])
57748   , -8442.15    , array([ 4.09526    ,  0.389094   ,  5.52769e-29,  1.2033e-31 ,  0.0798512  ])
57756   , -8452.41    , array([ 4.09825    ,  0.388985   ,  5.52769e-29,  1.2033e-31 ,  0.0797538  ])
57757   , -8452.41    , array([ 4.09825    ,  0.388985   ,  5.52769e-29,  1.2033e-31 ,  0.0797538  ])
57758   , -8453.77    , array([ 4.10235    ,  0.388985   ,  5.52769e-29,  1.2033e-31 ,  0.0797538  ])
57759   , -8467.5     , array([ 4.09825    ,  0.389374   ,  5.52769e-29,  1.2033e-31 ,  0.0797538  ])
57760   , -8452.41    , array([ 4.09825    ,  0.388985   ,  5.53322e-29,  1.2033e-31 ,  0.0797538  ])
57761   , -8452.41    , array([ 4.09825    ,  0.388985   ,  5.52769e-29,  1.20451e-31,  0.0797538  ])
57762   , -8441.34    , array([ 4.09825    ,  0.388985   ,  5.52769e-29,  1.2033e-31 ,  0.0798336  ])
57763   , -8451.6     , array([ 4.10124    ,  0.388875   ,  5.52769e-29,  1.2033e-31 ,  0.0797363  ])
57764   , -8451.6     , array([ 4.10124    ,  0.388875   ,  5.52769e-29,  1.2033e-31 ,  0.0797363  ])
57765   , -8452.95    , array([ 4.10534    ,  0.388875   ,  5.52769e-29,  1.2033e-31 ,  0.0797363  ])
57766   , -8466.69    , array([ 4.10124    ,  0.389264   ,  5.52769e-29,  1.2033e-31 ,  0.0797363  ])
57767   , -8451.6     , array([ 4.10124    ,  0.388875   ,  5.53322e-29,  1.2033e-31 ,  0.0797363  ])
57768   , -8451.6     , array([ 4.10124    ,  0.388875   ,  5.52769e-29,  1.20451e-31,  0.0797363  ])
57769   , -8440.52    , array([ 4.10124    ,  0.388875   ,  5.52769e-29,  1.2033e-31 ,  0.0798161  ])
57777   , -8451.39    , array([ 4.10198    ,  0.388848   ,  5.52769e-29,  1.2033e-31 ,  0.0797319  ])
57778   , -8451.39    , array([ 4.10198    ,  0.388848   ,  5.52769e-29,  1.2033e-31 ,  0.0797319  ])
57779   , -8452.75    , array([ 4.10609    ,  0.388848   ,  5.52769e-29,  1.2033e-31 ,  0.0797319  ])
57780   , -8466.48    , array([ 4.10198    ,  0.389237   ,  5.52769e-29,  1.2033e-31 ,  0.0797319  ])
57781   , -8451.39    , array([ 4.10198    ,  0.388848   ,  5.53322e-29,  1.2033e-31 ,  0.0797319  ])
57782   , -8451.39    , array([ 4.10198    ,  0.388848   ,  5.52769e-29,  1.20451e-31,  0.0797319  ])
57783   , -8440.32    , array([ 4.10198    ,  0.388848   ,  5.52769e-29,  1.2033e-31 ,  0.0798117  ])
57784   , -8451.19    , array([ 4.10273    ,  0.38882    ,  5.52769e-29,  1.2033e-31 ,  0.0797275  ])
57785   , -8451.19    , array([ 4.10273    ,  0.38882    ,  5.52769e-29,  1.2033e-31 ,  0.0797275  ])
57786   , -8452.55    , array([ 4.10684    ,  0.38882    ,  5.52769e-29,  1.2033e-31 ,  0.0797275  ])
57787   , -8466.28    , array([ 4.10273    ,  0.389209   ,  5.52769e-29,  1.2033e-31 ,  0.0797275  ])
57788   , -8451.19    , array([ 4.10273    ,  0.38882    ,  5.53322e-29,  1.2033e-31 ,  0.0797275  ])
57789   , -8451.19    , array([ 4.10273    ,  0.38882    ,  5.52769e-29,  1.20451e-31,  0.0797275  ])
57790   , -8440.11    , array([ 4.10273    ,  0.38882    ,  5.52769e-29,  1.2033e-31 ,  0.0798073  ])
57798   , -8451.14    , array([ 4.10292    ,  0.388814   ,  5.52769e-29,  1.2033e-31 ,  0.0797265  ])
57799   , -8451.14    , array([ 4.10292    ,  0.388814   ,  5.52769e-29,  1.2033e-31 ,  0.0797265  ])
57800   , -8452.5     , array([ 4.10702    ,  0.388814   ,  5.52769e-29,  1.2033e-31 ,  0.0797265  ])
57801   , -8466.23    , array([ 4.10292    ,  0.389203   ,  5.52769e-29,  1.2033e-31 ,  0.0797265  ])
57802   , -8451.14    , array([ 4.10292    ,  0.388814   ,  5.53322e-29,  1.2033e-31 ,  0.0797265  ])
57803   , -8451.14    , array([ 4.10292    ,  0.388814   ,  5.52769e-29,  1.20451e-31,  0.0797265  ])
57804   , -8440.06    , array([ 4.10292    ,  0.388814   ,  5.52769e-29,  1.2033e-31 ,  0.0798062  ])
57805   , -8451.09    , array([ 4.10311    ,  0.388807   ,  5.52769e-29,  1.2033e-31 ,  0.0797254  ])
57806   , -8451.09    , array([ 4.10311    ,  0.388807   ,  5.52769e-29,  1.2033e-31 ,  0.0797254  ])
57807   , -8452.44    , array([ 4.10721    ,  0.388807   ,  5.52769e-29,  1.2033e-31 ,  0.0797254  ])
57808   , -8466.18    , array([ 4.10311    ,  0.389196   ,  5.52769e-29,  1.2033e-31 ,  0.0797254  ])
57809   , -8451.09    , array([ 4.10311    ,  0.388807   ,  5.53322e-29,  1.2033e-31 ,  0.0797254  ])
57810   , -8451.09    , array([ 4.10311    ,  0.388807   ,  5.52769e-29,  1.20451e-31,  0.0797254  ])
57811   , -8440.01    , array([ 4.10311    ,  0.388807   ,  5.52769e-29,  1.2033e-31 ,  0.0798051  ])
