3277    , -79089.4    , array([ 27.1333    ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3278    , -79089.4    , array([ 27.1333    ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3279    , -79089.4    , array([ 28.1333    ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3280    , -79089.4    , array([ 25.5153    ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3281    , -79089.4    , array([ 22.8973    ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3282    , -79089.4    , array([ 18.6612    ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3283    , -79089.4    , array([ 11.8071    ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3284    , -79089.4    , array([ 0.71691    ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3286    , -79089.4    , array([ 0.71691    ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3288    , -79089.4    , array([ 4.95298    ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3289    , -79089.4    , array([ 2.83494    ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3292    , -79089.4    , array([ 1.52593    ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3293    , -79089.4    , array([ 0.334944   ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3294    , -79089.4    , array([ 0.0669606  ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3295    , -79089.4    , array([ 0.0669606  ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3296    , -79089.4    , array([ 0.0669606  ,  2.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3298    , -79089.4    , array([ 0.0669606  ,  1.19908    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3299    , -79089.4    , array([ 0.0669606  ,  0.581048   ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3300    , -79089.4    , array([ 0.0669606  ,  0.199082   ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3302    , -79089.4    , array([ 0.0669606  ,  0.34498    ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3303    , -79089.4    , array([ 0.0669606  ,  0.108912   ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3304    , -79089.4    , array([ 0.0669606  ,  0.0531839  ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3305    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3307    , -79089.4    , array([ 0.0669606  ,  0.0318977  ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3308    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  5.88048e-07,  4.79854e-34,  1.58611e-11])
3309    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  1          ,  4.79854e-34,  1.58611e-11])
3310    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  2.61803    ,  4.79854e-34,  1.58611e-11])
3311    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  5.23607    ,  4.79854e-34,  1.58611e-11])
3313    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  5.23607    ,  4.79854e-34,  1.58611e-11])
3318    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  7.55627    ,  4.79854e-34,  1.58611e-11])
3319    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  6.39617    ,  4.79854e-34,  1.58611e-11])
3320    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  8.99023    ,  4.79854e-34,  1.58611e-11])
3321    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  9.87647    ,  4.79854e-34,  1.58611e-11])
3323    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  9.53796    ,  4.79854e-34,  1.58611e-11])
3325    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  9.74717    ,  4.79854e-34,  1.58611e-11])
3326    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  9.97523    ,  4.79854e-34,  1.58611e-11])
3327    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  9.97523    ,  4.79854e-34,  1.58611e-11])
3328    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  9.97523    ,  1          ,  1.58611e-11])
3330    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  9.97523    ,  4.79854e-34,  1.58611e-11])
3332    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  9.97523    ,  0.381966   ,  1.58611e-11])
3333    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  9.97523    ,  0.190983   ,  1.58611e-11])
3336    , -79089.4    , array([ 0.0669606  ,  0.018742   ,  9.97523    ,  0.072949   ,  1.58611e-11])
