39964   , -6879.22    , array([ 1.85813    ,  0.00884869 ,  1.33133e-19,  0.0146907  ])
39965   , -6879.22    , array([ 1.85999    ,  0.00884869 ,  1.33133e-19,  0.0146907  ])
39966   , -6878.65    , array([ 1.85813    ,  0.00885754 ,  1.33133e-19,  0.0146907  ])
39967   , -6879.22    , array([ 1.85813    ,  0.00884869 ,  1.33266e-19,  0.0146907  ])
39968   , -6878.18    , array([ 1.85813    ,  0.00884869 ,  1.33133e-19,  0.0147054  ])
39969   , -6879.22    , array([ 1.85813    ,  0.00884869 ,  1.33133e-19,  0.0146907  ])
39970   , -4203.77    , array([ 1.85813    ,  0.0143862  ,  1.33133e-19,  0.0356091  ])
39971   , -4203.77    , array([ 1.85813    ,  0.0143862  ,  1.33133e-19,  0.0356091  ])
39972   , -4203.77    , array([ 1.85999    ,  0.0143862  ,  1.33133e-19,  0.0356091  ])
39973   , -4207.65    , array([ 1.85813    ,  0.0144006  ,  1.33133e-19,  0.0356091  ])
39974   , -4203.77    , array([ 1.85813    ,  0.0143862  ,  1.33266e-19,  0.0356091  ])
39975   , -4197       , array([ 1.85813    ,  0.0143862  ,  1.33133e-19,  0.0356447  ])
39976   , -2336.41    , array([ 1.85813    ,  0.10051    ,  1.33133e-19,  1.22922    ])
39977   , -2336.41    , array([ 1.85813    ,  0.10051    ,  1.33133e-19,  1.22922    ])
39978   , -2336.41    , array([ 1.85999    ,  0.10051    ,  1.33133e-19,  1.22922    ])
39979   , -2336.41    , array([ 1.85813    ,  0.100611   ,  1.33133e-19,  1.22922    ])
39980   , -2336.41    , array([ 1.85813    ,  0.10051    ,  1.33266e-19,  1.22922    ])
39981   , -2336.42    , array([ 1.85813    ,  0.10051    ,  1.33133e-19,  1.23045    ])
39982   , -4254.32    , array([ 1.85813    ,  21.9328    ,  1.33133e-19,  0.0656442  ])
39983   , -4254.32    , array([ 1.85813    ,  21.9328    ,  1.33133e-19,  0.0656442  ])
39984   , -4254.32    , array([ 1.85999    ,  21.9328    ,  1.33133e-19,  0.0656442  ])
39985   , -4254.47    , array([ 1.85813    ,  21.9547    ,  1.33133e-19,  0.0656442  ])
39986   , -4254.32    , array([ 1.85813    ,  21.9328    ,  1.33266e-19,  0.0656442  ])
39987   , -4256.62    , array([ 1.85813    ,  21.9328    ,  1.33133e-19,  0.0657099  ])
39988   , -2336.35    , array([ 1.85813    ,  0.101383   ,  1.33133e-19,  1.22345    ])
39989   , -2336.35    , array([ 1.85813    ,  0.101383   ,  1.33133e-19,  1.22345    ])
39990   , -2336.35    , array([ 1.85999    ,  0.101383   ,  1.33133e-19,  1.22345    ])
39991   , -2336.34    , array([ 1.85813    ,  0.101485   ,  1.33133e-19,  1.22345    ])
39992   , -2336.35    , array([ 1.85813    ,  0.101383   ,  1.33266e-19,  1.22345    ])
39993   , -2336.35    , array([ 1.85813    ,  0.101383   ,  1.33133e-19,  1.22468    ])
39994   , -2336.26    , array([ 1.85813    ,  0.102393   ,  1.33133e-19,  1.21687    ])
39995   , -2336.26    , array([ 1.85813    ,  0.102393   ,  1.33133e-19,  1.21687    ])
39996   , -2336.26    , array([ 1.85999    ,  0.102393   ,  1.33133e-19,  1.21687    ])
39997   , -2336.25    , array([ 1.85813    ,  0.102496   ,  1.33133e-19,  1.21687    ])
39998   , -2336.26    , array([ 1.85813    ,  0.102393   ,  1.33266e-19,  1.21687    ])
39999   , -2336.27    , array([ 1.85813    ,  0.102393   ,  1.33133e-19,  1.21809    ])
40000   , -3778.09    , array([ 1.85813    ,  1.49859    ,  1.33133e-19,  0.282632   ])
40001   , -3778.09    , array([ 1.85813    ,  1.49859    ,  1.33133e-19,  0.282632   ])
40002   , -3778.09    , array([ 1.85999    ,  1.49859    ,  1.33133e-19,  0.282632   ])
40003   , -3781.91    , array([ 1.85813    ,  1.50009    ,  1.33133e-19,  0.282632   ])
40004   , -3778.09    , array([ 1.85813    ,  1.49859    ,  1.33266e-19,  0.282632   ])
40005   , -3778.84    , array([ 1.85813    ,  1.49859    ,  1.33133e-19,  0.282914   ])
40006   , -1789.01    , array([ 1.85813    ,  0.206052   ,  1.33133e-19,  0.831801   ])
40007   , -1789.01    , array([ 1.85813    ,  0.206052   ,  1.33133e-19,  0.831801   ])
40008   , -1789.01    , array([ 1.85999    ,  0.206052   ,  1.33133e-19,  0.831801   ])
40009   , -1787.71    , array([ 1.85813    ,  0.206258   ,  1.33133e-19,  0.831801   ])
40010   , -1789.01    , array([ 1.85813    ,  0.206052   ,  1.33266e-19,  0.831801   ])
40011   , -1790.91    , array([ 1.85813    ,  0.206052   ,  1.33133e-19,  0.832634   ])
40012   , -726.86     , array([ 1.85813    ,  0.376482   ,  1.33133e-19,  0.59925    ])
40013   , -726.86     , array([ 1.85813    ,  0.376482   ,  1.33133e-19,  0.59925    ])
40014   , -726.86     , array([ 1.85999    ,  0.376482   ,  1.33133e-19,  0.59925    ])
40015   , -726.988    , array([ 1.85813    ,  0.376859   ,  1.33133e-19,  0.59925    ])
40016   , -726.86     , array([ 1.85813    ,  0.376482   ,  1.33266e-19,  0.59925    ])
40017   , -727.883    , array([ 1.85813    ,  0.376482   ,  1.33133e-19,  0.59985    ])
40018   , -708.981    , array([ 1.85813    ,  0.399236   ,  1.33133e-19,  0.580421   ])
40019   , -708.981    , array([ 1.85813    ,  0.399236   ,  1.33133e-19,  0.580421   ])
40020   , -708.981    , array([ 1.85999    ,  0.399236   ,  1.33133e-19,  0.580421   ])
40021   , -709.276    , array([ 1.85813    ,  0.399636   ,  1.33133e-19,  0.580421   ])
40022   , -708.981    , array([ 1.85813    ,  0.399236   ,  1.33266e-19,  0.580421   ])
40023   , -709.858    , array([ 1.85813    ,  0.399236   ,  1.33133e-19,  0.581002   ])
40024   , -1526.19    , array([ 1.85813    ,  0.773493   ,  1.33133e-19,  0.405025   ])
40025   , -1526.19    , array([ 1.85813    ,  0.773493   ,  1.33133e-19,  0.405025   ])
40026   , -1526.19    , array([ 1.85999    ,  0.773493   ,  1.33133e-19,  0.405025   ])
40027   , -1528.89    , array([ 1.85813    ,  0.774267   ,  1.33133e-19,  0.405025   ])
40028   , -1526.19    , array([ 1.85813    ,  0.773493   ,  1.33266e-19,  0.405025   ])
40029   , -1526.13    , array([ 1.85813    ,  0.773493   ,  1.33133e-19,  0.405431   ])
40030   , -704.844    , array([ 1.85813    ,  0.417056   ,  1.33133e-19,  0.566795   ])
40031   , -704.844    , array([ 1.85813    ,  0.417056   ,  1.33133e-19,  0.566795   ])
40032   , -704.844    , array([ 1.85999    ,  0.417056   ,  1.33133e-19,  0.566795   ])
40033   , -705.261    , array([ 1.85813    ,  0.417474   ,  1.33133e-19,  0.566795   ])
40034   , -704.844    , array([ 1.85813    ,  0.417056   ,  1.33266e-19,  0.566795   ])
40035   , -705.623    , array([ 1.85813    ,  0.417056   ,  1.33133e-19,  0.567362   ])
40036   , -704.837    , array([ 1.85813    ,  0.417754   ,  1.33133e-19,  0.56628    ])
40037   , -704.837    , array([ 1.85813    ,  0.417754   ,  1.33133e-19,  0.56628    ])
40038   , -704.837    , array([ 1.85999    ,  0.417754   ,  1.33133e-19,  0.56628    ])
40039   , -705.259    , array([ 1.85813    ,  0.418172   ,  1.33133e-19,  0.56628    ])
40040   , -704.837    , array([ 1.85813    ,  0.417754   ,  1.33266e-19,  0.56628    ])
40041   , -705.613    , array([ 1.85813    ,  0.417754   ,  1.33133e-19,  0.566846   ])
40048   , -704.831    , array([ 1.85813    ,  0.418832   ,  1.33133e-19,  0.565473   ])
40049   , -704.831    , array([ 1.85813    ,  0.418832   ,  1.33133e-19,  0.565473   ])
40050   , -704.831    , array([ 1.85999    ,  0.418832   ,  1.33133e-19,  0.565473   ])
40051   , -705.26     , array([ 1.85813    ,  0.419251   ,  1.33133e-19,  0.565473   ])
40052   , -704.831    , array([ 1.85813    ,  0.418832   ,  1.33266e-19,  0.565473   ])
