125580  , -78471.5    , array([ 16.2997    ,  9.60865    ,  0.157758   ,  1.15588e-62,  0.00346544 ])
125634  , -9555.43    , array([ 5.10007    ,  0.554272   ,  0.159183   ,  1.15704e-62,  0.186778   ])
125635  , -9560.41    , array([ 5.10007    ,  0.554272   ,  0.159183   ,  1.15588e-62,  0.186965   ])
125636  , -9544.94    , array([ 4.83784    ,  0.560404   ,  0.160333   ,  1.15588e-62,  0.188531   ])
125637  , -9544.94    , array([ 4.83784    ,  0.560404   ,  0.160333   ,  1.15588e-62,  0.188531   ])
125638  , -9546.92    , array([ 4.84268    ,  0.560404   ,  0.160333   ,  1.15588e-62,  0.188531   ])
125639  , -9549.59    , array([ 4.83784    ,  0.560964   ,  0.160333   ,  1.15588e-62,  0.188531   ])
125640  , -9544.64    , array([ 4.83784    ,  0.560404   ,  0.160493   ,  1.15588e-62,  0.188531   ])
125641  , -9544.94    , array([ 4.83784    ,  0.560404   ,  0.160333   ,  1.15704e-62,  0.188531   ])
125642  , -9549.91    , array([ 4.83784    ,  0.560404   ,  0.160333   ,  1.15588e-62,  0.18872    ])
125643  , -9519.68    , array([ 4.57801    ,  0.567174   ,  0.185827   ,  1.15588e-62,  0.191509   ])
125644  , -9519.68    , array([ 4.57801    ,  0.567174   ,  0.185827   ,  1.15588e-62,  0.191509   ])
125645  , -9521.63    , array([ 4.58259    ,  0.567174   ,  0.185827   ,  1.15588e-62,  0.191509   ])
125646  , -9524.31    , array([ 4.57801    ,  0.567742   ,  0.185827   ,  1.15588e-62,  0.191509   ])
125647  , -9519.32    , array([ 4.57801    ,  0.567174   ,  0.186013   ,  1.15588e-62,  0.191509   ])
125648  , -9519.68    , array([ 4.57801    ,  0.567174   ,  0.185827   ,  1.15704e-62,  0.191509   ])
125649  , -9524.6     , array([ 4.57801    ,  0.567174   ,  0.185827   ,  1.15588e-62,  0.1917     ])
125650  , -9330.95    , array([ 3.67094    ,  0.595085   ,  0.335319   ,  1.15588e-62,  0.203897   ])
125651  , -9330.95    , array([ 3.67094    ,  0.595085   ,  0.335319   ,  1.15588e-62,  0.203897   ])
125652  , -9332.63    , array([ 3.67461    ,  0.595085   ,  0.335319   ,  1.15588e-62,  0.203897   ])
125653  , -9335.75    , array([ 3.67094    ,  0.59568    ,  0.335319   ,  1.15588e-62,  0.203897   ])
125654  , -9330.26    , array([ 3.67094    ,  0.595085   ,  0.335654   ,  1.15588e-62,  0.203897   ])
125655  , -9330.95    , array([ 3.67094    ,  0.595085   ,  0.335319   ,  1.15704e-62,  0.203897   ])
125656  , -9335.33    , array([ 3.67094    ,  0.595085   ,  0.335319   ,  1.15588e-62,  0.204101   ])
125657  , -8738.14    , array([ 1.51768    ,  0.721156   ,  3.5551     ,  1.15588e-62,  0.261998   ])
125658  , -8738.14    , array([ 1.51768    ,  0.721156   ,  3.5551     ,  1.15588e-62,  0.261998   ])
125659  , -8740.36    , array([ 1.5192     ,  0.721156   ,  3.5551     ,  1.15588e-62,  0.261998   ])
125660  , -8751.74    , array([ 1.51768    ,  0.721877   ,  3.5551     ,  1.15588e-62,  0.261998   ])
125661  , -8741.84    , array([ 1.51768    ,  0.721156   ,  3.55866    ,  1.15588e-62,  0.261998   ])
125662  , -8738.14    , array([ 1.51768    ,  0.721156   ,  3.5551     ,  1.15704e-62,  0.261998   ])
125663  , -8734.15    , array([ 1.51768    ,  0.721156   ,  3.5551     ,  1.15588e-62,  0.26226    ])
125664  , -9188.42    , array([ 3.32008    ,  0.608234   ,  0.438616   ,  1.15588e-62,  0.209795   ])
125665  , -9188.42    , array([ 3.32008    ,  0.608234   ,  0.438616   ,  1.15588e-62,  0.209795   ])
125666  , -9189.93    , array([ 3.3234     ,  0.608234   ,  0.438616   ,  1.15588e-62,  0.209795   ])
125667  , -9193.47    , array([ 3.32008    ,  0.608842   ,  0.438616   ,  1.15588e-62,  0.209795   ])
125668  , -9187.55    , array([ 3.32008    ,  0.608234   ,  0.439055   ,  1.15588e-62,  0.209795   ])
125669  , -9188.42    , array([ 3.32008    ,  0.608234   ,  0.438616   ,  1.15704e-62,  0.209795   ])
125670  , -9192.33    , array([ 3.32008    ,  0.608234   ,  0.438616   ,  1.15588e-62,  0.210005   ])
125671  , -7995.09    , array([ 1.95304    ,  0.682655   ,  1.81161    ,  1.15588e-62,  0.243897   ])
125672  , -7995.09    , array([ 1.95304    ,  0.682655   ,  1.81161    ,  1.15588e-62,  0.243897   ])
125673  , -7996.03    , array([ 1.955      ,  0.682655   ,  1.81161    ,  1.15588e-62,  0.243897   ])
125674  , -8004.44    , array([ 1.95304    ,  0.683338   ,  1.81161    ,  1.15588e-62,  0.243897   ])
125675  , -7994.39    , array([ 1.95304    ,  0.682655   ,  1.81342    ,  1.15588e-62,  0.243897   ])
125676  , -7995.09    , array([ 1.95304    ,  0.682655   ,  1.81161    ,  1.15704e-62,  0.243897   ])
125677  , -7993.54    , array([ 1.95304    ,  0.682655   ,  1.81161    ,  1.15588e-62,  0.244141   ])
125678  , -7958.93    , array([ 1.84152    ,  0.691443   ,  2.11995    ,  1.15588e-62,  0.248002   ])
125679  , -7958.93    , array([ 1.84152    ,  0.691443   ,  2.11995    ,  1.15588e-62,  0.248002   ])
125680  , -7960.01    , array([ 1.84336    ,  0.691443   ,  2.11995    ,  1.15588e-62,  0.248002   ])
125681  , -7969.14    , array([ 1.84152    ,  0.692135   ,  2.11995    ,  1.15588e-62,  0.248002   ])
125682  , -7958.78    , array([ 1.84152    ,  0.691443   ,  2.12207    ,  1.15588e-62,  0.248002   ])
125683  , -7958.93    , array([ 1.84152    ,  0.691443   ,  2.11995    ,  1.15704e-62,  0.248002   ])
125684  , -7956.63    , array([ 1.84152    ,  0.691443   ,  2.11995    ,  1.15588e-62,  0.24825    ])
125692  , -7958.91    , array([ 1.84151    ,  0.691442   ,  2.11998    ,  1.15588e-62,  0.248002   ])
125693  , -7958.91    , array([ 1.84151    ,  0.691442   ,  2.11998    ,  1.15588e-62,  0.248002   ])
125694  , -7959.99    , array([ 1.84335    ,  0.691442   ,  2.11998    ,  1.15588e-62,  0.248002   ])
125695  , -7969.12    , array([ 1.84151    ,  0.692134   ,  2.11998    ,  1.15588e-62,  0.248002   ])
125696  , -7958.76    , array([ 1.84151    ,  0.691442   ,  2.1221     ,  1.15588e-62,  0.248002   ])
125697  , -7958.91    , array([ 1.84151    ,  0.691442   ,  2.11998    ,  1.15704e-62,  0.248002   ])
125698  , -7956.61    , array([ 1.84151    ,  0.691442   ,  2.11998    ,  1.15588e-62,  0.24825    ])
125699  , -7958.73    , array([ 1.84143    ,  0.691435   ,  2.12035    ,  1.15588e-62,  0.248002   ])
125700  , -7958.73    , array([ 1.84143    ,  0.691435   ,  2.12035    ,  1.15588e-62,  0.248002   ])
125701  , -7959.81    , array([ 1.84328    ,  0.691435   ,  2.12035    ,  1.15588e-62,  0.248002   ])
125702  , -7968.95    , array([ 1.84143    ,  0.692127   ,  2.12035    ,  1.15588e-62,  0.248002   ])
125703  , -7958.58    , array([ 1.84143    ,  0.691435   ,  2.12247    ,  1.15588e-62,  0.248002   ])
125704  , -7958.73    , array([ 1.84143    ,  0.691435   ,  2.12035    ,  1.15704e-62,  0.248002   ])
125705  , -7956.43    , array([ 1.84143    ,  0.691435   ,  2.12035    ,  1.15588e-62,  0.248251   ])
125706  , -17117.5    , array([ 1.26826    ,  0.630605   ,  9.90852    ,  1.15588e-62,  0.251077   ])
125707  , -17117.5    , array([ 1.26826    ,  0.630605   ,  9.90852    ,  1.15588e-62,  0.251077   ])
125708  , -17124.1    , array([ 1.26953    ,  0.630605   ,  9.90852    ,  1.15588e-62,  0.251077   ])
125709  , -17137      , array([ 1.26826    ,  0.631236   ,  9.90852    ,  1.15588e-62,  0.251077   ])
125710  , -17136.6    , array([ 1.26826    ,  0.630605   ,  9.91843    ,  1.15588e-62,  0.251077   ])
125711  , -17117.5    , array([ 1.26826    ,  0.630605   ,  9.90852    ,  1.15704e-62,  0.251077   ])
125712  , -17116      , array([ 1.26826    ,  0.630605   ,  9.90852    ,  1.15588e-62,  0.251328   ])
125713  , -7847.87    , array([ 1.77492    ,  0.685182   ,  2.46868    ,  1.15588e-62,  0.248304   ])
125714  , -7847.87    , array([ 1.77492    ,  0.685182   ,  2.46868    ,  1.15588e-62,  0.248304   ])
125715  , -7849.31    , array([ 1.7767     ,  0.685182   ,  2.46868    ,  1.15588e-62,  0.248304   ])
125716  , -7858.79    , array([ 1.77492    ,  0.685868   ,  2.46868    ,  1.15588e-62,  0.248304   ])
125717  , -7848.51    , array([ 1.77492    ,  0.685182   ,  2.47115    ,  1.15588e-62,  0.248304   ])
125718  , -7847.87    , array([ 1.77492    ,  0.685182   ,  2.46868    ,  1.15704e-62,  0.248304   ])
125719  , -7845       , array([ 1.77492    ,  0.685182   ,  2.46868    ,  1.15588e-62,  0.248552   ])
125720  , -7627.19    , array([ 1.79875    ,  0.666079   ,  2.47719    ,  1.15588e-62,  0.242912   ])
125721  , -7627.19    , array([ 1.79875    ,  0.666079   ,  2.47719    ,  1.15588e-62,  0.242912   ])
125722  , -7628.71    , array([ 1.80055    ,  0.666079   ,  2.47719    ,  1.15588e-62,  0.242912   ])
125723  , -7637.86    , array([ 1.79875    ,  0.666745   ,  2.47719    ,  1.15588e-62,  0.242912   ])
125724  , -7627.83    , array([ 1.79875    ,  0.666079   ,  2.47966    ,  1.15588e-62,  0.242912   ])
125725  , -7627.19    , array([ 1.79875    ,  0.666079   ,  2.47719    ,  1.15704e-62,  0.242912   ])
125726  , -7624.39    , array([ 1.79875    ,  0.666079   ,  2.47719    ,  1.15588e-62,  0.243155   ])
125727  , -6808.47    , array([ 1.89732    ,  0.594846   ,  2.5115     ,  1.15588e-62,  0.222488   ])
125728  , -6808.47    , array([ 1.89732    ,  0.594846   ,  2.5115     ,  1.15588e-62,  0.222488   ])
125729  , -6810.24    , array([ 1.89922    ,  0.594846   ,  2.5115     ,  1.15588e-62,  0.222488   ])
125730  , -6818.09    , array([ 1.89732    ,  0.595442   ,  2.5115     ,  1.15588e-62,  0.222488   ])
125731  , -6809.06    , array([ 1.89732    ,  0.594846   ,  2.51401    ,  1.15588e-62,  0.222488   ])
125732  , -6808.47    , array([ 1.89732    ,  0.594846   ,  2.5115     ,  1.15704e-62,  0.222488   ])
125733  , -6806.02    , array([ 1.89732    ,  0.594846   ,  2.5115     ,  1.15588e-62,  0.222711   ])
125734  , -5021.19    , array([ 1.37907    ,  0.485686   ,  3.26059    ,  1.15588e-62,  0.200014   ])
125735  , -5021.19    , array([ 1.37907    ,  0.485686   ,  3.26059    ,  1.15588e-62,  0.200014   ])
125736  , -5021.7     , array([ 1.38045    ,  0.485686   ,  3.26059    ,  1.15588e-62,  0.200014   ])
125737  , -5029.15    , array([ 1.37907    ,  0.486172   ,  3.26059    ,  1.15588e-62,  0.200014   ])
125738  , -5021.5     , array([ 1.37907    ,  0.485686   ,  3.26385    ,  1.15588e-62,  0.200014   ])
125739  , -5021.19    , array([ 1.37907    ,  0.485686   ,  3.26059    ,  1.15704e-62,  0.200014   ])
125740  , -5019.17    , array([ 1.37907    ,  0.485686   ,  3.26059    ,  1.15588e-62,  0.200214   ])
125741  , -2525.66    , array([ 1.29671    ,  0.277057   ,  4.36622    ,  1.15588e-62,  0.134582   ])
125742  , -2525.66    , array([ 1.29671    ,  0.277057   ,  4.36622    ,  1.15588e-62,  0.134582   ])
125743  , -2526.49    , array([ 1.29801    ,  0.277057   ,  4.36622    ,  1.15588e-62,  0.134582   ])
125744  , -2527.7     , array([ 1.29671    ,  0.277334   ,  4.36622    ,  1.15588e-62,  0.134582   ])
125745  , -2525.74    , array([ 1.29671    ,  0.277057   ,  4.37059    ,  1.15588e-62,  0.134582   ])
125746  , -2525.66    , array([ 1.29671    ,  0.277057   ,  4.36622    ,  1.15704e-62,  0.134582   ])
125747  , -2526.24    , array([ 1.29671    ,  0.277057   ,  4.36622    ,  1.15588e-62,  0.134717   ])
125748  , -1949.55    , array([ 0.990407   ,  0.190674   ,  6.09676    ,  1.15588e-62,  0.104886   ])
125749  , -1949.55    , array([ 0.990407   ,  0.190674   ,  6.09676    ,  1.15588e-62,  0.104886   ])
125750  , -1949.97    , array([ 0.991398   ,  0.190674   ,  6.09676    ,  1.15588e-62,  0.104886   ])
125751  , -1947.71    , array([ 0.990407   ,  0.190864   ,  6.09676    ,  1.15588e-62,  0.104886   ])
125752  , -1949.49    , array([ 0.990407   ,  0.190674   ,  6.10286    ,  1.15588e-62,  0.104886   ])
125753  , -1949.55    , array([ 0.990407   ,  0.190674   ,  6.09676    ,  1.15704e-62,  0.104886   ])
125754  , -1952.07    , array([ 0.990407   ,  0.190674   ,  6.09676    ,  1.15588e-62,  0.104991   ])
125755  , -1900.14    , array([ 0.936816   ,  0.184434   ,  6.31498    ,  1.15588e-62,  0.101135   ])
125756  , -1900.14    , array([ 0.936816   ,  0.184434   ,  6.31498    ,  1.15588e-62,  0.101135   ])
125757  , -1900.39    , array([ 0.937753   ,  0.184434   ,  6.31498    ,  1.15588e-62,  0.101135   ])
125758  , -1898.29    , array([ 0.936816   ,  0.184618   ,  6.31498    ,  1.15588e-62,  0.101135   ])
125759  , -1900.07    , array([ 0.936816   ,  0.184434   ,  6.32129    ,  1.15588e-62,  0.101135   ])
125760  , -1900.14    , array([ 0.936816   ,  0.184434   ,  6.31498    ,  1.15704e-62,  0.101135   ])
125761  , -1902.57    , array([ 0.936816   ,  0.184434   ,  6.31498    ,  1.15588e-62,  0.101236   ])
125762  , -1812.12    , array([ 0.888712   ,  0.174836   ,  6.48651    ,  1.15588e-62,  0.0938255  ])
125763  , -1812.12    , array([ 0.888712   ,  0.174836   ,  6.48651    ,  1.15588e-62,  0.0938255  ])
125764  , -1812.16    , array([ 0.889601   ,  0.174836   ,  6.48651    ,  1.15588e-62,  0.0938255  ])
125765  , -1810.41    , array([ 0.888712   ,  0.175011   ,  6.48651    ,  1.15588e-62,  0.0938255  ])
125766  , -1812.01    , array([ 0.888712   ,  0.174836   ,  6.493      ,  1.15588e-62,  0.0938255  ])
125767  , -1812.12    , array([ 0.888712   ,  0.174836   ,  6.48651    ,  1.15704e-62,  0.0938255  ])
125768  , -1814.32    , array([ 0.888712   ,  0.174836   ,  6.48651    ,  1.15588e-62,  0.0939194  ])
125769  , -1662.29    , array([ 0.850928   ,  0.157503   ,  6.61788    ,  1.15588e-62,  0.0799993  ])
125770  , -1662.29    , array([ 0.850928   ,  0.157503   ,  6.61788    ,  1.15588e-62,  0.0799993  ])
125771  , -1662.12    , array([ 0.851779   ,  0.157503   ,  6.61788    ,  1.15588e-62,  0.0799993  ])
125772  , -1660.97    , array([ 0.850928   ,  0.157661   ,  6.61788    ,  1.15588e-62,  0.0799993  ])
125773  , -1662.2     , array([ 0.850928   ,  0.157503   ,  6.6245     ,  1.15588e-62,  0.0799993  ])
125774  , -1662.29    , array([ 0.850928   ,  0.157503   ,  6.61788    ,  1.15704e-62,  0.0799993  ])
125775  , -1663.99    , array([ 0.850928   ,  0.157503   ,  6.61788    ,  1.15588e-62,  0.0800794  ])
125776  , -1464.76    , array([ 0.844891   ,  0.126155   ,  6.52464    ,  1.15588e-62,  0.056314   ])
125777  , -1464.76    , array([ 0.844891   ,  0.126155   ,  6.52464    ,  1.15588e-62,  0.056314   ])
125778  , -1464.54    , array([ 0.845736   ,  0.126155   ,  6.52464    ,  1.15588e-62,  0.056314   ])
125779  , -1464.64    , array([ 0.844891   ,  0.126281   ,  6.52464    ,  1.15588e-62,  0.056314   ])
125780  , -1464.84    , array([ 0.844891   ,  0.126155   ,  6.53117    ,  1.15588e-62,  0.056314   ])
125781  , -1464.76    , array([ 0.844891   ,  0.126155   ,  6.52464    ,  1.15704e-62,  0.056314   ])
125782  , -1465.13    , array([ 0.844891   ,  0.126155   ,  6.52464    ,  1.15588e-62,  0.0563704  ])
125783  , -1428.46    , array([ 0.88711    ,  0.109902   ,  6.14716    ,  1.15588e-62,  0.0457531  ])
125784  , -1428.46    , array([ 0.88711    ,  0.109902   ,  6.14716    ,  1.15588e-62,  0.0457531  ])
125785  , -1428.34    , array([ 0.887998   ,  0.109902   ,  6.14716    ,  1.15588e-62,  0.0457531  ])
125786  , -1428.95    , array([ 0.88711    ,  0.110012   ,  6.14716    ,  1.15588e-62,  0.0457531  ])
125787  , -1428.61    , array([ 0.88711    ,  0.109902   ,  6.15331    ,  1.15588e-62,  0.0457531  ])
125788  , -1428.46    , array([ 0.88711    ,  0.109902   ,  6.14716    ,  1.15704e-62,  0.0457531  ])
125789  , -1428.09    , array([ 0.88711    ,  0.109902   ,  6.14716    ,  1.15588e-62,  0.0457989  ])
125790  , -1418.76    , array([ 0.921831   ,  0.107019   ,  5.89078    ,  1.15588e-62,  0.0444697  ])
125791  , -1418.76    , array([ 0.921831   ,  0.107019   ,  5.89078    ,  1.15588e-62,  0.0444697  ])
125792  , -1418.69    , array([ 0.922753   ,  0.107019   ,  5.89078    ,  1.15588e-62,  0.0444697  ])
125793  , -1419.01    , array([ 0.921831   ,  0.107126   ,  5.89078    ,  1.15588e-62,  0.0444697  ])
125794  , -1418.86    , array([ 0.921831   ,  0.107019   ,  5.89667    ,  1.15588e-62,  0.0444697  ])
125795  , -1418.76    , array([ 0.921831   ,  0.107019   ,  5.89078    ,  1.15704e-62,  0.0444697  ])
125796  , -1418.56    , array([ 0.921831   ,  0.107019   ,  5.89078    ,  1.15588e-62,  0.0445142  ])
125797  , -1412.33    , array([ 0.979036   ,  0.104816   ,  5.47016    ,  1.15588e-62,  0.0434531  ])
125798  , -1412.33    , array([ 0.979036   ,  0.104816   ,  5.47016    ,  1.15588e-62,  0.0434531  ])
125799  , -1412.32    , array([ 0.980016   ,  0.104816   ,  5.47016    ,  1.15588e-62,  0.0434531  ])
125800  , -1412.29    , array([ 0.979036   ,  0.104921   ,  5.47016    ,  1.15588e-62,  0.0434531  ])
125801  , -1412.36    , array([ 0.979036   ,  0.104816   ,  5.47563    ,  1.15588e-62,  0.0434531  ])
125802  , -1412.33    , array([ 0.979036   ,  0.104816   ,  5.47016    ,  1.15704e-62,  0.0434531  ])
125803  , -1412.36    , array([ 0.979036   ,  0.104816   ,  5.47016    ,  1.15588e-62,  0.0434966  ])
125804  , -1411.65    , array([ 1.0002     ,  0.104558   ,  5.29917    ,  1.15588e-62,  0.0431386  ])
125805  , -1411.65    , array([ 1.0002     ,  0.104558   ,  5.29917    ,  1.15588e-62,  0.0431386  ])
125806  , -1411.66    , array([ 1.0012     ,  0.104558   ,  5.29917    ,  1.15588e-62,  0.0431386  ])
125807  , -1411.62    , array([ 1.0002     ,  0.104663   ,  5.29917    ,  1.15588e-62,  0.0431386  ])
125808  , -1411.67    , array([ 1.0002     ,  0.104558   ,  5.30447    ,  1.15588e-62,  0.0431386  ])
125809  , -1411.65    , array([ 1.0002     ,  0.104558   ,  5.29917    ,  1.15704e-62,  0.0431386  ])
125810  , -1411.67    , array([ 1.0002     ,  0.104558   ,  5.29917    ,  1.15588e-62,  0.0431818  ])
125811  , -1411.4     , array([ 1.00831    ,  0.105012   ,  5.21821    ,  1.15588e-62,  0.0432452  ])
125812  , -1411.4     , array([ 1.00831    ,  0.105012   ,  5.21821    ,  1.15588e-62,  0.0432452  ])
125813  , -1411.41    , array([ 1.00932    ,  0.105012   ,  5.21821    ,  1.15588e-62,  0.0432452  ])
125814  , -1411.39    , array([ 1.00831    ,  0.105117   ,  5.21821    ,  1.15588e-62,  0.0432452  ])
125815  , -1411.41    , array([ 1.00831    ,  0.105012   ,  5.22343    ,  1.15588e-62,  0.0432452  ])
125816  , -1411.4     , array([ 1.00831    ,  0.105012   ,  5.21821    ,  1.15704e-62,  0.0432452  ])
125817  , -1411.41    , array([ 1.00831    ,  0.105012   ,  5.21821    ,  1.15588e-62,  0.0432884  ])
125818  , -1411.31    , array([ 1.00838    ,  0.105312   ,  5.20345    ,  1.15588e-62,  0.0433533  ])
125819  , -1411.31    , array([ 1.00838    ,  0.105312   ,  5.20345    ,  1.15588e-62,  0.0433533  ])
125820  , -1411.32    , array([ 1.00939    ,  0.105312   ,  5.20345    ,  1.15588e-62,  0.0433533  ])
125821  , -1411.31    , array([ 1.00838    ,  0.105418   ,  5.20345    ,  1.15588e-62,  0.0433533  ])
125822  , -1411.32    , array([ 1.00838    ,  0.105312   ,  5.20866    ,  1.15588e-62,  0.0433533  ])
125823  , -1411.31    , array([ 1.00838    ,  0.105312   ,  5.20345    ,  1.15704e-62,  0.0433533  ])
125824  , -1411.31    , array([ 1.00838    ,  0.105312   ,  5.20345    ,  1.15588e-62,  0.0433967  ])
125825  , -1411.28    , array([ 1.0072     ,  0.105419   ,  5.20402    ,  1.15588e-62,  0.0433976  ])
125826  , -1411.28    , array([ 1.0072     ,  0.105419   ,  5.20402    ,  1.15588e-62,  0.0433976  ])
125827  , -1411.29    , array([ 1.00821    ,  0.105419   ,  5.20402    ,  1.15588e-62,  0.0433976  ])
125828  , -1411.29    , array([ 1.0072     ,  0.105524   ,  5.20402    ,  1.15588e-62,  0.0433976  ])
125829  , -1411.29    , array([ 1.0072     ,  0.105419   ,  5.20923    ,  1.15588e-62,  0.0433976  ])
125830  , -1411.28    , array([ 1.0072     ,  0.105419   ,  5.20402    ,  1.15704e-62,  0.0433976  ])
125831  , -1411.28    , array([ 1.0072     ,  0.105419   ,  5.20402    ,  1.15588e-62,  0.043441   ])
125832  , -1411.28    , array([ 1.00646    ,  0.105417   ,  5.20497    ,  1.15588e-62,  0.043397   ])
125833  , -1411.28    , array([ 1.00646    ,  0.105417   ,  5.20497    ,  1.15588e-62,  0.043397   ])
125834  , -1411.29    , array([ 1.00746    ,  0.105417   ,  5.20497    ,  1.15588e-62,  0.043397   ])
125835  , -1411.29    , array([ 1.00646    ,  0.105522   ,  5.20497    ,  1.15588e-62,  0.043397   ])
125836  , -1411.29    , array([ 1.00646    ,  0.105417   ,  5.21018    ,  1.15588e-62,  0.043397   ])
125837  , -1411.28    , array([ 1.00646    ,  0.105417   ,  5.20497    ,  1.15704e-62,  0.043397   ])
125838  , -1411.28    , array([ 1.00646    ,  0.105417   ,  5.20497    ,  1.15588e-62,  0.0434404  ])
125839  , -1411.29    , array([ 1.00636    ,  0.105408   ,  5.20486    ,  1.15588e-62,  0.0433933  ])
125840  , -1411.29    , array([ 1.00636    ,  0.105408   ,  5.20486    ,  1.15588e-62,  0.0433933  ])
