310313  , -61216.8    , array([ 3.59238    ,  3.3104     ,  1.98117e-14,  2.34423e-52,  0.0405409  ])
310314  , -61223      , array([ 3.59597    ,  3.3104     ,  1.98117e-14,  2.34423e-52,  0.0405409  ])
310315  , -61226.6    , array([ 3.59238    ,  3.31371    ,  1.98117e-14,  2.34423e-52,  0.0405409  ])
310316  , -61216.8    , array([ 3.59238    ,  3.3104     ,  1.98315e-14,  2.34423e-52,  0.0405409  ])
310317  , -61216.8    , array([ 3.59238    ,  3.3104     ,  1.98117e-14,  2.34657e-52,  0.0405409  ])
310318  , -61203.4    , array([ 3.59238    ,  3.3104     ,  1.98117e-14,  2.34423e-52,  0.0405814  ])
310319  , -61216.8    , array([ 3.59238    ,  3.3104     ,  1.98117e-14,  2.34423e-52,  0.0405409  ])
310320  , -37116.3    , array([ 2.52392    ,  1.89088    ,  1.98117e-14,  2.34423e-52,  0.0869305  ])
310321  , -37116.3    , array([ 2.52392    ,  1.89088    ,  1.98117e-14,  2.34423e-52,  0.0869305  ])
310322  , -37123.7    , array([ 2.52645    ,  1.89088    ,  1.98117e-14,  2.34423e-52,  0.0869305  ])
310323  , -37134.6    , array([ 2.52392    ,  1.89277    ,  1.98117e-14,  2.34423e-52,  0.0869305  ])
310324  , -37116.3    , array([ 2.52392    ,  1.89088    ,  1.98315e-14,  2.34423e-52,  0.0869305  ])
310325  , -37116.3    , array([ 2.52392    ,  1.89088    ,  1.98117e-14,  2.34657e-52,  0.0869305  ])
310326  , -37096.4    , array([ 2.52392    ,  1.89088    ,  1.98117e-14,  2.34423e-52,  0.0870175  ])
310327  , -440002     , array([ 0.61497    ,  0.201278   ,  1.98117e-14,  2.34423e-52,  1.83776    ])
310328  , -440002     , array([ 0.61497    ,  0.201278   ,  1.98117e-14,  2.34423e-52,  1.83776    ])
310329  , -439879     , array([ 0.615586   ,  0.201278   ,  1.98117e-14,  2.34423e-52,  1.83776    ])
310330  , -439685     , array([ 0.61497    ,  0.20148    ,  1.98117e-14,  2.34423e-52,  1.83776    ])
310331  , -440002     , array([ 0.61497    ,  0.201278   ,  1.98315e-14,  2.34423e-52,  1.83776    ])
310332  , -440002     , array([ 0.61497    ,  0.201278   ,  1.98117e-14,  2.34657e-52,  1.83776    ])
310333  , -440464     , array([ 0.61497    ,  0.201278   ,  1.98117e-14,  2.34423e-52,  1.8396     ])
310334  , -14855.9    , array([ 1.67215    ,  0.984012   ,  1.98117e-14,  2.34423e-52,  0.211613   ])
310335  , -14855.9    , array([ 1.67215    ,  0.984012   ,  1.98117e-14,  2.34423e-52,  0.211613   ])
310336  , -14851.5    , array([ 1.67383    ,  0.984012   ,  1.98117e-14,  2.34423e-52,  0.211613   ])
310337  , -14866.5    , array([ 1.67215    ,  0.984996   ,  1.98117e-14,  2.34423e-52,  0.211613   ])
310338  , -14855.9    , array([ 1.67215    ,  0.984012   ,  1.98315e-14,  2.34423e-52,  0.211613   ])
310339  , -14855.9    , array([ 1.67215    ,  0.984012   ,  1.98117e-14,  2.34657e-52,  0.211613   ])
310340  , -14859.7    , array([ 1.67215    ,  0.984012   ,  1.98117e-14,  2.34423e-52,  0.211825   ])
310348  , -14841.3    , array([ 1.67244    ,  0.982668   ,  1.98117e-14,  2.34423e-52,  0.211648   ])
310349  , -14841.3    , array([ 1.67244    ,  0.982668   ,  1.98117e-14,  2.34423e-52,  0.211648   ])
310350  , -14836.9    , array([ 1.67411    ,  0.982668   ,  1.98117e-14,  2.34423e-52,  0.211648   ])
