210042  , -61931.8    , array([ 0.108556   ,  7.29591    ,  1.52914e-40,  2.88683e-25,  0.0354817  ])
210043  , -61898.9    , array([ 0.108665   ,  7.29591    ,  1.52914e-40,  2.88683e-25,  0.0354817  ])
210044  , -61933.5    , array([ 0.108556   ,  7.30321    ,  1.52914e-40,  2.88683e-25,  0.0354817  ])
210045  , -61931.8    , array([ 0.108556   ,  7.29591    ,  1.53067e-40,  2.88683e-25,  0.0354817  ])
210046  , -61931.8    , array([ 0.108556   ,  7.29591    ,  1.52914e-40,  2.88972e-25,  0.0354817  ])
210047  , -61954.9    , array([ 0.108556   ,  7.29591    ,  1.52914e-40,  2.88683e-25,  0.0355172  ])
210048  , -61931.8    , array([ 0.108556   ,  7.29591    ,  1.52914e-40,  2.88683e-25,  0.0354817  ])
210049  , -50021.2    , array([ 0.247718   ,  6.99325    ,  1.52914e-40,  2.88683e-25,  0.0198449  ])
210050  , -50021.2    , array([ 0.247718   ,  6.99325    ,  1.52914e-40,  2.88683e-25,  0.0198449  ])
210051  , -50027      , array([ 0.247966   ,  6.99325    ,  1.52914e-40,  2.88683e-25,  0.0198449  ])
210052  , -50022.8    , array([ 0.247718   ,  7.00025    ,  1.52914e-40,  2.88683e-25,  0.0198449  ])
210053  , -50021.2    , array([ 0.247718   ,  6.99325    ,  1.53067e-40,  2.88683e-25,  0.0198449  ])
210054  , -50021.2    , array([ 0.247718   ,  6.99325    ,  1.52914e-40,  2.88972e-25,  0.0198449  ])
210055  , -50011.7    , array([ 0.247718   ,  6.99325    ,  1.52914e-40,  2.88683e-25,  0.0198647  ])
210056  , -119758     , array([ 9.54066    ,  0.546542   ,  1.52914e-40,  2.88683e-25,  1.50751    ])
210057  , -119758     , array([ 9.54066    ,  0.546542   ,  1.52914e-40,  2.88683e-25,  1.50751    ])
210058  , -119763     , array([ 9.55021    ,  0.546542   ,  1.52914e-40,  2.88683e-25,  1.50751    ])
210059  , -119665     , array([ 9.54066    ,  0.547089   ,  1.52914e-40,  2.88683e-25,  1.50751    ])
210060  , -119758     , array([ 9.54066    ,  0.546542   ,  1.53067e-40,  2.88683e-25,  1.50751    ])
210061  , -119758     , array([ 9.54066    ,  0.546542   ,  1.52914e-40,  2.88972e-25,  1.50751    ])
210062  , -119875     , array([ 9.54066    ,  0.546542   ,  1.52914e-40,  2.88683e-25,  1.50901    ])
210063  , -34997.5    , array([ 0.911113   ,  2.81693    ,  1.52914e-40,  2.88683e-25,  0.0930016  ])
210064  , -34997.5    , array([ 0.911113   ,  2.81693    ,  1.52914e-40,  2.88683e-25,  0.0930016  ])
210065  , -35000.2    , array([ 0.912024   ,  2.81693    ,  1.52914e-40,  2.88683e-25,  0.0930016  ])
210066  , -35008.2    , array([ 0.911113   ,  2.81975    ,  1.52914e-40,  2.88683e-25,  0.0930016  ])
210067  , -34997.5    , array([ 0.911113   ,  2.81693    ,  1.53067e-40,  2.88683e-25,  0.0930016  ])
210068  , -34997.5    , array([ 0.911113   ,  2.81693    ,  1.52914e-40,  2.88972e-25,  0.0930016  ])
210069  , -34986.6    , array([ 0.911113   ,  2.81693    ,  1.52914e-40,  2.88683e-25,  0.0930947  ])
210070  , -19192.3    , array([ 2.75274    ,  1.30171    ,  1.52914e-40,  2.88683e-25,  0.345158   ])
210071  , -19192.3    , array([ 2.75274    ,  1.30171    ,  1.52914e-40,  2.88683e-25,  0.345158   ])
210072  , -19189.8    , array([ 2.75549    ,  1.30171    ,  1.52914e-40,  2.88683e-25,  0.345158   ])
210073  , -19200.2    , array([ 2.75274    ,  1.30301    ,  1.52914e-40,  2.88683e-25,  0.345158   ])
210074  , -19192.3    , array([ 2.75274    ,  1.30171    ,  1.53067e-40,  2.88683e-25,  0.345158   ])
210075  , -19192.3    , array([ 2.75274    ,  1.30171    ,  1.52914e-40,  2.88972e-25,  0.345158   ])
210076  , -19202.9    , array([ 2.75274    ,  1.30171    ,  1.52914e-40,  2.88683e-25,  0.345504   ])
210084  , -19185.9    , array([ 2.75463    ,  1.29951    ,  1.52914e-40,  2.88683e-25,  0.345441   ])
210085  , -19185.9    , array([ 2.75463    ,  1.29951    ,  1.52914e-40,  2.88683e-25,  0.345441   ])
210086  , -19183.4    , array([ 2.75738    ,  1.29951    ,  1.52914e-40,  2.88683e-25,  0.345441   ])
210087  , -19193.8    , array([ 2.75463    ,  1.30081    ,  1.52914e-40,  2.88683e-25,  0.345441   ])
210088  , -19185.9    , array([ 2.75463    ,  1.29951    ,  1.53067e-40,  2.88683e-25,  0.345441   ])
210089  , -19185.9    , array([ 2.75463    ,  1.29951    ,  1.52914e-40,  2.88972e-25,  0.345441   ])
210090  , -19196.5    , array([ 2.75463    ,  1.29951    ,  1.52914e-40,  2.88683e-25,  0.345787   ])
210091  , -19111.7    , array([ 2.77964    ,  1.27094    ,  1.52914e-40,  2.88683e-25,  0.349186   ])
210092  , -19111.7    , array([ 2.77964    ,  1.27094    ,  1.52914e-40,  2.88683e-25,  0.349186   ])
210093  , -19109.2    , array([ 2.78242    ,  1.27094    ,  1.52914e-40,  2.88683e-25,  0.349186   ])
210094  , -19119.1    , array([ 2.77964    ,  1.27221    ,  1.52914e-40,  2.88683e-25,  0.349186   ])
210095  , -19111.7    , array([ 2.77964    ,  1.27094    ,  1.53067e-40,  2.88683e-25,  0.349186   ])
210096  , -19111.7    , array([ 2.77964    ,  1.27094    ,  1.52914e-40,  2.88972e-25,  0.349186   ])
210097  , -19123      , array([ 2.77964    ,  1.27094    ,  1.52914e-40,  2.88683e-25,  0.349535   ])
210098  , -18949.9    , array([ 2.75537    ,  1.25641    ,  1.52914e-40,  2.88683e-25,  0.346094   ])
210099  , -18949.9    , array([ 2.75537    ,  1.25641    ,  1.52914e-40,  2.88683e-25,  0.346094   ])
210100  , -18947.3    , array([ 2.75812    ,  1.25641    ,  1.52914e-40,  2.88683e-25,  0.346094   ])
210101  , -18957.2    , array([ 2.75537    ,  1.25766    ,  1.52914e-40,  2.88683e-25,  0.346094   ])
210102  , -18949.9    , array([ 2.75537    ,  1.25641    ,  1.53067e-40,  2.88683e-25,  0.346094   ])
210103  , -18949.9    , array([ 2.75537    ,  1.25641    ,  1.52914e-40,  2.88972e-25,  0.346094   ])
210104  , -18961.1    , array([ 2.75537    ,  1.25641    ,  1.52914e-40,  2.88683e-25,  0.34644    ])
210105  , -18314.2    , array([ 2.66036    ,  1.19991    ,  1.52914e-40,  2.88683e-25,  0.333996   ])
210106  , -18314.2    , array([ 2.66036    ,  1.19991    ,  1.52914e-40,  2.88683e-25,  0.333996   ])
210107  , -18311.4    , array([ 2.66302    ,  1.19991    ,  1.52914e-40,  2.88683e-25,  0.333996   ])
210108  , -18321.2    , array([ 2.66036    ,  1.20111    ,  1.52914e-40,  2.88683e-25,  0.333996   ])
210109  , -18314.2    , array([ 2.66036    ,  1.19991    ,  1.53067e-40,  2.88683e-25,  0.333996   ])
210110  , -18314.2    , array([ 2.66036    ,  1.19991    ,  1.52914e-40,  2.88972e-25,  0.333996   ])
