329     , -15339.6    , array([ 0.00872714 ,  0.624061   ,  0.00408014 ,  0.0523874  ])
330     , -15337.2    , array([ 0.00873587 ,  0.624061   ,  0.00408014 ,  0.0523874  ])
331     , -15339.5    , array([ 0.00872714 ,  0.624686   ,  0.00408014 ,  0.0523874  ])
332     , -15341.9    , array([ 0.00872714 ,  0.624061   ,  0.00408422 ,  0.0523874  ])
333     , -15339.1    , array([ 0.00872714 ,  0.624061   ,  0.00408014 ,  0.0524398  ])
334     , -15339.6    , array([ 0.00872714 ,  0.624061   ,  0.00408014 ,  0.0523874  ])
335     , -13168      , array([ 0.0178229  ,  0.650954   ,  0.00202755 ,  0.0602242  ])
336     , -13168      , array([ 0.0178229  ,  0.650954   ,  0.00202755 ,  0.0602242  ])
337     , -13167.3    , array([ 0.0178407  ,  0.650954   ,  0.00202755 ,  0.0602242  ])
338     , -13167.6    , array([ 0.0178229  ,  0.651605   ,  0.00202755 ,  0.0602242  ])
339     , -13168.7    , array([ 0.0178229  ,  0.650954   ,  0.00202958 ,  0.0602242  ])
340     , -13168.3    , array([ 0.0178229  ,  0.650954   ,  0.00202755 ,  0.0602845  ])
341     , -12808.6    , array([ 0.0613668  ,  51.6946    ,  0.000583004,  0.000692645])
342     , -12808.6    , array([ 0.0613668  ,  51.6946    ,  0.000583004,  0.000692645])
343     , -12808.6    , array([ 0.0614282  ,  51.6946    ,  0.000583004,  0.000692645])
344     , -12808.6    , array([ 0.0613668  ,  51.7463    ,  0.000583004,  0.000692645])
345     , -12808.5    , array([ 0.0613668  ,  51.6946    ,  0.000583588,  0.000692645])
346     , -12808.6    , array([ 0.0613668  ,  51.6946    ,  0.000583004,  0.000693338])
353     , -12808.6    , array([ 0.0613668  ,  51.6947    ,  0.000583004,  0.000692646])
354     , -12808.6    , array([ 0.0613668  ,  51.6947    ,  0.000583004,  0.000692646])
355     , -12808.6    , array([ 0.0614282  ,  51.6947    ,  0.000583004,  0.000692646])
356     , -12808.6    , array([ 0.0613668  ,  51.7464    ,  0.000583004,  0.000692646])
357     , -12808.5    , array([ 0.0613668  ,  51.6947    ,  0.000583588,  0.000692646])
358     , -12808.6    , array([ 0.0613668  ,  51.6947    ,  0.000583004,  0.000693339])
359     , -12808.6    , array([ 0.0613663  ,  51.6958    ,  0.000583003,  0.000692659])
360     , -12808.6    , array([ 0.0613663  ,  51.6958    ,  0.000583003,  0.000692659])
361     , -12808.6    , array([ 0.0614277  ,  51.6958    ,  0.000583003,  0.000692659])
362     , -12808.6    , array([ 0.0613663  ,  51.7475    ,  0.000583003,  0.000692659])
363     , -12808.5    , array([ 0.0613663  ,  51.6958    ,  0.000583586,  0.000692659])
364     , -12808.6    , array([ 0.0613663  ,  51.6958    ,  0.000583003,  0.000693352])
371     , -12808.6    , array([ 0.0613663  ,  51.6958    ,  0.000583003,  0.00069266 ])
372     , -12808.6    , array([ 0.0613663  ,  51.6958    ,  0.000583003,  0.00069266 ])
373     , -12808.6    , array([ 0.0614277  ,  51.6958    ,  0.000583003,  0.00069266 ])
374     , -12808.6    , array([ 0.0613663  ,  51.7475    ,  0.000583003,  0.00069266 ])
375     , -12808.5    , array([ 0.0613663  ,  51.6958    ,  0.000583586,  0.00069266 ])
376     , -12808.6    , array([ 0.0613663  ,  51.6958    ,  0.000583003,  0.000693353])
377     , -12808.6    , array([ 0.0613662  ,  51.6961    ,  0.000583003,  0.000692663])
378     , -12808.6    , array([ 0.0613662  ,  51.6961    ,  0.000583003,  0.000692663])
379     , -12808.6    , array([ 0.0614276  ,  51.6961    ,  0.000583003,  0.000692663])
380     , -12808.6    , array([ 0.0613662  ,  51.7478    ,  0.000583003,  0.000692663])
381     , -12808.5    , array([ 0.0613662  ,  51.6961    ,  0.000583586,  0.000692663])
382     , -12808.6    , array([ 0.0613662  ,  51.6961    ,  0.000583003,  0.000693356])
389     , -12808.6    , array([ 0.0613662  ,  51.6961    ,  0.000583003,  0.000692663])
390     , -12808.6    , array([ 0.0613662  ,  51.6961    ,  0.000583003,  0.000692663])
391     , -12808.6    , array([ 0.0614276  ,  51.6961    ,  0.000583003,  0.000692663])
392     , -12808.6    , array([ 0.0613662  ,  51.7478    ,  0.000583003,  0.000692663])
