8761    , -2336.98    , array([ 0.399288   ,  24.9649    ,  1.57578e-19,  9.2837e-06 ])
8762    , -2336.98    , array([ 0.399687   ,  24.9649    ,  1.57578e-19,  9.2837e-06 ])
8763    , -2336.98    , array([ 0.399288   ,  24.9899    ,  1.57578e-19,  9.2837e-06 ])
8764    , -2336.98    , array([ 0.399288   ,  24.9649    ,  1.57736e-19,  9.2837e-06 ])
8765    , -2336.98    , array([ 0.399288   ,  24.9649    ,  1.57578e-19,  9.29299e-06])
8766    , -2336.98    , array([ 0.399288   ,  24.9649    ,  1.57578e-19,  9.2837e-06 ])
8767    , -2336.95    , array([ 0.399288   ,  24.7872    ,  1.57578e-19,  7.82169e-06])
8768    , -2336.95    , array([ 0.399288   ,  24.7872    ,  1.57578e-19,  7.82169e-06])
8769    , -2336.95    , array([ 0.399687   ,  24.7872    ,  1.57578e-19,  7.82169e-06])
8770    , -2336.95    , array([ 0.399288   ,  24.812     ,  1.57578e-19,  7.82169e-06])
8771    , -2336.95    , array([ 0.399288   ,  24.7872    ,  1.57736e-19,  7.82169e-06])
8772    , -2336.95    , array([ 0.399288   ,  24.7872    ,  1.57578e-19,  7.82951e-06])
8773    , -2336.9     , array([ 0.399288   ,  24.3974    ,  1.57578e-19,  5.36263e-06])
8774    , -2336.9     , array([ 0.399288   ,  24.3974    ,  1.57578e-19,  5.36263e-06])
8775    , -2336.9     , array([ 0.399687   ,  24.3974    ,  1.57578e-19,  5.36263e-06])
8776    , -2336.9     , array([ 0.399288   ,  24.4218    ,  1.57578e-19,  5.36263e-06])
8777    , -2336.9     , array([ 0.399288   ,  24.3974    ,  1.57736e-19,  5.36263e-06])
8778    , -2336.9     , array([ 0.399288   ,  24.3974    ,  1.57578e-19,  5.368e-06  ])
8779    , -2336.85    , array([ 0.399288   ,  23.5651    ,  1.57578e-19,  2.35897e-06])
8780    , -2336.85    , array([ 0.399288   ,  23.5651    ,  1.57578e-19,  2.35897e-06])
8781    , -2336.85    , array([ 0.399687   ,  23.5651    ,  1.57578e-19,  2.35897e-06])
8782    , -2336.85    , array([ 0.399288   ,  23.5887    ,  1.57578e-19,  2.35897e-06])
8783    , -2336.85    , array([ 0.399288   ,  23.5651    ,  1.57736e-19,  2.35897e-06])
8784    , -2336.85    , array([ 0.399288   ,  23.5651    ,  1.57578e-19,  2.36133e-06])
8785    , -2336.83    , array([ 0.399288   ,  22.9303    ,  1.57578e-19,  1.2399e-06 ])
8786    , -2336.83    , array([ 0.399288   ,  22.9303    ,  1.57578e-19,  1.2399e-06 ])
8787    , -2336.83    , array([ 0.399687   ,  22.9303    ,  1.57578e-19,  1.2399e-06 ])
8788    , -2336.83    , array([ 0.399288   ,  22.9533    ,  1.57578e-19,  1.2399e-06 ])
8789    , -2336.83    , array([ 0.399288   ,  22.9303    ,  1.57736e-19,  1.2399e-06 ])
8790    , -2336.83    , array([ 0.399288   ,  22.9303    ,  1.57578e-19,  1.24114e-06])
8791    , -2336.82    , array([ 0.399288   ,  22.2473    ,  1.57578e-19,  6.09086e-07])
8792    , -2336.82    , array([ 0.399288   ,  22.2473    ,  1.57578e-19,  6.09086e-07])
8793    , -2336.82    , array([ 0.399687   ,  22.2473    ,  1.57578e-19,  6.09086e-07])
8794    , -2336.82    , array([ 0.399288   ,  22.2696    ,  1.57578e-19,  6.09086e-07])
8795    , -2336.82    , array([ 0.399288   ,  22.2473    ,  1.57736e-19,  6.09086e-07])
8796    , -2336.82    , array([ 0.399288   ,  22.2473    ,  1.57578e-19,  6.09695e-07])
8797    , -2336.81    , array([ 0.399288   ,  21.6081    ,  1.57578e-19,  3.07183e-07])
8798    , -2336.81    , array([ 0.399288   ,  21.6081    ,  1.57578e-19,  3.07183e-07])
8799    , -2336.81    , array([ 0.399687   ,  21.6081    ,  1.57578e-19,  3.07183e-07])
8800    , -2336.81    , array([ 0.399288   ,  21.6297    ,  1.57578e-19,  3.07183e-07])
8801    , -2336.81    , array([ 0.399288   ,  21.6081    ,  1.57736e-19,  3.07183e-07])
8802    , -2336.81    , array([ 0.399288   ,  21.6081    ,  1.57578e-19,  3.0749e-07 ])
8803    , -2336.81    , array([ 0.399288   ,  20.9779    ,  1.57578e-19,  1.53369e-07])
8804    , -2336.81    , array([ 0.399288   ,  20.9779    ,  1.57578e-19,  1.53369e-07])
8805    , -2336.81    , array([ 0.399687   ,  20.9779    ,  1.57578e-19,  1.53369e-07])
8806    , -2336.81    , array([ 0.399288   ,  20.9989    ,  1.57578e-19,  1.53369e-07])
8807    , -2336.81    , array([ 0.399288   ,  20.9779    ,  1.57736e-19,  1.53369e-07])
8808    , -2336.81    , array([ 0.399288   ,  20.9779    ,  1.57578e-19,  1.53522e-07])
8809    , -2336.81    , array([ 0.399288   ,  20.3694    ,  1.57578e-19,  7.68779e-08])
8810    , -2336.81    , array([ 0.399288   ,  20.3694    ,  1.57578e-19,  7.68779e-08])
8811    , -2336.81    , array([ 0.399687   ,  20.3694    ,  1.57578e-19,  7.68779e-08])
8812    , -2336.81    , array([ 0.399288   ,  20.3898    ,  1.57578e-19,  7.68779e-08])
8813    , -2336.81    , array([ 0.399288   ,  20.3694    ,  1.57736e-19,  7.68779e-08])
