78733   , -65111.6    , array([ 0.373109   ,  4.11386    ,  7.8702e-19 ,  3.60145e-16,  0.00730939 ])
78734   , -65120.5    , array([ 0.373483   ,  4.11386    ,  7.8702e-19 ,  3.60145e-16,  0.00730939 ])
78735   , -65113.1    , array([ 0.373109   ,  4.11797    ,  7.8702e-19 ,  3.60145e-16,  0.00730939 ])
78736   , -65111.6    , array([ 0.373109   ,  4.11386    ,  7.87808e-19,  3.60145e-16,  0.00730939 ])
78737   , -65111.6    , array([ 0.373109   ,  4.11386    ,  7.8702e-19 ,  3.60505e-16,  0.00730939 ])
78738   , -65100.7    , array([ 0.373109   ,  4.11386    ,  7.8702e-19 ,  3.60145e-16,  0.00731671 ])
78739   , -65111.6    , array([ 0.373109   ,  4.11386    ,  7.8702e-19 ,  3.60145e-16,  0.00730939 ])
78740   , -49667.2    , array([ 0.197082   ,  3.67887    ,  7.8702e-19 ,  3.60145e-16,  0.0158618  ])
78741   , -49667.2    , array([ 0.197082   ,  3.67887    ,  7.8702e-19 ,  3.60145e-16,  0.0158618  ])
78742   , -49672.1    , array([ 0.197279   ,  3.67887    ,  7.8702e-19 ,  3.60145e-16,  0.0158618  ])
78743   , -49669.6    , array([ 0.197082   ,  3.68256    ,  7.8702e-19 ,  3.60145e-16,  0.0158618  ])
78744   , -49667.2    , array([ 0.197082   ,  3.67887    ,  7.87808e-19,  3.60145e-16,  0.0158618  ])
78745   , -49667.2    , array([ 0.197082   ,  3.67887    ,  7.8702e-19 ,  3.60505e-16,  0.0158618  ])
78746   , -49657.9    , array([ 0.197082   ,  3.67887    ,  7.8702e-19 ,  3.60145e-16,  0.0158777  ])
78747   , -67695.6    , array([ 0.50491    ,  0.584537   ,  7.8702e-19 ,  3.60145e-16,  0.46856    ])
78748   , -67695.6    , array([ 0.50491    ,  0.584537   ,  7.8702e-19 ,  3.60145e-16,  0.46856    ])
78749   , -67646.8    , array([ 0.505415   ,  0.584537   ,  7.8702e-19 ,  3.60145e-16,  0.46856    ])
78750   , -67686.8    , array([ 0.50491    ,  0.585121   ,  7.8702e-19 ,  3.60145e-16,  0.46856    ])
78751   , -67695.6    , array([ 0.50491    ,  0.584537   ,  7.87808e-19,  3.60145e-16,  0.46856    ])
78752   , -67695.6    , array([ 0.50491    ,  0.584537   ,  7.8702e-19 ,  3.60505e-16,  0.46856    ])
78753   , -67764      , array([ 0.50491    ,  0.584537   ,  7.8702e-19 ,  3.60145e-16,  0.469029   ])
78754   , -38684      , array([ 0.297803   ,  1.64116    ,  7.8702e-19 ,  3.60145e-16,  0.0700778  ])
78755   , -38684      , array([ 0.297803   ,  1.64116    ,  7.8702e-19 ,  3.60145e-16,  0.0700778  ])
78756   , -38664.5    , array([ 0.298101   ,  1.64116    ,  7.8702e-19 ,  3.60145e-16,  0.0700778  ])
78757   , -38693.8    , array([ 0.297803   ,  1.6428     ,  7.8702e-19 ,  3.60145e-16,  0.0700778  ])
78758   , -38684      , array([ 0.297803   ,  1.64116    ,  7.87808e-19,  3.60145e-16,  0.0700778  ])
78759   , -38684      , array([ 0.297803   ,  1.64116    ,  7.8702e-19 ,  3.60505e-16,  0.0700778  ])
78760   , -38690.3    , array([ 0.297803   ,  1.64116    ,  7.8702e-19 ,  3.60145e-16,  0.070148   ])
78761   , -221018     , array([ 0.274988   ,  0.0556314  ,  7.8702e-19 ,  3.60145e-16,  0.311147   ])
78762   , -221018     , array([ 0.274988   ,  0.0556314  ,  7.8702e-19 ,  3.60145e-16,  0.311147   ])
78763   , -220972     , array([ 0.275264   ,  0.0556314  ,  7.8702e-19 ,  3.60145e-16,  0.311147   ])
78764   , -220824     , array([ 0.274988   ,  0.0556871  ,  7.8702e-19 ,  3.60145e-16,  0.311147   ])
78765   , -221018     , array([ 0.274988   ,  0.0556314  ,  7.87808e-19,  3.60145e-16,  0.311147   ])
78766   , -221018     , array([ 0.274988   ,  0.0556314  ,  7.8702e-19 ,  3.60505e-16,  0.311147   ])
78767   , -221261     , array([ 0.274988   ,  0.0556314  ,  7.8702e-19 ,  3.60145e-16,  0.311458   ])
78768   , -32719.2    , array([ 0.291565   ,  0.667967   ,  7.8702e-19 ,  3.60145e-16,  0.104119   ])
78769   , -32719.2    , array([ 0.291565   ,  0.667967   ,  7.8702e-19 ,  3.60145e-16,  0.104119   ])
78770   , -32687.8    , array([ 0.291856   ,  0.667967   ,  7.8702e-19 ,  3.60145e-16,  0.104119   ])
78771   , -32731.9    , array([ 0.291565   ,  0.668636   ,  7.8702e-19 ,  3.60145e-16,  0.104119   ])
78772   , -32719.2    , array([ 0.291565   ,  0.667967   ,  7.87808e-19,  3.60145e-16,  0.104119   ])
78773   , -32719.2    , array([ 0.291565   ,  0.667967   ,  7.8702e-19 ,  3.60505e-16,  0.104119   ])
78774   , -32735.9    , array([ 0.291565   ,  0.667967   ,  7.8702e-19 ,  3.60145e-16,  0.104223   ])
78775   , -113148     , array([ 0.107596   ,  0.0296738  ,  7.8702e-19 ,  3.60145e-16,  0.0827175  ])
78776   , -113148     , array([ 0.107596   ,  0.0296738  ,  7.8702e-19 ,  3.60145e-16,  0.0827175  ])
78777   , -113111     , array([ 0.107704   ,  0.0296738  ,  7.8702e-19 ,  3.60145e-16,  0.0827175  ])
78778   , -113053     , array([ 0.107596   ,  0.0297035  ,  7.8702e-19 ,  3.60145e-16,  0.0827175  ])
78779   , -113148     , array([ 0.107596   ,  0.0296738  ,  7.87808e-19,  3.60145e-16,  0.0827175  ])
78780   , -113148     , array([ 0.107596   ,  0.0296738  ,  7.8702e-19 ,  3.60505e-16,  0.0827175  ])
78781   , -113274     , array([ 0.107596   ,  0.0296738  ,  7.8702e-19 ,  3.60145e-16,  0.0828002  ])
78782   , -31457.3    , array([ 0.243105   ,  0.378586   ,  7.8702e-19 ,  3.60145e-16,  0.0998408  ])
78783   , -31457.3    , array([ 0.243105   ,  0.378586   ,  7.8702e-19 ,  3.60145e-16,  0.0998408  ])
78784   , -31422.5    , array([ 0.243348   ,  0.378586   ,  7.8702e-19 ,  3.60145e-16,  0.0998408  ])
78785   , -31466.7    , array([ 0.243105   ,  0.378965   ,  7.8702e-19 ,  3.60145e-16,  0.0998408  ])
78786   , -31457.3    , array([ 0.243105   ,  0.378586   ,  7.87808e-19,  3.60145e-16,  0.0998408  ])
78787   , -31457.3    , array([ 0.243105   ,  0.378586   ,  7.8702e-19 ,  3.60505e-16,  0.0998408  ])
78788   , -31480      , array([ 0.243105   ,  0.378586   ,  7.8702e-19 ,  3.60145e-16,  0.0999407  ])
78789   , -29394.8    , array([ 0.345876   ,  0.4834     ,  7.8702e-19 ,  3.60145e-16,  0.138247   ])
78790   , -29394.8    , array([ 0.345876   ,  0.4834     ,  7.8702e-19 ,  3.60145e-16,  0.138247   ])
78791   , -29362.9    , array([ 0.346222   ,  0.4834     ,  7.8702e-19 ,  3.60145e-16,  0.138247   ])
78792   , -29402.9    , array([ 0.345876   ,  0.483883   ,  7.8702e-19 ,  3.60145e-16,  0.138247   ])
