871     , -55428.6    , array([ 0.0141338  ,  0.58485    ,  0.0032036  ,  0.0264226  ])
872     , -55430.4    , array([ 0.014148   ,  0.58485    ,  0.0032036  ,  0.0264226  ])
873     , -55428.5    , array([ 0.0141338  ,  0.585436   ,  0.0032036  ,  0.0264226  ])
874     , -55426.8    , array([ 0.0141338  ,  0.58485    ,  0.00320681 ,  0.0264226  ])
875     , -55428.4    , array([ 0.0141338  ,  0.58485    ,  0.0032036  ,  0.026449   ])
876     , -55428.6    , array([ 0.0141338  ,  0.58485    ,  0.0032036  ,  0.0264226  ])
877     , -54033      , array([ 0.00688159 ,  0.597699   ,  0.00647922 ,  0.0284678  ])
878     , -54033      , array([ 0.00688159 ,  0.597699   ,  0.00647922 ,  0.0284678  ])
879     , -54032.5    , array([ 0.00688848 ,  0.597699   ,  0.00647922 ,  0.0284678  ])
880     , -54032.5    , array([ 0.00688159 ,  0.598297   ,  0.00647922 ,  0.0284678  ])
881     , -54033.6    , array([ 0.00688159 ,  0.597699   ,  0.0064857  ,  0.0284678  ])
882     , -54033.9    , array([ 0.00688159 ,  0.597699   ,  0.00647922 ,  0.0284963  ])
883     , -61845.9    , array([ 0.00252637 ,  4.81884    ,  0.0140644  ,  0.00153338 ])
884     , -61845.9    , array([ 0.00252637 ,  4.81884    ,  0.0140644  ,  0.00153338 ])
885     , -61803.6    , array([ 0.0025289  ,  4.81884    ,  0.0140644  ,  0.00153338 ])
886     , -61846      , array([ 0.00252637 ,  4.82366    ,  0.0140644  ,  0.00153338 ])
887     , -61886.5    , array([ 0.00252637 ,  4.81884    ,  0.0140784  ,  0.00153338 ])
888     , -61855      , array([ 0.00252637 ,  4.81884    ,  0.0140644  ,  0.00153491 ])
889     , -53720.9    , array([ 0.00504055 ,  1.14318    ,  0.0082433  ,  0.0114862  ])
890     , -53720.9    , array([ 0.00504055 ,  1.14318    ,  0.0082433  ,  0.0114862  ])
891     , -53720.8    , array([ 0.0050456  ,  1.14318    ,  0.0082433  ,  0.0114862  ])
892     , -53720.8    , array([ 0.00504055 ,  1.14432    ,  0.0082433  ,  0.0114862  ])
893     , -53721.1    , array([ 0.00504055 ,  1.14318    ,  0.00825155 ,  0.0114862  ])
894     , -53720.9    , array([ 0.00504055 ,  1.14318    ,  0.0082433  ,  0.0114977  ])
895     , -65067.3    , array([ 0.00191212 ,  75.4748    ,  0.0030814  ,  0.0815169  ])
896     , -65067.3    , array([ 0.00191212 ,  75.4748    ,  0.0030814  ,  0.0815169  ])
897     , -65045.7    , array([ 0.00191403 ,  75.4748    ,  0.0030814  ,  0.0815169  ])
898     , -65067.4    , array([ 0.00191212 ,  75.5503    ,  0.0030814  ,  0.0815169  ])
899     , -65088.8    , array([ 0.00191212 ,  75.4748    ,  0.00308448 ,  0.0815169  ])
900     , -65080.5    , array([ 0.00191212 ,  75.4748    ,  0.0030814  ,  0.0815984  ])
901     , -53708.9    , array([ 0.00489498 ,  1.29756    ,  0.00800167 ,  0.0121873  ])
902     , -53708.9    , array([ 0.00489498 ,  1.29756    ,  0.00800167 ,  0.0121873  ])
903     , -53708.5    , array([ 0.00489988 ,  1.29756    ,  0.00800167 ,  0.0121873  ])
904     , -53708.8    , array([ 0.00489498 ,  1.29886    ,  0.00800167 ,  0.0121873  ])
905     , -53709.5    , array([ 0.00489498 ,  1.29756    ,  0.00800968 ,  0.0121873  ])
906     , -53709.1    , array([ 0.00489498 ,  1.29756    ,  0.00800167 ,  0.0121995  ])
907     , -53691.3    , array([ 0.00334384 ,  1.32857    ,  0.00544673 ,  0.0123103  ])
908     , -53691.3    , array([ 0.00334384 ,  1.32857    ,  0.00544673 ,  0.0123103  ])
909     , -53690.9    , array([ 0.00334718 ,  1.32857    ,  0.00544673 ,  0.0123103  ])
910     , -53691.2    , array([ 0.00334384 ,  1.3299     ,  0.00544673 ,  0.0123103  ])
911     , -53691.9    , array([ 0.00334384 ,  1.32857    ,  0.00545218 ,  0.0123103  ])
912     , -53691.5    , array([ 0.00334384 ,  1.32857    ,  0.00544673 ,  0.0123226  ])
913     , -53656.3    , array([ 0.00308039 ,  1.54981    ,  0.00468679 ,  0.0137012  ])
914     , -53656.3    , array([ 0.00308039 ,  1.54981    ,  0.00468679 ,  0.0137012  ])
