154649  , -30778.3    , array([ 10.024     ,  0.804442   ,  0.000444153,  7.28829e-45,  0.0620076  ])
154720  , -2508.05    , array([ 7.2601     ,  0.129779   ,  0.000444179,  7.28829e-45,  0.0495896  ])
154721  , -2508.36    , array([ 7.26736    ,  0.129779   ,  0.000444179,  7.28829e-45,  0.0495896  ])
154722  , -2507.18    , array([ 7.2601     ,  0.129909   ,  0.000444179,  7.28829e-45,  0.0495896  ])
154723  , -2508.05    , array([ 7.2601     ,  0.129779   ,  0.000444624,  7.28829e-45,  0.0495896  ])
154724  , -2508.05    , array([ 7.2601     ,  0.129779   ,  0.000444179,  7.29558e-45,  0.0495896  ])
154725  , -2510.9     , array([ 7.2601     ,  0.129779   ,  0.000444179,  7.28829e-45,  0.0496392  ])
154733  , -2508.04    , array([ 7.25972    ,  0.12978    ,  0.000444179,  7.28829e-45,  0.0495898  ])
154734  , -2508.04    , array([ 7.25972    ,  0.12978    ,  0.000444179,  7.28829e-45,  0.0495898  ])
154735  , -2508.35    , array([ 7.26698    ,  0.12978    ,  0.000444179,  7.28829e-45,  0.0495898  ])
154736  , -2507.18    , array([ 7.25972    ,  0.12991    ,  0.000444179,  7.28829e-45,  0.0495898  ])
154737  , -2508.04    , array([ 7.25972    ,  0.12978    ,  0.000444624,  7.28829e-45,  0.0495898  ])
154738  , -2508.04    , array([ 7.25972    ,  0.12978    ,  0.000444179,  7.29558e-45,  0.0495898  ])
154739  , -2510.89    , array([ 7.25972    ,  0.12978    ,  0.000444179,  7.28829e-45,  0.0496394  ])
154740  , -2508.03    , array([ 7.25934    ,  0.129781   ,  0.000444179,  7.28829e-45,  0.04959    ])
154741  , -2508.03    , array([ 7.25934    ,  0.129781   ,  0.000444179,  7.28829e-45,  0.04959    ])
154742  , -2508.34    , array([ 7.2666     ,  0.129781   ,  0.000444179,  7.28829e-45,  0.04959    ])
154743  , -2507.17    , array([ 7.25934    ,  0.12991    ,  0.000444179,  7.28829e-45,  0.04959    ])
154744  , -2508.03    , array([ 7.25934    ,  0.129781   ,  0.000444624,  7.28829e-45,  0.04959    ])
154745  , -2508.03    , array([ 7.25934    ,  0.129781   ,  0.000444179,  7.29558e-45,  0.04959    ])
154746  , -2510.88    , array([ 7.25934    ,  0.129781   ,  0.000444179,  7.28829e-45,  0.0496397  ])
154747  , -480658     , array([ 0.00923351 ,  0.324751   ,  0.000443243,  7.28829e-45,  0.0895094  ])
154748  , -480658     , array([ 0.00923351 ,  0.324751   ,  0.000443243,  7.28829e-45,  0.0895094  ])
154749  , -480306     , array([ 0.00924275 ,  0.324751   ,  0.000443243,  7.28829e-45,  0.0895094  ])
154750  , -480673     , array([ 0.00923351 ,  0.325075   ,  0.000443243,  7.28829e-45,  0.0895094  ])
154751  , -480652     , array([ 0.00923351 ,  0.324751   ,  0.000443686,  7.28829e-45,  0.0895094  ])
154752  , -480658     , array([ 0.00923351 ,  0.324751   ,  0.000443243,  7.29558e-45,  0.0895094  ])
154753  , -480968     , array([ 0.00923351 ,  0.324751   ,  0.000443243,  7.28829e-45,  0.089599   ])
154754  , -2381.76    , array([ 1.53052    ,  0.160774   ,  0.000443961,  7.28829e-45,  0.0569216  ])
154755  , -2381.76    , array([ 1.53052    ,  0.160774   ,  0.000443961,  7.28829e-45,  0.0569216  ])
154756  , -2381.35    , array([ 1.53205    ,  0.160774   ,  0.000443961,  7.28829e-45,  0.0569216  ])
154757  , -2382.63    , array([ 1.53052    ,  0.160935   ,  0.000443961,  7.28829e-45,  0.0569216  ])
154758  , -2381.76    , array([ 1.53052    ,  0.160774   ,  0.000444405,  7.28829e-45,  0.0569216  ])
154759  , -2381.76    , array([ 1.53052    ,  0.160774   ,  0.000443961,  7.29558e-45,  0.0569216  ])
154760  , -2383.16    , array([ 1.53052    ,  0.160774   ,  0.000443961,  7.28829e-45,  0.0569785  ])
154761  , -2440.61    , array([ 5.21633    ,  0.135817   ,  0.000444133,  7.28829e-45,  0.0510632  ])
154762  , -2440.61    , array([ 5.21633    ,  0.135817   ,  0.000444133,  7.28829e-45,  0.0510632  ])
154763  , -2440.99    , array([ 5.22155    ,  0.135817   ,  0.000444133,  7.28829e-45,  0.0510632  ])
154764  , -2440.2     , array([ 5.21633    ,  0.135953   ,  0.000444133,  7.28829e-45,  0.0510632  ])
154765  , -2440.61    , array([ 5.21633    ,  0.135817   ,  0.000444577,  7.28829e-45,  0.0510632  ])
154766  , -2440.61    , array([ 5.21633    ,  0.135817   ,  0.000444133,  7.29558e-45,  0.0510632  ])
154767  , -2442.98    , array([ 5.21633    ,  0.135817   ,  0.000444133,  7.28829e-45,  0.0511143  ])
154768  , -2279.72    , array([ 2.3242     ,  0.151794   ,  0.000444019,  7.28829e-45,  0.0548537  ])
154769  , -2279.72    , array([ 2.3242     ,  0.151794   ,  0.000444019,  7.28829e-45,  0.0548537  ])
154770  , -2279.95    , array([ 2.32653    ,  0.151794   ,  0.000444019,  7.28829e-45,  0.0548537  ])
154771  , -2280.22    , array([ 2.3242     ,  0.151946   ,  0.000444019,  7.28829e-45,  0.0548537  ])
154772  , -2279.72    , array([ 2.3242     ,  0.151794   ,  0.000444463,  7.28829e-45,  0.0548537  ])
154773  , -2279.72    , array([ 2.3242     ,  0.151794   ,  0.000444019,  7.29558e-45,  0.0548537  ])
154774  , -2281.14    , array([ 2.3242     ,  0.151794   ,  0.000444019,  7.28829e-45,  0.0549086  ])
154775  , -1924.42    , array([ 2.21184    ,  0.120805   ,  0.000463584,  7.28829e-45,  0.0433074  ])
154776  , -1924.42    , array([ 2.21184    ,  0.120805   ,  0.000463584,  7.28829e-45,  0.0433074  ])
154777  , -1924.61    , array([ 2.21405    ,  0.120805   ,  0.000463584,  7.28829e-45,  0.0433074  ])
154778  , -1924.96    , array([ 2.21184    ,  0.120926   ,  0.000463584,  7.28829e-45,  0.0433074  ])
154779  , -1924.42    , array([ 2.21184    ,  0.120805   ,  0.000464048,  7.28829e-45,  0.0433074  ])
154780  , -1924.42    , array([ 2.21184    ,  0.120805   ,  0.000463584,  7.29558e-45,  0.0433074  ])
154781  , -1925.01    , array([ 2.21184    ,  0.120805   ,  0.000463584,  7.28829e-45,  0.0433507  ])
154782  , -4925.11    , array([ 0.357935   ,  0.0962358  ,  0.000545669,  7.28829e-45,  0.0341392  ])
154783  , -4925.11    , array([ 0.357935   ,  0.0962358  ,  0.000545669,  7.28829e-45,  0.0341392  ])
154784  , -4918.45    , array([ 0.358293   ,  0.0962358  ,  0.000545669,  7.28829e-45,  0.0341392  ])
154785  , -4925.55    , array([ 0.357935   ,  0.0963321  ,  0.000545669,  7.28829e-45,  0.0341392  ])
154786  , -4925.11    , array([ 0.357935   ,  0.0962358  ,  0.000546215,  7.28829e-45,  0.0341392  ])
154787  , -4925.11    , array([ 0.357935   ,  0.0962358  ,  0.000545669,  7.29558e-45,  0.0341392  ])
154788  , -4930.46    , array([ 0.357935   ,  0.0962358  ,  0.000545669,  7.28829e-45,  0.0341734  ])
154789  , -1860.39    , array([ 1.60288    ,  0.116044   ,  0.000477141,  7.28829e-45,  0.0415237  ])
154790  , -1860.39    , array([ 1.60288    ,  0.116044   ,  0.000477141,  7.28829e-45,  0.0415237  ])
154791  , -1860.3     , array([ 1.60449    ,  0.116044   ,  0.000477141,  7.28829e-45,  0.0415237  ])
154792  , -1860.8     , array([ 1.60288    ,  0.11616    ,  0.000477141,  7.28829e-45,  0.0415237  ])
154793  , -1860.39    , array([ 1.60288    ,  0.116044   ,  0.000477619,  7.28829e-45,  0.0415237  ])
154794  , -1860.39    , array([ 1.60288    ,  0.116044   ,  0.000477141,  7.29558e-45,  0.0415237  ])
154795  , -1861.04    , array([ 1.60288    ,  0.116044   ,  0.000477141,  7.28829e-45,  0.0415652  ])
154796  , -1755.67    , array([ 1.6341     ,  0.102798   ,  0.000488735,  7.28829e-45,  0.036882   ])
154797  , -1755.67    , array([ 1.6341     ,  0.102798   ,  0.000488735,  7.28829e-45,  0.036882   ])
154798  , -1755.65    , array([ 1.63573    ,  0.102798   ,  0.000488735,  7.28829e-45,  0.036882   ])
154799  , -1755.94    , array([ 1.6341     ,  0.102901   ,  0.000488735,  7.28829e-45,  0.036882   ])
154800  , -1755.67    , array([ 1.6341     ,  0.102798   ,  0.000489224,  7.28829e-45,  0.036882   ])
154801  , -1755.67    , array([ 1.6341     ,  0.102798   ,  0.000488735,  7.29558e-45,  0.036882   ])
154802  , -1756.14    , array([ 1.6341     ,  0.102798   ,  0.000488735,  7.28829e-45,  0.0369189  ])
154803  , -1640.03    , array([ 1.47931    ,  0.0769991  ,  0.000539389,  7.28829e-45,  0.0276787  ])
154804  , -1640.03    , array([ 1.47931    ,  0.0769991  ,  0.000539389,  7.28829e-45,  0.0276787  ])
154805  , -1640.01    , array([ 1.48079    ,  0.0769991  ,  0.000539389,  7.28829e-45,  0.0276787  ])
154806  , -1640.01    , array([ 1.47931    ,  0.0770761  ,  0.000539389,  7.28829e-45,  0.0276787  ])
154807  , -1640.03    , array([ 1.47931    ,  0.0769991  ,  0.000539929,  7.28829e-45,  0.0276787  ])
154808  , -1640.03    , array([ 1.47931    ,  0.0769991  ,  0.000539389,  7.29558e-45,  0.0276787  ])
154809  , -1640.23    , array([ 1.47931    ,  0.0769991  ,  0.000539389,  7.28829e-45,  0.0277064  ])
154810  , -1632.28    , array([ 1.4531     ,  0.0703326  ,  0.000573853,  7.28829e-45,  0.0252142  ])
154811  , -1632.28    , array([ 1.4531     ,  0.0703326  ,  0.000573853,  7.28829e-45,  0.0252142  ])
154812  , -1632.27    , array([ 1.45456    ,  0.0703326  ,  0.000573853,  7.28829e-45,  0.0252142  ])
154813  , -1632.27    , array([ 1.4531     ,  0.0704029  ,  0.000573853,  7.28829e-45,  0.0252142  ])
154814  , -1632.28    , array([ 1.4531     ,  0.0703326  ,  0.000574427,  7.28829e-45,  0.0252142  ])
154815  , -1632.28    , array([ 1.4531     ,  0.0703326  ,  0.000573853,  7.29558e-45,  0.0252142  ])
154816  , -1632.33    , array([ 1.4531     ,  0.0703326  ,  0.000573853,  7.28829e-45,  0.0252394  ])
154817  , -1632.37    , array([ 1.44037    ,  0.0679648  ,  0.000606377,  7.28829e-45,  0.0243418  ])
154818  , -1632.37    , array([ 1.44037    ,  0.0679648  ,  0.000606377,  7.28829e-45,  0.0243418  ])
154819  , -1632.37    , array([ 1.44181    ,  0.0679648  ,  0.000606377,  7.28829e-45,  0.0243418  ])
154820  , -1632.37    , array([ 1.44037    ,  0.0680328  ,  0.000606377,  7.28829e-45,  0.0243418  ])
154821  , -1632.37    , array([ 1.44037    ,  0.0679648  ,  0.000606983,  7.28829e-45,  0.0243418  ])
154822  , -1632.37    , array([ 1.44037    ,  0.0679648  ,  0.000606377,  7.29558e-45,  0.0243418  ])
154823  , -1632.38    , array([ 1.44037    ,  0.0679648  ,  0.000606377,  7.28829e-45,  0.0243661  ])
154824  , -1632.15    , array([ 1.44947    ,  0.069651   ,  0.00058292 ,  7.28829e-45,  0.024963   ])
154825  , -1632.15    , array([ 1.44947    ,  0.069651   ,  0.00058292 ,  7.28829e-45,  0.024963   ])
154826  , -1632.15    , array([ 1.45092    ,  0.069651   ,  0.00058292 ,  7.28829e-45,  0.024963   ])
154827  , -1632.15    , array([ 1.44947    ,  0.0697207  ,  0.00058292 ,  7.28829e-45,  0.024963   ])
154828  , -1632.15    , array([ 1.44947    ,  0.069651   ,  0.000583503,  7.28829e-45,  0.024963   ])
154829  , -1632.15    , array([ 1.44947    ,  0.069651   ,  0.00058292 ,  7.29558e-45,  0.024963   ])
154830  , -1632.19    , array([ 1.44947    ,  0.069651   ,  0.00058292 ,  7.28829e-45,  0.024988   ])
154831  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154832  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154833  , -1632.13    , array([ 1.44802    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154834  , -1632.13    , array([ 1.44657    ,  0.069235   ,  0.000594353,  7.28829e-45,  0.0247843  ])
154835  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594947,  7.28829e-45,  0.0247843  ])
154836  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.29558e-45,  0.0247843  ])
154837  , -1632.16    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0248091  ])
154838  , -1632.14    , array([ 1.4461     ,  0.0690921  ,  0.000597114,  7.28829e-45,  0.0247572  ])
154839  , -1632.14    , array([ 1.4461     ,  0.0690921  ,  0.000597114,  7.28829e-45,  0.0247572  ])
154840  , -1632.13    , array([ 1.44755    ,  0.0690921  ,  0.000597114,  7.28829e-45,  0.0247572  ])
154841  , -1632.13    , array([ 1.4461     ,  0.0691613  ,  0.000597114,  7.28829e-45,  0.0247572  ])
154842  , -1632.14    , array([ 1.4461     ,  0.0690921  ,  0.000597712,  7.28829e-45,  0.0247572  ])
154843  , -1632.14    , array([ 1.4461     ,  0.0690921  ,  0.000597114,  7.29558e-45,  0.0247572  ])
154844  , -1632.16    , array([ 1.4461     ,  0.0690921  ,  0.000597114,  7.28829e-45,  0.0247819  ])
154845  , -1632.13    , array([ 1.44648    ,  0.069152   ,  0.000594868,  7.28829e-45,  0.0247792  ])
154846  , -1632.13    , array([ 1.44648    ,  0.069152   ,  0.000594868,  7.28829e-45,  0.0247792  ])
154847  , -1632.13    , array([ 1.44793    ,  0.069152   ,  0.000594868,  7.28829e-45,  0.0247792  ])
154848  , -1632.13    , array([ 1.44648    ,  0.0692212  ,  0.000594868,  7.28829e-45,  0.0247792  ])
154849  , -1632.13    , array([ 1.44648    ,  0.069152   ,  0.000595463,  7.28829e-45,  0.0247792  ])
154850  , -1632.13    , array([ 1.44648    ,  0.069152   ,  0.000594868,  7.29558e-45,  0.0247792  ])
154851  , -1632.16    , array([ 1.44648    ,  0.069152   ,  0.000594868,  7.28829e-45,  0.024804   ])
154852  , -1632.13    , array([ 1.44655    ,  0.0691632  ,  0.00059445 ,  7.28829e-45,  0.0247833  ])
154853  , -1632.13    , array([ 1.44655    ,  0.0691632  ,  0.00059445 ,  7.28829e-45,  0.0247833  ])
154854  , -1632.13    , array([ 1.448      ,  0.0691632  ,  0.00059445 ,  7.28829e-45,  0.0247833  ])
154855  , -1632.13    , array([ 1.44655    ,  0.0692324  ,  0.00059445 ,  7.28829e-45,  0.0247833  ])
154856  , -1632.13    , array([ 1.44655    ,  0.0691632  ,  0.000595045,  7.28829e-45,  0.0247833  ])
154857  , -1632.13    , array([ 1.44655    ,  0.0691632  ,  0.00059445 ,  7.29558e-45,  0.0247833  ])
154858  , -1632.16    , array([ 1.44655    ,  0.0691632  ,  0.00059445 ,  7.28829e-45,  0.0248081  ])
154859  , -1632.13    , array([ 1.44657    ,  0.0691653  ,  0.000594371,  7.28829e-45,  0.0247841  ])
154860  , -1632.13    , array([ 1.44657    ,  0.0691653  ,  0.000594371,  7.28829e-45,  0.0247841  ])
154861  , -1632.13    , array([ 1.44801    ,  0.0691653  ,  0.000594371,  7.28829e-45,  0.0247841  ])
154862  , -1632.13    , array([ 1.44657    ,  0.0692345  ,  0.000594371,  7.28829e-45,  0.0247841  ])
154863  , -1632.13    , array([ 1.44657    ,  0.0691653  ,  0.000594966,  7.28829e-45,  0.0247841  ])
154864  , -1632.13    , array([ 1.44657    ,  0.0691653  ,  0.000594371,  7.29558e-45,  0.0247841  ])
154865  , -1632.16    , array([ 1.44657    ,  0.0691653  ,  0.000594371,  7.28829e-45,  0.0248089  ])
154866  , -1632.13    , array([ 1.44657    ,  0.0691657  ,  0.000594356,  7.28829e-45,  0.0247843  ])
154867  , -1632.13    , array([ 1.44657    ,  0.0691657  ,  0.000594356,  7.28829e-45,  0.0247843  ])
154868  , -1632.13    , array([ 1.44802    ,  0.0691657  ,  0.000594356,  7.28829e-45,  0.0247843  ])
154869  , -1632.13    , array([ 1.44657    ,  0.0692349  ,  0.000594356,  7.28829e-45,  0.0247843  ])
154870  , -1632.13    , array([ 1.44657    ,  0.0691657  ,  0.000594951,  7.28829e-45,  0.0247843  ])
154871  , -1632.13    , array([ 1.44657    ,  0.0691657  ,  0.000594356,  7.29558e-45,  0.0247843  ])
154872  , -1632.16    , array([ 1.44657    ,  0.0691657  ,  0.000594356,  7.28829e-45,  0.0248091  ])
154873  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154874  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154875  , -1632.13    , array([ 1.44802    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154876  , -1632.13    , array([ 1.44657    ,  0.069235   ,  0.000594353,  7.28829e-45,  0.0247843  ])
154877  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594948,  7.28829e-45,  0.0247843  ])
154878  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.29558e-45,  0.0247843  ])
154879  , -1632.16    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0248091  ])
154880  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154881  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154882  , -1632.13    , array([ 1.44802    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154883  , -1632.13    , array([ 1.44657    ,  0.069235   ,  0.000594353,  7.28829e-45,  0.0247843  ])
154884  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594947,  7.28829e-45,  0.0247843  ])
154885  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.29558e-45,  0.0247843  ])
154886  , -1632.16    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0248091  ])
154887  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154888  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154889  , -1632.13    , array([ 1.44802    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154890  , -1632.13    , array([ 1.44657    ,  0.069235   ,  0.000594353,  7.28829e-45,  0.0247843  ])
154891  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594947,  7.28829e-45,  0.0247843  ])
154892  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.29558e-45,  0.0247843  ])
154893  , -1632.16    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0248091  ])
154894  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154895  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154896  , -1632.13    , array([ 1.44802    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154897  , -1632.13    , array([ 1.44657    ,  0.069235   ,  0.000594353,  7.28829e-45,  0.0247843  ])
154898  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594947,  7.28829e-45,  0.0247843  ])
154899  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.29558e-45,  0.0247843  ])
154900  , -1632.16    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0248091  ])
154901  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154902  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154903  , -1632.13    , array([ 1.44802    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154904  , -1632.13    , array([ 1.44657    ,  0.069235   ,  0.000594353,  7.28829e-45,  0.0247843  ])
154905  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594947,  7.28829e-45,  0.0247843  ])
154906  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.29558e-45,  0.0247843  ])
154907  , -1632.16    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0248091  ])
154908  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154909  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154910  , -1632.13    , array([ 1.44802    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154911  , -1632.13    , array([ 1.44657    ,  0.069235   ,  0.000594353,  7.28829e-45,  0.0247843  ])
154912  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594947,  7.28829e-45,  0.0247843  ])
154913  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.29558e-45,  0.0247843  ])
154914  , -1632.16    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0248091  ])
154915  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154916  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154917  , -1632.13    , array([ 1.44802    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154918  , -1632.13    , array([ 1.44657    ,  0.069235   ,  0.000594353,  7.28829e-45,  0.0247843  ])
154919  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594947,  7.28829e-45,  0.0247843  ])
154920  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.29558e-45,  0.0247843  ])
154921  , -1632.16    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0248091  ])
154922  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
154923  , -1632.13    , array([ 1.44657    ,  0.0691658  ,  0.000594353,  7.28829e-45,  0.0247843  ])
