160361  , -24722.5    , array([ 0.352722   ,  0.238161   ,  3.6063e-07 ,  1.00858e-33,  0.126346   ])
160362  , -24696.8    , array([ 0.353075   ,  0.238161   ,  3.6063e-07 ,  1.00858e-33,  0.126346   ])
160363  , -24717.7    , array([ 0.352722   ,  0.2384     ,  3.6063e-07 ,  1.00858e-33,  0.126346   ])
160364  , -24722.5    , array([ 0.352722   ,  0.238161   ,  3.60991e-07,  1.00858e-33,  0.126346   ])
160365  , -24722.5    , array([ 0.352722   ,  0.238161   ,  3.6063e-07 ,  1.00959e-33,  0.126346   ])
160366  , -24753      , array([ 0.352722   ,  0.238161   ,  3.6063e-07 ,  1.00858e-33,  0.126472   ])
160367  , -24722.5    , array([ 0.352722   ,  0.238161   ,  3.6063e-07 ,  1.00858e-33,  0.126346   ])
160368  , -7143.35    , array([ 0.673499   ,  0.268333   ,  3.6063e-07 ,  1.00858e-33,  0.0587052  ])
160369  , -7143.35    , array([ 0.673499   ,  0.268333   ,  3.6063e-07 ,  1.00858e-33,  0.0587052  ])
160370  , -7138.83    , array([ 0.674172   ,  0.268333   ,  3.6063e-07 ,  1.00858e-33,  0.0587052  ])
160371  , -7153.95    , array([ 0.673499   ,  0.268601   ,  3.6063e-07 ,  1.00858e-33,  0.0587052  ])
160372  , -7143.35    , array([ 0.673499   ,  0.268333   ,  3.60991e-07,  1.00858e-33,  0.0587052  ])
160373  , -7143.35    , array([ 0.673499   ,  0.268333   ,  3.6063e-07 ,  1.00959e-33,  0.0587052  ])
160374  , -7138.07    , array([ 0.673499   ,  0.268333   ,  3.6063e-07 ,  1.00858e-33,  0.0587639  ])
160375  , -86042.2    , array([ 5.12418    ,  0.0244311  ,  3.6063e-07 ,  1.00858e-33,  0.0698673  ])
160376  , -86042.2    , array([ 5.12418    ,  0.0244311  ,  3.6063e-07 ,  1.00858e-33,  0.0698673  ])
160377  , -86042.8    , array([ 5.1293     ,  0.0244311  ,  3.6063e-07 ,  1.00858e-33,  0.0698673  ])
160378  , -85939.6    , array([ 5.12418    ,  0.0244555  ,  3.6063e-07 ,  1.00858e-33,  0.0698673  ])
160379  , -86042.2    , array([ 5.12418    ,  0.0244311  ,  3.60991e-07,  1.00858e-33,  0.0698673  ])
160380  , -86042.2    , array([ 5.12418    ,  0.0244311  ,  3.6063e-07 ,  1.00959e-33,  0.0698673  ])
160381  , -86144.6    , array([ 5.12418    ,  0.0244311  ,  3.6063e-07 ,  1.00858e-33,  0.0699372  ])
160382  , -3017.66    , array([ 1.01954    ,  0.164449   ,  3.6063e-07 ,  1.00858e-33,  0.0608307  ])
160383  , -3017.66    , array([ 1.01954    ,  0.164449   ,  3.6063e-07 ,  1.00858e-33,  0.0608307  ])
160384  , -3015.59    , array([ 1.02056    ,  0.164449   ,  3.6063e-07 ,  1.00858e-33,  0.0608307  ])
160385  , -3017.21    , array([ 1.01954    ,  0.164613   ,  3.6063e-07 ,  1.00858e-33,  0.0608307  ])
