19326   , -3456.12    , array([ 0.38804    ,  10.3003    ,  1.83557e-25,  0.0449842  ])
19327   , -3456.12    , array([ 0.388429   ,  10.3003    ,  1.83557e-25,  0.0449842  ])
19328   , -3456.3     , array([ 0.38804    ,  10.3106    ,  1.83557e-25,  0.0449842  ])
19329   , -3456.12    , array([ 0.38804    ,  10.3003    ,  1.8374e-25 ,  0.0449842  ])
19330   , -3457.45    , array([ 0.38804    ,  10.3003    ,  1.83557e-25,  0.0450292  ])
19331   , -3456.12    , array([ 0.38804    ,  10.3003    ,  1.83557e-25,  0.0449842  ])
19332   , -2676.31    , array([ 0.38804    ,  9.02223    ,  1.83557e-25,  0.0165277  ])
19333   , -2676.31    , array([ 0.38804    ,  9.02223    ,  1.83557e-25,  0.0165277  ])
19334   , -2676.31    , array([ 0.388429   ,  9.02223    ,  1.83557e-25,  0.0165277  ])
19335   , -2676.36    , array([ 0.38804    ,  9.03126    ,  1.83557e-25,  0.0165277  ])
19336   , -2676.31    , array([ 0.38804    ,  9.02223    ,  1.8374e-25 ,  0.0165277  ])
19337   , -2676.7     , array([ 0.38804    ,  9.02223    ,  1.83557e-25,  0.0165442  ])
19338   , -2537.38    , array([ 0.38804    ,  22.8719    ,  1.83557e-25,  0.00960692 ])
19339   , -2537.38    , array([ 0.38804    ,  22.8719    ,  1.83557e-25,  0.00960692 ])
19340   , -2537.38    , array([ 0.388429   ,  22.8719    ,  1.83557e-25,  0.00960692 ])
19341   , -2537.39    , array([ 0.38804    ,  22.8948    ,  1.83557e-25,  0.00960692 ])
19342   , -2537.38    , array([ 0.38804    ,  22.8719    ,  1.8374e-25 ,  0.00960692 ])
19343   , -2537.61    , array([ 0.38804    ,  22.8719    ,  1.83557e-25,  0.00961653 ])
19350   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00960691 ])
19351   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00960691 ])
19352   , -2537.38    , array([ 0.388429   ,  22.872     ,  1.83557e-25,  0.00960691 ])
19353   , -2537.39    , array([ 0.38804    ,  22.8949    ,  1.83557e-25,  0.00960691 ])
19354   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.8374e-25 ,  0.00960691 ])
19355   , -2537.61    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00961652 ])
19362   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00960691 ])
19363   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00960691 ])
19364   , -2537.38    , array([ 0.388429   ,  22.872     ,  1.83557e-25,  0.00960691 ])
19365   , -2537.39    , array([ 0.38804    ,  22.8949    ,  1.83557e-25,  0.00960691 ])
19366   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.8374e-25 ,  0.00960691 ])
19367   , -2537.61    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00961652 ])
19374   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00960691 ])
19375   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00960691 ])
19376   , -2537.38    , array([ 0.388429   ,  22.872     ,  1.83557e-25,  0.00960691 ])
19377   , -2537.39    , array([ 0.38804    ,  22.8949    ,  1.83557e-25,  0.00960691 ])
19378   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.8374e-25 ,  0.00960691 ])
19379   , -2537.61    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00961652 ])
19386   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00960691 ])
19387   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00960691 ])
19388   , -2537.38    , array([ 0.388429   ,  22.872     ,  1.83557e-25,  0.00960691 ])
19389   , -2537.39    , array([ 0.38804    ,  22.8949    ,  1.83557e-25,  0.00960691 ])
19390   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.8374e-25 ,  0.00960691 ])
19391   , -2537.61    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00961652 ])
19392   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00960691 ])
19393   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00960691 ])
19394   , -2537.38    , array([ 0.388429   ,  22.872     ,  1.83557e-25,  0.00960691 ])
19395   , -2537.39    , array([ 0.38804    ,  22.8949    ,  1.83557e-25,  0.00960691 ])
19396   , -2537.38    , array([ 0.38804    ,  22.872     ,  1.8374e-25 ,  0.00960691 ])
19397   , -2537.61    , array([ 0.38804    ,  22.872     ,  1.83557e-25,  0.00961652 ])
19398   , -2498.53    , array([ 0.38804    ,  55.147     ,  1.83557e-25,  0.00769337 ])
19399   , -2498.53    , array([ 0.38804    ,  55.147     ,  1.83557e-25,  0.00769337 ])
19400   , -2498.53    , array([ 0.388429   ,  55.147     ,  1.83557e-25,  0.00769337 ])
