52199   , -76318.2    , array([ 1.25161    ,  0.00498403 ,  2.53243e-37,  1.99284e-24,  0.0123787  ])
52200   , -76318.4    , array([ 1.25286    ,  0.00498403 ,  2.53243e-37,  1.99284e-24,  0.0123787  ])
52201   , -76225.6    , array([ 1.25161    ,  0.00498902 ,  2.53243e-37,  1.99284e-24,  0.0123787  ])
52202   , -76318.2    , array([ 1.25161    ,  0.00498403 ,  2.53496e-37,  1.99284e-24,  0.0123787  ])
52203   , -76318.2    , array([ 1.25161    ,  0.00498403 ,  2.53243e-37,  1.99483e-24,  0.0123787  ])
52204   , -76407.6    , array([ 1.25161    ,  0.00498403 ,  2.53243e-37,  1.99284e-24,  0.012391   ])
52205   , -76318.2    , array([ 1.25161    ,  0.00498403 ,  2.53243e-37,  1.99284e-24,  0.0123787  ])
52206   , -6921.19    , array([ 1.24998    ,  0.0103054  ,  2.53243e-37,  1.99284e-24,  0.00613652 ])
52207   , -6921.19    , array([ 1.24998    ,  0.0103054  ,  2.53243e-37,  1.99284e-24,  0.00613652 ])
52208   , -6921.25    , array([ 1.25123    ,  0.0103054  ,  2.53243e-37,  1.99284e-24,  0.00613652 ])
52209   , -6902.92    , array([ 1.24998    ,  0.0103157  ,  2.53243e-37,  1.99284e-24,  0.00613652 ])
52210   , -6921.19    , array([ 1.24998    ,  0.0103054  ,  2.53496e-37,  1.99284e-24,  0.00613652 ])
52211   , -6921.19    , array([ 1.24998    ,  0.0103054  ,  2.53243e-37,  1.99483e-24,  0.00613652 ])
52212   , -6938.73    , array([ 1.24998    ,  0.0103054  ,  2.53243e-37,  1.99284e-24,  0.00614266 ])
52220   , -6920.67    , array([ 1.24898    ,  0.0103245  ,  2.53243e-37,  1.99284e-24,  0.00614827 ])
52221   , -6920.67    , array([ 1.24898    ,  0.0103245  ,  2.53243e-37,  1.99284e-24,  0.00614827 ])
52222   , -6920.73    , array([ 1.25023    ,  0.0103245  ,  2.53243e-37,  1.99284e-24,  0.00614827 ])
52223   , -6902.4     , array([ 1.24898    ,  0.0103349  ,  2.53243e-37,  1.99284e-24,  0.00614827 ])
52224   , -6920.67    , array([ 1.24898    ,  0.0103245  ,  2.53496e-37,  1.99284e-24,  0.00614827 ])
52225   , -6920.67    , array([ 1.24898    ,  0.0103245  ,  2.53243e-37,  1.99483e-24,  0.00614827 ])
52226   , -6938.21    , array([ 1.24898    ,  0.0103245  ,  2.53243e-37,  1.99284e-24,  0.00615442 ])
52227   , -6920.14    , array([ 1.24798    ,  0.0103438  ,  2.53243e-37,  1.99284e-24,  0.00616007 ])
52228   , -6920.14    , array([ 1.24798    ,  0.0103438  ,  2.53243e-37,  1.99284e-24,  0.00616007 ])
52229   , -6920.2     , array([ 1.24923    ,  0.0103438  ,  2.53243e-37,  1.99284e-24,  0.00616007 ])
52230   , -6901.88    , array([ 1.24798    ,  0.0103541  ,  2.53243e-37,  1.99284e-24,  0.00616007 ])
52231   , -6920.14    , array([ 1.24798    ,  0.0103438  ,  2.53496e-37,  1.99284e-24,  0.00616007 ])
52232   , -6920.14    , array([ 1.24798    ,  0.0103438  ,  2.53243e-37,  1.99483e-24,  0.00616007 ])
52233   , -6937.68    , array([ 1.24798    ,  0.0103438  ,  2.53243e-37,  1.99284e-24,  0.00616624 ])
52241   , -6920.01    , array([ 1.24773    ,  0.0103486  ,  2.53243e-37,  1.99284e-24,  0.00616304 ])
52242   , -6920.01    , array([ 1.24773    ,  0.0103486  ,  2.53243e-37,  1.99284e-24,  0.00616304 ])
52243   , -6920.07    , array([ 1.24898    ,  0.0103486  ,  2.53243e-37,  1.99284e-24,  0.00616304 ])
52244   , -6901.74    , array([ 1.24773    ,  0.010359   ,  2.53243e-37,  1.99284e-24,  0.00616304 ])
52245   , -6920.01    , array([ 1.24773    ,  0.0103486  ,  2.53496e-37,  1.99284e-24,  0.00616304 ])
52246   , -6920.01    , array([ 1.24773    ,  0.0103486  ,  2.53243e-37,  1.99483e-24,  0.00616304 ])
52247   , -6937.55    , array([ 1.24773    ,  0.0103486  ,  2.53243e-37,  1.99284e-24,  0.0061692  ])
52248   , -6919.88    , array([ 1.24748    ,  0.0103535  ,  2.53243e-37,  1.99284e-24,  0.00616601 ])
52249   , -6919.88    , array([ 1.24748    ,  0.0103535  ,  2.53243e-37,  1.99284e-24,  0.00616601 ])
52250   , -6919.94    , array([ 1.24873    ,  0.0103535  ,  2.53243e-37,  1.99284e-24,  0.00616601 ])
52251   , -6901.61    , array([ 1.24748    ,  0.0103638  ,  2.53243e-37,  1.99284e-24,  0.00616601 ])
