42176   , -2746.96    , array([ 15.7486    ,  4.3791     ,  3.54816e-24,  0.0226742  ])
42177   , -2746.96    , array([ 15.7643    ,  4.3791     ,  3.54816e-24,  0.0226742  ])
42178   , -2747.11    , array([ 15.7486    ,  4.38348    ,  3.54816e-24,  0.0226742  ])
42179   , -2746.96    , array([ 15.7486    ,  4.3791     ,  3.55171e-24,  0.0226742  ])
42180   , -2747.42    , array([ 15.7486    ,  4.3791     ,  3.54816e-24,  0.0226969  ])
42181   , -2746.96    , array([ 15.7486    ,  4.3791     ,  3.54816e-24,  0.0226742  ])
42182   , -2461.71    , array([ 15.7486    ,  3.2272     ,  3.54816e-24,  0.00865774 ])
42183   , -2461.71    , array([ 15.7486    ,  3.2272     ,  3.54816e-24,  0.00865774 ])
42184   , -2461.71    , array([ 15.7643    ,  3.2272     ,  3.54816e-24,  0.00865774 ])
42185   , -2461.77    , array([ 15.7486    ,  3.23043    ,  3.54816e-24,  0.00865774 ])
42186   , -2461.71    , array([ 15.7486    ,  3.2272     ,  3.55171e-24,  0.00865774 ])
42187   , -2461.84    , array([ 15.7486    ,  3.2272     ,  3.54816e-24,  0.0086664  ])
42194   , -2461.71    , array([ 15.7486    ,  3.22714    ,  3.54816e-24,  0.00865778 ])
42195   , -2461.71    , array([ 15.7486    ,  3.22714    ,  3.54816e-24,  0.00865778 ])
42196   , -2461.71    , array([ 15.7643    ,  3.22714    ,  3.54816e-24,  0.00865778 ])
42197   , -2461.77    , array([ 15.7486    ,  3.23037    ,  3.54816e-24,  0.00865778 ])
42198   , -2461.71    , array([ 15.7486    ,  3.22714    ,  3.55171e-24,  0.00865778 ])
42199   , -2461.84    , array([ 15.7486    ,  3.22714    ,  3.54816e-24,  0.00866644 ])
42200   , -2461.71    , array([ 15.7486    ,  3.22707    ,  3.54816e-24,  0.00865782 ])
42201   , -2461.71    , array([ 15.7486    ,  3.22707    ,  3.54816e-24,  0.00865782 ])
42202   , -2461.71    , array([ 15.7643    ,  3.22707    ,  3.54816e-24,  0.00865782 ])
42203   , -2461.77    , array([ 15.7486    ,  3.2303     ,  3.54816e-24,  0.00865782 ])
42204   , -2461.71    , array([ 15.7486    ,  3.22707    ,  3.55171e-24,  0.00865782 ])
42205   , -2461.84    , array([ 15.7486    ,  3.22707    ,  3.54816e-24,  0.00866648 ])
42212   , -2461.71    , array([ 15.7486    ,  3.22706    ,  3.54816e-24,  0.00865783 ])
42213   , -2461.71    , array([ 15.7486    ,  3.22706    ,  3.54816e-24,  0.00865783 ])
42214   , -2461.71    , array([ 15.7643    ,  3.22706    ,  3.54816e-24,  0.00865783 ])
42215   , -2461.77    , array([ 15.7486    ,  3.23029    ,  3.54816e-24,  0.00865783 ])
42216   , -2461.71    , array([ 15.7486    ,  3.22706    ,  3.55171e-24,  0.00865783 ])
42217   , -2461.84    , array([ 15.7486    ,  3.22706    ,  3.54816e-24,  0.00866649 ])
42218   , -2461.71    , array([ 15.7486    ,  3.22704    ,  3.54816e-24,  0.00865784 ])
42219   , -2461.71    , array([ 15.7486    ,  3.22704    ,  3.54816e-24,  0.00865784 ])
42220   , -2461.71    , array([ 15.7643    ,  3.22704    ,  3.54816e-24,  0.00865784 ])
42221   , -2461.77    , array([ 15.7486    ,  3.23027    ,  3.54816e-24,  0.00865784 ])
42222   , -2461.71    , array([ 15.7486    ,  3.22704    ,  3.55171e-24,  0.00865784 ])
42223   , -2461.84    , array([ 15.7486    ,  3.22704    ,  3.54816e-24,  0.0086665  ])
42224   , -5449.14    , array([ 15.7486    ,  0.0191541  ,  3.54816e-24,  0.0301839  ])
42225   , -5449.14    , array([ 15.7486    ,  0.0191541  ,  3.54816e-24,  0.0301839  ])
42226   , -5449.14    , array([ 15.7643    ,  0.0191541  ,  3.54816e-24,  0.0301839  ])
42227   , -5448.99    , array([ 15.7486    ,  0.0191733  ,  3.54816e-24,  0.0301839  ])
42228   , -5449.14    , array([ 15.7486    ,  0.0191541  ,  3.55171e-24,  0.0301839  ])
42229   , -5446.96    , array([ 15.7486    ,  0.0191541  ,  3.54816e-24,  0.0302141  ])
42230   , -2460.73    , array([ 15.7486    ,  3.12172    ,  3.54816e-24,  0.00872811 ])
42231   , -2460.73    , array([ 15.7486    ,  3.12172    ,  3.54816e-24,  0.00872811 ])
42232   , -2460.73    , array([ 15.7643    ,  3.12172    ,  3.54816e-24,  0.00872811 ])
42233   , -2460.79    , array([ 15.7486    ,  3.12484    ,  3.54816e-24,  0.00872811 ])
42234   , -2460.73    , array([ 15.7486    ,  3.12172    ,  3.55171e-24,  0.00872811 ])
42235   , -2460.86    , array([ 15.7486    ,  3.12172    ,  3.54816e-24,  0.00873684 ])
42236   , -2459.56    , array([ 15.7486    ,  3.01155    ,  3.54816e-24,  0.00880483 ])
42237   , -2459.56    , array([ 15.7486    ,  3.01155    ,  3.54816e-24,  0.00880483 ])
42238   , -2459.56    , array([ 15.7643    ,  3.01155    ,  3.54816e-24,  0.00880483 ])
42239   , -2459.63    , array([ 15.7486    ,  3.01456    ,  3.54816e-24,  0.00880483 ])
42240   , -2459.56    , array([ 15.7486    ,  3.01155    ,  3.55171e-24,  0.00880483 ])
42241   , -2459.7     , array([ 15.7486    ,  3.01155    ,  3.54816e-24,  0.00881364 ])
42242   , -1753.57    , array([ 15.7486    ,  0.240174   ,  3.54816e-24,  0.0163023  ])
42243   , -1753.57    , array([ 15.7486    ,  0.240174   ,  3.54816e-24,  0.0163023  ])
42244   , -1753.57    , array([ 15.7643    ,  0.240174   ,  3.54816e-24,  0.0163023  ])
42245   , -1753.96    , array([ 15.7486    ,  0.240414   ,  3.54816e-24,  0.0163023  ])
42246   , -1753.57    , array([ 15.7486    ,  0.240174   ,  3.55171e-24,  0.0163023  ])
42247   , -1753.21    , array([ 15.7486    ,  0.240174   ,  3.54816e-24,  0.0163186  ])
42248   , -1702.51    , array([ 15.7486    ,  0.214953   ,  3.54816e-24,  0.0167489  ])
42249   , -1702.51    , array([ 15.7486    ,  0.214953   ,  3.54816e-24,  0.0167489  ])
42250   , -1702.51    , array([ 15.7643    ,  0.214953   ,  3.54816e-24,  0.0167489  ])
42251   , -1702.86    , array([ 15.7486    ,  0.215168   ,  3.54816e-24,  0.0167489  ])
42252   , -1702.51    , array([ 15.7486    ,  0.214953   ,  3.55171e-24,  0.0167489  ])
42253   , -1702.15    , array([ 15.7486    ,  0.214953   ,  3.54816e-24,  0.0167656  ])
42254   , -1591.91    , array([ 15.7486    ,  0.129526   ,  3.54816e-24,  0.0189484  ])
42255   , -1591.91    , array([ 15.7486    ,  0.129526   ,  3.54816e-24,  0.0189484  ])
42256   , -1591.91    , array([ 15.7643    ,  0.129526   ,  3.54816e-24,  0.0189484  ])
42257   , -1591.78    , array([ 15.7486    ,  0.129656   ,  3.54816e-24,  0.0189484  ])
42258   , -1591.91    , array([ 15.7486    ,  0.129526   ,  3.55171e-24,  0.0189484  ])
42259   , -1591.79    , array([ 15.7486    ,  0.129526   ,  3.54816e-24,  0.0189673  ])
42260   , -1589.48    , array([ 15.7486    ,  0.142956   ,  3.54816e-24,  0.0184984  ])
42261   , -1589.48    , array([ 15.7486    ,  0.142956   ,  3.54816e-24,  0.0184984  ])
42262   , -1589.48    , array([ 15.7643    ,  0.142956   ,  3.54816e-24,  0.0184984  ])
42263   , -1589.49    , array([ 15.7486    ,  0.143099   ,  3.54816e-24,  0.0184984  ])
42264   , -1589.48    , array([ 15.7486    ,  0.142956   ,  3.55171e-24,  0.0184984  ])
42265   , -1589.28    , array([ 15.7486    ,  0.142956   ,  3.54816e-24,  0.0185169  ])
42266   , -1588.57    , array([ 15.7486    ,  0.138124   ,  3.54816e-24,  0.018654   ])
42267   , -1588.57    , array([ 15.7486    ,  0.138124   ,  3.54816e-24,  0.018654   ])
42268   , -1588.57    , array([ 15.7643    ,  0.138124   ,  3.54816e-24,  0.018654   ])
42269   , -1588.53    , array([ 15.7486    ,  0.138262   ,  3.54816e-24,  0.018654   ])
42270   , -1588.57    , array([ 15.7486    ,  0.138124   ,  3.55171e-24,  0.018654   ])
42271   , -1588.4     , array([ 15.7486    ,  0.138124   ,  3.54816e-24,  0.0186727  ])
42278   , -1588.57    , array([ 15.7486    ,  0.138123   ,  3.54816e-24,  0.0186541  ])
42279   , -1588.57    , array([ 15.7486    ,  0.138123   ,  3.54816e-24,  0.0186541  ])
42280   , -1588.57    , array([ 15.7643    ,  0.138123   ,  3.54816e-24,  0.0186541  ])
42281   , -1588.53    , array([ 15.7486    ,  0.138262   ,  3.54816e-24,  0.0186541  ])
42282   , -1588.57    , array([ 15.7486    ,  0.138123   ,  3.55171e-24,  0.0186541  ])
42283   , -1588.4     , array([ 15.7486    ,  0.138123   ,  3.54816e-24,  0.0186727  ])
42284   , -1588.5     , array([ 15.7486    ,  0.136828   ,  3.54816e-24,  0.0187123  ])
42285   , -1588.5     , array([ 15.7486    ,  0.136828   ,  3.54816e-24,  0.0187123  ])
42286   , -1588.5     , array([ 15.7643    ,  0.136828   ,  3.54816e-24,  0.0187123  ])
42287   , -1588.45    , array([ 15.7486    ,  0.136965   ,  3.54816e-24,  0.0187123  ])
42288   , -1588.5     , array([ 15.7486    ,  0.136828   ,  3.55171e-24,  0.0187123  ])
42289   , -1588.34    , array([ 15.7486    ,  0.136828   ,  3.54816e-24,  0.0187311  ])
42290   , -1588.36    , array([ 15.7486    ,  0.136885   ,  3.54816e-24,  0.0187256  ])
42291   , -1588.36    , array([ 15.7486    ,  0.136885   ,  3.54816e-24,  0.0187256  ])
42292   , -1588.36    , array([ 15.7643    ,  0.136885   ,  3.54816e-24,  0.0187256  ])
42293   , -1588.31    , array([ 15.7486    ,  0.137022   ,  3.54816e-24,  0.0187256  ])
42294   , -1588.36    , array([ 15.7486    ,  0.136885   ,  3.55171e-24,  0.0187256  ])
42295   , -1588.19    , array([ 15.7486    ,  0.136885   ,  3.54816e-24,  0.0187444  ])
42296   , -1587.79    , array([ 15.7486    ,  0.137111   ,  3.54816e-24,  0.0187789  ])
42297   , -1587.79    , array([ 15.7486    ,  0.137111   ,  3.54816e-24,  0.0187789  ])
42298   , -1587.79    , array([ 15.7643    ,  0.137111   ,  3.54816e-24,  0.0187789  ])
42299   , -1587.74    , array([ 15.7486    ,  0.137248   ,  3.54816e-24,  0.0187789  ])
42300   , -1587.79    , array([ 15.7486    ,  0.137111   ,  3.55171e-24,  0.0187789  ])
42301   , -1587.63    , array([ 15.7486    ,  0.137111   ,  3.54816e-24,  0.0187977  ])
42302   , -1585.51    , array([ 15.7486    ,  0.138019   ,  3.54816e-24,  0.0189936  ])
42303   , -1585.51    , array([ 15.7486    ,  0.138019   ,  3.54816e-24,  0.0189936  ])
42304   , -1585.51    , array([ 15.7643    ,  0.138019   ,  3.54816e-24,  0.0189936  ])
