11952   , -23564.9    , array([ 0.417596   ,  9.25757    ,  1.86534    ,  0.388516   ])
11953   , -23547.5    , array([ 0.418014   ,  9.25757    ,  1.86534    ,  0.388516   ])
11954   , -23570.2    , array([ 0.417596   ,  9.26683    ,  1.86534    ,  0.388516   ])
11955   , -23566.7    , array([ 0.417596   ,  9.25757    ,  1.86721    ,  0.388516   ])
11956   , -23575.8    , array([ 0.417596   ,  9.25757    ,  1.86534    ,  0.388904   ])
11957   , -23564.9    , array([ 0.417596   ,  9.25757    ,  1.86534    ,  0.388516   ])
11958   , -8517.01    , array([ 0.952605   ,  7.19176    ,  1.70927    ,  0.231381   ])
11959   , -8517.01    , array([ 0.952605   ,  7.19176    ,  1.70927    ,  0.231381   ])
11960   , -8512.17    , array([ 0.953559   ,  7.19176    ,  1.70927    ,  0.231381   ])
11961   , -8519.26    , array([ 0.952605   ,  7.19896    ,  1.70927    ,  0.231381   ])
11962   , -8517.26    , array([ 0.952605   ,  7.19176    ,  1.71098    ,  0.231381   ])
11963   , -8522.4     , array([ 0.952605   ,  7.19176    ,  1.70927    ,  0.231613   ])
11970   , -8515.48    , array([ 0.952409   ,  7.19092    ,  1.70942    ,  0.231283   ])
11971   , -8515.48    , array([ 0.952409   ,  7.19092    ,  1.70942    ,  0.231283   ])
11972   , -8510.63    , array([ 0.953362   ,  7.19092    ,  1.70942    ,  0.231283   ])
11973   , -8517.72    , array([ 0.952409   ,  7.19812    ,  1.70942    ,  0.231283   ])
11974   , -8515.73    , array([ 0.952409   ,  7.19092    ,  1.71113    ,  0.231283   ])
11975   , -8520.87    , array([ 0.952409   ,  7.19092    ,  1.70942    ,  0.231514   ])
11976   , -5995.63    , array([ 0.559884   ,  5.32054    ,  2.12372    ,  0.0770002  ])
11977   , -5995.63    , array([ 0.559884   ,  5.32054    ,  2.12372    ,  0.0770002  ])
11978   , -5990.28    , array([ 0.560444   ,  5.32054    ,  2.12372    ,  0.0770002  ])
11979   , -5996.55    , array([ 0.559884   ,  5.32587    ,  2.12372    ,  0.0770002  ])
11980   , -5996.63    , array([ 0.559884   ,  5.32054    ,  2.12585    ,  0.0770002  ])
11981   , -5999.66    , array([ 0.559884   ,  5.32054    ,  2.12372    ,  0.0770773  ])
11982   , -1351.13    , array([ 0.28477    ,  40.9699    ,  0.69437    ,  0.0073425  ])
11983   , -1351.13    , array([ 0.28477    ,  40.9699    ,  0.69437    ,  0.0073425  ])
11984   , -1349.58    , array([ 0.285055   ,  40.9699    ,  0.69437    ,  0.0073425  ])
11985   , -1351.13    , array([ 0.28477    ,  41.0109    ,  0.69437    ,  0.0073425  ])
11986   , -1353.69    , array([ 0.28477    ,  40.9699    ,  0.695065   ,  0.0073425  ])
11987   , -1351.6     , array([ 0.28477    ,  40.9699    ,  0.69437    ,  0.00734985 ])
11994   , -1350.98    , array([ 0.284762   ,  40.9717    ,  0.694328   ,  0.00734202 ])
11995   , -1350.98    , array([ 0.284762   ,  40.9717    ,  0.694328   ,  0.00734202 ])
11996   , -1349.44    , array([ 0.285047   ,  40.9717    ,  0.694328   ,  0.00734202 ])
11997   , -1350.98    , array([ 0.284762   ,  41.0127    ,  0.694328   ,  0.00734202 ])
11998   , -1353.55    , array([ 0.284762   ,  40.9717    ,  0.695022   ,  0.00734202 ])
11999   , -1351.45    , array([ 0.284762   ,  40.9717    ,  0.694328   ,  0.00734936 ])
12006   , -1350.94    , array([ 0.28476    ,  40.9722    ,  0.694315   ,  0.00734187 ])
12007   , -1350.94    , array([ 0.28476    ,  40.9722    ,  0.694315   ,  0.00734187 ])
12008   , -1349.39    , array([ 0.285045   ,  40.9722    ,  0.694315   ,  0.00734187 ])
