Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1389.86	2789.72	159.61	19974.66	0.9357,0.1322,5.8129,1.0923,0.0629
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1404.79	2819.58	186.68	19723.58	0.9989,0.1392,5.2284,0.8944,0.0651
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2187.89	4385.78	1685.48	5335.47	3.4867,0.4408,0.7906,1.8556,30.0
our_model	Round_1_Replicate_2	-2138.39	4286.78	1592.53	8225.0	2.2849,0.2694,1.2207,3.0585,30.0
our_model	Round_1_Replicate_3	-2279.13	4568.26	1857.84	2825.54	6.5447,0.8981,0.4158,0.9032,30.0
our_model	Round_1_Replicate_4	-1348.35	2706.7	75.94	20019.28	0.9496,0.1202,5.6652,1.2906,0.0573
our_model	Round_1_Replicate_5	-1335.72	2681.44	49.7	20044.7	0.9329,0.1154,5.4218,1.5343,0.0551
our_model	Round_1_Replicate_6	-2218.48	4446.96	1742.22	5202.38	3.5551,0.467,0.7705,1.7444,30.0
our_model	Round_1_Replicate_7	-1310.98	2631.96	0.09	19991.86	1.0019,0.1005,4.9889,2.4489,0.05
our_model	Round_1_Replicate_8	-2671.08	5352.16	2550.69	3464.96	5.0236,0.9555,0.5199,0.8148,30.0
our_model	Round_1_Replicate_9	-1311.49	2632.98	1.13	19982.51	0.9997,0.1028,5.0311,2.3237,0.0511
our_model	Round_1_Replicate_10	-2009.23	4028.46	1339.84	10719.05	1.825,0.1598,1.6216,5.2985,30.0
our_model	Round_2_Replicate_1	-1377.69	2765.38	131.89	19430.78	1.3795,0.1007,4.0602,2.7138,0.0503
our_model	Round_2_Replicate_2	-1525.91	3061.82	447.34	20238.71	1.0702,0.0464,3.3296,8.1896,0.0231
our_model	Round_2_Replicate_3	-1813.38	3636.76	1106.72	20382.15	1.1068,0.0223,0.0103,16.6308,0.0102
our_model	Round_2_Replicate_4	-2465.23	4940.46	2233.35	53898.16	0.3129,0.0519,9.5707,13.7308,0.7647
our_model	Round_2_Replicate_5	-1549.42	3108.84	494.95	20454.37	0.8636,0.0452,3.6456,7.7649,0.0215
our_model	Round_2_Replicate_6	-1593.75	3197.5	598.68	19967.02	1.6232,0.0425,2.0966,7.7451,0.0192
our_model	Round_2_Replicate_7	-1438.65	2887.3	268.73	20418.93	0.89,0.0604,4.7866,3.8377,0.0278
our_model	Round_2_Replicate_8	-1781.78	3573.56	1042.71	20385.01	1.0282,0.0258,0.0136,10.4951,0.0109
our_model	Round_2_Replicate_9	-1442.1	2894.2	271.38	20229.47	1.0172,0.0571,3.9442,5.7009,0.0276
our_model	Round_2_Replicate_10	-1661.3	3332.6	740.59	20197.89	1.1602,0.0358,0.4698,7.3255,0.015
our_model	Round_3_Replicate_1	-1314.26	2638.52	6.66	20050.24	0.9572,0.1019,5.0285,2.5039,0.0507
our_model	Round_3_Replicate_2	-1311.78	2633.56	1.69	19990.55	1.0147,0.0975,4.9426,2.7242,0.0493
our_model	Round_3_Replicate_3	-1328.55	2667.1	35.16	20069.46	0.9929,0.0853,4.5632,3.185,0.0413
our_model	Round_3_Replicate_4	-1534.08	3078.16	462.12	20366.83	0.9464,0.0465,3.8963,8.3223,0.0226
our_model	Round_3_Replicate_5	-1336.54	2683.08	51.54	20114.85	1.003,0.0807,4.7199,3.8405,0.0411
our_model	Round_3_Replicate_6	-1327.25	2664.5	33.03	20027.48	1.043,0.0844,4.661,3.2411,0.0415
our_model	Round_3_Replicate_7	-1312.15	2634.3	2.44	19996.83	1.009,0.1004,5.1193,2.6343,0.0512
our_model	Round_3_Replicate_8	-1562.82	3135.64	532.75	20170.1	1.1518,0.0448,2.4436,5.7391,0.0192
our_model	Round_3_Replicate_9	-1554.07	3118.14	513.17	20143.55	1.1967,0.0448,2.5944,6.6807,0.0198
our_model	Round_3_Replicate_10	-1584.67	3179.34	580.3	20158.66	1.2122,0.0417,2.2974,7.2546,0.0183
our_model	Round_4_Replicate_1	-1315.43	2640.86	9.0	20055.13	0.9935,0.0918,4.8623,2.9225,0.0457
our_model	Round_4_Replicate_2	-1319.35	2648.7	16.6	19913.62	1.0408,0.0935,4.3536,2.8263,0.0456
our_model	Round_4_Replicate_3	-1313.19	2636.38	4.53	20031.86	1.0042,0.094,4.9279,2.7976,0.047
our_model	Round_4_Replicate_4	-1362.73	2735.46	105.68	20217.51	0.9778,0.0726,4.8242,4.3082,0.0361
our_model	Round_4_Replicate_5	-1311.02	2632.04	0.19	20006.31	0.9977,0.0991,4.9677,2.5278,0.0494
our_model	Round_4_Replicate_6	-1311.05	2632.1	0.24	20008.05	0.9993,0.0988,4.9805,2.5197,0.0492
our_model	Round_4_Replicate_7	-1314.7	2639.4	7.53	19879.77	1.05,0.1047,4.9621,2.3846,0.0525
our_model	Round_4_Replicate_8	-1313.11	2636.22	4.33	19922.42	1.0121,0.1053,4.8939,2.4058,0.0529
our_model	Round_4_Replicate_9	-1317.96	2645.92	13.94	19943.64	0.9908,0.111,5.1094,2.1275,0.056
our_model	Round_4_Replicate_10	-1397.45	2804.9	169.54	19595.02	1.0544,0.1395,5.0573,1.469,0.0713
our_model	Round_4_Replicate_11	-1313.98	2637.96	6.14	19992.76	1.0091,0.1038,5.2351,2.2519,0.0523
our_model	Round_4_Replicate_12	-1324.54	2659.08	27.0	19898.94	1.0049,0.1106,4.9162,2.5619,0.0591
our_model	Round_4_Replicate_13	-1314.83	2639.66	7.84	20075.92	0.9921,0.0925,5.0428,2.9348,0.0468
our_model	Round_4_Replicate_14	-1387.06	2784.12	157.48	20109.41	1.0579,0.0721,4.4494,2.5332,0.0316
our_model	Round_4_Replicate_15	-1319.16	2648.32	16.4	19829.23	1.0594,0.1043,4.7328,2.8253,0.0541
our_model	Round_4_Replicate_16	-1384.14	2778.28	151.06	19943.05	1.2107,0.0716,4.2068,3.5011,0.0331
our_model	Round_4_Replicate_17	-1319.5	2649.0	17.26	19939.38	1.0778,0.0916,4.8107,2.7371,0.0447
our_model	Round_4_Replicate_18	-1311.43	2632.86	1.01	19982.4	1.0005,0.1022,4.9875,2.46,0.0516
our_model	Round_4_Replicate_19	-1327.64	2665.28	33.83	20078.15	1.0083,0.0849,4.7504,2.8945,0.0406
our_model	Round_4_Replicate_20	-1363.89	2737.78	108.72	19947.11	1.1711,0.0759,4.3776,3.2823,0.0355
