10674   , -79077.2    , array([ 31.1593    ,  4.51227    ,  0.081189   ,  4.21304e-21,  4.06072e-05])
10675   , -79077.2    , array([ 31.1905    ,  4.51227    ,  0.081189   ,  4.21304e-21,  4.06072e-05])
10676   , -79077.2    , array([ 31.1593    ,  4.51679    ,  0.081189   ,  4.21304e-21,  4.06072e-05])
10677   , -79077.2    , array([ 31.1593    ,  4.51227    ,  0.0812703  ,  4.21304e-21,  4.06072e-05])
10678   , -79077.2    , array([ 31.1593    ,  4.51227    ,  0.081189   ,  4.21725e-21,  4.06072e-05])
10679   , -79077.1    , array([ 31.1593    ,  4.51227    ,  0.081189   ,  4.21304e-21,  4.06479e-05])
10680   , -79077.2    , array([ 31.1593    ,  4.51227    ,  0.081189   ,  4.21304e-21,  4.06072e-05])
10681   , -79041.8    , array([ 29.2076    ,  2.33913    ,  0.0812389  ,  4.21304e-21,  8.72085e-05])
10682   , -79041.8    , array([ 29.2076    ,  2.33913    ,  0.0812389  ,  4.21304e-21,  8.72085e-05])
10683   , -79041.8    , array([ 29.2369    ,  2.33913    ,  0.0812389  ,  4.21304e-21,  8.72085e-05])
10684   , -79041.9    , array([ 29.2076    ,  2.34147    ,  0.0812389  ,  4.21304e-21,  8.72085e-05])
10685   , -79041.8    , array([ 29.2076    ,  2.33913    ,  0.0813202  ,  4.21304e-21,  8.72085e-05])
10686   , -79041.8    , array([ 29.2076    ,  2.33913    ,  0.0812389  ,  4.21725e-21,  8.72085e-05])
10687   , -79041.8    , array([ 29.2076    ,  2.33913    ,  0.0812389  ,  4.21304e-21,  8.72957e-05])
10688   , -67410.2    , array([ 22.5491    ,  0.168925   ,  0.0814387  ,  4.21304e-21,  0.00185516 ])
10689   , -67410.2    , array([ 22.5491    ,  0.168925   ,  0.0814387  ,  4.21304e-21,  0.00185516 ])
10690   , -67410.3    , array([ 22.5717    ,  0.168925   ,  0.0814387  ,  4.21304e-21,  0.00185516 ])
10691   , -67420.7    , array([ 22.5491    ,  0.169094   ,  0.0814387  ,  4.21304e-21,  0.00185516 ])
10692   , -67410.2    , array([ 22.5491    ,  0.168925   ,  0.0815202  ,  4.21304e-21,  0.00185516 ])
10693   , -67410.2    , array([ 22.5491    ,  0.168925   ,  0.0814387  ,  4.21725e-21,  0.00185516 ])
10694   , -67399.7    , array([ 22.5491    ,  0.168925   ,  0.0814387  ,  4.21304e-21,  0.00185701 ])
10702   , -67315.5    , array([ 22.5399    ,  0.168222   ,  0.0814391  ,  4.21304e-21,  0.00186417 ])
10703   , -67315.5    , array([ 22.5399    ,  0.168222   ,  0.0814391  ,  4.21304e-21,  0.00186417 ])
10704   , -67315.6    , array([ 22.5624    ,  0.168222   ,  0.0814391  ,  4.21304e-21,  0.00186417 ])
10705   , -67326      , array([ 22.5399    ,  0.16839    ,  0.0814391  ,  4.21304e-21,  0.00186417 ])
10706   , -67315.5    , array([ 22.5399    ,  0.168222   ,  0.0815205  ,  4.21304e-21,  0.00186417 ])
10707   , -67315.5    , array([ 22.5399    ,  0.168222   ,  0.0814391  ,  4.21725e-21,  0.00186417 ])
10708   , -67305      , array([ 22.5399    ,  0.168222   ,  0.0814391  ,  4.21304e-21,  0.00186604 ])
10709   , -67219.6    , array([ 22.5306    ,  0.167518   ,  0.0814394  ,  4.21304e-21,  0.00187329 ])
10710   , -67219.6    , array([ 22.5306    ,  0.167518   ,  0.0814394  ,  4.21304e-21,  0.00187329 ])
10711   , -67219.6    , array([ 22.5531    ,  0.167518   ,  0.0814394  ,  4.21304e-21,  0.00187329 ])
10712   , -67230.1    , array([ 22.5306    ,  0.167686   ,  0.0814394  ,  4.21304e-21,  0.00187329 ])
10713   , -67219.6    , array([ 22.5306    ,  0.167518   ,  0.0815209  ,  4.21304e-21,  0.00187329 ])
10714   , -67219.6    , array([ 22.5306    ,  0.167518   ,  0.0814394  ,  4.21725e-21,  0.00187329 ])
10715   , -67208.9    , array([ 22.5306    ,  0.167518   ,  0.0814394  ,  4.21304e-21,  0.00187516 ])
10723   , -67195.3    , array([ 22.5282    ,  0.167341   ,  0.0814395  ,  4.21304e-21,  0.00187559 ])
10724   , -67195.3    , array([ 22.5282    ,  0.167341   ,  0.0814395  ,  4.21304e-21,  0.00187559 ])
10725   , -67195.3    , array([ 22.5508    ,  0.167341   ,  0.0814395  ,  4.21304e-21,  0.00187559 ])
10726   , -67205.9    , array([ 22.5282    ,  0.167509   ,  0.0814395  ,  4.21304e-21,  0.00187559 ])
10727   , -67195.3    , array([ 22.5282    ,  0.167341   ,  0.0815209  ,  4.21304e-21,  0.00187559 ])
10728   , -67195.3    , array([ 22.5282    ,  0.167341   ,  0.0814395  ,  4.21725e-21,  0.00187559 ])
10729   , -67184.6    , array([ 22.5282    ,  0.167341   ,  0.0814395  ,  4.21304e-21,  0.00187747 ])
10730   , -67170.9    , array([ 22.5259    ,  0.167164   ,  0.0814395  ,  4.21304e-21,  0.0018779  ])
10731   , -67170.9    , array([ 22.5259    ,  0.167164   ,  0.0814395  ,  4.21304e-21,  0.0018779  ])
10732   , -67171      , array([ 22.5484    ,  0.167164   ,  0.0814395  ,  4.21304e-21,  0.0018779  ])
